io_traces.ns266 S3FIFO-0.3000-0.9000 cache size      846, 7600000 req, miss ratio 0.4757, byte miss ratio 0.4757
io_traces.ns266 S3FIFO-0.3000-0.9000 cache size     2540, 7600000 req, miss ratio 0.2970, byte miss ratio 0.2970
io_traces.ns266 S3FIFO-0.3000-0.9000 cache size     8466, 7600000 req, miss ratio 0.2709, byte miss ratio 0.2709
io_traces.ns266 S3FIFO-0.3000-0.9000 cache size    25400, 7600000 req, miss ratio 0.2298, byte miss ratio 0.2298
io_traces.ns266 S3FIFO-0.3000-0.9000 cache size    84668, 7600000 req, miss ratio 0.1537, byte miss ratio 0.1537
io_traces.ns266 S3FIFO-0.3000-0.9000 cache size   169336, 7600000 req, miss ratio 0.1351, byte miss ratio 0.1351
io_traces.ns266 S3FIFO-0.3000-0.9000 cache size   338673, 7600000 req, miss ratio 0.1328, byte miss ratio 0.1328
io_traces.ns266 S3FIFO-0.3000-0.9000 cache size   677346, 7600000 req, miss ratio 0.1295, byte miss ratio 0.1295
io_traces.ns266 S3FIFO-0.4000-0.9000 cache size      846, 7600000 req, miss ratio 0.4881, byte miss ratio 0.4881
io_traces.ns266 S3FIFO-0.4000-0.9000 cache size     2540, 7600000 req, miss ratio 0.2969, byte miss ratio 0.2969
io_traces.ns266 S3FIFO-0.4000-0.9000 cache size     8466, 7600000 req, miss ratio 0.2714, byte miss ratio 0.2714
io_traces.ns266 S3FIFO-0.4000-0.9000 cache size    25400, 7600000 req, miss ratio 0.2300, byte miss ratio 0.2300
io_traces.ns266 S3FIFO-0.4000-0.9000 cache size    84668, 7600000 req, miss ratio 0.1554, byte miss ratio 0.1554
io_traces.ns266 S3FIFO-0.4000-0.9000 cache size   169336, 7600000 req, miss ratio 0.1344, byte miss ratio 0.1344
io_traces.ns266 S3FIFO-0.4000-0.9000 cache size   338673, 7600000 req, miss ratio 0.1329, byte miss ratio 0.1329
io_traces.ns266 S3FIFO-0.4000-0.9000 cache size   677346, 7600000 req, miss ratio 0.1295, byte miss ratio 0.1295
io_traces.ns266 S3FIFO-0.0100-0.9000 cache size      846, 7600000 req, miss ratio 0.4483, byte miss ratio 0.4483
io_traces.ns266 S3FIFO-0.0100-0.9000 cache size     2540, 7600000 req, miss ratio 0.3175, byte miss ratio 0.3175
io_traces.ns266 S3FIFO-0.0100-0.9000 cache size     8466, 7600000 req, miss ratio 0.2830, byte miss ratio 0.2830
io_traces.ns266 S3FIFO-0.0100-0.9000 cache size    25400, 7600000 req, miss ratio 0.2421, byte miss ratio 0.2421
io_traces.ns266 S3FIFO-0.0100-0.9000 cache size    84668, 7600000 req, miss ratio 0.1725, byte miss ratio 0.1725
io_traces.ns266 S3FIFO-0.0100-0.9000 cache size   169336, 7600000 req, miss ratio 0.1537, byte miss ratio 0.1537
io_traces.ns266 S3FIFO-0.0100-0.9000 cache size   338673, 7600000 req, miss ratio 0.1371, byte miss ratio 0.1371
io_traces.ns266 S3FIFO-0.0100-0.9000 cache size   677346, 7600000 req, miss ratio 0.1295, byte miss ratio 0.1295
io_traces.ns266 S3FIFO-0.6500-1.9000 cache size      846, 7600000 req, miss ratio 0.5212, byte miss ratio 0.5212
io_traces.ns266 S3FIFO-0.6500-1.9000 cache size     2540, 7600000 req, miss ratio 0.3322, byte miss ratio 0.3322
io_traces.ns266 S3FIFO-0.6500-1.9000 cache size     8466, 7600000 req, miss ratio 0.2760, byte miss ratio 0.2760
io_traces.ns266 S3FIFO-0.6500-1.9000 cache size    25400, 7600000 req, miss ratio 0.2251, byte miss ratio 0.2251
io_traces.ns266 S3FIFO-0.6500-1.9000 cache size    84668, 7600000 req, miss ratio 0.1644, byte miss ratio 0.1644
io_traces.ns266 S3FIFO-0.6500-1.9000 cache size   169336, 7600000 req, miss ratio 0.1388, byte miss ratio 0.1388
io_traces.ns266 S3FIFO-0.6500-1.9000 cache size   338673, 7600000 req, miss ratio 0.1332, byte miss ratio 0.1332
io_traces.ns266 S3FIFO-0.6500-1.9000 cache size   677346, 7600000 req, miss ratio 0.1251, byte miss ratio 0.1251
io_traces.ns266 S3FIFO-0.4500-1.9000 cache size      846, 7600000 req, miss ratio 0.4975, byte miss ratio 0.4975
io_traces.ns266 S3FIFO-0.4500-1.9000 cache size     2540, 7600000 req, miss ratio 0.2968, byte miss ratio 0.2968
io_traces.ns266 S3FIFO-0.4500-1.9000 cache size     8466, 7600000 req, miss ratio 0.2735, byte miss ratio 0.2735
io_traces.ns266 S3FIFO-0.4500-1.9000 cache size    25400, 7600000 req, miss ratio 0.2250, byte miss ratio 0.2250
io_traces.ns266 S3FIFO-0.4500-1.9000 cache size    84668, 7600000 req, miss ratio 0.1565, byte miss ratio 0.1565
io_traces.ns266 S3FIFO-0.4500-1.9000 cache size   169336, 7600000 req, miss ratio 0.1345, byte miss ratio 0.1345
io_traces.ns266 S3FIFO-0.4500-1.9000 cache size   338673, 7600000 req, miss ratio 0.1329, byte miss ratio 0.1329
io_traces.ns266 S3FIFO-0.4500-1.9000 cache size   677346, 7600000 req, miss ratio 0.1295, byte miss ratio 0.1295
io_traces.ns266 S3FIFO-0.4500-0.9000 cache size      846, 7600000 req, miss ratio 0.4943, byte miss ratio 0.4943
io_traces.ns266 S3FIFO-0.4500-0.9000 cache size     2540, 7600000 req, miss ratio 0.2969, byte miss ratio 0.2969
io_traces.ns266 S3FIFO-0.4500-0.9000 cache size     8466, 7600000 req, miss ratio 0.2719, byte miss ratio 0.2719
io_traces.ns266 S3FIFO-0.4500-0.9000 cache size    25400, 7600000 req, miss ratio 0.2278, byte miss ratio 0.2278
io_traces.ns266 S3FIFO-0.4500-0.9000 cache size    84668, 7600000 req, miss ratio 0.1565, byte miss ratio 0.1565
io_traces.ns266 S3FIFO-0.4500-0.9000 cache size   169336, 7600000 req, miss ratio 0.1345, byte miss ratio 0.1345
io_traces.ns266 S3FIFO-0.4500-0.9000 cache size   338673, 7600000 req, miss ratio 0.1329, byte miss ratio 0.1329
io_traces.ns266 S3FIFO-0.4500-0.9000 cache size   677346, 7600000 req, miss ratio 0.1295, byte miss ratio 0.1295
io_traces.ns266 S3FIFO-0.0010-1.9000 cache size      846, 7600000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns266 S3FIFO-0.0010-1.9000 cache size     2540, 7600000 req, miss ratio 0.3199, byte miss ratio 0.3199
io_traces.ns266 S3FIFO-0.0010-1.9000 cache size     8466, 7600000 req, miss ratio 0.2964, byte miss ratio 0.2964
io_traces.ns266 S3FIFO-0.0010-1.9000 cache size    25400, 7600000 req, miss ratio 0.2546, byte miss ratio 0.2546
io_traces.ns266 S3FIFO-0.0010-1.9000 cache size    84668, 7600000 req, miss ratio 0.1831, byte miss ratio 0.1831
io_traces.ns266 S3FIFO-0.0010-1.9000 cache size   169336, 7600000 req, miss ratio 0.1560, byte miss ratio 0.1560
io_traces.ns266 S3FIFO-0.0010-1.9000 cache size   338673, 7600000 req, miss ratio 0.1391, byte miss ratio 0.1391
io_traces.ns266 S3FIFO-0.0010-1.9000 cache size   677346, 7600000 req, miss ratio 0.1295, byte miss ratio 0.1295
io_traces.ns266 S3FIFO-0.5500-0.9000 cache size      846, 7600000 req, miss ratio 0.5067, byte miss ratio 0.5067
io_traces.ns266 S3FIFO-0.5500-0.9000 cache size     2540, 7600000 req, miss ratio 0.3042, byte miss ratio 0.3042
io_traces.ns266 S3FIFO-0.5500-0.9000 cache size     8466, 7600000 req, miss ratio 0.2734, byte miss ratio 0.2734
io_traces.ns266 S3FIFO-0.5500-0.9000 cache size    25400, 7600000 req, miss ratio 0.2229, byte miss ratio 0.2229
io_traces.ns266 S3FIFO-0.5500-0.9000 cache size    84668, 7600000 req, miss ratio 0.1602, byte miss ratio 0.1602
io_traces.ns266 S3FIFO-0.5500-0.9000 cache size   169336, 7600000 req, miss ratio 0.1352, byte miss ratio 0.1352
io_traces.ns266 S3FIFO-0.5500-0.9000 cache size   338673, 7600000 req, miss ratio 0.1330, byte miss ratio 0.1330
io_traces.ns266 S3FIFO-0.5500-0.9000 cache size   677346, 7600000 req, miss ratio 0.1272, byte miss ratio 0.1272
io_traces.ns266 S3FIFO-0.0010-0.9000 cache size      846, 7600000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns266 S3FIFO-0.0010-0.9000 cache size     2540, 7600000 req, miss ratio 0.3214, byte miss ratio 0.3214
io_traces.ns266 S3FIFO-0.0010-0.9000 cache size     8466, 7600000 req, miss ratio 0.2992, byte miss ratio 0.2992
io_traces.ns266 S3FIFO-0.0010-0.9000 cache size    25400, 7600000 req, miss ratio 0.2587, byte miss ratio 0.2587
io_traces.ns266 S3FIFO-0.0010-0.9000 cache size    84668, 7600000 req, miss ratio 0.1835, byte miss ratio 0.1835
io_traces.ns266 S3FIFO-0.0010-0.9000 cache size   169336, 7600000 req, miss ratio 0.1580, byte miss ratio 0.1580
io_traces.ns266 S3FIFO-0.0010-0.9000 cache size   338673, 7600000 req, miss ratio 0.1400, byte miss ratio 0.1400
io_traces.ns266 S3FIFO-0.0010-0.9000 cache size   677346, 7600000 req, miss ratio 0.1295, byte miss ratio 0.1295
