cdn1_colo28.ns289 S3FIFO-0.6500-1.9000 cache size        7, 1430389 req, miss ratio 0.0797, byte miss ratio 0.0797
cdn1_colo28.ns289 S3FIFO-0.1000-0.9000 cache size      310, 1430389 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns289 S3FIFO-0.1000-0.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.6000-0.9000 cache size        7, 1430389 req, miss ratio 0.0799, byte miss ratio 0.0799
cdn1_colo28.ns289 S3FIFO-0.6000-0.9000 cache size       23, 1430389 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_colo28.ns289 S3FIFO-0.6000-0.9000 cache size       77, 1430389 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns289 S3FIFO-0.6000-0.9000 cache size      155, 1430389 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns289 S3FIFO-0.6000-0.9000 cache size      310, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.6000-0.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.8000-1.9000 cache size        7, 1430389 req, miss ratio 0.0856, byte miss ratio 0.0856
cdn1_colo28.ns289 S3FIFO-0.8000-1.9000 cache size       23, 1430389 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns289 S3FIFO-0.8000-1.9000 cache size       77, 1430389 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns289 S3FIFO-0.8000-1.9000 cache size      155, 1430389 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns289 S3FIFO-0.8000-1.9000 cache size      310, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.8000-1.9000 cache size      621, 1430389 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns289 S3FIFO-0.0010-0.9000 cache size        7, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0010-0.9000 cache size       23, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0010-0.9000 cache size       77, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0010-0.9000 cache size      155, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0010-0.9000 cache size      310, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0010-0.9000 cache size      621, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.7000-1.9000 cache size        7, 1430389 req, miss ratio 0.0797, byte miss ratio 0.0797
cdn1_colo28.ns289 S3FIFO-0.7000-1.9000 cache size       23, 1430389 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns289 S3FIFO-0.7000-1.9000 cache size       77, 1430389 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns289 S3FIFO-0.7000-1.9000 cache size      155, 1430389 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns289 S3FIFO-0.7000-1.9000 cache size      310, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.7000-1.9000 cache size      621, 1430389 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns289 S3FIFO-0.0500-0.9000 cache size        7, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0500-0.9000 cache size       23, 1430389 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns289 S3FIFO-0.0500-0.9000 cache size       77, 1430389 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns289 S3FIFO-0.0500-0.9000 cache size      155, 1430389 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns289 S3FIFO-0.0500-0.9000 cache size      310, 1430389 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns289 S3FIFO-0.0500-0.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.9000-0.9000 cache size        7, 1430389 req, miss ratio 0.0924, byte miss ratio 0.0924
cdn1_colo28.ns289 S3FIFO-0.9000-0.9000 cache size       23, 1430389 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_colo28.ns289 S3FIFO-0.9000-0.9000 cache size       77, 1430389 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns289 S3FIFO-0.9000-0.9000 cache size      155, 1430389 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns289 S3FIFO-0.9000-0.9000 cache size      310, 1430389 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns289 S3FIFO-0.9000-0.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.0050-1.9000 cache size        7, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0050-1.9000 cache size       23, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0050-1.9000 cache size       77, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0050-1.9000 cache size      155, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0050-1.9000 cache size      310, 1430389 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns289 S3FIFO-0.0050-1.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.4000-1.9000 cache size        7, 1430389 req, miss ratio 0.0690, byte miss ratio 0.0690
cdn1_colo28.ns289 S3FIFO-0.4000-1.9000 cache size       23, 1430389 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns289 S3FIFO-0.4000-1.9000 cache size       77, 1430389 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns289 S3FIFO-0.4000-1.9000 cache size      155, 1430389 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns289 S3FIFO-0.4000-1.9000 cache size      310, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.4000-1.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.5000-1.9000 cache size        7, 1430389 req, miss ratio 0.0739, byte miss ratio 0.0739
cdn1_colo28.ns289 S3FIFO-0.5000-1.9000 cache size       23, 1430389 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_colo28.ns289 S3FIFO-0.5000-1.9000 cache size       77, 1430389 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns289 S3FIFO-0.5000-1.9000 cache size      155, 1430389 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns289 S3FIFO-0.5000-1.9000 cache size      310, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.5000-1.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.0010-1.9000 cache size        7, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0010-1.9000 cache size       23, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0010-1.9000 cache size       77, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0010-1.9000 cache size      155, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0010-1.9000 cache size      310, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0010-1.9000 cache size      621, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.1500-1.9000 cache size        7, 1430389 req, miss ratio 0.0653, byte miss ratio 0.0653
cdn1_colo28.ns289 S3FIFO-0.1500-1.9000 cache size       23, 1430389 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns289 S3FIFO-0.1500-1.9000 cache size       77, 1430389 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns289 S3FIFO-0.1500-1.9000 cache size      155, 1430389 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns289 S3FIFO-0.1500-1.9000 cache size      310, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.1500-1.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.3500-0.9000 cache size        7, 1430389 req, miss ratio 0.0676, byte miss ratio 0.0676
cdn1_colo28.ns289 S3FIFO-0.3500-0.9000 cache size       23, 1430389 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns289 S3FIFO-0.3500-0.9000 cache size       77, 1430389 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns289 S3FIFO-0.3500-0.9000 cache size      155, 1430389 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns289 S3FIFO-0.3500-0.9000 cache size      310, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.3500-0.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.4000-0.9000 cache size        7, 1430389 req, miss ratio 0.0676, byte miss ratio 0.0676
cdn1_colo28.ns289 S3FIFO-0.4000-0.9000 cache size       23, 1430389 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns289 S3FIFO-0.4000-0.9000 cache size       77, 1430389 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns289 S3FIFO-0.4000-0.9000 cache size      155, 1430389 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns289 S3FIFO-0.4000-0.9000 cache size      310, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.4000-0.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.9900-0.9000 cache size        7, 1430389 req, miss ratio 0.0924, byte miss ratio 0.0924
cdn1_colo28.ns289 S3FIFO-0.9900-0.9000 cache size       23, 1430389 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_colo28.ns289 S3FIFO-0.9900-0.9000 cache size       77, 1430389 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns289 S3FIFO-0.9900-0.9000 cache size      155, 1430389 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns289 S3FIFO-0.9900-0.9000 cache size      310, 1430389 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns289 S3FIFO-0.9900-0.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.0100-1.9000 cache size        7, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0100-1.9000 cache size       23, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0100-1.9000 cache size       77, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0100-1.9000 cache size      155, 1430389 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns289 S3FIFO-0.0100-1.9000 cache size      310, 1430389 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns289 S3FIFO-0.0100-1.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.1500-0.9000 cache size        7, 1430389 req, miss ratio 0.0628, byte miss ratio 0.0628
cdn1_colo28.ns289 S3FIFO-0.1500-0.9000 cache size       23, 1430389 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_colo28.ns289 S3FIFO-0.1500-0.9000 cache size       77, 1430389 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns289 S3FIFO-0.1500-0.9000 cache size      155, 1430389 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns289 S3FIFO-0.1500-0.9000 cache size      310, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.1500-0.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.3000-0.9000 cache size        7, 1430389 req, miss ratio 0.0676, byte miss ratio 0.0676
cdn1_colo28.ns289 S3FIFO-0.3000-0.9000 cache size       23, 1430389 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_colo28.ns289 S3FIFO-0.3000-0.9000 cache size       77, 1430389 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns289 S3FIFO-0.3000-0.9000 cache size      155, 1430389 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns289 S3FIFO-0.3000-0.9000 cache size      310, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.3000-0.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.9500-0.9000 cache size        7, 1430389 req, miss ratio 0.0924, byte miss ratio 0.0924
cdn1_colo28.ns289 S3FIFO-0.9500-0.9000 cache size       23, 1430389 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_colo28.ns289 S3FIFO-0.9500-0.9000 cache size       77, 1430389 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns289 S3FIFO-0.9500-0.9000 cache size      155, 1430389 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns289 S3FIFO-0.9500-0.9000 cache size      310, 1430389 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns289 S3FIFO-0.9500-0.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.0500-1.9000 cache size        7, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0500-1.9000 cache size       23, 1430389 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns289 S3FIFO-0.0500-1.9000 cache size       77, 1430389 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns289 S3FIFO-0.0500-1.9000 cache size      155, 1430389 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns289 S3FIFO-0.0500-1.9000 cache size      310, 1430389 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns289 S3FIFO-0.0500-1.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.6500-0.9000 cache size        7, 1430389 req, miss ratio 0.0799, byte miss ratio 0.0799
cdn1_colo28.ns289 S3FIFO-0.6500-0.9000 cache size       23, 1430389 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns289 S3FIFO-0.6500-0.9000 cache size       77, 1430389 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns289 S3FIFO-0.6500-0.9000 cache size      155, 1430389 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns289 S3FIFO-0.6500-0.9000 cache size      310, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.6500-0.9000 cache size      621, 1430389 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns289 S3FIFO-0.7500-1.9000 cache size        7, 1430389 req, miss ratio 0.0856, byte miss ratio 0.0856
cdn1_colo28.ns289 S3FIFO-0.7500-1.9000 cache size       23, 1430389 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_colo28.ns289 S3FIFO-0.7500-1.9000 cache size       77, 1430389 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns289 S3FIFO-0.7500-1.9000 cache size      155, 1430389 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns289 S3FIFO-0.7500-1.9000 cache size      310, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.7500-1.9000 cache size      621, 1430389 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns289 S3FIFO-0.9900-1.9000 cache size        7, 1430389 req, miss ratio 0.0906, byte miss ratio 0.0906
cdn1_colo28.ns289 S3FIFO-0.9900-1.9000 cache size       23, 1430389 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_colo28.ns289 S3FIFO-0.9900-1.9000 cache size       77, 1430389 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns289 S3FIFO-0.9900-1.9000 cache size      155, 1430389 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns289 S3FIFO-0.9900-1.9000 cache size      310, 1430389 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns289 S3FIFO-0.9900-1.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.2500-0.9000 cache size        7, 1430389 req, miss ratio 0.0628, byte miss ratio 0.0628
cdn1_colo28.ns289 S3FIFO-0.2500-0.9000 cache size       23, 1430389 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_colo28.ns289 S3FIFO-0.2500-0.9000 cache size       77, 1430389 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns289 S3FIFO-0.2500-0.9000 cache size      155, 1430389 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns289 S3FIFO-0.2500-0.9000 cache size      310, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.2500-0.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.8500-1.9000 cache size        7, 1430389 req, miss ratio 0.0856, byte miss ratio 0.0856
cdn1_colo28.ns289 S3FIFO-0.8500-1.9000 cache size       23, 1430389 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_colo28.ns289 S3FIFO-0.8500-1.9000 cache size       77, 1430389 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns289 S3FIFO-0.8500-1.9000 cache size      155, 1430389 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns289 S3FIFO-0.8500-1.9000 cache size      310, 1430389 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns289 S3FIFO-0.8500-1.9000 cache size      621, 1430389 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns289 S3FIFO-0.0050-0.9000 cache size        7, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0050-0.9000 cache size       23, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0050-0.9000 cache size       77, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0050-0.9000 cache size      155, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0050-0.9000 cache size      310, 1430389 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns289 S3FIFO-0.0050-0.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.9000-1.9000 cache size        7, 1430389 req, miss ratio 0.0906, byte miss ratio 0.0906
cdn1_colo28.ns289 S3FIFO-0.9000-1.9000 cache size       23, 1430389 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_colo28.ns289 S3FIFO-0.9000-1.9000 cache size       77, 1430389 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns289 S3FIFO-0.9000-1.9000 cache size      155, 1430389 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns289 S3FIFO-0.9000-1.9000 cache size      310, 1430389 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns289 S3FIFO-0.9000-1.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.8500-0.9000 cache size        7, 1430389 req, miss ratio 0.0868, byte miss ratio 0.0868
cdn1_colo28.ns289 S3FIFO-0.8500-0.9000 cache size       23, 1430389 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_colo28.ns289 S3FIFO-0.8500-0.9000 cache size       77, 1430389 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns289 S3FIFO-0.8500-0.9000 cache size      155, 1430389 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns289 S3FIFO-0.8500-0.9000 cache size      310, 1430389 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns289 S3FIFO-0.8500-0.9000 cache size      621, 1430389 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns289 S3FIFO-0.6000-1.9000 cache size        7, 1430389 req, miss ratio 0.0797, byte miss ratio 0.0797
cdn1_colo28.ns289 S3FIFO-0.6000-1.9000 cache size       23, 1430389 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_colo28.ns289 S3FIFO-0.6000-1.9000 cache size       77, 1430389 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns289 S3FIFO-0.6000-1.9000 cache size      155, 1430389 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns289 S3FIFO-0.6000-1.9000 cache size      310, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.6000-1.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.0250-0.9000 cache size        7, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0250-0.9000 cache size       23, 1430389 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns289 S3FIFO-0.0250-0.9000 cache size       77, 1430389 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns289 S3FIFO-0.0250-0.9000 cache size      155, 1430389 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns289 S3FIFO-0.0250-0.9000 cache size      310, 1430389 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns289 S3FIFO-0.0250-0.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.5500-1.9000 cache size        7, 1430389 req, miss ratio 0.0739, byte miss ratio 0.0739
cdn1_colo28.ns289 S3FIFO-0.5500-1.9000 cache size       23, 1430389 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_colo28.ns289 S3FIFO-0.5500-1.9000 cache size       77, 1430389 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns289 S3FIFO-0.5500-1.9000 cache size      155, 1430389 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns289 S3FIFO-0.5500-1.9000 cache size      310, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.5500-1.9000 cache size      621, 1430389 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns289 S3FIFO-0.7500-0.9000 cache size        7, 1430389 req, miss ratio 0.0868, byte miss ratio 0.0868
cdn1_colo28.ns289 S3FIFO-0.7500-0.9000 cache size       23, 1430389 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_colo28.ns289 S3FIFO-0.7500-0.9000 cache size       77, 1430389 req, miss ratio 0.0017, byte miss ratio 0.0017
