tencentBlock.ns1625 S3FIFO-0.4500-1.9000 cache size     7823, 103568618 req, miss ratio 0.1855, byte miss ratio 0.1855
tencentBlock.ns1625 S3FIFO-0.4500-1.9000 cache size    23470, 103568618 req, miss ratio 0.1709, byte miss ratio 0.1709
tencentBlock.ns1625 S3FIFO-0.4500-1.9000 cache size    78234, 103568618 req, miss ratio 0.1348, byte miss ratio 0.1348
tencentBlock.ns1625 S3FIFO-0.4500-1.9000 cache size   234703, 103568618 req, miss ratio 0.1008, byte miss ratio 0.1008
tencentBlock.ns1625 S3FIFO-0.4500-1.9000 cache size   782346, 103568618 req, miss ratio 0.0816, byte miss ratio 0.0816
tencentBlock.ns1625 S3FIFO-0.4500-1.9000 cache size  1564692, 103568618 req, miss ratio 0.0793, byte miss ratio 0.0793
tencentBlock.ns1625 S3FIFO-0.4500-1.9000 cache size  3129384, 103568618 req, miss ratio 0.0771, byte miss ratio 0.0771
tencentBlock.ns1625 S3FIFO-0.4500-1.9000 cache size  6258768, 103568618 req, miss ratio 0.0757, byte miss ratio 0.0757
tencentBlock.ns1625 S3FIFO-0.0100-1.9000 cache size     7823, 103568618 req, miss ratio 0.1847, byte miss ratio 0.1847
tencentBlock.ns1625 S3FIFO-0.0100-1.9000 cache size    23470, 103568618 req, miss ratio 0.1669, byte miss ratio 0.1669
tencentBlock.ns1625 S3FIFO-0.0100-1.9000 cache size    78234, 103568618 req, miss ratio 0.1208, byte miss ratio 0.1208
tencentBlock.ns1625 S3FIFO-0.0100-1.9000 cache size   234703, 103568618 req, miss ratio 0.0898, byte miss ratio 0.0898
tencentBlock.ns1625 S3FIFO-0.0100-1.9000 cache size   782346, 103568618 req, miss ratio 0.0816, byte miss ratio 0.0816
tencentBlock.ns1625 S3FIFO-0.0100-1.9000 cache size  1564692, 103568618 req, miss ratio 0.0793, byte miss ratio 0.0793
tencentBlock.ns1625 S3FIFO-0.0100-1.9000 cache size  3129384, 103568618 req, miss ratio 0.0771, byte miss ratio 0.0771
tencentBlock.ns1625 S3FIFO-0.0100-1.9000 cache size  6258768, 103568618 req, miss ratio 0.0757, byte miss ratio 0.0757
tencentBlock.ns1625 S3FIFO-0.8000-1.9000 cache size     7823, 103568618 req, miss ratio 0.2133, byte miss ratio 0.2133
tencentBlock.ns1625 S3FIFO-0.8000-1.9000 cache size    23470, 103568618 req, miss ratio 0.1806, byte miss ratio 0.1806
tencentBlock.ns1625 S3FIFO-0.8000-1.9000 cache size    78234, 103568618 req, miss ratio 0.1512, byte miss ratio 0.1512
tencentBlock.ns1625 S3FIFO-0.8000-1.9000 cache size   234703, 103568618 req, miss ratio 0.1167, byte miss ratio 0.1167
tencentBlock.ns1625 S3FIFO-0.8000-1.9000 cache size   782346, 103568618 req, miss ratio 0.0907, byte miss ratio 0.0907
tencentBlock.ns1625 S3FIFO-0.8000-1.9000 cache size  1564692, 103568618 req, miss ratio 0.0798, byte miss ratio 0.0798
tencentBlock.ns1625 S3FIFO-0.8000-1.9000 cache size  3129384, 103568618 req, miss ratio 0.0772, byte miss ratio 0.0772
tencentBlock.ns1625 S3FIFO-0.8000-1.9000 cache size  6258768, 103568618 req, miss ratio 0.0757, byte miss ratio 0.0757
tencentBlock.ns1625 S3FIFO-0.0010-1.9000 cache size     7823, 103568618 req, miss ratio 0.1889, byte miss ratio 0.1889
tencentBlock.ns1625 S3FIFO-0.0010-1.9000 cache size    23470, 103568618 req, miss ratio 0.1715, byte miss ratio 0.1715
tencentBlock.ns1625 S3FIFO-0.0010-1.9000 cache size    78234, 103568618 req, miss ratio 0.1256, byte miss ratio 0.1256
tencentBlock.ns1625 S3FIFO-0.0010-1.9000 cache size   234703, 103568618 req, miss ratio 0.0924, byte miss ratio 0.0924
tencentBlock.ns1625 S3FIFO-0.0010-1.9000 cache size   782346, 103568618 req, miss ratio 0.0818, byte miss ratio 0.0818
tencentBlock.ns1625 S3FIFO-0.0010-1.9000 cache size  1564692, 103568618 req, miss ratio 0.0793, byte miss ratio 0.0793
tencentBlock.ns1625 S3FIFO-0.0010-1.9000 cache size  3129384, 103568618 req, miss ratio 0.0771, byte miss ratio 0.0771
tencentBlock.ns1625 S3FIFO-0.0010-1.9000 cache size  6258768, 103568618 req, miss ratio 0.0757, byte miss ratio 0.0757
tencentBlock.ns1625 S3FIFO-0.5000-0.9000 cache size     7823, 103568618 req, miss ratio 0.1868, byte miss ratio 0.1868
tencentBlock.ns1625 S3FIFO-0.5000-0.9000 cache size    23470, 103568618 req, miss ratio 0.1717, byte miss ratio 0.1717
tencentBlock.ns1625 S3FIFO-0.5000-0.9000 cache size    78234, 103568618 req, miss ratio 0.1358, byte miss ratio 0.1358
tencentBlock.ns1625 S3FIFO-0.5000-0.9000 cache size   234703, 103568618 req, miss ratio 0.1024, byte miss ratio 0.1024
tencentBlock.ns1625 S3FIFO-0.5000-0.9000 cache size   782346, 103568618 req, miss ratio 0.0818, byte miss ratio 0.0818
tencentBlock.ns1625 S3FIFO-0.5000-0.9000 cache size  1564692, 103568618 req, miss ratio 0.0791, byte miss ratio 0.0791
tencentBlock.ns1625 S3FIFO-0.5000-0.9000 cache size  3129384, 103568618 req, miss ratio 0.0771, byte miss ratio 0.0771
tencentBlock.ns1625 S3FIFO-0.5000-0.9000 cache size  6258768, 103568618 req, miss ratio 0.0757, byte miss ratio 0.0757
tencentBlock.ns1625 S3FIFO-0.9900-0.9000 cache size     7823, 103568618 req, miss ratio 0.2307, byte miss ratio 0.2307
tencentBlock.ns1625 S3FIFO-0.9900-0.9000 cache size    23470, 103568618 req, miss ratio 0.1944, byte miss ratio 0.1944
tencentBlock.ns1625 S3FIFO-0.9900-0.9000 cache size    78234, 103568618 req, miss ratio 0.1601, byte miss ratio 0.1601
tencentBlock.ns1625 S3FIFO-0.9900-0.9000 cache size   234703, 103568618 req, miss ratio 0.1279, byte miss ratio 0.1279
tencentBlock.ns1625 S3FIFO-0.9900-0.9000 cache size   782346, 103568618 req, miss ratio 0.1007, byte miss ratio 0.1007
