cdn1_allcolo.ns989 S3FIFO-0.3500-1.9000 cache size       39, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.3500-1.9000 cache size      117, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.3500-1.9000 cache size      392, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.3500-1.9000 cache size     1177, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.3500-1.9000 cache size     3925, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.3500-1.9000 cache size     7851, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.3500-1.9000 cache size    15703, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.3500-1.9000 cache size    31407, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.0010-0.9000 cache size       39, 2064882 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns989 S3FIFO-0.0010-0.9000 cache size      117, 2064882 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns989 S3FIFO-0.0010-0.9000 cache size      392, 2064882 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns989 S3FIFO-0.0010-0.9000 cache size     1177, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.0010-0.9000 cache size     3925, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.0010-0.9000 cache size     7851, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.0010-0.9000 cache size    15703, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.0010-0.9000 cache size    31407, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.8500-1.9000 cache size       39, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.8500-1.9000 cache size      117, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.8500-1.9000 cache size      392, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.8500-1.9000 cache size     1177, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.8500-1.9000 cache size     3925, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.8500-1.9000 cache size     7851, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.8500-1.9000 cache size    15703, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.8500-1.9000 cache size    31407, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.3000-1.9000 cache size       39, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.3000-1.9000 cache size      117, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.3000-1.9000 cache size      392, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.3000-1.9000 cache size     1177, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.3000-1.9000 cache size     3925, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.3000-1.9000 cache size     7851, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.3000-1.9000 cache size    15703, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.3000-1.9000 cache size    31407, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.9900-1.9000 cache size       39, 2064882 req, miss ratio 0.0194, byte miss ratio 0.0194
cdn1_allcolo.ns989 S3FIFO-0.9900-1.9000 cache size      117, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.9900-1.9000 cache size      392, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.9900-1.9000 cache size     1177, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.9900-1.9000 cache size     3925, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.9900-1.9000 cache size     7851, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.9900-1.9000 cache size    15703, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.9900-1.9000 cache size    31407, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.1000-1.9000 cache size       39, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.1000-1.9000 cache size      117, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.1000-1.9000 cache size      392, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.1000-1.9000 cache size     1177, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.1000-1.9000 cache size     3925, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.1000-1.9000 cache size     7851, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.1000-1.9000 cache size    15703, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.1000-1.9000 cache size    31407, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.6000-0.9000 cache size       39, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.6000-0.9000 cache size      117, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns989 S3FIFO-0.6000-0.9000 cache size      392, 2064882 req, miss ratio 0.0190, byte miss ratio 0.0190
