tencentBlock.ns13774 S3FIFO-0.9900-1.9000 cache size      314, 3430725 req, miss ratio 0.6006, byte miss ratio 0.6006
tencentBlock.ns13774 S3FIFO-0.9900-1.9000 cache size      943, 3430725 req, miss ratio 0.4568, byte miss ratio 0.4568
tencentBlock.ns13774 S3FIFO-0.9900-1.9000 cache size     3145, 3430725 req, miss ratio 0.3088, byte miss ratio 0.3088
tencentBlock.ns13774 S3FIFO-0.9900-1.9000 cache size     9437, 3430725 req, miss ratio 0.2359, byte miss ratio 0.2359
tencentBlock.ns13774 S3FIFO-0.9900-1.9000 cache size    31459, 3430725 req, miss ratio 0.1608, byte miss ratio 0.1608
tencentBlock.ns13774 S3FIFO-0.9900-1.9000 cache size    62919, 3430725 req, miss ratio 0.1266, byte miss ratio 0.1266
tencentBlock.ns13774 S3FIFO-0.9900-1.9000 cache size   125838, 3430725 req, miss ratio 0.1080, byte miss ratio 0.1080
tencentBlock.ns13774 S3FIFO-0.9900-1.9000 cache size   251676, 3430725 req, miss ratio 0.0978, byte miss ratio 0.0978
tencentBlock.ns13774 S3FIFO-0.9900-0.9000 cache size      314, 3430725 req, miss ratio 0.6044, byte miss ratio 0.6044
tencentBlock.ns13774 S3FIFO-0.9900-0.9000 cache size      943, 3430725 req, miss ratio 0.4552, byte miss ratio 0.4552
tencentBlock.ns13774 S3FIFO-0.9900-0.9000 cache size     3145, 3430725 req, miss ratio 0.3103, byte miss ratio 0.3103
tencentBlock.ns13774 S3FIFO-0.9900-0.9000 cache size     9437, 3430725 req, miss ratio 0.2380, byte miss ratio 0.2380
tencentBlock.ns13774 S3FIFO-0.9900-0.9000 cache size    31459, 3430725 req, miss ratio 0.1612, byte miss ratio 0.1612
tencentBlock.ns13774 S3FIFO-0.9900-0.9000 cache size    62919, 3430725 req, miss ratio 0.1267, byte miss ratio 0.1267
tencentBlock.ns13774 S3FIFO-0.9900-0.9000 cache size   125838, 3430725 req, miss ratio 0.1080, byte miss ratio 0.1080
tencentBlock.ns13774 S3FIFO-0.9900-0.9000 cache size   251676, 3430725 req, miss ratio 0.0978, byte miss ratio 0.0978
tencentBlock.ns13774 S3FIFO-0.8000-1.9000 cache size      314, 3430725 req, miss ratio 0.5574, byte miss ratio 0.5574
tencentBlock.ns13774 S3FIFO-0.8000-1.9000 cache size      943, 3430725 req, miss ratio 0.4237, byte miss ratio 0.4237
tencentBlock.ns13774 S3FIFO-0.8000-1.9000 cache size     3145, 3430725 req, miss ratio 0.2812, byte miss ratio 0.2812
tencentBlock.ns13774 S3FIFO-0.8000-1.9000 cache size     9437, 3430725 req, miss ratio 0.2204, byte miss ratio 0.2204
tencentBlock.ns13774 S3FIFO-0.8000-1.9000 cache size    31459, 3430725 req, miss ratio 0.1580, byte miss ratio 0.1580
tencentBlock.ns13774 S3FIFO-0.8000-1.9000 cache size    62919, 3430725 req, miss ratio 0.1244, byte miss ratio 0.1244
tencentBlock.ns13774 S3FIFO-0.8000-1.9000 cache size   125838, 3430725 req, miss ratio 0.1038, byte miss ratio 0.1038
tencentBlock.ns13774 S3FIFO-0.8000-1.9000 cache size   251676, 3430725 req, miss ratio 0.0943, byte miss ratio 0.0943
tencentBlock.ns13774 S3FIFO-0.3500-1.9000 cache size      314, 3430725 req, miss ratio 0.5033, byte miss ratio 0.5033
tencentBlock.ns13774 S3FIFO-0.3500-1.9000 cache size      943, 3430725 req, miss ratio 0.3807, byte miss ratio 0.3807
tencentBlock.ns13774 S3FIFO-0.3500-1.9000 cache size     3145, 3430725 req, miss ratio 0.2406, byte miss ratio 0.2406
tencentBlock.ns13774 S3FIFO-0.3500-1.9000 cache size     9437, 3430725 req, miss ratio 0.2157, byte miss ratio 0.2157
tencentBlock.ns13774 S3FIFO-0.3500-1.9000 cache size    31459, 3430725 req, miss ratio 0.1558, byte miss ratio 0.1558
