cdn1_colo28.ns85 S3FIFO-0.0250-0.9000 cache size       14, 1851846 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns85 S3FIFO-0.0250-0.9000 cache size       44, 1851846 req, miss ratio 0.7904, byte miss ratio 0.7904
cdn1_colo28.ns85 S3FIFO-0.0250-0.9000 cache size      148, 1851846 req, miss ratio 0.4595, byte miss ratio 0.4595
cdn1_colo28.ns85 S3FIFO-0.0250-0.9000 cache size      297, 1851846 req, miss ratio 0.2233, byte miss ratio 0.2233
cdn1_colo28.ns85 S3FIFO-0.0250-0.9000 cache size      594, 1851846 req, miss ratio 0.0508, byte miss ratio 0.0508
cdn1_colo28.ns85 S3FIFO-0.0250-0.9000 cache size     1188, 1851846 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns85 S3FIFO-0.2500-1.9000 cache size       14, 1851846 req, miss ratio 0.9377, byte miss ratio 0.9377
cdn1_colo28.ns85 S3FIFO-0.2500-1.9000 cache size       44, 1851846 req, miss ratio 0.8443, byte miss ratio 0.8443
cdn1_colo28.ns85 S3FIFO-0.2500-1.9000 cache size      148, 1851846 req, miss ratio 0.5336, byte miss ratio 0.5336
cdn1_colo28.ns85 S3FIFO-0.2500-1.9000 cache size      297, 1851846 req, miss ratio 0.2549, byte miss ratio 0.2549
cdn1_colo28.ns85 S3FIFO-0.2500-1.9000 cache size      594, 1851846 req, miss ratio 0.0609, byte miss ratio 0.0609
cdn1_colo28.ns85 S3FIFO-0.2500-1.9000 cache size     1188, 1851846 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns85 S3FIFO-0.9000-1.9000 cache size       14, 1851846 req, miss ratio 0.9576, byte miss ratio 0.9576
cdn1_colo28.ns85 S3FIFO-0.9000-1.9000 cache size       44, 1851846 req, miss ratio 0.8826, byte miss ratio 0.8826
cdn1_colo28.ns85 S3FIFO-0.9000-1.9000 cache size      148, 1851846 req, miss ratio 0.5932, byte miss ratio 0.5932
cdn1_colo28.ns85 S3FIFO-0.9000-1.9000 cache size      297, 1851846 req, miss ratio 0.3269, byte miss ratio 0.3269
cdn1_colo28.ns85 S3FIFO-0.9000-1.9000 cache size      594, 1851846 req, miss ratio 0.0993, byte miss ratio 0.0993
