cdn1_allcolo.ns397 S3FIFO-0.7000-0.9000 cache size        6, 36539634 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns397 S3FIFO-0.7000-0.9000 cache size       18, 36539634 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns397 S3FIFO-0.7000-0.9000 cache size       61, 36539634 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns397 S3FIFO-0.7000-0.9000 cache size      184, 36539634 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns397 S3FIFO-0.7000-0.9000 cache size      615, 36539634 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns397 S3FIFO-0.7000-0.9000 cache size     1230, 36539634 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns397 S3FIFO-0.7000-0.9000 cache size     2460, 36539634 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns397 S3FIFO-0.7000-0.9000 cache size     4921, 36539634 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns397 S3FIFO-0.0250-1.9000 cache size        6, 36539634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns397 S3FIFO-0.0250-1.9000 cache size       18, 36539634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns397 S3FIFO-0.0250-1.9000 cache size       61, 36539634 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns397 S3FIFO-0.0250-1.9000 cache size      184, 36539634 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns397 S3FIFO-0.0250-1.9000 cache size      615, 36539634 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns397 S3FIFO-0.0250-1.9000 cache size     1230, 36539634 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns397 S3FIFO-0.0250-1.9000 cache size     2460, 36539634 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns397 S3FIFO-0.0250-1.9000 cache size     4921, 36539634 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns397 S3FIFO-0.0100-0.9000 cache size        6, 36539634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns397 S3FIFO-0.0100-0.9000 cache size       18, 36539634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns397 S3FIFO-0.0100-0.9000 cache size       61, 36539634 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns397 S3FIFO-0.0100-0.9000 cache size      184, 36539634 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns397 S3FIFO-0.0100-0.9000 cache size      615, 36539634 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns397 S3FIFO-0.0100-0.9000 cache size     1230, 36539634 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns397 S3FIFO-0.0100-0.9000 cache size     2460, 36539634 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns397 S3FIFO-0.0100-0.9000 cache size     4921, 36539634 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns397 S3FIFO-0.8500-1.9000 cache size        6, 36539634 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns397 S3FIFO-0.8500-1.9000 cache size       18, 36539634 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns397 S3FIFO-0.8500-1.9000 cache size       61, 36539634 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns397 S3FIFO-0.8500-1.9000 cache size      184, 36539634 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns397 S3FIFO-0.8500-1.9000 cache size      615, 36539634 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns397 S3FIFO-0.8500-1.9000 cache size     1230, 36539634 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns397 S3FIFO-0.8500-1.9000 cache size     2460, 36539634 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns397 S3FIFO-0.8500-1.9000 cache size     4921, 36539634 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns397 S3FIFO-0.9500-0.9000 cache size        6, 36539634 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns397 S3FIFO-0.9500-0.9000 cache size       18, 36539634 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns397 S3FIFO-0.9500-0.9000 cache size       61, 36539634 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns397 S3FIFO-0.9500-0.9000 cache size      184, 36539634 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns397 S3FIFO-0.9500-0.9000 cache size      615, 36539634 req, miss ratio 0.0009, byte miss ratio 0.0009
