cdn1_allcolo.ns1871 S3FIFO-0.0100-0.9000 cache size       23, 1015150 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1871 S3FIFO-0.0100-0.9000 cache size       70, 1015150 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1871 S3FIFO-0.0100-0.9000 cache size      233, 1015150 req, miss ratio 0.1254, byte miss ratio 0.1254
cdn1_allcolo.ns1871 S3FIFO-0.0100-0.9000 cache size      700, 1015150 req, miss ratio 0.0908, byte miss ratio 0.0908
cdn1_allcolo.ns1871 S3FIFO-0.0100-0.9000 cache size     2336, 1015150 req, miss ratio 0.0546, byte miss ratio 0.0546
cdn1_allcolo.ns1871 S3FIFO-0.0100-0.9000 cache size     4672, 1015150 req, miss ratio 0.0369, byte miss ratio 0.0369
cdn1_allcolo.ns1871 S3FIFO-0.0100-0.9000 cache size     9344, 1015150 req, miss ratio 0.0274, byte miss ratio 0.0274
cdn1_allcolo.ns1871 S3FIFO-0.0100-0.9000 cache size    18689, 1015150 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_allcolo.ns1871 S3FIFO-0.7000-0.9000 cache size       23, 1015150 req, miss ratio 0.2336, byte miss ratio 0.2336
cdn1_allcolo.ns1871 S3FIFO-0.7000-0.9000 cache size       70, 1015150 req, miss ratio 0.1868, byte miss ratio 0.1868
cdn1_allcolo.ns1871 S3FIFO-0.7000-0.9000 cache size      233, 1015150 req, miss ratio 0.1373, byte miss ratio 0.1373
cdn1_allcolo.ns1871 S3FIFO-0.7000-0.9000 cache size      700, 1015150 req, miss ratio 0.1025, byte miss ratio 0.1025
cdn1_allcolo.ns1871 S3FIFO-0.7000-0.9000 cache size     2336, 1015150 req, miss ratio 0.0651, byte miss ratio 0.0651
cdn1_allcolo.ns1871 S3FIFO-0.7000-0.9000 cache size     4672, 1015150 req, miss ratio 0.0458, byte miss ratio 0.0458
cdn1_allcolo.ns1871 S3FIFO-0.7000-0.9000 cache size     9344, 1015150 req, miss ratio 0.0309, byte miss ratio 0.0309
cdn1_allcolo.ns1871 S3FIFO-0.7000-0.9000 cache size    18689, 1015150 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_allcolo.ns1871 S3FIFO-0.5000-0.9000 cache size       23, 1015150 req, miss ratio 0.2277, byte miss ratio 0.2277
cdn1_allcolo.ns1871 S3FIFO-0.5000-0.9000 cache size       70, 1015150 req, miss ratio 0.1778, byte miss ratio 0.1778
cdn1_allcolo.ns1871 S3FIFO-0.5000-0.9000 cache size      233, 1015150 req, miss ratio 0.1327, byte miss ratio 0.1327
cdn1_allcolo.ns1871 S3FIFO-0.5000-0.9000 cache size      700, 1015150 req, miss ratio 0.0983, byte miss ratio 0.0983
cdn1_allcolo.ns1871 S3FIFO-0.5000-0.9000 cache size     2336, 1015150 req, miss ratio 0.0616, byte miss ratio 0.0616
cdn1_allcolo.ns1871 S3FIFO-0.5000-0.9000 cache size     4672, 1015150 req, miss ratio 0.0425, byte miss ratio 0.0425
cdn1_allcolo.ns1871 S3FIFO-0.5000-0.9000 cache size     9344, 1015150 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns1871 S3FIFO-0.5000-0.9000 cache size    18689, 1015150 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_allcolo.ns1871 S3FIFO-0.2500-1.9000 cache size       23, 1015150 req, miss ratio 0.2208, byte miss ratio 0.2208
cdn1_allcolo.ns1871 S3FIFO-0.2500-1.9000 cache size       70, 1015150 req, miss ratio 0.1696, byte miss ratio 0.1696
cdn1_allcolo.ns1871 S3FIFO-0.2500-1.9000 cache size      233, 1015150 req, miss ratio 0.1284, byte miss ratio 0.1284
cdn1_allcolo.ns1871 S3FIFO-0.2500-1.9000 cache size      700, 1015150 req, miss ratio 0.0939, byte miss ratio 0.0939
cdn1_allcolo.ns1871 S3FIFO-0.2500-1.9000 cache size     2336, 1015150 req, miss ratio 0.0577, byte miss ratio 0.0577
cdn1_allcolo.ns1871 S3FIFO-0.2500-1.9000 cache size     4672, 1015150 req, miss ratio 0.0392, byte miss ratio 0.0392
cdn1_allcolo.ns1871 S3FIFO-0.2500-1.9000 cache size     9344, 1015150 req, miss ratio 0.0280, byte miss ratio 0.0280
cdn1_allcolo.ns1871 S3FIFO-0.2500-1.9000 cache size    18689, 1015150 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_allcolo.ns1871 S3FIFO-0.0500-0.9000 cache size       23, 1015150 req, miss ratio 0.2182, byte miss ratio 0.2182
cdn1_allcolo.ns1871 S3FIFO-0.0500-0.9000 cache size       70, 1015150 req, miss ratio 0.1668, byte miss ratio 0.1668
cdn1_allcolo.ns1871 S3FIFO-0.0500-0.9000 cache size      233, 1015150 req, miss ratio 0.1255, byte miss ratio 0.1255
cdn1_allcolo.ns1871 S3FIFO-0.0500-0.9000 cache size      700, 1015150 req, miss ratio 0.0912, byte miss ratio 0.0912
cdn1_allcolo.ns1871 S3FIFO-0.0500-0.9000 cache size     2336, 1015150 req, miss ratio 0.0551, byte miss ratio 0.0551
cdn1_allcolo.ns1871 S3FIFO-0.0500-0.9000 cache size     4672, 1015150 req, miss ratio 0.0372, byte miss ratio 0.0372
cdn1_allcolo.ns1871 S3FIFO-0.0500-0.9000 cache size     9344, 1015150 req, miss ratio 0.0275, byte miss ratio 0.0275
cdn1_allcolo.ns1871 S3FIFO-0.0500-0.9000 cache size    18689, 1015150 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_allcolo.ns1871 S3FIFO-0.7000-1.9000 cache size       23, 1015150 req, miss ratio 0.2336, byte miss ratio 0.2336
cdn1_allcolo.ns1871 S3FIFO-0.7000-1.9000 cache size       70, 1015150 req, miss ratio 0.1868, byte miss ratio 0.1868
cdn1_allcolo.ns1871 S3FIFO-0.7000-1.9000 cache size      233, 1015150 req, miss ratio 0.1373, byte miss ratio 0.1373
cdn1_allcolo.ns1871 S3FIFO-0.7000-1.9000 cache size      700, 1015150 req, miss ratio 0.1025, byte miss ratio 0.1025
cdn1_allcolo.ns1871 S3FIFO-0.7000-1.9000 cache size     2336, 1015150 req, miss ratio 0.0651, byte miss ratio 0.0651
cdn1_allcolo.ns1871 S3FIFO-0.7000-1.9000 cache size     4672, 1015150 req, miss ratio 0.0458, byte miss ratio 0.0458
cdn1_allcolo.ns1871 S3FIFO-0.7000-1.9000 cache size     9344, 1015150 req, miss ratio 0.0309, byte miss ratio 0.0309
cdn1_allcolo.ns1871 S3FIFO-0.7000-1.9000 cache size    18689, 1015150 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_allcolo.ns1871 S3FIFO-0.6500-1.9000 cache size       23, 1015150 req, miss ratio 0.2312, byte miss ratio 0.2312
cdn1_allcolo.ns1871 S3FIFO-0.6500-1.9000 cache size       70, 1015150 req, miss ratio 0.1845, byte miss ratio 0.1845
cdn1_allcolo.ns1871 S3FIFO-0.6500-1.9000 cache size      233, 1015150 req, miss ratio 0.1360, byte miss ratio 0.1360
cdn1_allcolo.ns1871 S3FIFO-0.6500-1.9000 cache size      700, 1015150 req, miss ratio 0.1013, byte miss ratio 0.1013
cdn1_allcolo.ns1871 S3FIFO-0.6500-1.9000 cache size     2336, 1015150 req, miss ratio 0.0642, byte miss ratio 0.0642
