tencentBlock.ns11858 S3FIFO-0.7000-1.9000 cache size      302, 10364152 req, miss ratio 0.5373, byte miss ratio 0.5373
tencentBlock.ns11858 S3FIFO-0.7000-1.9000 cache size      908, 10364152 req, miss ratio 0.4191, byte miss ratio 0.4191
tencentBlock.ns11858 S3FIFO-0.7000-1.9000 cache size     3027, 10364152 req, miss ratio 0.3796, byte miss ratio 0.3796
tencentBlock.ns11858 S3FIFO-0.7000-1.9000 cache size     9081, 10364152 req, miss ratio 0.3706, byte miss ratio 0.3706
tencentBlock.ns11858 S3FIFO-0.7000-1.9000 cache size    30273, 10364152 req, miss ratio 0.2206, byte miss ratio 0.2206
tencentBlock.ns11858 S3FIFO-0.7000-1.9000 cache size    60546, 10364152 req, miss ratio 0.1372, byte miss ratio 0.1372
tencentBlock.ns11858 S3FIFO-0.7000-1.9000 cache size   121093, 10364152 req, miss ratio 0.0665, byte miss ratio 0.0665
tencentBlock.ns11858 S3FIFO-0.7000-1.9000 cache size   242186, 10364152 req, miss ratio 0.0348, byte miss ratio 0.0348
tencentBlock.ns11858 S3FIFO-0.1500-1.9000 cache size      302, 10364152 req, miss ratio 0.4473, byte miss ratio 0.4473
tencentBlock.ns11858 S3FIFO-0.1500-1.9000 cache size      908, 10364152 req, miss ratio 0.3902, byte miss ratio 0.3902
tencentBlock.ns11858 S3FIFO-0.1500-1.9000 cache size     3027, 10364152 req, miss ratio 0.3679, byte miss ratio 0.3679
tencentBlock.ns11858 S3FIFO-0.1500-1.9000 cache size     9081, 10364152 req, miss ratio 0.3392, byte miss ratio 0.3392
tencentBlock.ns11858 S3FIFO-0.1500-1.9000 cache size    30273, 10364152 req, miss ratio 0.1719, byte miss ratio 0.1719
tencentBlock.ns11858 S3FIFO-0.1500-1.9000 cache size    60546, 10364152 req, miss ratio 0.1264, byte miss ratio 0.1264
tencentBlock.ns11858 S3FIFO-0.1500-1.9000 cache size   121093, 10364152 req, miss ratio 0.0519, byte miss ratio 0.0519
tencentBlock.ns11858 S3FIFO-0.1500-1.9000 cache size   242186, 10364152 req, miss ratio 0.0295, byte miss ratio 0.0295
tencentBlock.ns11858 S3FIFO-0.9900-1.9000 cache size      302, 10364152 req, miss ratio 0.5813, byte miss ratio 0.5813
tencentBlock.ns11858 S3FIFO-0.9900-1.9000 cache size      908, 10364152 req, miss ratio 0.4684, byte miss ratio 0.4684
tencentBlock.ns11858 S3FIFO-0.9900-1.9000 cache size     3027, 10364152 req, miss ratio 0.4121, byte miss ratio 0.4121
tencentBlock.ns11858 S3FIFO-0.9900-1.9000 cache size     9081, 10364152 req, miss ratio 0.3812, byte miss ratio 0.3812
tencentBlock.ns11858 S3FIFO-0.9900-1.9000 cache size    30273, 10364152 req, miss ratio 0.2240, byte miss ratio 0.2240
tencentBlock.ns11858 S3FIFO-0.9900-1.9000 cache size    60546, 10364152 req, miss ratio 0.1505, byte miss ratio 0.1505
tencentBlock.ns11858 S3FIFO-0.9900-1.9000 cache size   121093, 10364152 req, miss ratio 0.0756, byte miss ratio 0.0756
tencentBlock.ns11858 S3FIFO-0.9900-1.9000 cache size   242186, 10364152 req, miss ratio 0.0398, byte miss ratio 0.0398
tencentBlock.ns11858 S3FIFO-0.0500-1.9000 cache size      302, 10364152 req, miss ratio 0.4470, byte miss ratio 0.4470
tencentBlock.ns11858 S3FIFO-0.0500-1.9000 cache size      908, 10364152 req, miss ratio 0.3959, byte miss ratio 0.3959
tencentBlock.ns11858 S3FIFO-0.0500-1.9000 cache size     3027, 10364152 req, miss ratio 0.3690, byte miss ratio 0.3690
tencentBlock.ns11858 S3FIFO-0.0500-1.9000 cache size     9081, 10364152 req, miss ratio 0.3304, byte miss ratio 0.3304
tencentBlock.ns11858 S3FIFO-0.0500-1.9000 cache size    30273, 10364152 req, miss ratio 0.1665, byte miss ratio 0.1665
tencentBlock.ns11858 S3FIFO-0.0500-1.9000 cache size    60546, 10364152 req, miss ratio 0.1239, byte miss ratio 0.1239
tencentBlock.ns11858 S3FIFO-0.0500-1.9000 cache size   121093, 10364152 req, miss ratio 0.0480, byte miss ratio 0.0480
tencentBlock.ns11858 S3FIFO-0.0500-1.9000 cache size   242186, 10364152 req, miss ratio 0.0295, byte miss ratio 0.0295
tencentBlock.ns11858 S3FIFO-0.2500-0.9000 cache size      302, 10364152 req, miss ratio 0.4496, byte miss ratio 0.4496
tencentBlock.ns11858 S3FIFO-0.2500-0.9000 cache size      908, 10364152 req, miss ratio 0.3909, byte miss ratio 0.3909
tencentBlock.ns11858 S3FIFO-0.2500-0.9000 cache size     3027, 10364152 req, miss ratio 0.3687, byte miss ratio 0.3687
tencentBlock.ns11858 S3FIFO-0.2500-0.9000 cache size     9081, 10364152 req, miss ratio 0.3287, byte miss ratio 0.3287
tencentBlock.ns11858 S3FIFO-0.2500-0.9000 cache size    30273, 10364152 req, miss ratio 0.1688, byte miss ratio 0.1688
tencentBlock.ns11858 S3FIFO-0.2500-0.9000 cache size    60546, 10364152 req, miss ratio 0.1256, byte miss ratio 0.1256
tencentBlock.ns11858 S3FIFO-0.2500-0.9000 cache size   121093, 10364152 req, miss ratio 0.0564, byte miss ratio 0.0564
tencentBlock.ns11858 S3FIFO-0.2500-0.9000 cache size   242186, 10364152 req, miss ratio 0.0295, byte miss ratio 0.0295
tencentBlock.ns11858 S3FIFO-0.2000-0.9000 cache size      302, 10364152 req, miss ratio 0.4478, byte miss ratio 0.4478
tencentBlock.ns11858 S3FIFO-0.2000-0.9000 cache size      908, 10364152 req, miss ratio 0.3906, byte miss ratio 0.3906
tencentBlock.ns11858 S3FIFO-0.2000-0.9000 cache size     3027, 10364152 req, miss ratio 0.3684, byte miss ratio 0.3684
tencentBlock.ns11858 S3FIFO-0.2000-0.9000 cache size     9081, 10364152 req, miss ratio 0.3311, byte miss ratio 0.3311
tencentBlock.ns11858 S3FIFO-0.2000-0.9000 cache size    30273, 10364152 req, miss ratio 0.1645, byte miss ratio 0.1645
tencentBlock.ns11858 S3FIFO-0.2000-0.9000 cache size    60546, 10364152 req, miss ratio 0.1257, byte miss ratio 0.1257
tencentBlock.ns11858 S3FIFO-0.2000-0.9000 cache size   121093, 10364152 req, miss ratio 0.0547, byte miss ratio 0.0547
tencentBlock.ns11858 S3FIFO-0.2000-0.9000 cache size   242186, 10364152 req, miss ratio 0.0295, byte miss ratio 0.0295
tencentBlock.ns11858 S3FIFO-0.9900-0.9000 cache size      302, 10364152 req, miss ratio 0.5834, byte miss ratio 0.5834
tencentBlock.ns11858 S3FIFO-0.9900-0.9000 cache size      908, 10364152 req, miss ratio 0.4678, byte miss ratio 0.4678
tencentBlock.ns11858 S3FIFO-0.9900-0.9000 cache size     3027, 10364152 req, miss ratio 0.4116, byte miss ratio 0.4116
tencentBlock.ns11858 S3FIFO-0.9900-0.9000 cache size     9081, 10364152 req, miss ratio 0.3848, byte miss ratio 0.3848
tencentBlock.ns11858 S3FIFO-0.9900-0.9000 cache size    30273, 10364152 req, miss ratio 0.2336, byte miss ratio 0.2336
tencentBlock.ns11858 S3FIFO-0.9900-0.9000 cache size    60546, 10364152 req, miss ratio 0.1507, byte miss ratio 0.1507
tencentBlock.ns11858 S3FIFO-0.9900-0.9000 cache size   121093, 10364152 req, miss ratio 0.0756, byte miss ratio 0.0756
tencentBlock.ns11858 S3FIFO-0.9900-0.9000 cache size   242186, 10364152 req, miss ratio 0.0398, byte miss ratio 0.0398
tencentBlock.ns11858 S3FIFO-0.0010-0.9000 cache size      302, 10364152 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11858 S3FIFO-0.0010-0.9000 cache size      908, 10364152 req, miss ratio 1.0000, byte miss ratio 1.0000
