tencentBlock.ns23222 S3FIFO-0.5000-0.9000 cache size       13, 12449036 req, miss ratio 0.7344, byte miss ratio 0.7344
tencentBlock.ns23222 S3FIFO-0.5000-0.9000 cache size       26, 12449036 req, miss ratio 0.7119, byte miss ratio 0.7119
tencentBlock.ns23222 S3FIFO-0.5000-0.9000 cache size       52, 12449036 req, miss ratio 0.6386, byte miss ratio 0.6386
tencentBlock.ns23222 S3FIFO-0.5000-0.9000 cache size      104, 12449036 req, miss ratio 0.3163, byte miss ratio 0.3163
tencentBlock.ns23222 S3FIFO-0.2000-0.9000 cache size       13, 12449036 req, miss ratio 0.7256, byte miss ratio 0.7256
tencentBlock.ns23222 S3FIFO-0.2000-0.9000 cache size       26, 12449036 req, miss ratio 0.6727, byte miss ratio 0.6727
tencentBlock.ns23222 S3FIFO-0.2000-0.9000 cache size       52, 12449036 req, miss ratio 0.4935, byte miss ratio 0.4935
tencentBlock.ns23222 S3FIFO-0.2000-0.9000 cache size      104, 12449036 req, miss ratio 0.3133, byte miss ratio 0.3133
tencentBlock.ns23222 S3FIFO-0.4500-1.9000 cache size       13, 12449036 req, miss ratio 0.7338, byte miss ratio 0.7338
tencentBlock.ns23222 S3FIFO-0.4500-1.9000 cache size       26, 12449036 req, miss ratio 0.7207, byte miss ratio 0.7207
tencentBlock.ns23222 S3FIFO-0.4500-1.9000 cache size       52, 12449036 req, miss ratio 0.7005, byte miss ratio 0.7005
tencentBlock.ns23222 S3FIFO-0.4500-1.9000 cache size      104, 12449036 req, miss ratio 0.3187, byte miss ratio 0.3187
tencentBlock.ns23222 S3FIFO-0.9500-1.9000 cache size       13, 12449036 req, miss ratio 0.7359, byte miss ratio 0.7359
tencentBlock.ns23222 S3FIFO-0.9500-1.9000 cache size       26, 12449036 req, miss ratio 0.7307, byte miss ratio 0.7307
tencentBlock.ns23222 S3FIFO-0.9500-1.9000 cache size       52, 12449036 req, miss ratio 0.6302, byte miss ratio 0.6302
tencentBlock.ns23222 S3FIFO-0.9500-1.9000 cache size      104, 12449036 req, miss ratio 0.4073, byte miss ratio 0.4073
tencentBlock.ns23222 S3FIFO-0.0100-1.9000 cache size       13, 12449036 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns23222 S3FIFO-0.0100-1.9000 cache size       26, 12449036 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns23222 S3FIFO-0.0100-1.9000 cache size       52, 12449036 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns23222 S3FIFO-0.0100-1.9000 cache size      104, 12449036 req, miss ratio 0.1691, byte miss ratio 0.1691
tencentBlock.ns23222 S3FIFO-0.7000-1.9000 cache size       13, 12449036 req, miss ratio 0.7353, byte miss ratio 0.7353
tencentBlock.ns23222 S3FIFO-0.7000-1.9000 cache size       26, 12449036 req, miss ratio 0.7325, byte miss ratio 0.7325
tencentBlock.ns23222 S3FIFO-0.7000-1.9000 cache size       52, 12449036 req, miss ratio 0.6679, byte miss ratio 0.6679
tencentBlock.ns23222 S3FIFO-0.7000-1.9000 cache size      104, 12449036 req, miss ratio 0.3350, byte miss ratio 0.3350
