tencentBlock.ns5155 S3FIFO-0.2500-0.9000 cache size      151, 1374277 req, miss ratio 0.4933, byte miss ratio 0.4933
tencentBlock.ns5155 S3FIFO-0.2500-0.9000 cache size      453, 1374277 req, miss ratio 0.4720, byte miss ratio 0.4720
tencentBlock.ns5155 S3FIFO-0.2500-0.9000 cache size     1511, 1374277 req, miss ratio 0.4675, byte miss ratio 0.4675
tencentBlock.ns5155 S3FIFO-0.2500-0.9000 cache size     4535, 1374277 req, miss ratio 0.4659, byte miss ratio 0.4659
tencentBlock.ns5155 S3FIFO-0.2500-0.9000 cache size    15117, 1374277 req, miss ratio 0.4152, byte miss ratio 0.4152
tencentBlock.ns5155 S3FIFO-0.2500-0.9000 cache size    30235, 1374277 req, miss ratio 0.3757, byte miss ratio 0.3757
tencentBlock.ns5155 S3FIFO-0.2500-0.9000 cache size    60470, 1374277 req, miss ratio 0.2861, byte miss ratio 0.2861
tencentBlock.ns5155 S3FIFO-0.2500-0.9000 cache size   120940, 1374277 req, miss ratio 0.1276, byte miss ratio 0.1276
tencentBlock.ns5155 S3FIFO-0.3000-1.9000 cache size      151, 1374277 req, miss ratio 0.4902, byte miss ratio 0.4902
tencentBlock.ns5155 S3FIFO-0.3000-1.9000 cache size      453, 1374277 req, miss ratio 0.4719, byte miss ratio 0.4719
tencentBlock.ns5155 S3FIFO-0.3000-1.9000 cache size     1511, 1374277 req, miss ratio 0.4673, byte miss ratio 0.4673
tencentBlock.ns5155 S3FIFO-0.3000-1.9000 cache size     4535, 1374277 req, miss ratio 0.4654, byte miss ratio 0.4654
tencentBlock.ns5155 S3FIFO-0.3000-1.9000 cache size    15117, 1374277 req, miss ratio 0.4178, byte miss ratio 0.4178
tencentBlock.ns5155 S3FIFO-0.3000-1.9000 cache size    30235, 1374277 req, miss ratio 0.3783, byte miss ratio 0.3783
tencentBlock.ns5155 S3FIFO-0.3000-1.9000 cache size    60470, 1374277 req, miss ratio 0.2991, byte miss ratio 0.2991
tencentBlock.ns5155 S3FIFO-0.3000-1.9000 cache size   120940, 1374277 req, miss ratio 0.1268, byte miss ratio 0.1268
tencentBlock.ns5155 S3FIFO-0.6500-1.9000 cache size      151, 1374277 req, miss ratio 0.5123, byte miss ratio 0.5123
tencentBlock.ns5155 S3FIFO-0.6500-1.9000 cache size      453, 1374277 req, miss ratio 0.4764, byte miss ratio 0.4764
tencentBlock.ns5155 S3FIFO-0.6500-1.9000 cache size     1511, 1374277 req, miss ratio 0.4680, byte miss ratio 0.4680
tencentBlock.ns5155 S3FIFO-0.6500-1.9000 cache size     4535, 1374277 req, miss ratio 0.4661, byte miss ratio 0.4661
tencentBlock.ns5155 S3FIFO-0.6500-1.9000 cache size    15117, 1374277 req, miss ratio 0.4602, byte miss ratio 0.4602
tencentBlock.ns5155 S3FIFO-0.6500-1.9000 cache size    30235, 1374277 req, miss ratio 0.3835, byte miss ratio 0.3835
tencentBlock.ns5155 S3FIFO-0.6500-1.9000 cache size    60470, 1374277 req, miss ratio 0.2844, byte miss ratio 0.2844
tencentBlock.ns5155 S3FIFO-0.6500-1.9000 cache size   120940, 1374277 req, miss ratio 0.1405, byte miss ratio 0.1405
tencentBlock.ns5155 S3FIFO-0.2500-1.9000 cache size      151, 1374277 req, miss ratio 0.4903, byte miss ratio 0.4903
tencentBlock.ns5155 S3FIFO-0.2500-1.9000 cache size      453, 1374277 req, miss ratio 0.4718, byte miss ratio 0.4718
tencentBlock.ns5155 S3FIFO-0.2500-1.9000 cache size     1511, 1374277 req, miss ratio 0.4672, byte miss ratio 0.4672
tencentBlock.ns5155 S3FIFO-0.2500-1.9000 cache size     4535, 1374277 req, miss ratio 0.4654, byte miss ratio 0.4654
tencentBlock.ns5155 S3FIFO-0.2500-1.9000 cache size    15117, 1374277 req, miss ratio 0.4167, byte miss ratio 0.4167
tencentBlock.ns5155 S3FIFO-0.2500-1.9000 cache size    30235, 1374277 req, miss ratio 0.3817, byte miss ratio 0.3817
tencentBlock.ns5155 S3FIFO-0.2500-1.9000 cache size    60470, 1374277 req, miss ratio 0.2861, byte miss ratio 0.2861
tencentBlock.ns5155 S3FIFO-0.2500-1.9000 cache size   120940, 1374277 req, miss ratio 0.1276, byte miss ratio 0.1276
tencentBlock.ns5155 S3FIFO-0.7000-1.9000 cache size      151, 1374277 req, miss ratio 0.5172, byte miss ratio 0.5172
tencentBlock.ns5155 S3FIFO-0.7000-1.9000 cache size      453, 1374277 req, miss ratio 0.4776, byte miss ratio 0.4776
tencentBlock.ns5155 S3FIFO-0.7000-1.9000 cache size     1511, 1374277 req, miss ratio 0.4683, byte miss ratio 0.4683
tencentBlock.ns5155 S3FIFO-0.7000-1.9000 cache size     4535, 1374277 req, miss ratio 0.4662, byte miss ratio 0.4662
tencentBlock.ns5155 S3FIFO-0.7000-1.9000 cache size    15117, 1374277 req, miss ratio 0.4585, byte miss ratio 0.4585
tencentBlock.ns5155 S3FIFO-0.7000-1.9000 cache size    30235, 1374277 req, miss ratio 0.3914, byte miss ratio 0.3914
tencentBlock.ns5155 S3FIFO-0.7000-1.9000 cache size    60470, 1374277 req, miss ratio 0.2859, byte miss ratio 0.2859
tencentBlock.ns5155 S3FIFO-0.7000-1.9000 cache size   120940, 1374277 req, miss ratio 0.1421, byte miss ratio 0.1421
tencentBlock.ns5155 S3FIFO-0.7500-1.9000 cache size      151, 1374277 req, miss ratio 0.5249, byte miss ratio 0.5249
tencentBlock.ns5155 S3FIFO-0.7500-1.9000 cache size      453, 1374277 req, miss ratio 0.4790, byte miss ratio 0.4790
tencentBlock.ns5155 S3FIFO-0.7500-1.9000 cache size     1511, 1374277 req, miss ratio 0.4693, byte miss ratio 0.4693
tencentBlock.ns5155 S3FIFO-0.7500-1.9000 cache size     4535, 1374277 req, miss ratio 0.4664, byte miss ratio 0.4664
tencentBlock.ns5155 S3FIFO-0.7500-1.9000 cache size    15117, 1374277 req, miss ratio 0.4493, byte miss ratio 0.4493
tencentBlock.ns5155 S3FIFO-0.7500-1.9000 cache size    30235, 1374277 req, miss ratio 0.3946, byte miss ratio 0.3946
tencentBlock.ns5155 S3FIFO-0.7500-1.9000 cache size    60470, 1374277 req, miss ratio 0.2859, byte miss ratio 0.2859
tencentBlock.ns5155 S3FIFO-0.7500-1.9000 cache size   120940, 1374277 req, miss ratio 0.1442, byte miss ratio 0.1442
tencentBlock.ns5155 S3FIFO-0.3500-0.9000 cache size      151, 1374277 req, miss ratio 0.4896, byte miss ratio 0.4896
tencentBlock.ns5155 S3FIFO-0.3500-0.9000 cache size      453, 1374277 req, miss ratio 0.4726, byte miss ratio 0.4726
tencentBlock.ns5155 S3FIFO-0.3500-0.9000 cache size     1511, 1374277 req, miss ratio 0.4675, byte miss ratio 0.4675
tencentBlock.ns5155 S3FIFO-0.3500-0.9000 cache size     4535, 1374277 req, miss ratio 0.4659, byte miss ratio 0.4659
tencentBlock.ns5155 S3FIFO-0.3500-0.9000 cache size    15117, 1374277 req, miss ratio 0.4214, byte miss ratio 0.4214
tencentBlock.ns5155 S3FIFO-0.3500-0.9000 cache size    30235, 1374277 req, miss ratio 0.3761, byte miss ratio 0.3761
tencentBlock.ns5155 S3FIFO-0.3500-0.9000 cache size    60470, 1374277 req, miss ratio 0.3046, byte miss ratio 0.3046
tencentBlock.ns5155 S3FIFO-0.3500-0.9000 cache size   120940, 1374277 req, miss ratio 0.1273, byte miss ratio 0.1273
tencentBlock.ns5155 S3FIFO-0.8500-0.9000 cache size      151, 1374277 req, miss ratio 0.5710, byte miss ratio 0.5710
tencentBlock.ns5155 S3FIFO-0.8500-0.9000 cache size      453, 1374277 req, miss ratio 0.4847, byte miss ratio 0.4847
tencentBlock.ns5155 S3FIFO-0.8500-0.9000 cache size     1511, 1374277 req, miss ratio 0.4721, byte miss ratio 0.4721
tencentBlock.ns5155 S3FIFO-0.8500-0.9000 cache size     4535, 1374277 req, miss ratio 0.4670, byte miss ratio 0.4670
tencentBlock.ns5155 S3FIFO-0.8500-0.9000 cache size    15117, 1374277 req, miss ratio 0.4644, byte miss ratio 0.4644
tencentBlock.ns5155 S3FIFO-0.8500-0.9000 cache size    30235, 1374277 req, miss ratio 0.3956, byte miss ratio 0.3956
tencentBlock.ns5155 S3FIFO-0.8500-0.9000 cache size    60470, 1374277 req, miss ratio 0.2880, byte miss ratio 0.2880
tencentBlock.ns5155 S3FIFO-0.8500-0.9000 cache size   120940, 1374277 req, miss ratio 0.1502, byte miss ratio 0.1502
tencentBlock.ns5155 S3FIFO-0.9000-0.9000 cache size      151, 1374277 req, miss ratio 0.5891, byte miss ratio 0.5891
tencentBlock.ns5155 S3FIFO-0.9000-0.9000 cache size      453, 1374277 req, miss ratio 0.4931, byte miss ratio 0.4931
tencentBlock.ns5155 S3FIFO-0.9000-0.9000 cache size     1511, 1374277 req, miss ratio 0.4742, byte miss ratio 0.4742
tencentBlock.ns5155 S3FIFO-0.9000-0.9000 cache size     4535, 1374277 req, miss ratio 0.4674, byte miss ratio 0.4674
tencentBlock.ns5155 S3FIFO-0.9000-0.9000 cache size    15117, 1374277 req, miss ratio 0.4602, byte miss ratio 0.4602
tencentBlock.ns5155 S3FIFO-0.9000-0.9000 cache size    30235, 1374277 req, miss ratio 0.3939, byte miss ratio 0.3939
tencentBlock.ns5155 S3FIFO-0.9000-0.9000 cache size    60470, 1374277 req, miss ratio 0.2901, byte miss ratio 0.2901
tencentBlock.ns5155 S3FIFO-0.9000-0.9000 cache size   120940, 1374277 req, miss ratio 0.1538, byte miss ratio 0.1538
tencentBlock.ns5155 S3FIFO-0.0500-0.9000 cache size      151, 1374277 req, miss ratio 0.5048, byte miss ratio 0.5048
tencentBlock.ns5155 S3FIFO-0.0500-0.9000 cache size      453, 1374277 req, miss ratio 0.4792, byte miss ratio 0.4792
tencentBlock.ns5155 S3FIFO-0.0500-0.9000 cache size     1511, 1374277 req, miss ratio 0.4679, byte miss ratio 0.4679
tencentBlock.ns5155 S3FIFO-0.0500-0.9000 cache size     4535, 1374277 req, miss ratio 0.4661, byte miss ratio 0.4661
tencentBlock.ns5155 S3FIFO-0.0500-0.9000 cache size    15117, 1374277 req, miss ratio 0.4069, byte miss ratio 0.4069
tencentBlock.ns5155 S3FIFO-0.0500-0.9000 cache size    30235, 1374277 req, miss ratio 0.3467, byte miss ratio 0.3467
tencentBlock.ns5155 S3FIFO-0.0500-0.9000 cache size    60470, 1374277 req, miss ratio 0.2478, byte miss ratio 0.2478
tencentBlock.ns5155 S3FIFO-0.0500-0.9000 cache size   120940, 1374277 req, miss ratio 0.1243, byte miss ratio 0.1243
tencentBlock.ns5155 S3FIFO-0.4500-0.9000 cache size      151, 1374277 req, miss ratio 0.4894, byte miss ratio 0.4894
tencentBlock.ns5155 S3FIFO-0.4500-0.9000 cache size      453, 1374277 req, miss ratio 0.4737, byte miss ratio 0.4737
tencentBlock.ns5155 S3FIFO-0.4500-0.9000 cache size     1511, 1374277 req, miss ratio 0.4677, byte miss ratio 0.4677
tencentBlock.ns5155 S3FIFO-0.4500-0.9000 cache size     4535, 1374277 req, miss ratio 0.4660, byte miss ratio 0.4660
tencentBlock.ns5155 S3FIFO-0.4500-0.9000 cache size    15117, 1374277 req, miss ratio 0.4278, byte miss ratio 0.4278
tencentBlock.ns5155 S3FIFO-0.4500-0.9000 cache size    30235, 1374277 req, miss ratio 0.3838, byte miss ratio 0.3838
tencentBlock.ns5155 S3FIFO-0.4500-0.9000 cache size    60470, 1374277 req, miss ratio 0.3107, byte miss ratio 0.3107
tencentBlock.ns5155 S3FIFO-0.4500-0.9000 cache size   120940, 1374277 req, miss ratio 0.1308, byte miss ratio 0.1308
tencentBlock.ns5155 S3FIFO-0.0010-1.9000 cache size      151, 1374277 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns5155 S3FIFO-0.0010-1.9000 cache size      453, 1374277 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns5155 S3FIFO-0.0010-1.9000 cache size     1511, 1374277 req, miss ratio 0.5267, byte miss ratio 0.5267
tencentBlock.ns5155 S3FIFO-0.0010-1.9000 cache size     4535, 1374277 req, miss ratio 0.5068, byte miss ratio 0.5068
tencentBlock.ns5155 S3FIFO-0.0010-1.9000 cache size    15117, 1374277 req, miss ratio 0.4078, byte miss ratio 0.4078
tencentBlock.ns5155 S3FIFO-0.0010-1.9000 cache size    30235, 1374277 req, miss ratio 0.3682, byte miss ratio 0.3682
tencentBlock.ns5155 S3FIFO-0.0010-1.9000 cache size    60470, 1374277 req, miss ratio 0.2421, byte miss ratio 0.2421
tencentBlock.ns5155 S3FIFO-0.0010-1.9000 cache size   120940, 1374277 req, miss ratio 0.1225, byte miss ratio 0.1225
tencentBlock.ns5155 S3FIFO-0.4000-1.9000 cache size      151, 1374277 req, miss ratio 0.4858, byte miss ratio 0.4858
tencentBlock.ns5155 S3FIFO-0.4000-1.9000 cache size      453, 1374277 req, miss ratio 0.4729, byte miss ratio 0.4729
tencentBlock.ns5155 S3FIFO-0.4000-1.9000 cache size     1511, 1374277 req, miss ratio 0.4674, byte miss ratio 0.4674
tencentBlock.ns5155 S3FIFO-0.4000-1.9000 cache size     4535, 1374277 req, miss ratio 0.4655, byte miss ratio 0.4655
tencentBlock.ns5155 S3FIFO-0.4000-1.9000 cache size    15117, 1374277 req, miss ratio 0.4244, byte miss ratio 0.4244
tencentBlock.ns5155 S3FIFO-0.4000-1.9000 cache size    30235, 1374277 req, miss ratio 0.3843, byte miss ratio 0.3843
tencentBlock.ns5155 S3FIFO-0.4000-1.9000 cache size    60470, 1374277 req, miss ratio 0.3100, byte miss ratio 0.3100
tencentBlock.ns5155 S3FIFO-0.4000-1.9000 cache size   120940, 1374277 req, miss ratio 0.1297, byte miss ratio 0.1297
tencentBlock.ns5155 S3FIFO-0.0050-1.9000 cache size      151, 1374277 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns5155 S3FIFO-0.0050-1.9000 cache size      453, 1374277 req, miss ratio 0.5327, byte miss ratio 0.5327
tencentBlock.ns5155 S3FIFO-0.0050-1.9000 cache size     1511, 1374277 req, miss ratio 0.4832, byte miss ratio 0.4832
tencentBlock.ns5155 S3FIFO-0.0050-1.9000 cache size     4535, 1374277 req, miss ratio 0.4730, byte miss ratio 0.4730
tencentBlock.ns5155 S3FIFO-0.0050-1.9000 cache size    15117, 1374277 req, miss ratio 0.3987, byte miss ratio 0.3987
tencentBlock.ns5155 S3FIFO-0.0050-1.9000 cache size    30235, 1374277 req, miss ratio 0.3663, byte miss ratio 0.3663
tencentBlock.ns5155 S3FIFO-0.0050-1.9000 cache size    60470, 1374277 req, miss ratio 0.2424, byte miss ratio 0.2424
tencentBlock.ns5155 S3FIFO-0.0050-1.9000 cache size   120940, 1374277 req, miss ratio 0.1227, byte miss ratio 0.1227
tencentBlock.ns5155 S3FIFO-0.7500-0.9000 cache size      151, 1374277 req, miss ratio 0.5238, byte miss ratio 0.5238
tencentBlock.ns5155 S3FIFO-0.7500-0.9000 cache size      453, 1374277 req, miss ratio 0.4790, byte miss ratio 0.4790
tencentBlock.ns5155 S3FIFO-0.7500-0.9000 cache size     1511, 1374277 req, miss ratio 0.4694, byte miss ratio 0.4694
