io_traces.ns209 S3FIFO-0.7000-0.9000 cache size     1480, 3800000 req, miss ratio 0.8650, byte miss ratio 0.8650
io_traces.ns209 S3FIFO-0.4000-0.9000 cache size    44423, 3800000 req, miss ratio 0.7045, byte miss ratio 0.7045
io_traces.ns209 S3FIFO-0.4000-0.9000 cache size   148079, 3800000 req, miss ratio 0.5305, byte miss ratio 0.5305
io_traces.ns209 S3FIFO-0.4000-0.9000 cache size   296158, 3800000 req, miss ratio 0.4773, byte miss ratio 0.4773
io_traces.ns209 S3FIFO-0.4000-0.9000 cache size   592316, 3800000 req, miss ratio 0.4241, byte miss ratio 0.4241
io_traces.ns209 S3FIFO-0.4000-0.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.4500-0.9000 cache size     1480, 3800000 req, miss ratio 0.8643, byte miss ratio 0.8643
io_traces.ns209 S3FIFO-0.4500-0.9000 cache size     4442, 3800000 req, miss ratio 0.8579, byte miss ratio 0.8579
io_traces.ns209 S3FIFO-0.4500-0.9000 cache size    14807, 3800000 req, miss ratio 0.8326, byte miss ratio 0.8326
io_traces.ns209 S3FIFO-0.4500-0.9000 cache size    44423, 3800000 req, miss ratio 0.7126, byte miss ratio 0.7126
io_traces.ns209 S3FIFO-0.4500-0.9000 cache size   148079, 3800000 req, miss ratio 0.5348, byte miss ratio 0.5348
io_traces.ns209 S3FIFO-0.4500-0.9000 cache size   296158, 3800000 req, miss ratio 0.4814, byte miss ratio 0.4814
io_traces.ns209 S3FIFO-0.4500-0.9000 cache size   592316, 3800000 req, miss ratio 0.4250, byte miss ratio 0.4250
io_traces.ns209 S3FIFO-0.4500-0.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.0100-0.9000 cache size     1480, 3800000 req, miss ratio 0.8714, byte miss ratio 0.8714
io_traces.ns209 S3FIFO-0.0100-0.9000 cache size     4442, 3800000 req, miss ratio 0.8599, byte miss ratio 0.8599
io_traces.ns209 S3FIFO-0.0100-0.9000 cache size    14807, 3800000 req, miss ratio 0.8359, byte miss ratio 0.8359
io_traces.ns209 S3FIFO-0.0100-0.9000 cache size    44423, 3800000 req, miss ratio 0.6204, byte miss ratio 0.6204
io_traces.ns209 S3FIFO-0.0100-0.9000 cache size   148079, 3800000 req, miss ratio 0.5016, byte miss ratio 0.5016
io_traces.ns209 S3FIFO-0.0100-0.9000 cache size   296158, 3800000 req, miss ratio 0.4675, byte miss ratio 0.4675
io_traces.ns209 S3FIFO-0.0100-0.9000 cache size   592316, 3800000 req, miss ratio 0.4241, byte miss ratio 0.4241
io_traces.ns209 S3FIFO-0.0100-0.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.8000-1.9000 cache size     1480, 3800000 req, miss ratio 0.8655, byte miss ratio 0.8655
io_traces.ns209 S3FIFO-0.8000-1.9000 cache size     4442, 3800000 req, miss ratio 0.8641, byte miss ratio 0.8641
io_traces.ns209 S3FIFO-0.8000-1.9000 cache size    14807, 3800000 req, miss ratio 0.8631, byte miss ratio 0.8631
io_traces.ns209 S3FIFO-0.8000-1.9000 cache size    44423, 3800000 req, miss ratio 0.7798, byte miss ratio 0.7798
io_traces.ns209 S3FIFO-0.8000-1.9000 cache size   148079, 3800000 req, miss ratio 0.5879, byte miss ratio 0.5879
io_traces.ns209 S3FIFO-0.8000-1.9000 cache size   296158, 3800000 req, miss ratio 0.5387, byte miss ratio 0.5387
io_traces.ns209 S3FIFO-0.8000-1.9000 cache size   592316, 3800000 req, miss ratio 0.4622, byte miss ratio 0.4622
io_traces.ns209 S3FIFO-0.8000-1.9000 cache size  1184632, 3800000 req, miss ratio 0.3924, byte miss ratio 0.3924
io_traces.ns209 S3FIFO-0.0100-1.9000 cache size     1480, 3800000 req, miss ratio 0.8711, byte miss ratio 0.8711
io_traces.ns209 S3FIFO-0.0100-1.9000 cache size     4442, 3800000 req, miss ratio 0.8575, byte miss ratio 0.8575
io_traces.ns209 S3FIFO-0.0100-1.9000 cache size    14807, 3800000 req, miss ratio 0.7765, byte miss ratio 0.7765
io_traces.ns209 S3FIFO-0.0100-1.9000 cache size    44423, 3800000 req, miss ratio 0.6178, byte miss ratio 0.6178
io_traces.ns209 S3FIFO-0.0100-1.9000 cache size   148079, 3800000 req, miss ratio 0.5071, byte miss ratio 0.5071
io_traces.ns209 S3FIFO-0.0100-1.9000 cache size   296158, 3800000 req, miss ratio 0.4521, byte miss ratio 0.4521
io_traces.ns209 S3FIFO-0.0100-1.9000 cache size   592316, 3800000 req, miss ratio 0.4240, byte miss ratio 0.4240
io_traces.ns209 S3FIFO-0.0100-1.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.3500-1.9000 cache size     1480, 3800000 req, miss ratio 0.8640, byte miss ratio 0.8640
io_traces.ns209 S3FIFO-0.3500-1.9000 cache size     4442, 3800000 req, miss ratio 0.8562, byte miss ratio 0.8562
io_traces.ns209 S3FIFO-0.3500-1.9000 cache size    14807, 3800000 req, miss ratio 0.8154, byte miss ratio 0.8154
io_traces.ns209 S3FIFO-0.3500-1.9000 cache size    44423, 3800000 req, miss ratio 0.7000, byte miss ratio 0.7000
io_traces.ns209 S3FIFO-0.3500-1.9000 cache size   148079, 3800000 req, miss ratio 0.5276, byte miss ratio 0.5276
io_traces.ns209 S3FIFO-0.3500-1.9000 cache size   296158, 3800000 req, miss ratio 0.4804, byte miss ratio 0.4804
io_traces.ns209 S3FIFO-0.3500-1.9000 cache size   592316, 3800000 req, miss ratio 0.4240, byte miss ratio 0.4240
io_traces.ns209 S3FIFO-0.3500-1.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.5500-0.9000 cache size     1480, 3800000 req, miss ratio 0.8644, byte miss ratio 0.8644
io_traces.ns209 S3FIFO-0.5500-0.9000 cache size     4442, 3800000 req, miss ratio 0.8601, byte miss ratio 0.8601
io_traces.ns209 S3FIFO-0.5500-0.9000 cache size    14807, 3800000 req, miss ratio 0.8350, byte miss ratio 0.8350
io_traces.ns209 S3FIFO-0.5500-0.9000 cache size    44423, 3800000 req, miss ratio 0.7268, byte miss ratio 0.7268
io_traces.ns209 S3FIFO-0.5500-0.9000 cache size   148079, 3800000 req, miss ratio 0.5434, byte miss ratio 0.5434
io_traces.ns209 S3FIFO-0.5500-0.9000 cache size   296158, 3800000 req, miss ratio 0.4952, byte miss ratio 0.4952
io_traces.ns209 S3FIFO-0.5500-0.9000 cache size   592316, 3800000 req, miss ratio 0.4319, byte miss ratio 0.4319
io_traces.ns209 S3FIFO-0.5500-0.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.4000-1.9000 cache size     1480, 3800000 req, miss ratio 0.8641, byte miss ratio 0.8641
io_traces.ns209 S3FIFO-0.4000-1.9000 cache size     4442, 3800000 req, miss ratio 0.8570, byte miss ratio 0.8570
io_traces.ns209 S3FIFO-0.4000-1.9000 cache size    14807, 3800000 req, miss ratio 0.8214, byte miss ratio 0.8214
io_traces.ns209 S3FIFO-0.4000-1.9000 cache size    44423, 3800000 req, miss ratio 0.7111, byte miss ratio 0.7111
io_traces.ns209 S3FIFO-0.4000-1.9000 cache size   148079, 3800000 req, miss ratio 0.5365, byte miss ratio 0.5365
io_traces.ns209 S3FIFO-0.4000-1.9000 cache size   296158, 3800000 req, miss ratio 0.4847, byte miss ratio 0.4847
io_traces.ns209 S3FIFO-0.4000-1.9000 cache size   592316, 3800000 req, miss ratio 0.4240, byte miss ratio 0.4240
io_traces.ns209 S3FIFO-0.4000-1.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.0250-1.9000 cache size     1480, 3800000 req, miss ratio 0.8690, byte miss ratio 0.8690
io_traces.ns209 S3FIFO-0.0250-1.9000 cache size     4442, 3800000 req, miss ratio 0.8541, byte miss ratio 0.8541
io_traces.ns209 S3FIFO-0.0250-1.9000 cache size    14807, 3800000 req, miss ratio 0.7754, byte miss ratio 0.7754
io_traces.ns209 S3FIFO-0.0250-1.9000 cache size    44423, 3800000 req, miss ratio 0.6190, byte miss ratio 0.6190
io_traces.ns209 S3FIFO-0.0250-1.9000 cache size   148079, 3800000 req, miss ratio 0.5077, byte miss ratio 0.5077
io_traces.ns209 S3FIFO-0.0250-1.9000 cache size   296158, 3800000 req, miss ratio 0.4523, byte miss ratio 0.4523
io_traces.ns209 S3FIFO-0.0250-1.9000 cache size   592316, 3800000 req, miss ratio 0.4240, byte miss ratio 0.4240
io_traces.ns209 S3FIFO-0.0250-1.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.9900-0.9000 cache size     1480, 3800000 req, miss ratio 0.8706, byte miss ratio 0.8706
io_traces.ns209 S3FIFO-0.9900-0.9000 cache size     4442, 3800000 req, miss ratio 0.8666, byte miss ratio 0.8666
io_traces.ns209 S3FIFO-0.9900-0.9000 cache size    14807, 3800000 req, miss ratio 0.8649, byte miss ratio 0.8649
io_traces.ns209 S3FIFO-0.9900-0.9000 cache size    44423, 3800000 req, miss ratio 0.7965, byte miss ratio 0.7965
io_traces.ns209 S3FIFO-0.9900-0.9000 cache size   148079, 3800000 req, miss ratio 0.6421, byte miss ratio 0.6421
io_traces.ns209 S3FIFO-0.9900-0.9000 cache size   296158, 3800000 req, miss ratio 0.5874, byte miss ratio 0.5874
io_traces.ns209 S3FIFO-0.9900-0.9000 cache size   592316, 3800000 req, miss ratio 0.4900, byte miss ratio 0.4900
io_traces.ns209 S3FIFO-0.9900-0.9000 cache size  1184632, 3800000 req, miss ratio 0.4072, byte miss ratio 0.4072
io_traces.ns209 S3FIFO-0.0010-1.9000 cache size     1480, 3800000 req, miss ratio 0.8714, byte miss ratio 0.8714
io_traces.ns209 S3FIFO-0.0010-1.9000 cache size     4442, 3800000 req, miss ratio 0.8605, byte miss ratio 0.8605
io_traces.ns209 S3FIFO-0.0010-1.9000 cache size    14807, 3800000 req, miss ratio 0.7830, byte miss ratio 0.7830
io_traces.ns209 S3FIFO-0.0010-1.9000 cache size    44423, 3800000 req, miss ratio 0.6191, byte miss ratio 0.6191
io_traces.ns209 S3FIFO-0.0010-1.9000 cache size   148079, 3800000 req, miss ratio 0.5069, byte miss ratio 0.5069
io_traces.ns209 S3FIFO-0.0010-1.9000 cache size   296158, 3800000 req, miss ratio 0.4520, byte miss ratio 0.4520
io_traces.ns209 S3FIFO-0.0010-1.9000 cache size   592316, 3800000 req, miss ratio 0.4240, byte miss ratio 0.4240
io_traces.ns209 S3FIFO-0.0010-1.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.1000-1.9000 cache size     1480, 3800000 req, miss ratio 0.8643, byte miss ratio 0.8643
io_traces.ns209 S3FIFO-0.1000-1.9000 cache size     4442, 3800000 req, miss ratio 0.8534, byte miss ratio 0.8534
io_traces.ns209 S3FIFO-0.1000-1.9000 cache size    14807, 3800000 req, miss ratio 0.7840, byte miss ratio 0.7840
io_traces.ns209 S3FIFO-0.1000-1.9000 cache size    44423, 3800000 req, miss ratio 0.6298, byte miss ratio 0.6298
io_traces.ns209 S3FIFO-0.1000-1.9000 cache size   148079, 3800000 req, miss ratio 0.5102, byte miss ratio 0.5102
io_traces.ns209 S3FIFO-0.1000-1.9000 cache size   296158, 3800000 req, miss ratio 0.4588, byte miss ratio 0.4588
io_traces.ns209 S3FIFO-0.1000-1.9000 cache size   592316, 3800000 req, miss ratio 0.4240, byte miss ratio 0.4240
io_traces.ns209 S3FIFO-0.1000-1.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.0500-1.9000 cache size     1480, 3800000 req, miss ratio 0.8647, byte miss ratio 0.8647
io_traces.ns209 S3FIFO-0.0500-1.9000 cache size     4442, 3800000 req, miss ratio 0.8539, byte miss ratio 0.8539
io_traces.ns209 S3FIFO-0.0500-1.9000 cache size    14807, 3800000 req, miss ratio 0.7780, byte miss ratio 0.7780
io_traces.ns209 S3FIFO-0.0500-1.9000 cache size    44423, 3800000 req, miss ratio 0.6220, byte miss ratio 0.6220
io_traces.ns209 S3FIFO-0.0500-1.9000 cache size   148079, 3800000 req, miss ratio 0.5084, byte miss ratio 0.5084
io_traces.ns209 S3FIFO-0.0500-1.9000 cache size   296158, 3800000 req, miss ratio 0.4538, byte miss ratio 0.4538
io_traces.ns209 S3FIFO-0.0500-1.9000 cache size   592316, 3800000 req, miss ratio 0.4240, byte miss ratio 0.4240
io_traces.ns209 S3FIFO-0.0500-1.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.9500-0.9000 cache size     1480, 3800000 req, miss ratio 0.8667, byte miss ratio 0.8667
io_traces.ns209 S3FIFO-0.9500-0.9000 cache size     4442, 3800000 req, miss ratio 0.8656, byte miss ratio 0.8656
io_traces.ns209 S3FIFO-0.9500-0.9000 cache size    14807, 3800000 req, miss ratio 0.8644, byte miss ratio 0.8644
io_traces.ns209 S3FIFO-0.9500-0.9000 cache size    44423, 3800000 req, miss ratio 0.7959, byte miss ratio 0.7959
io_traces.ns209 S3FIFO-0.9500-0.9000 cache size   148079, 3800000 req, miss ratio 0.6341, byte miss ratio 0.6341
io_traces.ns209 S3FIFO-0.9500-0.9000 cache size   296158, 3800000 req, miss ratio 0.5763, byte miss ratio 0.5763
io_traces.ns209 S3FIFO-0.9500-0.9000 cache size   592316, 3800000 req, miss ratio 0.4849, byte miss ratio 0.4849
io_traces.ns209 S3FIFO-0.9500-0.9000 cache size  1184632, 3800000 req, miss ratio 0.3998, byte miss ratio 0.3998
io_traces.ns209 S3FIFO-0.0500-0.9000 cache size     1480, 3800000 req, miss ratio 0.8649, byte miss ratio 0.8649
io_traces.ns209 S3FIFO-0.0500-0.9000 cache size     4442, 3800000 req, miss ratio 0.8562, byte miss ratio 0.8562
io_traces.ns209 S3FIFO-0.0500-0.9000 cache size    14807, 3800000 req, miss ratio 0.8358, byte miss ratio 0.8358
io_traces.ns209 S3FIFO-0.0500-0.9000 cache size    44423, 3800000 req, miss ratio 0.6228, byte miss ratio 0.6228
io_traces.ns209 S3FIFO-0.0500-0.9000 cache size   148079, 3800000 req, miss ratio 0.5020, byte miss ratio 0.5020
io_traces.ns209 S3FIFO-0.0500-0.9000 cache size   296158, 3800000 req, miss ratio 0.4675, byte miss ratio 0.4675
io_traces.ns209 S3FIFO-0.0500-0.9000 cache size   592316, 3800000 req, miss ratio 0.4241, byte miss ratio 0.4241
io_traces.ns209 S3FIFO-0.0500-0.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.1000-0.9000 cache size     1480, 3800000 req, miss ratio 0.8645, byte miss ratio 0.8645
io_traces.ns209 S3FIFO-0.1000-0.9000 cache size     4442, 3800000 req, miss ratio 0.8557, byte miss ratio 0.8557
io_traces.ns209 S3FIFO-0.1000-0.9000 cache size    14807, 3800000 req, miss ratio 0.8359, byte miss ratio 0.8359
io_traces.ns209 S3FIFO-0.1000-0.9000 cache size    44423, 3800000 req, miss ratio 0.6282, byte miss ratio 0.6282
io_traces.ns209 S3FIFO-0.1000-0.9000 cache size   148079, 3800000 req, miss ratio 0.5019, byte miss ratio 0.5019
io_traces.ns209 S3FIFO-0.1000-0.9000 cache size   296158, 3800000 req, miss ratio 0.4675, byte miss ratio 0.4675
io_traces.ns209 S3FIFO-0.1000-0.9000 cache size   592316, 3800000 req, miss ratio 0.4241, byte miss ratio 0.4241
io_traces.ns209 S3FIFO-0.1000-0.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.2000-0.9000 cache size     1480, 3800000 req, miss ratio 0.8643, byte miss ratio 0.8643
io_traces.ns209 S3FIFO-0.2000-0.9000 cache size     4442, 3800000 req, miss ratio 0.8562, byte miss ratio 0.8562
io_traces.ns209 S3FIFO-0.2000-0.9000 cache size    14807, 3800000 req, miss ratio 0.8369, byte miss ratio 0.8369
io_traces.ns209 S3FIFO-0.2000-0.9000 cache size    44423, 3800000 req, miss ratio 0.6494, byte miss ratio 0.6494
io_traces.ns209 S3FIFO-0.2000-0.9000 cache size   148079, 3800000 req, miss ratio 0.5095, byte miss ratio 0.5095
io_traces.ns209 S3FIFO-0.2000-0.9000 cache size   296158, 3800000 req, miss ratio 0.4675, byte miss ratio 0.4675
io_traces.ns209 S3FIFO-0.2000-0.9000 cache size   592316, 3800000 req, miss ratio 0.4241, byte miss ratio 0.4241
io_traces.ns209 S3FIFO-0.2000-0.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.6000-0.9000 cache size     1480, 3800000 req, miss ratio 0.8646, byte miss ratio 0.8646
io_traces.ns209 S3FIFO-0.6000-0.9000 cache size     4442, 3800000 req, miss ratio 0.8611, byte miss ratio 0.8611
io_traces.ns209 S3FIFO-0.6000-0.9000 cache size    14807, 3800000 req, miss ratio 0.8373, byte miss ratio 0.8373
io_traces.ns209 S3FIFO-0.6000-0.9000 cache size    44423, 3800000 req, miss ratio 0.7390, byte miss ratio 0.7390
io_traces.ns209 S3FIFO-0.6000-0.9000 cache size   148079, 3800000 req, miss ratio 0.5466, byte miss ratio 0.5466
io_traces.ns209 S3FIFO-0.6000-0.9000 cache size   296158, 3800000 req, miss ratio 0.5108, byte miss ratio 0.5108
io_traces.ns209 S3FIFO-0.6000-0.9000 cache size   592316, 3800000 req, miss ratio 0.4390, byte miss ratio 0.4390
io_traces.ns209 S3FIFO-0.6000-0.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.1500-0.9000 cache size     1480, 3800000 req, miss ratio 0.8644, byte miss ratio 0.8644
io_traces.ns209 S3FIFO-0.1500-0.9000 cache size     4442, 3800000 req, miss ratio 0.8559, byte miss ratio 0.8559
io_traces.ns209 S3FIFO-0.1500-0.9000 cache size    14807, 3800000 req, miss ratio 0.8362, byte miss ratio 0.8362
io_traces.ns209 S3FIFO-0.1500-0.9000 cache size    44423, 3800000 req, miss ratio 0.6374, byte miss ratio 0.6374
io_traces.ns209 S3FIFO-0.1500-0.9000 cache size   148079, 3800000 req, miss ratio 0.5043, byte miss ratio 0.5043
io_traces.ns209 S3FIFO-0.1500-0.9000 cache size   296158, 3800000 req, miss ratio 0.4675, byte miss ratio 0.4675
io_traces.ns209 S3FIFO-0.1500-0.9000 cache size   592316, 3800000 req, miss ratio 0.4241, byte miss ratio 0.4241
io_traces.ns209 S3FIFO-0.1500-0.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.0250-0.9000 cache size     1480, 3800000 req, miss ratio 0.8693, byte miss ratio 0.8693
io_traces.ns209 S3FIFO-0.0250-0.9000 cache size     4442, 3800000 req, miss ratio 0.8564, byte miss ratio 0.8564
io_traces.ns209 S3FIFO-0.0250-0.9000 cache size    14807, 3800000 req, miss ratio 0.8358, byte miss ratio 0.8358
io_traces.ns209 S3FIFO-0.0250-0.9000 cache size    44423, 3800000 req, miss ratio 0.6211, byte miss ratio 0.6211
io_traces.ns209 S3FIFO-0.0250-0.9000 cache size   148079, 3800000 req, miss ratio 0.5017, byte miss ratio 0.5017
io_traces.ns209 S3FIFO-0.0250-0.9000 cache size   296158, 3800000 req, miss ratio 0.4675, byte miss ratio 0.4675
io_traces.ns209 S3FIFO-0.0250-0.9000 cache size   592316, 3800000 req, miss ratio 0.4241, byte miss ratio 0.4241
io_traces.ns209 S3FIFO-0.0250-0.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.0050-1.9000 cache size     1480, 3800000 req, miss ratio 0.8713, byte miss ratio 0.8713
io_traces.ns209 S3FIFO-0.0050-1.9000 cache size     4442, 3800000 req, miss ratio 0.8599, byte miss ratio 0.8599
io_traces.ns209 S3FIFO-0.0050-1.9000 cache size    14807, 3800000 req, miss ratio 0.7767, byte miss ratio 0.7767
io_traces.ns209 S3FIFO-0.0050-1.9000 cache size    44423, 3800000 req, miss ratio 0.6176, byte miss ratio 0.6176
io_traces.ns209 S3FIFO-0.0050-1.9000 cache size   148079, 3800000 req, miss ratio 0.5070, byte miss ratio 0.5070
io_traces.ns209 S3FIFO-0.0050-1.9000 cache size   296158, 3800000 req, miss ratio 0.4521, byte miss ratio 0.4521
io_traces.ns209 S3FIFO-0.0050-1.9000 cache size   592316, 3800000 req, miss ratio 0.4240, byte miss ratio 0.4240
io_traces.ns209 S3FIFO-0.0050-1.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.4500-1.9000 cache size     1480, 3800000 req, miss ratio 0.8641, byte miss ratio 0.8641
io_traces.ns209 S3FIFO-0.4500-1.9000 cache size     4442, 3800000 req, miss ratio 0.8579, byte miss ratio 0.8579
io_traces.ns209 S3FIFO-0.4500-1.9000 cache size    14807, 3800000 req, miss ratio 0.8268, byte miss ratio 0.8268
io_traces.ns209 S3FIFO-0.4500-1.9000 cache size    44423, 3800000 req, miss ratio 0.7178, byte miss ratio 0.7178
io_traces.ns209 S3FIFO-0.4500-1.9000 cache size   148079, 3800000 req, miss ratio 0.5444, byte miss ratio 0.5444
io_traces.ns209 S3FIFO-0.4500-1.9000 cache size   296158, 3800000 req, miss ratio 0.4920, byte miss ratio 0.4920
io_traces.ns209 S3FIFO-0.4500-1.9000 cache size   592316, 3800000 req, miss ratio 0.4249, byte miss ratio 0.4249
io_traces.ns209 S3FIFO-0.4500-1.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.1500-1.9000 cache size     1480, 3800000 req, miss ratio 0.8641, byte miss ratio 0.8641
io_traces.ns209 S3FIFO-0.1500-1.9000 cache size     4442, 3800000 req, miss ratio 0.8538, byte miss ratio 0.8538
io_traces.ns209 S3FIFO-0.1500-1.9000 cache size    14807, 3800000 req, miss ratio 0.7903, byte miss ratio 0.7903
io_traces.ns209 S3FIFO-0.1500-1.9000 cache size    44423, 3800000 req, miss ratio 0.6401, byte miss ratio 0.6401
io_traces.ns209 S3FIFO-0.1500-1.9000 cache size   148079, 3800000 req, miss ratio 0.5117, byte miss ratio 0.5117
io_traces.ns209 S3FIFO-0.1500-1.9000 cache size   296158, 3800000 req, miss ratio 0.4606, byte miss ratio 0.4606
io_traces.ns209 S3FIFO-0.1500-1.9000 cache size   592316, 3800000 req, miss ratio 0.4240, byte miss ratio 0.4240
io_traces.ns209 S3FIFO-0.1500-1.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.8500-1.9000 cache size     1480, 3800000 req, miss ratio 0.8659, byte miss ratio 0.8659
io_traces.ns209 S3FIFO-0.8500-1.9000 cache size     4442, 3800000 req, miss ratio 0.8646, byte miss ratio 0.8646
io_traces.ns209 S3FIFO-0.8500-1.9000 cache size    14807, 3800000 req, miss ratio 0.8639, byte miss ratio 0.8639
io_traces.ns209 S3FIFO-0.8500-1.9000 cache size    44423, 3800000 req, miss ratio 0.7822, byte miss ratio 0.7822
io_traces.ns209 S3FIFO-0.8500-1.9000 cache size   148079, 3800000 req, miss ratio 0.6056, byte miss ratio 0.6056
io_traces.ns209 S3FIFO-0.8500-1.9000 cache size   296158, 3800000 req, miss ratio 0.5471, byte miss ratio 0.5471
io_traces.ns209 S3FIFO-0.8500-1.9000 cache size   592316, 3800000 req, miss ratio 0.4682, byte miss ratio 0.4682
io_traces.ns209 S3FIFO-0.8500-1.9000 cache size  1184632, 3800000 req, miss ratio 0.3951, byte miss ratio 0.3951
io_traces.ns209 S3FIFO-0.3000-0.9000 cache size     1480, 3800000 req, miss ratio 0.8641, byte miss ratio 0.8641
io_traces.ns209 S3FIFO-0.3000-0.9000 cache size     4442, 3800000 req, miss ratio 0.8569, byte miss ratio 0.8569
io_traces.ns209 S3FIFO-0.3000-0.9000 cache size    14807, 3800000 req, miss ratio 0.8302, byte miss ratio 0.8302
io_traces.ns209 S3FIFO-0.3000-0.9000 cache size    44423, 3800000 req, miss ratio 0.6768, byte miss ratio 0.6768
io_traces.ns209 S3FIFO-0.3000-0.9000 cache size   148079, 3800000 req, miss ratio 0.5202, byte miss ratio 0.5202
io_traces.ns209 S3FIFO-0.3000-0.9000 cache size   296158, 3800000 req, miss ratio 0.4681, byte miss ratio 0.4681
io_traces.ns209 S3FIFO-0.3000-0.9000 cache size   592316, 3800000 req, miss ratio 0.4241, byte miss ratio 0.4241
io_traces.ns209 S3FIFO-0.3000-0.9000 cache size  1184632, 3800000 req, miss ratio 0.3912, byte miss ratio 0.3912
io_traces.ns209 S3FIFO-0.9500-1.9000 cache size     1480, 3800000 req, miss ratio 0.8667, byte miss ratio 0.8667
