tencentBlock.ns8691 S3FIFO-0.2000-0.9000 cache size       73, 1992703 req, miss ratio 0.3088, byte miss ratio 0.3088
tencentBlock.ns8691 S3FIFO-0.2000-0.9000 cache size      219, 1992703 req, miss ratio 0.2380, byte miss ratio 0.2380
tencentBlock.ns8691 S3FIFO-0.2000-0.9000 cache size      731, 1992703 req, miss ratio 0.2091, byte miss ratio 0.2091
tencentBlock.ns8691 S3FIFO-0.2000-0.9000 cache size     2194, 1992703 req, miss ratio 0.1505, byte miss ratio 0.1505
tencentBlock.ns8691 S3FIFO-0.2000-0.9000 cache size     7316, 1992703 req, miss ratio 0.1326, byte miss ratio 0.1326
tencentBlock.ns8691 S3FIFO-0.2000-0.9000 cache size    14633, 1992703 req, miss ratio 0.1039, byte miss ratio 0.1039
tencentBlock.ns8691 S3FIFO-0.2000-0.9000 cache size    29266, 1992703 req, miss ratio 0.0473, byte miss ratio 0.0473
tencentBlock.ns8691 S3FIFO-0.2000-0.9000 cache size    58532, 1992703 req, miss ratio 0.0371, byte miss ratio 0.0371
tencentBlock.ns8691 S3FIFO-0.1000-1.9000 cache size       73, 1992703 req, miss ratio 0.3142, byte miss ratio 0.3142
tencentBlock.ns8691 S3FIFO-0.1000-1.9000 cache size      219, 1992703 req, miss ratio 0.2398, byte miss ratio 0.2398
tencentBlock.ns8691 S3FIFO-0.1000-1.9000 cache size      731, 1992703 req, miss ratio 0.2060, byte miss ratio 0.2060
tencentBlock.ns8691 S3FIFO-0.1000-1.9000 cache size     2194, 1992703 req, miss ratio 0.1498, byte miss ratio 0.1498
tencentBlock.ns8691 S3FIFO-0.1000-1.9000 cache size     7316, 1992703 req, miss ratio 0.1422, byte miss ratio 0.1422
tencentBlock.ns8691 S3FIFO-0.1000-1.9000 cache size    14633, 1992703 req, miss ratio 0.0975, byte miss ratio 0.0975
tencentBlock.ns8691 S3FIFO-0.1000-1.9000 cache size    29266, 1992703 req, miss ratio 0.0457, byte miss ratio 0.0457
tencentBlock.ns8691 S3FIFO-0.1000-1.9000 cache size    58532, 1992703 req, miss ratio 0.0371, byte miss ratio 0.0371
tencentBlock.ns8691 S3FIFO-0.1500-0.9000 cache size       73, 1992703 req, miss ratio 0.3099, byte miss ratio 0.3099
tencentBlock.ns8691 S3FIFO-0.1500-0.9000 cache size      219, 1992703 req, miss ratio 0.2384, byte miss ratio 0.2384
tencentBlock.ns8691 S3FIFO-0.1500-0.9000 cache size      731, 1992703 req, miss ratio 0.2081, byte miss ratio 0.2081
tencentBlock.ns8691 S3FIFO-0.1500-0.9000 cache size     2194, 1992703 req, miss ratio 0.1501, byte miss ratio 0.1501
tencentBlock.ns8691 S3FIFO-0.1500-0.9000 cache size     7316, 1992703 req, miss ratio 0.1278, byte miss ratio 0.1278
tencentBlock.ns8691 S3FIFO-0.1500-0.9000 cache size    14633, 1992703 req, miss ratio 0.1005, byte miss ratio 0.1005
tencentBlock.ns8691 S3FIFO-0.1500-0.9000 cache size    29266, 1992703 req, miss ratio 0.0465, byte miss ratio 0.0465
tencentBlock.ns8691 S3FIFO-0.1500-0.9000 cache size    58532, 1992703 req, miss ratio 0.0371, byte miss ratio 0.0371
tencentBlock.ns8691 S3FIFO-0.9900-0.9000 cache size       73, 1992703 req, miss ratio 0.4301, byte miss ratio 0.4301
