tencentBlock.ns8229 S3FIFO-0.0250-0.9000 cache size     1263, 14014081 req, miss ratio 0.7203, byte miss ratio 0.7203
tencentBlock.ns8229 S3FIFO-0.0250-0.9000 cache size     3791, 14014081 req, miss ratio 0.6294, byte miss ratio 0.6294
tencentBlock.ns8229 S3FIFO-0.0250-0.9000 cache size    12639, 14014081 req, miss ratio 0.5095, byte miss ratio 0.5095
tencentBlock.ns8229 S3FIFO-0.0250-0.9000 cache size    37919, 14014081 req, miss ratio 0.4107, byte miss ratio 0.4107
tencentBlock.ns8229 S3FIFO-0.0250-0.9000 cache size   126396, 14014081 req, miss ratio 0.2799, byte miss ratio 0.2799
tencentBlock.ns8229 S3FIFO-0.0250-0.9000 cache size   252793, 14014081 req, miss ratio 0.1956, byte miss ratio 0.1956
tencentBlock.ns8229 S3FIFO-0.0250-0.9000 cache size   505587, 14014081 req, miss ratio 0.1141, byte miss ratio 0.1141
tencentBlock.ns8229 S3FIFO-0.0250-0.9000 cache size  1011175, 14014081 req, miss ratio 0.0924, byte miss ratio 0.0924
tencentBlock.ns8229 S3FIFO-0.9500-0.9000 cache size     1263, 14014081 req, miss ratio 0.8115, byte miss ratio 0.8115
tencentBlock.ns8229 S3FIFO-0.9500-0.9000 cache size     3791, 14014081 req, miss ratio 0.7287, byte miss ratio 0.7287
tencentBlock.ns8229 S3FIFO-0.9500-0.9000 cache size    12639, 14014081 req, miss ratio 0.5957, byte miss ratio 0.5957
tencentBlock.ns8229 S3FIFO-0.9500-0.9000 cache size    37919, 14014081 req, miss ratio 0.4408, byte miss ratio 0.4408
tencentBlock.ns8229 S3FIFO-0.9500-0.9000 cache size   126396, 14014081 req, miss ratio 0.3028, byte miss ratio 0.3028
tencentBlock.ns8229 S3FIFO-0.9500-0.9000 cache size   252793, 14014081 req, miss ratio 0.2201, byte miss ratio 0.2201
tencentBlock.ns8229 S3FIFO-0.9500-0.9000 cache size   505587, 14014081 req, miss ratio 0.1412, byte miss ratio 0.1412
tencentBlock.ns8229 S3FIFO-0.9500-0.9000 cache size  1011175, 14014081 req, miss ratio 0.1052, byte miss ratio 0.1052
tencentBlock.ns8229 S3FIFO-0.5000-0.9000 cache size     1263, 14014081 req, miss ratio 0.7302, byte miss ratio 0.7302
tencentBlock.ns8229 S3FIFO-0.5000-0.9000 cache size     3791, 14014081 req, miss ratio 0.6559, byte miss ratio 0.6559
tencentBlock.ns8229 S3FIFO-0.5000-0.9000 cache size    12639, 14014081 req, miss ratio 0.5374, byte miss ratio 0.5374
tencentBlock.ns8229 S3FIFO-0.5000-0.9000 cache size    37919, 14014081 req, miss ratio 0.4037, byte miss ratio 0.4037
tencentBlock.ns8229 S3FIFO-0.5000-0.9000 cache size   126396, 14014081 req, miss ratio 0.2769, byte miss ratio 0.2769
tencentBlock.ns8229 S3FIFO-0.5000-0.9000 cache size   252793, 14014081 req, miss ratio 0.1988, byte miss ratio 0.1988
tencentBlock.ns8229 S3FIFO-0.5000-0.9000 cache size   505587, 14014081 req, miss ratio 0.1247, byte miss ratio 0.1247
tencentBlock.ns8229 S3FIFO-0.5000-0.9000 cache size  1011175, 14014081 req, miss ratio 0.0931, byte miss ratio 0.0931
tencentBlock.ns8229 S3FIFO-0.3000-1.9000 cache size     1263, 14014081 req, miss ratio 0.7188, byte miss ratio 0.7188
tencentBlock.ns8229 S3FIFO-0.3000-1.9000 cache size     3791, 14014081 req, miss ratio 0.6471, byte miss ratio 0.6471
tencentBlock.ns8229 S3FIFO-0.3000-1.9000 cache size    12639, 14014081 req, miss ratio 0.5216, byte miss ratio 0.5216
tencentBlock.ns8229 S3FIFO-0.3000-1.9000 cache size    37919, 14014081 req, miss ratio 0.4038, byte miss ratio 0.4038
tencentBlock.ns8229 S3FIFO-0.3000-1.9000 cache size   126396, 14014081 req, miss ratio 0.2687, byte miss ratio 0.2687
