cdn1_allcolo.ns1066 S3FIFO-0.9000-0.9000 cache size        9, 5848557 req, miss ratio 0.0566, byte miss ratio 0.0566
cdn1_allcolo.ns1066 S3FIFO-0.9000-0.9000 cache size       27, 5848557 req, miss ratio 0.0337, byte miss ratio 0.0337
cdn1_allcolo.ns1066 S3FIFO-0.9000-0.9000 cache size       90, 5848557 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns1066 S3FIFO-0.9000-0.9000 cache size      270, 5848557 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns1066 S3FIFO-0.9000-0.9000 cache size      900, 5848557 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns1066 S3FIFO-0.9000-0.9000 cache size     1800, 5848557 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns1066 S3FIFO-0.9000-0.9000 cache size     3600, 5848557 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns1066 S3FIFO-0.9000-0.9000 cache size     7200, 5848557 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns1066 S3FIFO-0.3000-1.9000 cache size        9, 5848557 req, miss ratio 0.0385, byte miss ratio 0.0385
cdn1_allcolo.ns1066 S3FIFO-0.3000-1.9000 cache size       27, 5848557 req, miss ratio 0.0269, byte miss ratio 0.0269
cdn1_allcolo.ns1066 S3FIFO-0.3000-1.9000 cache size       90, 5848557 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_allcolo.ns1066 S3FIFO-0.3000-1.9000 cache size      270, 5848557 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns1066 S3FIFO-0.3000-1.9000 cache size      900, 5848557 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns1066 S3FIFO-0.3000-1.9000 cache size     1800, 5848557 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1066 S3FIFO-0.3000-1.9000 cache size     3600, 5848557 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns1066 S3FIFO-0.3000-1.9000 cache size     7200, 5848557 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1066 S3FIFO-0.9900-1.9000 cache size        9, 5848557 req, miss ratio 0.0566, byte miss ratio 0.0566
