cdn1_colo28.ns46 S3FIFO-0.0100-0.9000 cache size      150, 15650453 req, miss ratio 0.6133, byte miss ratio 0.6133
cdn1_colo28.ns46 S3FIFO-0.0100-0.9000 cache size      450, 15650453 req, miss ratio 0.4391, byte miss ratio 0.4391
cdn1_colo28.ns46 S3FIFO-0.0100-0.9000 cache size     1502, 15650453 req, miss ratio 0.2790, byte miss ratio 0.2790
cdn1_colo28.ns46 S3FIFO-0.0100-0.9000 cache size     4508, 15650453 req, miss ratio 0.1800, byte miss ratio 0.1800
cdn1_colo28.ns46 S3FIFO-0.0100-0.9000 cache size    15028, 15650453 req, miss ratio 0.0896, byte miss ratio 0.0896
cdn1_colo28.ns46 S3FIFO-0.0100-0.9000 cache size    30057, 15650453 req, miss ratio 0.0444, byte miss ratio 0.0444
cdn1_colo28.ns46 S3FIFO-0.0100-0.9000 cache size    60114, 15650453 req, miss ratio 0.0174, byte miss ratio 0.0174
cdn1_colo28.ns46 S3FIFO-0.0100-0.9000 cache size   120228, 15650453 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns46 S3FIFO-0.7500-0.9000 cache size      150, 15650453 req, miss ratio 0.7386, byte miss ratio 0.7386
cdn1_colo28.ns46 S3FIFO-0.7500-0.9000 cache size      450, 15650453 req, miss ratio 0.5788, byte miss ratio 0.5788
cdn1_colo28.ns46 S3FIFO-0.7500-0.9000 cache size     1502, 15650453 req, miss ratio 0.3830, byte miss ratio 0.3830
cdn1_colo28.ns46 S3FIFO-0.7500-0.9000 cache size     4508, 15650453 req, miss ratio 0.2419, byte miss ratio 0.2419
cdn1_colo28.ns46 S3FIFO-0.7500-0.9000 cache size    15028, 15650453 req, miss ratio 0.1228, byte miss ratio 0.1228
cdn1_colo28.ns46 S3FIFO-0.7500-0.9000 cache size    30057, 15650453 req, miss ratio 0.0652, byte miss ratio 0.0652
cdn1_colo28.ns46 S3FIFO-0.7500-0.9000 cache size    60114, 15650453 req, miss ratio 0.0267, byte miss ratio 0.0267
cdn1_colo28.ns46 S3FIFO-0.7500-0.9000 cache size   120228, 15650453 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_colo28.ns46 S3FIFO-0.7000-0.9000 cache size      150, 15650453 req, miss ratio 0.7285, byte miss ratio 0.7285
cdn1_colo28.ns46 S3FIFO-0.7000-0.9000 cache size      450, 15650453 req, miss ratio 0.5667, byte miss ratio 0.5667
cdn1_colo28.ns46 S3FIFO-0.7000-0.9000 cache size     1502, 15650453 req, miss ratio 0.3731, byte miss ratio 0.3731
cdn1_colo28.ns46 S3FIFO-0.7000-0.9000 cache size     4508, 15650453 req, miss ratio 0.2358, byte miss ratio 0.2358
cdn1_colo28.ns46 S3FIFO-0.7000-0.9000 cache size    15028, 15650453 req, miss ratio 0.1202, byte miss ratio 0.1202
cdn1_colo28.ns46 S3FIFO-0.7000-0.9000 cache size    30057, 15650453 req, miss ratio 0.0636, byte miss ratio 0.0636
cdn1_colo28.ns46 S3FIFO-0.7000-0.9000 cache size    60114, 15650453 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_colo28.ns46 S3FIFO-0.7000-0.9000 cache size   120228, 15650453 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_colo28.ns46 S3FIFO-0.2500-1.9000 cache size      150, 15650453 req, miss ratio 0.6596, byte miss ratio 0.6596
cdn1_colo28.ns46 S3FIFO-0.2500-1.9000 cache size      450, 15650453 req, miss ratio 0.4812, byte miss ratio 0.4812
cdn1_colo28.ns46 S3FIFO-0.2500-1.9000 cache size     1502, 15650453 req, miss ratio 0.3104, byte miss ratio 0.3104
cdn1_colo28.ns46 S3FIFO-0.2500-1.9000 cache size     4508, 15650453 req, miss ratio 0.2001, byte miss ratio 0.2001
