cdn1_allcolo.ns2065 S3FIFO-0.7500-1.9000 cache size        7, 1798380 req, miss ratio 0.1718, byte miss ratio 0.1718
cdn1_allcolo.ns2065 S3FIFO-0.7500-1.9000 cache size       23, 1798380 req, miss ratio 0.1400, byte miss ratio 0.1400
cdn1_allcolo.ns2065 S3FIFO-0.7500-1.9000 cache size       70, 1798380 req, miss ratio 0.1019, byte miss ratio 0.1019
cdn1_allcolo.ns2065 S3FIFO-0.7500-1.9000 cache size      236, 1798380 req, miss ratio 0.0489, byte miss ratio 0.0489
cdn1_allcolo.ns2065 S3FIFO-0.7500-1.9000 cache size      473, 1798380 req, miss ratio 0.0240, byte miss ratio 0.0240
cdn1_allcolo.ns2065 S3FIFO-0.7500-1.9000 cache size      946, 1798380 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns2065 S3FIFO-0.7500-1.9000 cache size     1892, 1798380 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns2065 S3FIFO-0.2000-0.9000 cache size        7, 1798380 req, miss ratio 0.1511, byte miss ratio 0.1511
cdn1_allcolo.ns2065 S3FIFO-0.2000-0.9000 cache size       23, 1798380 req, miss ratio 0.1213, byte miss ratio 0.1213
cdn1_allcolo.ns2065 S3FIFO-0.2000-0.9000 cache size       70, 1798380 req, miss ratio 0.0823, byte miss ratio 0.0823
cdn1_allcolo.ns2065 S3FIFO-0.2000-0.9000 cache size      236, 1798380 req, miss ratio 0.0387, byte miss ratio 0.0387
cdn1_allcolo.ns2065 S3FIFO-0.2000-0.9000 cache size      473, 1798380 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_allcolo.ns2065 S3FIFO-0.2000-0.9000 cache size      946, 1798380 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_allcolo.ns2065 S3FIFO-0.2000-0.9000 cache size     1892, 1798380 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns2065 S3FIFO-0.7000-0.9000 cache size        7, 1798380 req, miss ratio 0.1640, byte miss ratio 0.1640
cdn1_allcolo.ns2065 S3FIFO-0.7000-0.9000 cache size       23, 1798380 req, miss ratio 0.1364, byte miss ratio 0.1364
cdn1_allcolo.ns2065 S3FIFO-0.7000-0.9000 cache size       70, 1798380 req, miss ratio 0.0997, byte miss ratio 0.0997
cdn1_allcolo.ns2065 S3FIFO-0.7000-0.9000 cache size      236, 1798380 req, miss ratio 0.0488, byte miss ratio 0.0488
cdn1_allcolo.ns2065 S3FIFO-0.7000-0.9000 cache size      473, 1798380 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_allcolo.ns2065 S3FIFO-0.7000-0.9000 cache size      946, 1798380 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns2065 S3FIFO-0.7000-0.9000 cache size     1892, 1798380 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns2065 S3FIFO-0.2000-1.9000 cache size        7, 1798380 req, miss ratio 0.1523, byte miss ratio 0.1523
cdn1_allcolo.ns2065 S3FIFO-0.2000-1.9000 cache size       23, 1798380 req, miss ratio 0.1237, byte miss ratio 0.1237
cdn1_allcolo.ns2065 S3FIFO-0.2000-1.9000 cache size       70, 1798380 req, miss ratio 0.0852, byte miss ratio 0.0852
cdn1_allcolo.ns2065 S3FIFO-0.2000-1.9000 cache size      236, 1798380 req, miss ratio 0.0397, byte miss ratio 0.0397
cdn1_allcolo.ns2065 S3FIFO-0.2000-1.9000 cache size      473, 1798380 req, miss ratio 0.0186, byte miss ratio 0.0186
cdn1_allcolo.ns2065 S3FIFO-0.2000-1.9000 cache size      946, 1798380 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_allcolo.ns2065 S3FIFO-0.2000-1.9000 cache size     1892, 1798380 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns2065 S3FIFO-0.3500-1.9000 cache size        7, 1798380 req, miss ratio 0.1555, byte miss ratio 0.1555
cdn1_allcolo.ns2065 S3FIFO-0.3500-1.9000 cache size       23, 1798380 req, miss ratio 0.1280, byte miss ratio 0.1280
cdn1_allcolo.ns2065 S3FIFO-0.3500-1.9000 cache size       70, 1798380 req, miss ratio 0.0895, byte miss ratio 0.0895
cdn1_allcolo.ns2065 S3FIFO-0.3500-1.9000 cache size      236, 1798380 req, miss ratio 0.0420, byte miss ratio 0.0420
cdn1_allcolo.ns2065 S3FIFO-0.3500-1.9000 cache size      473, 1798380 req, miss ratio 0.0200, byte miss ratio 0.0200
cdn1_allcolo.ns2065 S3FIFO-0.3500-1.9000 cache size      946, 1798380 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns2065 S3FIFO-0.3500-1.9000 cache size     1892, 1798380 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns2065 S3FIFO-0.5500-0.9000 cache size        7, 1798380 req, miss ratio 0.1581, byte miss ratio 0.1581
cdn1_allcolo.ns2065 S3FIFO-0.5500-0.9000 cache size       23, 1798380 req, miss ratio 0.1308, byte miss ratio 0.1308
cdn1_allcolo.ns2065 S3FIFO-0.5500-0.9000 cache size       70, 1798380 req, miss ratio 0.0941, byte miss ratio 0.0941
cdn1_allcolo.ns2065 S3FIFO-0.5500-0.9000 cache size      236, 1798380 req, miss ratio 0.0455, byte miss ratio 0.0455
cdn1_allcolo.ns2065 S3FIFO-0.5500-0.9000 cache size      473, 1798380 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns2065 S3FIFO-0.5500-0.9000 cache size      946, 1798380 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns2065 S3FIFO-0.5500-0.9000 cache size     1892, 1798380 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns2065 S3FIFO-0.1500-0.9000 cache size        7, 1798380 req, miss ratio 0.1511, byte miss ratio 0.1511
cdn1_allcolo.ns2065 S3FIFO-0.1500-0.9000 cache size       23, 1798380 req, miss ratio 0.1204, byte miss ratio 0.1204
cdn1_allcolo.ns2065 S3FIFO-0.1500-0.9000 cache size       70, 1798380 req, miss ratio 0.0806, byte miss ratio 0.0806
cdn1_allcolo.ns2065 S3FIFO-0.1500-0.9000 cache size      236, 1798380 req, miss ratio 0.0378, byte miss ratio 0.0378
cdn1_allcolo.ns2065 S3FIFO-0.1500-0.9000 cache size      473, 1798380 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns2065 S3FIFO-0.1500-0.9000 cache size      946, 1798380 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_allcolo.ns2065 S3FIFO-0.1500-0.9000 cache size     1892, 1798380 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns2065 S3FIFO-0.8000-0.9000 cache size        7, 1798380 req, miss ratio 0.1706, byte miss ratio 0.1706
cdn1_allcolo.ns2065 S3FIFO-0.8000-0.9000 cache size       23, 1798380 req, miss ratio 0.1402, byte miss ratio 0.1402
cdn1_allcolo.ns2065 S3FIFO-0.8000-0.9000 cache size       70, 1798380 req, miss ratio 0.1033, byte miss ratio 0.1033
cdn1_allcolo.ns2065 S3FIFO-0.8000-0.9000 cache size      236, 1798380 req, miss ratio 0.0510, byte miss ratio 0.0510
cdn1_allcolo.ns2065 S3FIFO-0.8000-0.9000 cache size      473, 1798380 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_allcolo.ns2065 S3FIFO-0.8000-0.9000 cache size      946, 1798380 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns2065 S3FIFO-0.8000-0.9000 cache size     1892, 1798380 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns2065 S3FIFO-0.2500-1.9000 cache size        7, 1798380 req, miss ratio 0.1523, byte miss ratio 0.1523
cdn1_allcolo.ns2065 S3FIFO-0.2500-1.9000 cache size       23, 1798380 req, miss ratio 0.1247, byte miss ratio 0.1247
cdn1_allcolo.ns2065 S3FIFO-0.2500-1.9000 cache size       70, 1798380 req, miss ratio 0.0865, byte miss ratio 0.0865
cdn1_allcolo.ns2065 S3FIFO-0.2500-1.9000 cache size      236, 1798380 req, miss ratio 0.0405, byte miss ratio 0.0405
cdn1_allcolo.ns2065 S3FIFO-0.2500-1.9000 cache size      473, 1798380 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_allcolo.ns2065 S3FIFO-0.2500-1.9000 cache size      946, 1798380 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns2065 S3FIFO-0.2500-1.9000 cache size     1892, 1798380 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns2065 S3FIFO-0.1000-1.9000 cache size        7, 1798380 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2065 S3FIFO-0.1000-1.9000 cache size       23, 1798380 req, miss ratio 0.1216, byte miss ratio 0.1216
cdn1_allcolo.ns2065 S3FIFO-0.1000-1.9000 cache size       70, 1798380 req, miss ratio 0.0823, byte miss ratio 0.0823
cdn1_allcolo.ns2065 S3FIFO-0.1000-1.9000 cache size      236, 1798380 req, miss ratio 0.0382, byte miss ratio 0.0382
cdn1_allcolo.ns2065 S3FIFO-0.1000-1.9000 cache size      473, 1798380 req, miss ratio 0.0178, byte miss ratio 0.0178
cdn1_allcolo.ns2065 S3FIFO-0.1000-1.9000 cache size      946, 1798380 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns2065 S3FIFO-0.1000-1.9000 cache size     1892, 1798380 req, miss ratio 0.0015, byte miss ratio 0.0015
