tencentBlock.ns5301 S3FIFO-0.8000-0.9000 cache size       33, 2015264 req, miss ratio 0.5811, byte miss ratio 0.5811
tencentBlock.ns5301 S3FIFO-0.8000-0.9000 cache size      100, 2015264 req, miss ratio 0.3902, byte miss ratio 0.3902
tencentBlock.ns5301 S3FIFO-0.8000-0.9000 cache size      336, 2015264 req, miss ratio 0.1397, byte miss ratio 0.1397
tencentBlock.ns5301 S3FIFO-0.8000-0.9000 cache size     1008, 2015264 req, miss ratio 0.0981, byte miss ratio 0.0981
tencentBlock.ns5301 S3FIFO-0.8000-0.9000 cache size     3361, 2015264 req, miss ratio 0.0846, byte miss ratio 0.0846
tencentBlock.ns5301 S3FIFO-0.8000-0.9000 cache size     6723, 2015264 req, miss ratio 0.0731, byte miss ratio 0.0731
tencentBlock.ns5301 S3FIFO-0.8000-0.9000 cache size    13447, 2015264 req, miss ratio 0.0550, byte miss ratio 0.0550
tencentBlock.ns5301 S3FIFO-0.8000-0.9000 cache size    26894, 2015264 req, miss ratio 0.0243, byte miss ratio 0.0243
tencentBlock.ns5301 S3FIFO-0.6000-0.9000 cache size       33, 2015264 req, miss ratio 0.5478, byte miss ratio 0.5478
tencentBlock.ns5301 S3FIFO-0.6000-0.9000 cache size      100, 2015264 req, miss ratio 0.3755, byte miss ratio 0.3755
tencentBlock.ns5301 S3FIFO-0.6000-0.9000 cache size      336, 2015264 req, miss ratio 0.1252, byte miss ratio 0.1252
tencentBlock.ns5301 S3FIFO-0.6000-0.9000 cache size     1008, 2015264 req, miss ratio 0.0939, byte miss ratio 0.0939
tencentBlock.ns5301 S3FIFO-0.6000-0.9000 cache size     3361, 2015264 req, miss ratio 0.0812, byte miss ratio 0.0812
tencentBlock.ns5301 S3FIFO-0.6000-0.9000 cache size     6723, 2015264 req, miss ratio 0.0789, byte miss ratio 0.0789
tencentBlock.ns5301 S3FIFO-0.6000-0.9000 cache size    13447, 2015264 req, miss ratio 0.0532, byte miss ratio 0.0532
tencentBlock.ns5301 S3FIFO-0.6000-0.9000 cache size    26894, 2015264 req, miss ratio 0.0234, byte miss ratio 0.0234
tencentBlock.ns5301 S3FIFO-0.9500-0.9000 cache size       33, 2015264 req, miss ratio 0.6013, byte miss ratio 0.6013
tencentBlock.ns5301 S3FIFO-0.9500-0.9000 cache size      100, 2015264 req, miss ratio 0.3915, byte miss ratio 0.3915
tencentBlock.ns5301 S3FIFO-0.9500-0.9000 cache size      336, 2015264 req, miss ratio 0.1528, byte miss ratio 0.1528
tencentBlock.ns5301 S3FIFO-0.9500-0.9000 cache size     1008, 2015264 req, miss ratio 0.1045, byte miss ratio 0.1045
tencentBlock.ns5301 S3FIFO-0.9500-0.9000 cache size     3361, 2015264 req, miss ratio 0.0874, byte miss ratio 0.0874
tencentBlock.ns5301 S3FIFO-0.9500-0.9000 cache size     6723, 2015264 req, miss ratio 0.0747, byte miss ratio 0.0747
tencentBlock.ns5301 S3FIFO-0.9500-0.9000 cache size    13447, 2015264 req, miss ratio 0.0539, byte miss ratio 0.0539
tencentBlock.ns5301 S3FIFO-0.9500-0.9000 cache size    26894, 2015264 req, miss ratio 0.0251, byte miss ratio 0.0251
tencentBlock.ns5301 S3FIFO-0.4000-1.9000 cache size       33, 2015264 req, miss ratio 0.5313, byte miss ratio 0.5313
tencentBlock.ns5301 S3FIFO-0.4000-1.9000 cache size      100, 2015264 req, miss ratio 0.3777, byte miss ratio 0.3777
