tencentBlock.ns15957 S3FIFO-0.5000-0.9000 cache size     1520, 10897091 req, miss ratio 0.4771, byte miss ratio 0.4771
tencentBlock.ns15957 S3FIFO-0.5000-0.9000 cache size     4562, 10897091 req, miss ratio 0.3641, byte miss ratio 0.3641
tencentBlock.ns15957 S3FIFO-0.5000-0.9000 cache size    15208, 10897091 req, miss ratio 0.3275, byte miss ratio 0.3275
tencentBlock.ns15957 S3FIFO-0.5000-0.9000 cache size    45624, 10897091 req, miss ratio 0.2568, byte miss ratio 0.2568
tencentBlock.ns15957 S3FIFO-0.5000-0.9000 cache size   152080, 10897091 req, miss ratio 0.1838, byte miss ratio 0.1838
tencentBlock.ns15957 S3FIFO-0.5000-0.9000 cache size   304161, 10897091 req, miss ratio 0.1636, byte miss ratio 0.1636
tencentBlock.ns15957 S3FIFO-0.5000-0.9000 cache size   608323, 10897091 req, miss ratio 0.1444, byte miss ratio 0.1444
tencentBlock.ns15957 S3FIFO-0.5000-0.9000 cache size  1216647, 10897091 req, miss ratio 0.1403, byte miss ratio 0.1403
tencentBlock.ns15957 S3FIFO-0.0100-0.9000 cache size     1520, 10897091 req, miss ratio 0.4080, byte miss ratio 0.4080
tencentBlock.ns15957 S3FIFO-0.0100-0.9000 cache size     4562, 10897091 req, miss ratio 0.3855, byte miss ratio 0.3855
tencentBlock.ns15957 S3FIFO-0.0100-0.9000 cache size    15208, 10897091 req, miss ratio 0.3303, byte miss ratio 0.3303
tencentBlock.ns15957 S3FIFO-0.0100-0.9000 cache size    45624, 10897091 req, miss ratio 0.2749, byte miss ratio 0.2749
tencentBlock.ns15957 S3FIFO-0.0100-0.9000 cache size   152080, 10897091 req, miss ratio 0.2060, byte miss ratio 0.2060
tencentBlock.ns15957 S3FIFO-0.0100-0.9000 cache size   304161, 10897091 req, miss ratio 0.1726, byte miss ratio 0.1726
tencentBlock.ns15957 S3FIFO-0.0100-0.9000 cache size   608323, 10897091 req, miss ratio 0.1509, byte miss ratio 0.1509
tencentBlock.ns15957 S3FIFO-0.0100-0.9000 cache size  1216647, 10897091 req, miss ratio 0.1403, byte miss ratio 0.1403
tencentBlock.ns15957 S3FIFO-0.4500-0.9000 cache size     1520, 10897091 req, miss ratio 0.4622, byte miss ratio 0.4622
tencentBlock.ns15957 S3FIFO-0.4500-0.9000 cache size     4562, 10897091 req, miss ratio 0.3638, byte miss ratio 0.3638
tencentBlock.ns15957 S3FIFO-0.4500-0.9000 cache size    15208, 10897091 req, miss ratio 0.3245, byte miss ratio 0.3245
tencentBlock.ns15957 S3FIFO-0.4500-0.9000 cache size    45624, 10897091 req, miss ratio 0.2559, byte miss ratio 0.2559
tencentBlock.ns15957 S3FIFO-0.4500-0.9000 cache size   152080, 10897091 req, miss ratio 0.1824, byte miss ratio 0.1824
tencentBlock.ns15957 S3FIFO-0.4500-0.9000 cache size   304161, 10897091 req, miss ratio 0.1616, byte miss ratio 0.1616
tencentBlock.ns15957 S3FIFO-0.4500-0.9000 cache size   608323, 10897091 req, miss ratio 0.1439, byte miss ratio 0.1439
tencentBlock.ns15957 S3FIFO-0.4500-0.9000 cache size  1216647, 10897091 req, miss ratio 0.1403, byte miss ratio 0.1403
tencentBlock.ns15957 S3FIFO-0.2000-1.9000 cache size     1520, 10897091 req, miss ratio 0.4013, byte miss ratio 0.4013
tencentBlock.ns15957 S3FIFO-0.2000-1.9000 cache size     4562, 10897091 req, miss ratio 0.3624, byte miss ratio 0.3624
tencentBlock.ns15957 S3FIFO-0.2000-1.9000 cache size    15208, 10897091 req, miss ratio 0.3168, byte miss ratio 0.3168
tencentBlock.ns15957 S3FIFO-0.2000-1.9000 cache size    45624, 10897091 req, miss ratio 0.2614, byte miss ratio 0.2614
tencentBlock.ns15957 S3FIFO-0.2000-1.9000 cache size   152080, 10897091 req, miss ratio 0.1799, byte miss ratio 0.1799
tencentBlock.ns15957 S3FIFO-0.2000-1.9000 cache size   304161, 10897091 req, miss ratio 0.1544, byte miss ratio 0.1544
tencentBlock.ns15957 S3FIFO-0.2000-1.9000 cache size   608323, 10897091 req, miss ratio 0.1449, byte miss ratio 0.1449
tencentBlock.ns15957 S3FIFO-0.2000-1.9000 cache size  1216647, 10897091 req, miss ratio 0.1403, byte miss ratio 0.1403
tencentBlock.ns15957 S3FIFO-0.6000-0.9000 cache size     1520, 10897091 req, miss ratio 0.5052, byte miss ratio 0.5052
tencentBlock.ns15957 S3FIFO-0.6000-0.9000 cache size     4562, 10897091 req, miss ratio 0.3660, byte miss ratio 0.3660
tencentBlock.ns15957 S3FIFO-0.6000-0.9000 cache size    15208, 10897091 req, miss ratio 0.3305, byte miss ratio 0.3305
tencentBlock.ns15957 S3FIFO-0.6000-0.9000 cache size    45624, 10897091 req, miss ratio 0.2546, byte miss ratio 0.2546
tencentBlock.ns15957 S3FIFO-0.6000-0.9000 cache size   152080, 10897091 req, miss ratio 0.1888, byte miss ratio 0.1888
tencentBlock.ns15957 S3FIFO-0.6000-0.9000 cache size   304161, 10897091 req, miss ratio 0.1652, byte miss ratio 0.1652
tencentBlock.ns15957 S3FIFO-0.6000-0.9000 cache size   608323, 10897091 req, miss ratio 0.1452, byte miss ratio 0.1452
tencentBlock.ns15957 S3FIFO-0.6000-0.9000 cache size  1216647, 10897091 req, miss ratio 0.1403, byte miss ratio 0.1403
tencentBlock.ns15957 S3FIFO-0.8000-1.9000 cache size     1520, 10897091 req, miss ratio 0.5574, byte miss ratio 0.5574
tencentBlock.ns15957 S3FIFO-0.8000-1.9000 cache size     4562, 10897091 req, miss ratio 0.3926, byte miss ratio 0.3926
tencentBlock.ns15957 S3FIFO-0.8000-1.9000 cache size    15208, 10897091 req, miss ratio 0.3345, byte miss ratio 0.3345
tencentBlock.ns15957 S3FIFO-0.8000-1.9000 cache size    45624, 10897091 req, miss ratio 0.2610, byte miss ratio 0.2610
tencentBlock.ns15957 S3FIFO-0.8000-1.9000 cache size   152080, 10897091 req, miss ratio 0.2008, byte miss ratio 0.2008
tencentBlock.ns15957 S3FIFO-0.8000-1.9000 cache size   304161, 10897091 req, miss ratio 0.1705, byte miss ratio 0.1705
tencentBlock.ns15957 S3FIFO-0.8000-1.9000 cache size   608323, 10897091 req, miss ratio 0.1493, byte miss ratio 0.1493
tencentBlock.ns15957 S3FIFO-0.8000-1.9000 cache size  1216647, 10897091 req, miss ratio 0.1408, byte miss ratio 0.1408
tencentBlock.ns15957 S3FIFO-0.1500-0.9000 cache size     1520, 10897091 req, miss ratio 0.3939, byte miss ratio 0.3939
tencentBlock.ns15957 S3FIFO-0.1500-0.9000 cache size     4562, 10897091 req, miss ratio 0.3648, byte miss ratio 0.3648
tencentBlock.ns15957 S3FIFO-0.1500-0.9000 cache size    15208, 10897091 req, miss ratio 0.3188, byte miss ratio 0.3188
tencentBlock.ns15957 S3FIFO-0.1500-0.9000 cache size    45624, 10897091 req, miss ratio 0.2646, byte miss ratio 0.2646
tencentBlock.ns15957 S3FIFO-0.1500-0.9000 cache size   152080, 10897091 req, miss ratio 0.1814, byte miss ratio 0.1814
tencentBlock.ns15957 S3FIFO-0.1500-0.9000 cache size   304161, 10897091 req, miss ratio 0.1538, byte miss ratio 0.1538
tencentBlock.ns15957 S3FIFO-0.1500-0.9000 cache size   608323, 10897091 req, miss ratio 0.1446, byte miss ratio 0.1446
tencentBlock.ns15957 S3FIFO-0.1500-0.9000 cache size  1216647, 10897091 req, miss ratio 0.1403, byte miss ratio 0.1403
tencentBlock.ns15957 S3FIFO-0.1000-1.9000 cache size     1520, 10897091 req, miss ratio 0.3929, byte miss ratio 0.3929
tencentBlock.ns15957 S3FIFO-0.1000-1.9000 cache size     4562, 10897091 req, miss ratio 0.3630, byte miss ratio 0.3630
tencentBlock.ns15957 S3FIFO-0.1000-1.9000 cache size    15208, 10897091 req, miss ratio 0.3168, byte miss ratio 0.3168
tencentBlock.ns15957 S3FIFO-0.1000-1.9000 cache size    45624, 10897091 req, miss ratio 0.2643, byte miss ratio 0.2643
tencentBlock.ns15957 S3FIFO-0.1000-1.9000 cache size   152080, 10897091 req, miss ratio 0.1846, byte miss ratio 0.1846
tencentBlock.ns15957 S3FIFO-0.1000-1.9000 cache size   304161, 10897091 req, miss ratio 0.1540, byte miss ratio 0.1540
tencentBlock.ns15957 S3FIFO-0.1000-1.9000 cache size   608323, 10897091 req, miss ratio 0.1447, byte miss ratio 0.1447
tencentBlock.ns15957 S3FIFO-0.1000-1.9000 cache size  1216647, 10897091 req, miss ratio 0.1403, byte miss ratio 0.1403
tencentBlock.ns15957 S3FIFO-0.7000-0.9000 cache size     1520, 10897091 req, miss ratio 0.5309, byte miss ratio 0.5309
tencentBlock.ns15957 S3FIFO-0.7000-0.9000 cache size     4562, 10897091 req, miss ratio 0.3682, byte miss ratio 0.3682
tencentBlock.ns15957 S3FIFO-0.7000-0.9000 cache size    15208, 10897091 req, miss ratio 0.3323, byte miss ratio 0.3323
tencentBlock.ns15957 S3FIFO-0.7000-0.9000 cache size    45624, 10897091 req, miss ratio 0.2550, byte miss ratio 0.2550
tencentBlock.ns15957 S3FIFO-0.7000-0.9000 cache size   152080, 10897091 req, miss ratio 0.1951, byte miss ratio 0.1951
tencentBlock.ns15957 S3FIFO-0.7000-0.9000 cache size   304161, 10897091 req, miss ratio 0.1669, byte miss ratio 0.1669
tencentBlock.ns15957 S3FIFO-0.7000-0.9000 cache size   608323, 10897091 req, miss ratio 0.1466, byte miss ratio 0.1466
tencentBlock.ns15957 S3FIFO-0.7000-0.9000 cache size  1216647, 10897091 req, miss ratio 0.1406, byte miss ratio 0.1406
tencentBlock.ns15957 S3FIFO-0.9000-1.9000 cache size     1520, 10897091 req, miss ratio 0.5831, byte miss ratio 0.5831
tencentBlock.ns15957 S3FIFO-0.9000-1.9000 cache size     4562, 10897091 req, miss ratio 0.4200, byte miss ratio 0.4200
tencentBlock.ns15957 S3FIFO-0.9000-1.9000 cache size    15208, 10897091 req, miss ratio 0.3372, byte miss ratio 0.3372
tencentBlock.ns15957 S3FIFO-0.9000-1.9000 cache size    45624, 10897091 req, miss ratio 0.2643, byte miss ratio 0.2643
tencentBlock.ns15957 S3FIFO-0.9000-1.9000 cache size   152080, 10897091 req, miss ratio 0.2048, byte miss ratio 0.2048
tencentBlock.ns15957 S3FIFO-0.9000-1.9000 cache size   304161, 10897091 req, miss ratio 0.1760, byte miss ratio 0.1760
tencentBlock.ns15957 S3FIFO-0.9000-1.9000 cache size   608323, 10897091 req, miss ratio 0.1532, byte miss ratio 0.1532
tencentBlock.ns15957 S3FIFO-0.9000-1.9000 cache size  1216647, 10897091 req, miss ratio 0.1429, byte miss ratio 0.1429
tencentBlock.ns15957 S3FIFO-0.8500-0.9000 cache size     1520, 10897091 req, miss ratio 0.5680, byte miss ratio 0.5680
tencentBlock.ns15957 S3FIFO-0.8500-0.9000 cache size     4562, 10897091 req, miss ratio 0.4054, byte miss ratio 0.4054
tencentBlock.ns15957 S3FIFO-0.8500-0.9000 cache size    15208, 10897091 req, miss ratio 0.3357, byte miss ratio 0.3357
tencentBlock.ns15957 S3FIFO-0.8500-0.9000 cache size    45624, 10897091 req, miss ratio 0.2624, byte miss ratio 0.2624
tencentBlock.ns15957 S3FIFO-0.8500-0.9000 cache size   152080, 10897091 req, miss ratio 0.2032, byte miss ratio 0.2032
tencentBlock.ns15957 S3FIFO-0.8500-0.9000 cache size   304161, 10897091 req, miss ratio 0.1734, byte miss ratio 0.1734
tencentBlock.ns15957 S3FIFO-0.8500-0.9000 cache size   608323, 10897091 req, miss ratio 0.1506, byte miss ratio 0.1506
tencentBlock.ns15957 S3FIFO-0.8500-0.9000 cache size  1216647, 10897091 req, miss ratio 0.1419, byte miss ratio 0.1419
tencentBlock.ns15957 S3FIFO-0.0010-0.9000 cache size     1520, 10897091 req, miss ratio 0.4118, byte miss ratio 0.4118
tencentBlock.ns15957 S3FIFO-0.0010-0.9000 cache size     4562, 10897091 req, miss ratio 0.3958, byte miss ratio 0.3958
