cdn1_colo28.ns4984 S3FIFO-0.0500-0.9000 cache size       51, 1185248 req, miss ratio 0.5176, byte miss ratio 0.5176
cdn1_colo28.ns4984 S3FIFO-0.0500-0.9000 cache size      155, 1185248 req, miss ratio 0.4223, byte miss ratio 0.4223
cdn1_colo28.ns4984 S3FIFO-0.0500-0.9000 cache size      517, 1185248 req, miss ratio 0.3237, byte miss ratio 0.3237
cdn1_colo28.ns4984 S3FIFO-0.0500-0.9000 cache size     1552, 1185248 req, miss ratio 0.2226, byte miss ratio 0.2226
cdn1_colo28.ns4984 S3FIFO-0.0500-0.9000 cache size     5176, 1185248 req, miss ratio 0.1309, byte miss ratio 0.1309
cdn1_colo28.ns4984 S3FIFO-0.0500-0.9000 cache size    10353, 1185248 req, miss ratio 0.0892, byte miss ratio 0.0892
cdn1_colo28.ns4984 S3FIFO-0.0500-0.9000 cache size    20706, 1185248 req, miss ratio 0.0585, byte miss ratio 0.0585
cdn1_colo28.ns4984 S3FIFO-0.0500-0.9000 cache size    41412, 1185248 req, miss ratio 0.0446, byte miss ratio 0.0446
cdn1_colo28.ns4984 S3FIFO-0.5000-0.9000 cache size       51, 1185248 req, miss ratio 0.5908, byte miss ratio 0.5908
cdn1_colo28.ns4984 S3FIFO-0.5000-0.9000 cache size      155, 1185248 req, miss ratio 0.4391, byte miss ratio 0.4391
cdn1_colo28.ns4984 S3FIFO-0.5000-0.9000 cache size      517, 1185248 req, miss ratio 0.3452, byte miss ratio 0.3452
cdn1_colo28.ns4984 S3FIFO-0.5000-0.9000 cache size     1552, 1185248 req, miss ratio 0.2503, byte miss ratio 0.2503
cdn1_colo28.ns4984 S3FIFO-0.5000-0.9000 cache size     5176, 1185248 req, miss ratio 0.1483, byte miss ratio 0.1483
cdn1_colo28.ns4984 S3FIFO-0.5000-0.9000 cache size    10353, 1185248 req, miss ratio 0.1012, byte miss ratio 0.1012
cdn1_colo28.ns4984 S3FIFO-0.5000-0.9000 cache size    20706, 1185248 req, miss ratio 0.0635, byte miss ratio 0.0635
cdn1_colo28.ns4984 S3FIFO-0.5000-0.9000 cache size    41412, 1185248 req, miss ratio 0.0446, byte miss ratio 0.0446
cdn1_colo28.ns4984 S3FIFO-0.9000-1.9000 cache size       51, 1185248 req, miss ratio 0.7004, byte miss ratio 0.7004
cdn1_colo28.ns4984 S3FIFO-0.9000-1.9000 cache size      155, 1185248 req, miss ratio 0.5247, byte miss ratio 0.5247
cdn1_colo28.ns4984 S3FIFO-0.9000-1.9000 cache size      517, 1185248 req, miss ratio 0.3939, byte miss ratio 0.3939
cdn1_colo28.ns4984 S3FIFO-0.9000-1.9000 cache size     1552, 1185248 req, miss ratio 0.2890, byte miss ratio 0.2890
cdn1_colo28.ns4984 S3FIFO-0.9000-1.9000 cache size     5176, 1185248 req, miss ratio 0.1742, byte miss ratio 0.1742
