tencentBlock.ns2212 S3FIFO-0.8500-1.9000 cache size     5123, 33935177 req, miss ratio 0.5002, byte miss ratio 0.5002
tencentBlock.ns2212 S3FIFO-0.8500-1.9000 cache size    15369, 33935177 req, miss ratio 0.4356, byte miss ratio 0.4356
tencentBlock.ns2212 S3FIFO-0.8500-1.9000 cache size    51230, 33935177 req, miss ratio 0.3725, byte miss ratio 0.3725
tencentBlock.ns2212 S3FIFO-0.8500-1.9000 cache size   153690, 33935177 req, miss ratio 0.2872, byte miss ratio 0.2872
tencentBlock.ns2212 S3FIFO-0.8500-1.9000 cache size   512300, 33935177 req, miss ratio 0.2146, byte miss ratio 0.2146
tencentBlock.ns2212 S3FIFO-0.8500-1.9000 cache size  1024600, 33935177 req, miss ratio 0.1761, byte miss ratio 0.1761
tencentBlock.ns2212 S3FIFO-0.8500-1.9000 cache size  2049201, 33935177 req, miss ratio 0.1568, byte miss ratio 0.1568
tencentBlock.ns2212 S3FIFO-0.8500-1.9000 cache size  4098402, 33935177 req, miss ratio 0.1513, byte miss ratio 0.1513
tencentBlock.ns2212 S3FIFO-0.4000-1.9000 cache size     5123, 33935177 req, miss ratio 0.4362, byte miss ratio 0.4362
tencentBlock.ns2212 S3FIFO-0.4000-1.9000 cache size    15369, 33935177 req, miss ratio 0.4060, byte miss ratio 0.4060
tencentBlock.ns2212 S3FIFO-0.4000-1.9000 cache size    51230, 33935177 req, miss ratio 0.3307, byte miss ratio 0.3307
tencentBlock.ns2212 S3FIFO-0.4000-1.9000 cache size   153690, 33935177 req, miss ratio 0.2359, byte miss ratio 0.2359
tencentBlock.ns2212 S3FIFO-0.4000-1.9000 cache size   512300, 33935177 req, miss ratio 0.1817, byte miss ratio 0.1817
tencentBlock.ns2212 S3FIFO-0.4000-1.9000 cache size  1024600, 33935177 req, miss ratio 0.1604, byte miss ratio 0.1604
tencentBlock.ns2212 S3FIFO-0.4000-1.9000 cache size  2049201, 33935177 req, miss ratio 0.1545, byte miss ratio 0.1545
tencentBlock.ns2212 S3FIFO-0.4000-1.9000 cache size  4098402, 33935177 req, miss ratio 0.1513, byte miss ratio 0.1513
tencentBlock.ns2212 S3FIFO-0.4000-0.9000 cache size     5123, 33935177 req, miss ratio 0.4374, byte miss ratio 0.4374
tencentBlock.ns2212 S3FIFO-0.4000-0.9000 cache size    15369, 33935177 req, miss ratio 0.4088, byte miss ratio 0.4088
tencentBlock.ns2212 S3FIFO-0.4000-0.9000 cache size    51230, 33935177 req, miss ratio 0.3277, byte miss ratio 0.3277
