tencentBlock.ns1063 S3FIFO-0.9900-1.9000 cache size     1156, 360960512 req, miss ratio 0.9133, byte miss ratio 0.9133
tencentBlock.ns1063 S3FIFO-0.9900-1.9000 cache size     3470, 360960512 req, miss ratio 0.8736, byte miss ratio 0.8736
tencentBlock.ns1063 S3FIFO-0.9900-1.9000 cache size    11567, 360960512 req, miss ratio 0.7651, byte miss ratio 0.7651
tencentBlock.ns1063 S3FIFO-0.9900-1.9000 cache size    34703, 360960512 req, miss ratio 0.5094, byte miss ratio 0.5094
tencentBlock.ns1063 S3FIFO-0.9900-1.9000 cache size   115678, 360960512 req, miss ratio 0.2754, byte miss ratio 0.2754
tencentBlock.ns1063 S3FIFO-0.9900-1.9000 cache size   231356, 360960512 req, miss ratio 0.1829, byte miss ratio 0.1829
tencentBlock.ns1063 S3FIFO-0.9900-1.9000 cache size   462712, 360960512 req, miss ratio 0.0896, byte miss ratio 0.0896
tencentBlock.ns1063 S3FIFO-0.9900-1.9000 cache size   925425, 360960512 req, miss ratio 0.0104, byte miss ratio 0.0104
tencentBlock.ns1063 S3FIFO-0.0050-0.9000 cache size     1156, 360960512 req, miss ratio 0.8529, byte miss ratio 0.8529
tencentBlock.ns1063 S3FIFO-0.0050-0.9000 cache size     3470, 360960512 req, miss ratio 0.7712, byte miss ratio 0.7712
tencentBlock.ns1063 S3FIFO-0.0050-0.9000 cache size    11567, 360960512 req, miss ratio 0.5890, byte miss ratio 0.5890
tencentBlock.ns1063 S3FIFO-0.0050-0.9000 cache size    34703, 360960512 req, miss ratio 0.3779, byte miss ratio 0.3779
tencentBlock.ns1063 S3FIFO-0.0050-0.9000 cache size   115678, 360960512 req, miss ratio 0.2351, byte miss ratio 0.2351
tencentBlock.ns1063 S3FIFO-0.0050-0.9000 cache size   231356, 360960512 req, miss ratio 0.1619, byte miss ratio 0.1619
tencentBlock.ns1063 S3FIFO-0.0050-0.9000 cache size   462712, 360960512 req, miss ratio 0.0759, byte miss ratio 0.0759
tencentBlock.ns1063 S3FIFO-0.0050-0.9000 cache size   925425, 360960512 req, miss ratio 0.0047, byte miss ratio 0.0047
tencentBlock.ns1063 S3FIFO-0.1000-1.9000 cache size     1156, 360960512 req, miss ratio 0.8605, byte miss ratio 0.8605
tencentBlock.ns1063 S3FIFO-0.1000-1.9000 cache size     3470, 360960512 req, miss ratio 0.7924, byte miss ratio 0.7924
tencentBlock.ns1063 S3FIFO-0.1000-1.9000 cache size    11567, 360960512 req, miss ratio 0.6320, byte miss ratio 0.6320
tencentBlock.ns1063 S3FIFO-0.1000-1.9000 cache size    34703, 360960512 req, miss ratio 0.3861, byte miss ratio 0.3861
tencentBlock.ns1063 S3FIFO-0.1000-1.9000 cache size   115678, 360960512 req, miss ratio 0.2207, byte miss ratio 0.2207
tencentBlock.ns1063 S3FIFO-0.1000-1.9000 cache size   231356, 360960512 req, miss ratio 0.1505, byte miss ratio 0.1505
tencentBlock.ns1063 S3FIFO-0.1000-1.9000 cache size   462712, 360960512 req, miss ratio 0.0720, byte miss ratio 0.0720
tencentBlock.ns1063 S3FIFO-0.1000-1.9000 cache size   925425, 360960512 req, miss ratio 0.0048, byte miss ratio 0.0048
tencentBlock.ns1063 S3FIFO-0.9000-0.9000 cache size     1156, 360960512 req, miss ratio 0.8988, byte miss ratio 0.8988
tencentBlock.ns1063 S3FIFO-0.9000-0.9000 cache size     3470, 360960512 req, miss ratio 0.8645, byte miss ratio 0.8645
tencentBlock.ns1063 S3FIFO-0.9000-0.9000 cache size    11567, 360960512 req, miss ratio 0.7629, byte miss ratio 0.7629
tencentBlock.ns1063 S3FIFO-0.9000-0.9000 cache size    34703, 360960512 req, miss ratio 0.5047, byte miss ratio 0.5047
tencentBlock.ns1063 S3FIFO-0.9000-0.9000 cache size   115678, 360960512 req, miss ratio 0.2650, byte miss ratio 0.2650
tencentBlock.ns1063 S3FIFO-0.9000-0.9000 cache size   231356, 360960512 req, miss ratio 0.1726, byte miss ratio 0.1726
tencentBlock.ns1063 S3FIFO-0.9000-0.9000 cache size   462712, 360960512 req, miss ratio 0.0842, byte miss ratio 0.0842
tencentBlock.ns1063 S3FIFO-0.9000-0.9000 cache size   925425, 360960512 req, miss ratio 0.0095, byte miss ratio 0.0095
tencentBlock.ns1063 S3FIFO-0.0250-1.9000 cache size     1156, 360960512 req, miss ratio 0.8563, byte miss ratio 0.8563
tencentBlock.ns1063 S3FIFO-0.0250-1.9000 cache size     3470, 360960512 req, miss ratio 0.7825, byte miss ratio 0.7825
tencentBlock.ns1063 S3FIFO-0.0250-1.9000 cache size    11567, 360960512 req, miss ratio 0.6169, byte miss ratio 0.6169
