tencentBlock.ns3265 S3FIFO-0.1000-0.9000 cache size     2275, 44522022 req, miss ratio 0.7531, byte miss ratio 0.7531
tencentBlock.ns3265 S3FIFO-0.1000-0.9000 cache size     6825, 44522022 req, miss ratio 0.6475, byte miss ratio 0.6475
tencentBlock.ns3265 S3FIFO-0.1000-0.9000 cache size    22750, 44522022 req, miss ratio 0.5087, byte miss ratio 0.5087
tencentBlock.ns3265 S3FIFO-0.1000-0.9000 cache size    68252, 44522022 req, miss ratio 0.3797, byte miss ratio 0.3797
tencentBlock.ns3265 S3FIFO-0.1000-0.9000 cache size   227506, 44522022 req, miss ratio 0.2016, byte miss ratio 0.2016
tencentBlock.ns3265 S3FIFO-0.1000-0.9000 cache size   455013, 44522022 req, miss ratio 0.1161, byte miss ratio 0.1161
tencentBlock.ns3265 S3FIFO-0.1000-0.9000 cache size   910027, 44522022 req, miss ratio 0.0685, byte miss ratio 0.0685
tencentBlock.ns3265 S3FIFO-0.1000-0.9000 cache size  1820055, 44522022 req, miss ratio 0.0532, byte miss ratio 0.0532
tencentBlock.ns3265 S3FIFO-0.0050-1.9000 cache size     2275, 44522022 req, miss ratio 0.7520, byte miss ratio 0.7520
tencentBlock.ns3265 S3FIFO-0.0050-1.9000 cache size     6825, 44522022 req, miss ratio 0.6633, byte miss ratio 0.6633
tencentBlock.ns3265 S3FIFO-0.0050-1.9000 cache size    22750, 44522022 req, miss ratio 0.5438, byte miss ratio 0.5438
tencentBlock.ns3265 S3FIFO-0.0050-1.9000 cache size    68252, 44522022 req, miss ratio 0.4039, byte miss ratio 0.4039
tencentBlock.ns3265 S3FIFO-0.0050-1.9000 cache size   227506, 44522022 req, miss ratio 0.2064, byte miss ratio 0.2064
tencentBlock.ns3265 S3FIFO-0.0050-1.9000 cache size   455013, 44522022 req, miss ratio 0.1178, byte miss ratio 0.1178
tencentBlock.ns3265 S3FIFO-0.0050-1.9000 cache size   910027, 44522022 req, miss ratio 0.0706, byte miss ratio 0.0706
tencentBlock.ns3265 S3FIFO-0.0050-1.9000 cache size  1820055, 44522022 req, miss ratio 0.0536, byte miss ratio 0.0536
tencentBlock.ns3265 S3FIFO-0.4500-0.9000 cache size     2275, 44522022 req, miss ratio 0.7456, byte miss ratio 0.7456
tencentBlock.ns3265 S3FIFO-0.4500-0.9000 cache size     6825, 44522022 req, miss ratio 0.6276, byte miss ratio 0.6276
tencentBlock.ns3265 S3FIFO-0.4500-0.9000 cache size    22750, 44522022 req, miss ratio 0.5052, byte miss ratio 0.5052
tencentBlock.ns3265 S3FIFO-0.4500-0.9000 cache size    68252, 44522022 req, miss ratio 0.3939, byte miss ratio 0.3939
tencentBlock.ns3265 S3FIFO-0.4500-0.9000 cache size   227506, 44522022 req, miss ratio 0.2130, byte miss ratio 0.2130
tencentBlock.ns3265 S3FIFO-0.4500-0.9000 cache size   455013, 44522022 req, miss ratio 0.1277, byte miss ratio 0.1277
tencentBlock.ns3265 S3FIFO-0.4500-0.9000 cache size   910027, 44522022 req, miss ratio 0.0729, byte miss ratio 0.0729
tencentBlock.ns3265 S3FIFO-0.4500-0.9000 cache size  1820055, 44522022 req, miss ratio 0.0542, byte miss ratio 0.0542
tencentBlock.ns3265 S3FIFO-0.0100-1.9000 cache size     2275, 44522022 req, miss ratio 0.7515, byte miss ratio 0.7515
tencentBlock.ns3265 S3FIFO-0.0100-1.9000 cache size     6825, 44522022 req, miss ratio 0.6615, byte miss ratio 0.6615
tencentBlock.ns3265 S3FIFO-0.0100-1.9000 cache size    22750, 44522022 req, miss ratio 0.5393, byte miss ratio 0.5393
tencentBlock.ns3265 S3FIFO-0.0100-1.9000 cache size    68252, 44522022 req, miss ratio 0.3975, byte miss ratio 0.3975
tencentBlock.ns3265 S3FIFO-0.0100-1.9000 cache size   227506, 44522022 req, miss ratio 0.2043, byte miss ratio 0.2043
tencentBlock.ns3265 S3FIFO-0.0100-1.9000 cache size   455013, 44522022 req, miss ratio 0.1173, byte miss ratio 0.1173
tencentBlock.ns3265 S3FIFO-0.0100-1.9000 cache size   910027, 44522022 req, miss ratio 0.0701, byte miss ratio 0.0701
tencentBlock.ns3265 S3FIFO-0.0100-1.9000 cache size  1820055, 44522022 req, miss ratio 0.0535, byte miss ratio 0.0535
tencentBlock.ns3265 S3FIFO-0.0250-1.9000 cache size     2275, 44522022 req, miss ratio 0.7502, byte miss ratio 0.7502
tencentBlock.ns3265 S3FIFO-0.0250-1.9000 cache size     6825, 44522022 req, miss ratio 0.6575, byte miss ratio 0.6575
tencentBlock.ns3265 S3FIFO-0.0250-1.9000 cache size    22750, 44522022 req, miss ratio 0.5297, byte miss ratio 0.5297
tencentBlock.ns3265 S3FIFO-0.0250-1.9000 cache size    68252, 44522022 req, miss ratio 0.3884, byte miss ratio 0.3884
tencentBlock.ns3265 S3FIFO-0.0250-1.9000 cache size   227506, 44522022 req, miss ratio 0.2027, byte miss ratio 0.2027
tencentBlock.ns3265 S3FIFO-0.0250-1.9000 cache size   455013, 44522022 req, miss ratio 0.1165, byte miss ratio 0.1165
tencentBlock.ns3265 S3FIFO-0.0250-1.9000 cache size   910027, 44522022 req, miss ratio 0.0693, byte miss ratio 0.0693
tencentBlock.ns3265 S3FIFO-0.0250-1.9000 cache size  1820055, 44522022 req, miss ratio 0.0534, byte miss ratio 0.0534
tencentBlock.ns3265 S3FIFO-0.9500-0.9000 cache size     2275, 44522022 req, miss ratio 0.7693, byte miss ratio 0.7693
tencentBlock.ns3265 S3FIFO-0.9500-0.9000 cache size     6825, 44522022 req, miss ratio 0.6589, byte miss ratio 0.6589
tencentBlock.ns3265 S3FIFO-0.9500-0.9000 cache size    22750, 44522022 req, miss ratio 0.5477, byte miss ratio 0.5477
tencentBlock.ns3265 S3FIFO-0.9500-0.9000 cache size    68252, 44522022 req, miss ratio 0.4231, byte miss ratio 0.4231
