cdn1_colo28.ns498 S3FIFO-0.8500-1.9000 cache size       11, 15694772 req, miss ratio 0.3676, byte miss ratio 0.3676
cdn1_colo28.ns498 S3FIFO-0.8500-1.9000 cache size       33, 15694772 req, miss ratio 0.1622, byte miss ratio 0.1622
cdn1_colo28.ns498 S3FIFO-0.8500-1.9000 cache size      112, 15694772 req, miss ratio 0.0297, byte miss ratio 0.0297
cdn1_colo28.ns498 S3FIFO-0.8500-1.9000 cache size      337, 15694772 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_colo28.ns498 S3FIFO-0.8500-1.9000 cache size     1125, 15694772 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns498 S3FIFO-0.8500-1.9000 cache size     2250, 15694772 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns498 S3FIFO-0.8500-1.9000 cache size     4501, 15694772 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns498 S3FIFO-0.8500-1.9000 cache size     9002, 15694772 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns498 S3FIFO-0.3500-1.9000 cache size       11, 15694772 req, miss ratio 0.3013, byte miss ratio 0.3013
cdn1_colo28.ns498 S3FIFO-0.3500-1.9000 cache size       33, 15694772 req, miss ratio 0.1285, byte miss ratio 0.1285
cdn1_colo28.ns498 S3FIFO-0.3500-1.9000 cache size      112, 15694772 req, miss ratio 0.0197, byte miss ratio 0.0197
cdn1_colo28.ns498 S3FIFO-0.3500-1.9000 cache size      337, 15694772 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_colo28.ns498 S3FIFO-0.3500-1.9000 cache size     1125, 15694772 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns498 S3FIFO-0.3500-1.9000 cache size     2250, 15694772 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns498 S3FIFO-0.3500-1.9000 cache size     4501, 15694772 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns498 S3FIFO-0.3500-1.9000 cache size     9002, 15694772 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns498 S3FIFO-0.0010-1.9000 cache size       11, 15694772 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns498 S3FIFO-0.0010-1.9000 cache size       33, 15694772 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns498 S3FIFO-0.0010-1.9000 cache size      112, 15694772 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns498 S3FIFO-0.0010-1.9000 cache size      337, 15694772 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns498 S3FIFO-0.0010-1.9000 cache size     1125, 15694772 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns498 S3FIFO-0.0010-1.9000 cache size     2250, 15694772 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns498 S3FIFO-0.0010-1.9000 cache size     4501, 15694772 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns498 S3FIFO-0.0010-1.9000 cache size     9002, 15694772 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns498 S3FIFO-0.1000-0.9000 cache size       11, 15694772 req, miss ratio 0.2590, byte miss ratio 0.2590
cdn1_colo28.ns498 S3FIFO-0.1000-0.9000 cache size       33, 15694772 req, miss ratio 0.1060, byte miss ratio 0.1060
cdn1_colo28.ns498 S3FIFO-0.1000-0.9000 cache size      112, 15694772 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_colo28.ns498 S3FIFO-0.1000-0.9000 cache size      337, 15694772 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns498 S3FIFO-0.1000-0.9000 cache size     1125, 15694772 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns498 S3FIFO-0.1000-0.9000 cache size     2250, 15694772 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns498 S3FIFO-0.1000-0.9000 cache size     4501, 15694772 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns498 S3FIFO-0.1000-0.9000 cache size     9002, 15694772 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns498 S3FIFO-0.9900-0.9000 cache size       11, 15694772 req, miss ratio 0.3725, byte miss ratio 0.3725
cdn1_colo28.ns498 S3FIFO-0.9900-0.9000 cache size       33, 15694772 req, miss ratio 0.1752, byte miss ratio 0.1752
cdn1_colo28.ns498 S3FIFO-0.9900-0.9000 cache size      112, 15694772 req, miss ratio 0.0337, byte miss ratio 0.0337
cdn1_colo28.ns498 S3FIFO-0.9900-0.9000 cache size      337, 15694772 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns498 S3FIFO-0.9900-0.9000 cache size     1125, 15694772 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns498 S3FIFO-0.9900-0.9000 cache size     2250, 15694772 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns498 S3FIFO-0.9900-0.9000 cache size     4501, 15694772 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns498 S3FIFO-0.9900-0.9000 cache size     9002, 15694772 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns498 S3FIFO-0.0500-1.9000 cache size       11, 15694772 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns498 S3FIFO-0.0500-1.9000 cache size       33, 15694772 req, miss ratio 0.1075, byte miss ratio 0.1075
cdn1_colo28.ns498 S3FIFO-0.0500-1.9000 cache size      112, 15694772 req, miss ratio 0.0148, byte miss ratio 0.0148
cdn1_colo28.ns498 S3FIFO-0.0500-1.9000 cache size      337, 15694772 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns498 S3FIFO-0.0500-1.9000 cache size     1125, 15694772 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns498 S3FIFO-0.0500-1.9000 cache size     2250, 15694772 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns498 S3FIFO-0.0500-1.9000 cache size     4501, 15694772 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns498 S3FIFO-0.0500-1.9000 cache size     9002, 15694772 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns498 S3FIFO-0.5500-0.9000 cache size       11, 15694772 req, miss ratio 0.3323, byte miss ratio 0.3323
cdn1_colo28.ns498 S3FIFO-0.5500-0.9000 cache size       33, 15694772 req, miss ratio 0.1426, byte miss ratio 0.1426
cdn1_colo28.ns498 S3FIFO-0.5500-0.9000 cache size      112, 15694772 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns498 S3FIFO-0.5500-0.9000 cache size      337, 15694772 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_colo28.ns498 S3FIFO-0.5500-0.9000 cache size     1125, 15694772 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns498 S3FIFO-0.5500-0.9000 cache size     2250, 15694772 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns498 S3FIFO-0.5500-0.9000 cache size     4501, 15694772 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns498 S3FIFO-0.5500-0.9000 cache size     9002, 15694772 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns498 S3FIFO-0.0250-0.9000 cache size       11, 15694772 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns498 S3FIFO-0.0250-0.9000 cache size       33, 15694772 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns498 S3FIFO-0.0250-0.9000 cache size      112, 15694772 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_colo28.ns498 S3FIFO-0.0250-0.9000 cache size      337, 15694772 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns498 S3FIFO-0.0250-0.9000 cache size     1125, 15694772 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns498 S3FIFO-0.0250-0.9000 cache size     2250, 15694772 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns498 S3FIFO-0.0250-0.9000 cache size     4501, 15694772 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns498 S3FIFO-0.0250-0.9000 cache size     9002, 15694772 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns498 S3FIFO-0.0010-0.9000 cache size       11, 15694772 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns498 S3FIFO-0.0010-0.9000 cache size       33, 15694772 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns498 S3FIFO-0.0010-0.9000 cache size      112, 15694772 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns498 S3FIFO-0.0010-0.9000 cache size      337, 15694772 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns498 S3FIFO-0.0010-0.9000 cache size     1125, 15694772 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns498 S3FIFO-0.0010-0.9000 cache size     2250, 15694772 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns498 S3FIFO-0.0010-0.9000 cache size     4501, 15694772 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns498 S3FIFO-0.0010-0.9000 cache size     9002, 15694772 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns498 S3FIFO-0.7000-0.9000 cache size       11, 15694772 req, miss ratio 0.3461, byte miss ratio 0.3461
cdn1_colo28.ns498 S3FIFO-0.7000-0.9000 cache size       33, 15694772 req, miss ratio 0.1541, byte miss ratio 0.1541
cdn1_colo28.ns498 S3FIFO-0.7000-0.9000 cache size      112, 15694772 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_colo28.ns498 S3FIFO-0.7000-0.9000 cache size      337, 15694772 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns498 S3FIFO-0.7000-0.9000 cache size     1125, 15694772 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns498 S3FIFO-0.7000-0.9000 cache size     2250, 15694772 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns498 S3FIFO-0.7000-0.9000 cache size     4501, 15694772 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns498 S3FIFO-0.7000-0.9000 cache size     9002, 15694772 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns498 S3FIFO-0.5500-1.9000 cache size       11, 15694772 req, miss ratio 0.3389, byte miss ratio 0.3389
cdn1_colo28.ns498 S3FIFO-0.5500-1.9000 cache size       33, 15694772 req, miss ratio 0.1414, byte miss ratio 0.1414
cdn1_colo28.ns498 S3FIFO-0.5500-1.9000 cache size      112, 15694772 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns498 S3FIFO-0.5500-1.9000 cache size      337, 15694772 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_colo28.ns498 S3FIFO-0.5500-1.9000 cache size     1125, 15694772 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns498 S3FIFO-0.5500-1.9000 cache size     2250, 15694772 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns498 S3FIFO-0.5500-1.9000 cache size     4501, 15694772 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns498 S3FIFO-0.5500-1.9000 cache size     9002, 15694772 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns498 S3FIFO-0.1500-0.9000 cache size       11, 15694772 req, miss ratio 0.2590, byte miss ratio 0.2590
cdn1_colo28.ns498 S3FIFO-0.1500-0.9000 cache size       33, 15694772 req, miss ratio 0.1088, byte miss ratio 0.1088
cdn1_colo28.ns498 S3FIFO-0.1500-0.9000 cache size      112, 15694772 req, miss ratio 0.0160, byte miss ratio 0.0160
cdn1_colo28.ns498 S3FIFO-0.1500-0.9000 cache size      337, 15694772 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns498 S3FIFO-0.1500-0.9000 cache size     1125, 15694772 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns498 S3FIFO-0.1500-0.9000 cache size     2250, 15694772 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns498 S3FIFO-0.1500-0.9000 cache size     4501, 15694772 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns498 S3FIFO-0.1500-0.9000 cache size     9002, 15694772 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns498 S3FIFO-0.2500-1.9000 cache size       11, 15694772 req, miss ratio 0.2869, byte miss ratio 0.2869
cdn1_colo28.ns498 S3FIFO-0.2500-1.9000 cache size       33, 15694772 req, miss ratio 0.1227, byte miss ratio 0.1227
cdn1_colo28.ns498 S3FIFO-0.2500-1.9000 cache size      112, 15694772 req, miss ratio 0.0181, byte miss ratio 0.0181
cdn1_colo28.ns498 S3FIFO-0.2500-1.9000 cache size      337, 15694772 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_colo28.ns498 S3FIFO-0.2500-1.9000 cache size     1125, 15694772 req, miss ratio 0.0016, byte miss ratio 0.0016
