tencentBlock.ns10348 S3FIFO-0.0250-1.9000 cache size     1033, 13519457 req, miss ratio 0.6750, byte miss ratio 0.6750
tencentBlock.ns10348 S3FIFO-0.0250-1.9000 cache size     3101, 13519457 req, miss ratio 0.6418, byte miss ratio 0.6418
tencentBlock.ns10348 S3FIFO-0.0250-1.9000 cache size    10337, 13519457 req, miss ratio 0.5767, byte miss ratio 0.5767
tencentBlock.ns10348 S3FIFO-0.0250-1.9000 cache size    31013, 13519457 req, miss ratio 0.4686, byte miss ratio 0.4686
tencentBlock.ns10348 S3FIFO-0.0250-1.9000 cache size   103377, 13519457 req, miss ratio 0.2719, byte miss ratio 0.2719
tencentBlock.ns10348 S3FIFO-0.0250-1.9000 cache size   206754, 13519457 req, miss ratio 0.1782, byte miss ratio 0.1782
tencentBlock.ns10348 S3FIFO-0.0250-1.9000 cache size   413508, 13519457 req, miss ratio 0.1144, byte miss ratio 0.1144
tencentBlock.ns10348 S3FIFO-0.0250-1.9000 cache size   827017, 13519457 req, miss ratio 0.0787, byte miss ratio 0.0787
tencentBlock.ns10348 S3FIFO-0.3000-0.9000 cache size     1033, 13519457 req, miss ratio 0.6709, byte miss ratio 0.6709
tencentBlock.ns10348 S3FIFO-0.3000-0.9000 cache size     3101, 13519457 req, miss ratio 0.6429, byte miss ratio 0.6429
tencentBlock.ns10348 S3FIFO-0.3000-0.9000 cache size    10337, 13519457 req, miss ratio 0.5861, byte miss ratio 0.5861
tencentBlock.ns10348 S3FIFO-0.3000-0.9000 cache size    31013, 13519457 req, miss ratio 0.4801, byte miss ratio 0.4801
tencentBlock.ns10348 S3FIFO-0.3000-0.9000 cache size   103377, 13519457 req, miss ratio 0.2840, byte miss ratio 0.2840
tencentBlock.ns10348 S3FIFO-0.3000-0.9000 cache size   206754, 13519457 req, miss ratio 0.1783, byte miss ratio 0.1783
tencentBlock.ns10348 S3FIFO-0.3000-0.9000 cache size   413508, 13519457 req, miss ratio 0.1117, byte miss ratio 0.1117
tencentBlock.ns10348 S3FIFO-0.3000-0.9000 cache size   827017, 13519457 req, miss ratio 0.0788, byte miss ratio 0.0788
tencentBlock.ns10348 S3FIFO-0.0250-0.9000 cache size     1033, 13519457 req, miss ratio 0.6763, byte miss ratio 0.6763
tencentBlock.ns10348 S3FIFO-0.0250-0.9000 cache size     3101, 13519457 req, miss ratio 0.6442, byte miss ratio 0.6442
tencentBlock.ns10348 S3FIFO-0.0250-0.9000 cache size    10337, 13519457 req, miss ratio 0.5750, byte miss ratio 0.5750
tencentBlock.ns10348 S3FIFO-0.0250-0.9000 cache size    31013, 13519457 req, miss ratio 0.4494, byte miss ratio 0.4494
tencentBlock.ns10348 S3FIFO-0.0250-0.9000 cache size   103377, 13519457 req, miss ratio 0.2680, byte miss ratio 0.2680
tencentBlock.ns10348 S3FIFO-0.0250-0.9000 cache size   206754, 13519457 req, miss ratio 0.1774, byte miss ratio 0.1774
tencentBlock.ns10348 S3FIFO-0.0250-0.9000 cache size   413508, 13519457 req, miss ratio 0.1144, byte miss ratio 0.1144
tencentBlock.ns10348 S3FIFO-0.0250-0.9000 cache size   827017, 13519457 req, miss ratio 0.0787, byte miss ratio 0.0787
tencentBlock.ns10348 S3FIFO-0.0050-1.9000 cache size     1033, 13519457 req, miss ratio 0.6791, byte miss ratio 0.6791
tencentBlock.ns10348 S3FIFO-0.0050-1.9000 cache size     3101, 13519457 req, miss ratio 0.6474, byte miss ratio 0.6474
tencentBlock.ns10348 S3FIFO-0.0050-1.9000 cache size    10337, 13519457 req, miss ratio 0.5808, byte miss ratio 0.5808
tencentBlock.ns10348 S3FIFO-0.0050-1.9000 cache size    31013, 13519457 req, miss ratio 0.4697, byte miss ratio 0.4697
