cdn1_allcolo.ns1031 S3FIFO-0.2000-1.9000 cache size        5, 6768162 req, miss ratio 0.9508, byte miss ratio 0.9508
cdn1_allcolo.ns1031 S3FIFO-0.2000-1.9000 cache size       15, 6768162 req, miss ratio 0.9198, byte miss ratio 0.9198
cdn1_allcolo.ns1031 S3FIFO-0.2000-1.9000 cache size       51, 6768162 req, miss ratio 0.8632, byte miss ratio 0.8632
cdn1_allcolo.ns1031 S3FIFO-0.2000-1.9000 cache size      155, 6768162 req, miss ratio 0.7586, byte miss ratio 0.7586
cdn1_allcolo.ns1031 S3FIFO-0.2000-1.9000 cache size      518, 6768162 req, miss ratio 0.4687, byte miss ratio 0.4687
cdn1_allcolo.ns1031 S3FIFO-0.2000-1.9000 cache size     1036, 6768162 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_allcolo.ns1031 S3FIFO-0.2000-1.9000 cache size     2073, 6768162 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1031 S3FIFO-0.2000-1.9000 cache size     4147, 6768162 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1031 S3FIFO-0.6500-0.9000 cache size        5, 6768162 req, miss ratio 0.9649, byte miss ratio 0.9649
cdn1_allcolo.ns1031 S3FIFO-0.6500-0.9000 cache size       15, 6768162 req, miss ratio 0.9320, byte miss ratio 0.9320
cdn1_allcolo.ns1031 S3FIFO-0.6500-0.9000 cache size       51, 6768162 req, miss ratio 0.8812, byte miss ratio 0.8812
cdn1_allcolo.ns1031 S3FIFO-0.6500-0.9000 cache size      155, 6768162 req, miss ratio 0.7806, byte miss ratio 0.7806
cdn1_allcolo.ns1031 S3FIFO-0.6500-0.9000 cache size      518, 6768162 req, miss ratio 0.4972, byte miss ratio 0.4972
cdn1_allcolo.ns1031 S3FIFO-0.6500-0.9000 cache size     1036, 6768162 req, miss ratio 0.1857, byte miss ratio 0.1857
cdn1_allcolo.ns1031 S3FIFO-0.6500-0.9000 cache size     2073, 6768162 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns1031 S3FIFO-0.6500-0.9000 cache size     4147, 6768162 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1031 S3FIFO-0.9000-0.9000 cache size        5, 6768162 req, miss ratio 0.9724, byte miss ratio 0.9724
cdn1_allcolo.ns1031 S3FIFO-0.9000-0.9000 cache size       15, 6768162 req, miss ratio 0.9523, byte miss ratio 0.9523
cdn1_allcolo.ns1031 S3FIFO-0.9000-0.9000 cache size       51, 6768162 req, miss ratio 0.9023, byte miss ratio 0.9023
cdn1_allcolo.ns1031 S3FIFO-0.9000-0.9000 cache size      155, 6768162 req, miss ratio 0.8028, byte miss ratio 0.8028
cdn1_allcolo.ns1031 S3FIFO-0.9000-0.9000 cache size      518, 6768162 req, miss ratio 0.5058, byte miss ratio 0.5058
cdn1_allcolo.ns1031 S3FIFO-0.9000-0.9000 cache size     1036, 6768162 req, miss ratio 0.1701, byte miss ratio 0.1701
cdn1_allcolo.ns1031 S3FIFO-0.9000-0.9000 cache size     2073, 6768162 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns1031 S3FIFO-0.9000-0.9000 cache size     4147, 6768162 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns1031 S3FIFO-0.0500-1.9000 cache size        5, 6768162 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1031 S3FIFO-0.0500-1.9000 cache size       15, 6768162 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1031 S3FIFO-0.0500-1.9000 cache size       51, 6768162 req, miss ratio 0.8562, byte miss ratio 0.8562
cdn1_allcolo.ns1031 S3FIFO-0.0500-1.9000 cache size      155, 6768162 req, miss ratio 0.7498, byte miss ratio 0.7498
cdn1_allcolo.ns1031 S3FIFO-0.0500-1.9000 cache size      518, 6768162 req, miss ratio 0.4492, byte miss ratio 0.4492
cdn1_allcolo.ns1031 S3FIFO-0.0500-1.9000 cache size     1036, 6768162 req, miss ratio 0.1103, byte miss ratio 0.1103
cdn1_allcolo.ns1031 S3FIFO-0.0500-1.9000 cache size     2073, 6768162 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1031 S3FIFO-0.0500-1.9000 cache size     4147, 6768162 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1031 S3FIFO-0.9900-0.9000 cache size        5, 6768162 req, miss ratio 0.9724, byte miss ratio 0.9724
cdn1_allcolo.ns1031 S3FIFO-0.9900-0.9000 cache size       15, 6768162 req, miss ratio 0.9570, byte miss ratio 0.9570
cdn1_allcolo.ns1031 S3FIFO-0.9900-0.9000 cache size       51, 6768162 req, miss ratio 0.9139, byte miss ratio 0.9139
cdn1_allcolo.ns1031 S3FIFO-0.9900-0.9000 cache size      155, 6768162 req, miss ratio 0.8112, byte miss ratio 0.8112
cdn1_allcolo.ns1031 S3FIFO-0.9900-0.9000 cache size      518, 6768162 req, miss ratio 0.5074, byte miss ratio 0.5074
cdn1_allcolo.ns1031 S3FIFO-0.9900-0.9000 cache size     1036, 6768162 req, miss ratio 0.1734, byte miss ratio 0.1734
cdn1_allcolo.ns1031 S3FIFO-0.9900-0.9000 cache size     2073, 6768162 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns1031 S3FIFO-0.9900-0.9000 cache size     4147, 6768162 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns1031 S3FIFO-0.3500-1.9000 cache size        5, 6768162 req, miss ratio 0.9508, byte miss ratio 0.9508
cdn1_allcolo.ns1031 S3FIFO-0.3500-1.9000 cache size       15, 6768162 req, miss ratio 0.9237, byte miss ratio 0.9237
cdn1_allcolo.ns1031 S3FIFO-0.3500-1.9000 cache size       51, 6768162 req, miss ratio 0.8695, byte miss ratio 0.8695
cdn1_allcolo.ns1031 S3FIFO-0.3500-1.9000 cache size      155, 6768162 req, miss ratio 0.7684, byte miss ratio 0.7684
cdn1_allcolo.ns1031 S3FIFO-0.3500-1.9000 cache size      518, 6768162 req, miss ratio 0.4812, byte miss ratio 0.4812
cdn1_allcolo.ns1031 S3FIFO-0.3500-1.9000 cache size     1036, 6768162 req, miss ratio 0.1644, byte miss ratio 0.1644
cdn1_allcolo.ns1031 S3FIFO-0.3500-1.9000 cache size     2073, 6768162 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns1031 S3FIFO-0.3500-1.9000 cache size     4147, 6768162 req, miss ratio 0.0008, byte miss ratio 0.0008
