cdn1_colo28.ns1334 S3FIFO-0.2000-0.9000 cache size      389, 1290771 req, miss ratio 0.3876, byte miss ratio 0.3876
cdn1_colo28.ns1334 S3FIFO-0.2000-0.9000 cache size     1168, 1290771 req, miss ratio 0.3864, byte miss ratio 0.3864
cdn1_colo28.ns1334 S3FIFO-0.2000-0.9000 cache size     3896, 1290771 req, miss ratio 0.3851, byte miss ratio 0.3851
cdn1_colo28.ns1334 S3FIFO-0.2000-0.9000 cache size    11688, 1290771 req, miss ratio 0.3822, byte miss ratio 0.3822
cdn1_colo28.ns1334 S3FIFO-0.2000-0.9000 cache size    38961, 1290771 req, miss ratio 0.3733, byte miss ratio 0.3733
cdn1_colo28.ns1334 S3FIFO-0.2000-0.9000 cache size    77923, 1290771 req, miss ratio 0.3524, byte miss ratio 0.3524
cdn1_colo28.ns1334 S3FIFO-0.2000-0.9000 cache size   155846, 1290771 req, miss ratio 0.3278, byte miss ratio 0.3278
cdn1_colo28.ns1334 S3FIFO-0.2000-0.9000 cache size   311692, 1290771 req, miss ratio 0.3057, byte miss ratio 0.3057
cdn1_colo28.ns1334 S3FIFO-0.8500-0.9000 cache size      389, 1290771 req, miss ratio 0.3892, byte miss ratio 0.3892
cdn1_colo28.ns1334 S3FIFO-0.8500-0.9000 cache size     1168, 1290771 req, miss ratio 0.3872, byte miss ratio 0.3872
cdn1_colo28.ns1334 S3FIFO-0.8500-0.9000 cache size     3896, 1290771 req, miss ratio 0.3855, byte miss ratio 0.3855
cdn1_colo28.ns1334 S3FIFO-0.8500-0.9000 cache size    11688, 1290771 req, miss ratio 0.3831, byte miss ratio 0.3831
cdn1_colo28.ns1334 S3FIFO-0.8500-0.9000 cache size    38961, 1290771 req, miss ratio 0.3748, byte miss ratio 0.3748
cdn1_colo28.ns1334 S3FIFO-0.8500-0.9000 cache size    77923, 1290771 req, miss ratio 0.3556, byte miss ratio 0.3556
cdn1_colo28.ns1334 S3FIFO-0.8500-0.9000 cache size   155846, 1290771 req, miss ratio 0.3319, byte miss ratio 0.3319
cdn1_colo28.ns1334 S3FIFO-0.8500-0.9000 cache size   311692, 1290771 req, miss ratio 0.3080, byte miss ratio 0.3080
cdn1_colo28.ns1334 S3FIFO-0.4000-0.9000 cache size      389, 1290771 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_colo28.ns1334 S3FIFO-0.4000-0.9000 cache size     1168, 1290771 req, miss ratio 0.3865, byte miss ratio 0.3865
cdn1_colo28.ns1334 S3FIFO-0.4000-0.9000 cache size     3896, 1290771 req, miss ratio 0.3852, byte miss ratio 0.3852
cdn1_colo28.ns1334 S3FIFO-0.4000-0.9000 cache size    11688, 1290771 req, miss ratio 0.3824, byte miss ratio 0.3824
cdn1_colo28.ns1334 S3FIFO-0.4000-0.9000 cache size    38961, 1290771 req, miss ratio 0.3736, byte miss ratio 0.3736
cdn1_colo28.ns1334 S3FIFO-0.4000-0.9000 cache size    77923, 1290771 req, miss ratio 0.3531, byte miss ratio 0.3531
cdn1_colo28.ns1334 S3FIFO-0.4000-0.9000 cache size   155846, 1290771 req, miss ratio 0.3288, byte miss ratio 0.3288
cdn1_colo28.ns1334 S3FIFO-0.4000-0.9000 cache size   311692, 1290771 req, miss ratio 0.3065, byte miss ratio 0.3065
cdn1_colo28.ns1334 S3FIFO-0.9000-0.9000 cache size      389, 1290771 req, miss ratio 0.3895, byte miss ratio 0.3895
cdn1_colo28.ns1334 S3FIFO-0.9000-0.9000 cache size     1168, 1290771 req, miss ratio 0.3874, byte miss ratio 0.3874
cdn1_colo28.ns1334 S3FIFO-0.9000-0.9000 cache size     3896, 1290771 req, miss ratio 0.3857, byte miss ratio 0.3857
cdn1_colo28.ns1334 S3FIFO-0.9000-0.9000 cache size    11688, 1290771 req, miss ratio 0.3831, byte miss ratio 0.3831
