tencentBlock.ns5524 S3FIFO-0.2000-0.9000 cache size      149, 1375712 req, miss ratio 0.5771, byte miss ratio 0.5771
tencentBlock.ns5524 S3FIFO-0.2000-0.9000 cache size      447, 1375712 req, miss ratio 0.5635, byte miss ratio 0.5635
tencentBlock.ns5524 S3FIFO-0.2000-0.9000 cache size     1490, 1375712 req, miss ratio 0.5432, byte miss ratio 0.5432
tencentBlock.ns5524 S3FIFO-0.2000-0.9000 cache size     4472, 1375712 req, miss ratio 0.5281, byte miss ratio 0.5281
tencentBlock.ns5524 S3FIFO-0.2000-0.9000 cache size    14907, 1375712 req, miss ratio 0.4672, byte miss ratio 0.4672
tencentBlock.ns5524 S3FIFO-0.2000-0.9000 cache size    29814, 1375712 req, miss ratio 0.4138, byte miss ratio 0.4138
tencentBlock.ns5524 S3FIFO-0.2000-0.9000 cache size    59629, 1375712 req, miss ratio 0.3239, byte miss ratio 0.3239
tencentBlock.ns5524 S3FIFO-0.2000-0.9000 cache size   119259, 1375712 req, miss ratio 0.1331, byte miss ratio 0.1331
tencentBlock.ns5524 S3FIFO-0.9500-0.9000 cache size      149, 1375712 req, miss ratio 0.6659, byte miss ratio 0.6659
tencentBlock.ns5524 S3FIFO-0.9500-0.9000 cache size      447, 1375712 req, miss ratio 0.5908, byte miss ratio 0.5908
tencentBlock.ns5524 S3FIFO-0.9500-0.9000 cache size     1490, 1375712 req, miss ratio 0.5658, byte miss ratio 0.5658
tencentBlock.ns5524 S3FIFO-0.9500-0.9000 cache size     4472, 1375712 req, miss ratio 0.5486, byte miss ratio 0.5486
tencentBlock.ns5524 S3FIFO-0.9500-0.9000 cache size    14907, 1375712 req, miss ratio 0.5300, byte miss ratio 0.5300
tencentBlock.ns5524 S3FIFO-0.9500-0.9000 cache size    29814, 1375712 req, miss ratio 0.4527, byte miss ratio 0.4527
tencentBlock.ns5524 S3FIFO-0.9500-0.9000 cache size    59629, 1375712 req, miss ratio 0.3178, byte miss ratio 0.3178
tencentBlock.ns5524 S3FIFO-0.9500-0.9000 cache size   119259, 1375712 req, miss ratio 0.1651, byte miss ratio 0.1651
tencentBlock.ns5524 S3FIFO-0.8500-0.9000 cache size      149, 1375712 req, miss ratio 0.6251, byte miss ratio 0.6251
tencentBlock.ns5524 S3FIFO-0.8500-0.9000 cache size      447, 1375712 req, miss ratio 0.5713, byte miss ratio 0.5713
tencentBlock.ns5524 S3FIFO-0.8500-0.9000 cache size     1490, 1375712 req, miss ratio 0.5617, byte miss ratio 0.5617
tencentBlock.ns5524 S3FIFO-0.8500-0.9000 cache size     4472, 1375712 req, miss ratio 0.5363, byte miss ratio 0.5363
tencentBlock.ns5524 S3FIFO-0.8500-0.9000 cache size    14907, 1375712 req, miss ratio 0.5274, byte miss ratio 0.5274
tencentBlock.ns5524 S3FIFO-0.8500-0.9000 cache size    29814, 1375712 req, miss ratio 0.4540, byte miss ratio 0.4540
tencentBlock.ns5524 S3FIFO-0.8500-0.9000 cache size    59629, 1375712 req, miss ratio 0.3205, byte miss ratio 0.3205
tencentBlock.ns5524 S3FIFO-0.8500-0.9000 cache size   119259, 1375712 req, miss ratio 0.1641, byte miss ratio 0.1641
tencentBlock.ns5524 S3FIFO-0.4000-0.9000 cache size      149, 1375712 req, miss ratio 0.5763, byte miss ratio 0.5763
