tencentBlock.ns14248 S3FIFO-0.0010-1.9000 cache size     1000, 11417024 req, miss ratio 0.5024, byte miss ratio 0.5024
tencentBlock.ns14248 S3FIFO-0.0010-1.9000 cache size     3001, 11417024 req, miss ratio 0.3147, byte miss ratio 0.3147
tencentBlock.ns14248 S3FIFO-0.0010-1.9000 cache size    10004, 11417024 req, miss ratio 0.2541, byte miss ratio 0.2541
tencentBlock.ns14248 S3FIFO-0.0010-1.9000 cache size    30014, 11417024 req, miss ratio 0.2110, byte miss ratio 0.2110
tencentBlock.ns14248 S3FIFO-0.0010-1.9000 cache size   100047, 11417024 req, miss ratio 0.1711, byte miss ratio 0.1711
tencentBlock.ns14248 S3FIFO-0.0010-1.9000 cache size   200094, 11417024 req, miss ratio 0.1266, byte miss ratio 0.1266
tencentBlock.ns14248 S3FIFO-0.0010-1.9000 cache size   400188, 11417024 req, miss ratio 0.0974, byte miss ratio 0.0974
tencentBlock.ns14248 S3FIFO-0.0010-1.9000 cache size   800376, 11417024 req, miss ratio 0.0881, byte miss ratio 0.0881
tencentBlock.ns14248 S3FIFO-0.1000-1.9000 cache size     1000, 11417024 req, miss ratio 0.5132, byte miss ratio 0.5132
tencentBlock.ns14248 S3FIFO-0.1000-1.9000 cache size     3001, 11417024 req, miss ratio 0.2883, byte miss ratio 0.2883
tencentBlock.ns14248 S3FIFO-0.1000-1.9000 cache size    10004, 11417024 req, miss ratio 0.2206, byte miss ratio 0.2206
tencentBlock.ns14248 S3FIFO-0.1000-1.9000 cache size    30014, 11417024 req, miss ratio 0.1901, byte miss ratio 0.1901
tencentBlock.ns14248 S3FIFO-0.1000-1.9000 cache size   100047, 11417024 req, miss ratio 0.1597, byte miss ratio 0.1597
tencentBlock.ns14248 S3FIFO-0.1000-1.9000 cache size   200094, 11417024 req, miss ratio 0.1166, byte miss ratio 0.1166
tencentBlock.ns14248 S3FIFO-0.1000-1.9000 cache size   400188, 11417024 req, miss ratio 0.0932, byte miss ratio 0.0932
tencentBlock.ns14248 S3FIFO-0.1000-1.9000 cache size   800376, 11417024 req, miss ratio 0.0881, byte miss ratio 0.0881
