cdn1_colo28.ns4549 S3FIFO-0.0050-1.9000 cache size       34, 2250440 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns4549 S3FIFO-0.0050-1.9000 cache size      104, 2250440 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns4549 S3FIFO-0.0050-1.9000 cache size      349, 2250440 req, miss ratio 0.3375, byte miss ratio 0.3375
cdn1_colo28.ns4549 S3FIFO-0.0050-1.9000 cache size     1047, 2250440 req, miss ratio 0.1489, byte miss ratio 0.1489
cdn1_colo28.ns4549 S3FIFO-0.0050-1.9000 cache size     3490, 2250440 req, miss ratio 0.0917, byte miss ratio 0.0917
cdn1_colo28.ns4549 S3FIFO-0.0050-1.9000 cache size     6981, 2250440 req, miss ratio 0.0617, byte miss ratio 0.0617
cdn1_colo28.ns4549 S3FIFO-0.0050-1.9000 cache size    13962, 2250440 req, miss ratio 0.0322, byte miss ratio 0.0322
cdn1_colo28.ns4549 S3FIFO-0.0050-1.9000 cache size    27924, 2250440 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_colo28.ns4549 S3FIFO-0.6000-1.9000 cache size       34, 2250440 req, miss ratio 0.7208, byte miss ratio 0.7208
cdn1_colo28.ns4549 S3FIFO-0.6000-1.9000 cache size      104, 2250440 req, miss ratio 0.6300, byte miss ratio 0.6300
cdn1_colo28.ns4549 S3FIFO-0.6000-1.9000 cache size      349, 2250440 req, miss ratio 0.4484, byte miss ratio 0.4484
cdn1_colo28.ns4549 S3FIFO-0.6000-1.9000 cache size     1047, 2250440 req, miss ratio 0.2087, byte miss ratio 0.2087
cdn1_colo28.ns4549 S3FIFO-0.6000-1.9000 cache size     3490, 2250440 req, miss ratio 0.1073, byte miss ratio 0.1073
cdn1_colo28.ns4549 S3FIFO-0.6000-1.9000 cache size     6981, 2250440 req, miss ratio 0.0718, byte miss ratio 0.0718
cdn1_colo28.ns4549 S3FIFO-0.6000-1.9000 cache size    13962, 2250440 req, miss ratio 0.0391, byte miss ratio 0.0391
cdn1_colo28.ns4549 S3FIFO-0.6000-1.9000 cache size    27924, 2250440 req, miss ratio 0.0178, byte miss ratio 0.0178
cdn1_colo28.ns4549 S3FIFO-0.4500-0.9000 cache size       34, 2250440 req, miss ratio 0.6764, byte miss ratio 0.6764
cdn1_colo28.ns4549 S3FIFO-0.4500-0.9000 cache size      104, 2250440 req, miss ratio 0.6034, byte miss ratio 0.6034
cdn1_colo28.ns4549 S3FIFO-0.4500-0.9000 cache size      349, 2250440 req, miss ratio 0.4188, byte miss ratio 0.4188
cdn1_colo28.ns4549 S3FIFO-0.4500-0.9000 cache size     1047, 2250440 req, miss ratio 0.1839, byte miss ratio 0.1839
cdn1_colo28.ns4549 S3FIFO-0.4500-0.9000 cache size     3490, 2250440 req, miss ratio 0.1007, byte miss ratio 0.1007
cdn1_colo28.ns4549 S3FIFO-0.4500-0.9000 cache size     6981, 2250440 req, miss ratio 0.0689, byte miss ratio 0.0689
