cdn1_colo28.ns575 S3FIFO-0.3500-1.9000 cache size       15, 20379741 req, miss ratio 0.1800, byte miss ratio 0.1800
cdn1_colo28.ns575 S3FIFO-0.3500-1.9000 cache size       45, 20379741 req, miss ratio 0.0855, byte miss ratio 0.0855
cdn1_colo28.ns575 S3FIFO-0.3500-1.9000 cache size      150, 20379741 req, miss ratio 0.0311, byte miss ratio 0.0311
cdn1_colo28.ns575 S3FIFO-0.3500-1.9000 cache size      450, 20379741 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_colo28.ns575 S3FIFO-0.3500-1.9000 cache size     1502, 20379741 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns575 S3FIFO-0.3500-1.9000 cache size     3005, 20379741 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns575 S3FIFO-0.3500-1.9000 cache size     6010, 20379741 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns575 S3FIFO-0.3500-1.9000 cache size    12020, 20379741 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns575 S3FIFO-0.1500-0.9000 cache size       15, 20379741 req, miss ratio 0.1588, byte miss ratio 0.1588
cdn1_colo28.ns575 S3FIFO-0.1500-0.9000 cache size       45, 20379741 req, miss ratio 0.0763, byte miss ratio 0.0763
cdn1_colo28.ns575 S3FIFO-0.1500-0.9000 cache size      150, 20379741 req, miss ratio 0.0273, byte miss ratio 0.0273
cdn1_colo28.ns575 S3FIFO-0.1500-0.9000 cache size      450, 20379741 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_colo28.ns575 S3FIFO-0.1500-0.9000 cache size     1502, 20379741 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns575 S3FIFO-0.1500-0.9000 cache size     3005, 20379741 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns575 S3FIFO-0.1500-0.9000 cache size     6010, 20379741 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns575 S3FIFO-0.1500-0.9000 cache size    12020, 20379741 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns575 S3FIFO-0.6000-0.9000 cache size       15, 20379741 req, miss ratio 0.2106, byte miss ratio 0.2106
cdn1_colo28.ns575 S3FIFO-0.6000-0.9000 cache size       45, 20379741 req, miss ratio 0.0965, byte miss ratio 0.0965
cdn1_colo28.ns575 S3FIFO-0.6000-0.9000 cache size      150, 20379741 req, miss ratio 0.0361, byte miss ratio 0.0361
cdn1_colo28.ns575 S3FIFO-0.6000-0.9000 cache size      450, 20379741 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_colo28.ns575 S3FIFO-0.6000-0.9000 cache size     1502, 20379741 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_colo28.ns575 S3FIFO-0.6000-0.9000 cache size     3005, 20379741 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns575 S3FIFO-0.6000-0.9000 cache size     6010, 20379741 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns575 S3FIFO-0.6000-0.9000 cache size    12020, 20379741 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns575 S3FIFO-0.9000-0.9000 cache size       15, 20379741 req, miss ratio 0.2453, byte miss ratio 0.2453
cdn1_colo28.ns575 S3FIFO-0.9000-0.9000 cache size       45, 20379741 req, miss ratio 0.1155, byte miss ratio 0.1155
cdn1_colo28.ns575 S3FIFO-0.9000-0.9000 cache size      150, 20379741 req, miss ratio 0.0437, byte miss ratio 0.0437
