cdn1_allcolo.ns4272 S3FIFO-0.0100-0.9000 cache size        7, 1029797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4272 S3FIFO-0.0100-0.9000 cache size       22, 1029797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4272 S3FIFO-0.0100-0.9000 cache size       75, 1029797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4272 S3FIFO-0.0100-0.9000 cache size      151, 1029797 req, miss ratio 0.0400, byte miss ratio 0.0400
cdn1_allcolo.ns4272 S3FIFO-0.0100-0.9000 cache size      302, 1029797 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns4272 S3FIFO-0.0100-0.9000 cache size      604, 1029797 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns4272 S3FIFO-0.6500-0.9000 cache size        7, 1029797 req, miss ratio 0.7082, byte miss ratio 0.7082
cdn1_allcolo.ns4272 S3FIFO-0.6500-0.9000 cache size       22, 1029797 req, miss ratio 0.5109, byte miss ratio 0.5109
cdn1_allcolo.ns4272 S3FIFO-0.6500-0.9000 cache size       75, 1029797 req, miss ratio 0.2313, byte miss ratio 0.2313
cdn1_allcolo.ns4272 S3FIFO-0.6500-0.9000 cache size      151, 1029797 req, miss ratio 0.0674, byte miss ratio 0.0674
cdn1_allcolo.ns4272 S3FIFO-0.6500-0.9000 cache size      302, 1029797 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_allcolo.ns4272 S3FIFO-0.6500-0.9000 cache size      604, 1029797 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns4272 S3FIFO-0.3000-1.9000 cache size        7, 1029797 req, miss ratio 0.6702, byte miss ratio 0.6702
cdn1_allcolo.ns4272 S3FIFO-0.3000-1.9000 cache size       22, 1029797 req, miss ratio 0.4749, byte miss ratio 0.4749
cdn1_allcolo.ns4272 S3FIFO-0.3000-1.9000 cache size       75, 1029797 req, miss ratio 0.2054, byte miss ratio 0.2054
cdn1_allcolo.ns4272 S3FIFO-0.3000-1.9000 cache size      151, 1029797 req, miss ratio 0.0520, byte miss ratio 0.0520
cdn1_allcolo.ns4272 S3FIFO-0.3000-1.9000 cache size      302, 1029797 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns4272 S3FIFO-0.3000-1.9000 cache size      604, 1029797 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns4272 S3FIFO-0.9000-1.9000 cache size        7, 1029797 req, miss ratio 0.7727, byte miss ratio 0.7727
cdn1_allcolo.ns4272 S3FIFO-0.9000-1.9000 cache size       22, 1029797 req, miss ratio 0.5534, byte miss ratio 0.5534
cdn1_allcolo.ns4272 S3FIFO-0.9000-1.9000 cache size       75, 1029797 req, miss ratio 0.2470, byte miss ratio 0.2470
cdn1_allcolo.ns4272 S3FIFO-0.9000-1.9000 cache size      151, 1029797 req, miss ratio 0.0785, byte miss ratio 0.0785
cdn1_allcolo.ns4272 S3FIFO-0.9000-1.9000 cache size      302, 1029797 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns4272 S3FIFO-0.9000-1.9000 cache size      604, 1029797 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns4272 S3FIFO-0.0010-1.9000 cache size        7, 1029797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4272 S3FIFO-0.0010-1.9000 cache size       22, 1029797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4272 S3FIFO-0.0010-1.9000 cache size       75, 1029797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4272 S3FIFO-0.0010-1.9000 cache size      151, 1029797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4272 S3FIFO-0.0010-1.9000 cache size      302, 1029797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4272 S3FIFO-0.0010-1.9000 cache size      604, 1029797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4272 S3FIFO-0.8000-1.9000 cache size        7, 1029797 req, miss ratio 0.7486, byte miss ratio 0.7486
cdn1_allcolo.ns4272 S3FIFO-0.8000-1.9000 cache size       22, 1029797 req, miss ratio 0.5403, byte miss ratio 0.5403
cdn1_allcolo.ns4272 S3FIFO-0.8000-1.9000 cache size       75, 1029797 req, miss ratio 0.2396, byte miss ratio 0.2396
cdn1_allcolo.ns4272 S3FIFO-0.8000-1.9000 cache size      151, 1029797 req, miss ratio 0.0740, byte miss ratio 0.0740
cdn1_allcolo.ns4272 S3FIFO-0.8000-1.9000 cache size      302, 1029797 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_allcolo.ns4272 S3FIFO-0.8000-1.9000 cache size      604, 1029797 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns4272 S3FIFO-0.2500-0.9000 cache size        7, 1029797 req, miss ratio 0.6192, byte miss ratio 0.6192
cdn1_allcolo.ns4272 S3FIFO-0.2500-0.9000 cache size       22, 1029797 req, miss ratio 0.4557, byte miss ratio 0.4557
cdn1_allcolo.ns4272 S3FIFO-0.2500-0.9000 cache size       75, 1029797 req, miss ratio 0.2005, byte miss ratio 0.2005
cdn1_allcolo.ns4272 S3FIFO-0.2500-0.9000 cache size      151, 1029797 req, miss ratio 0.0499, byte miss ratio 0.0499
cdn1_allcolo.ns4272 S3FIFO-0.2500-0.9000 cache size      302, 1029797 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns4272 S3FIFO-0.2500-0.9000 cache size      604, 1029797 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns4272 S3FIFO-0.2000-1.9000 cache size        7, 1029797 req, miss ratio 0.6387, byte miss ratio 0.6387
cdn1_allcolo.ns4272 S3FIFO-0.2000-1.9000 cache size       22, 1029797 req, miss ratio 0.4655, byte miss ratio 0.4655
cdn1_allcolo.ns4272 S3FIFO-0.2000-1.9000 cache size       75, 1029797 req, miss ratio 0.1991, byte miss ratio 0.1991
cdn1_allcolo.ns4272 S3FIFO-0.2000-1.9000 cache size      151, 1029797 req, miss ratio 0.0478, byte miss ratio 0.0478
cdn1_allcolo.ns4272 S3FIFO-0.2000-1.9000 cache size      302, 1029797 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns4272 S3FIFO-0.2000-1.9000 cache size      604, 1029797 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns4272 S3FIFO-0.5500-0.9000 cache size        7, 1029797 req, miss ratio 0.6812, byte miss ratio 0.6812
cdn1_allcolo.ns4272 S3FIFO-0.5500-0.9000 cache size       22, 1029797 req, miss ratio 0.4952, byte miss ratio 0.4952
cdn1_allcolo.ns4272 S3FIFO-0.5500-0.9000 cache size       75, 1029797 req, miss ratio 0.2245, byte miss ratio 0.2245
cdn1_allcolo.ns4272 S3FIFO-0.5500-0.9000 cache size      151, 1029797 req, miss ratio 0.0630, byte miss ratio 0.0630
cdn1_allcolo.ns4272 S3FIFO-0.5500-0.9000 cache size      302, 1029797 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns4272 S3FIFO-0.5500-0.9000 cache size      604, 1029797 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns4272 S3FIFO-0.1500-0.9000 cache size        7, 1029797 req, miss ratio 0.6192, byte miss ratio 0.6192
cdn1_allcolo.ns4272 S3FIFO-0.1500-0.9000 cache size       22, 1029797 req, miss ratio 0.4453, byte miss ratio 0.4453
cdn1_allcolo.ns4272 S3FIFO-0.1500-0.9000 cache size       75, 1029797 req, miss ratio 0.1928, byte miss ratio 0.1928
cdn1_allcolo.ns4272 S3FIFO-0.1500-0.9000 cache size      151, 1029797 req, miss ratio 0.0457, byte miss ratio 0.0457
cdn1_allcolo.ns4272 S3FIFO-0.1500-0.9000 cache size      302, 1029797 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns4272 S3FIFO-0.1500-0.9000 cache size      604, 1029797 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns4272 S3FIFO-0.4000-1.9000 cache size        7, 1029797 req, miss ratio 0.6702, byte miss ratio 0.6702
cdn1_allcolo.ns4272 S3FIFO-0.4000-1.9000 cache size       22, 1029797 req, miss ratio 0.4844, byte miss ratio 0.4844
cdn1_allcolo.ns4272 S3FIFO-0.4000-1.9000 cache size       75, 1029797 req, miss ratio 0.2127, byte miss ratio 0.2127
cdn1_allcolo.ns4272 S3FIFO-0.4000-1.9000 cache size      151, 1029797 req, miss ratio 0.0561, byte miss ratio 0.0561
cdn1_allcolo.ns4272 S3FIFO-0.4000-1.9000 cache size      302, 1029797 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns4272 S3FIFO-0.4000-1.9000 cache size      604, 1029797 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns4272 S3FIFO-0.3500-1.9000 cache size        7, 1029797 req, miss ratio 0.6702, byte miss ratio 0.6702
cdn1_allcolo.ns4272 S3FIFO-0.3500-1.9000 cache size       22, 1029797 req, miss ratio 0.4796, byte miss ratio 0.4796
cdn1_allcolo.ns4272 S3FIFO-0.3500-1.9000 cache size       75, 1029797 req, miss ratio 0.2091, byte miss ratio 0.2091
cdn1_allcolo.ns4272 S3FIFO-0.3500-1.9000 cache size      151, 1029797 req, miss ratio 0.0540, byte miss ratio 0.0540
cdn1_allcolo.ns4272 S3FIFO-0.3500-1.9000 cache size      302, 1029797 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns4272 S3FIFO-0.3500-1.9000 cache size      604, 1029797 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns4272 S3FIFO-0.5000-0.9000 cache size        7, 1029797 req, miss ratio 0.6812, byte miss ratio 0.6812
cdn1_allcolo.ns4272 S3FIFO-0.5000-0.9000 cache size       22, 1029797 req, miss ratio 0.4886, byte miss ratio 0.4886
cdn1_allcolo.ns4272 S3FIFO-0.5000-0.9000 cache size       75, 1029797 req, miss ratio 0.2206, byte miss ratio 0.2206
cdn1_allcolo.ns4272 S3FIFO-0.5000-0.9000 cache size      151, 1029797 req, miss ratio 0.0606, byte miss ratio 0.0606
cdn1_allcolo.ns4272 S3FIFO-0.5000-0.9000 cache size      302, 1029797 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns4272 S3FIFO-0.5000-0.9000 cache size      604, 1029797 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns4272 S3FIFO-0.0250-0.9000 cache size        7, 1029797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4272 S3FIFO-0.0250-0.9000 cache size       22, 1029797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4272 S3FIFO-0.0250-0.9000 cache size       75, 1029797 req, miss ratio 0.1807, byte miss ratio 0.1807
cdn1_allcolo.ns4272 S3FIFO-0.0250-0.9000 cache size      151, 1029797 req, miss ratio 0.0405, byte miss ratio 0.0405
cdn1_allcolo.ns4272 S3FIFO-0.0250-0.9000 cache size      302, 1029797 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns4272 S3FIFO-0.0250-0.9000 cache size      604, 1029797 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns4272 S3FIFO-0.5000-1.9000 cache size        7, 1029797 req, miss ratio 0.6970, byte miss ratio 0.6970
cdn1_allcolo.ns4272 S3FIFO-0.5000-1.9000 cache size       22, 1029797 req, miss ratio 0.5001, byte miss ratio 0.5001
cdn1_allcolo.ns4272 S3FIFO-0.5000-1.9000 cache size       75, 1029797 req, miss ratio 0.2191, byte miss ratio 0.2191
cdn1_allcolo.ns4272 S3FIFO-0.5000-1.9000 cache size      151, 1029797 req, miss ratio 0.0605, byte miss ratio 0.0605
cdn1_allcolo.ns4272 S3FIFO-0.5000-1.9000 cache size      302, 1029797 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns4272 S3FIFO-0.5000-1.9000 cache size      604, 1029797 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns4272 S3FIFO-0.9500-1.9000 cache size        7, 1029797 req, miss ratio 0.7727, byte miss ratio 0.7727
cdn1_allcolo.ns4272 S3FIFO-0.9500-1.9000 cache size       22, 1029797 req, miss ratio 0.5585, byte miss ratio 0.5585
cdn1_allcolo.ns4272 S3FIFO-0.9500-1.9000 cache size       75, 1029797 req, miss ratio 0.2511, byte miss ratio 0.2511
cdn1_allcolo.ns4272 S3FIFO-0.9500-1.9000 cache size      151, 1029797 req, miss ratio 0.0811, byte miss ratio 0.0811
cdn1_allcolo.ns4272 S3FIFO-0.9500-1.9000 cache size      302, 1029797 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns4272 S3FIFO-0.9500-1.9000 cache size      604, 1029797 req, miss ratio 0.0011, byte miss ratio 0.0011
