tencentBlock.ns19648 S3FIFO-0.5000-0.9000 cache size      392, 3800110 req, miss ratio 0.5357, byte miss ratio 0.5357
tencentBlock.ns19648 S3FIFO-0.5000-0.9000 cache size     1177, 3800110 req, miss ratio 0.4087, byte miss ratio 0.4087
tencentBlock.ns19648 S3FIFO-0.5000-0.9000 cache size     3925, 3800110 req, miss ratio 0.2850, byte miss ratio 0.2850
tencentBlock.ns19648 S3FIFO-0.5000-0.9000 cache size    11777, 3800110 req, miss ratio 0.2554, byte miss ratio 0.2554
tencentBlock.ns19648 S3FIFO-0.5000-0.9000 cache size    39258, 3800110 req, miss ratio 0.1963, byte miss ratio 0.1963
tencentBlock.ns19648 S3FIFO-0.5000-0.9000 cache size    78517, 3800110 req, miss ratio 0.1610, byte miss ratio 0.1610
tencentBlock.ns19648 S3FIFO-0.5000-0.9000 cache size   157035, 3800110 req, miss ratio 0.1258, byte miss ratio 0.1258
tencentBlock.ns19648 S3FIFO-0.5000-0.9000 cache size   314070, 3800110 req, miss ratio 0.1041, byte miss ratio 0.1041
tencentBlock.ns19648 S3FIFO-0.3000-1.9000 cache size      392, 3800110 req, miss ratio 0.5331, byte miss ratio 0.5331
tencentBlock.ns19648 S3FIFO-0.3000-1.9000 cache size     1177, 3800110 req, miss ratio 0.3810, byte miss ratio 0.3810
tencentBlock.ns19648 S3FIFO-0.3000-1.9000 cache size     3925, 3800110 req, miss ratio 0.2834, byte miss ratio 0.2834
tencentBlock.ns19648 S3FIFO-0.3000-1.9000 cache size    11777, 3800110 req, miss ratio 0.2516, byte miss ratio 0.2516
tencentBlock.ns19648 S3FIFO-0.3000-1.9000 cache size    39258, 3800110 req, miss ratio 0.1972, byte miss ratio 0.1972
tencentBlock.ns19648 S3FIFO-0.3000-1.9000 cache size    78517, 3800110 req, miss ratio 0.1592, byte miss ratio 0.1592
tencentBlock.ns19648 S3FIFO-0.3000-1.9000 cache size   157035, 3800110 req, miss ratio 0.1231, byte miss ratio 0.1231
tencentBlock.ns19648 S3FIFO-0.3000-1.9000 cache size   314070, 3800110 req, miss ratio 0.1041, byte miss ratio 0.1041
tencentBlock.ns19648 S3FIFO-0.6000-1.9000 cache size      392, 3800110 req, miss ratio 0.5456, byte miss ratio 0.5456
tencentBlock.ns19648 S3FIFO-0.6000-1.9000 cache size     1177, 3800110 req, miss ratio 0.4239, byte miss ratio 0.4239
tencentBlock.ns19648 S3FIFO-0.6000-1.9000 cache size     3925, 3800110 req, miss ratio 0.2863, byte miss ratio 0.2863
tencentBlock.ns19648 S3FIFO-0.6000-1.9000 cache size    11777, 3800110 req, miss ratio 0.2585, byte miss ratio 0.2585
tencentBlock.ns19648 S3FIFO-0.6000-1.9000 cache size    39258, 3800110 req, miss ratio 0.1968, byte miss ratio 0.1968
tencentBlock.ns19648 S3FIFO-0.6000-1.9000 cache size    78517, 3800110 req, miss ratio 0.1618, byte miss ratio 0.1618
tencentBlock.ns19648 S3FIFO-0.6000-1.9000 cache size   157035, 3800110 req, miss ratio 0.1281, byte miss ratio 0.1281
tencentBlock.ns19648 S3FIFO-0.6000-1.9000 cache size   314070, 3800110 req, miss ratio 0.1042, byte miss ratio 0.1042
tencentBlock.ns19648 S3FIFO-0.9900-1.9000 cache size      392, 3800110 req, miss ratio 0.6208, byte miss ratio 0.6208
tencentBlock.ns19648 S3FIFO-0.9900-1.9000 cache size     1177, 3800110 req, miss ratio 0.4806, byte miss ratio 0.4806
tencentBlock.ns19648 S3FIFO-0.9900-1.9000 cache size     3925, 3800110 req, miss ratio 0.3452, byte miss ratio 0.3452
tencentBlock.ns19648 S3FIFO-0.9900-1.9000 cache size    11777, 3800110 req, miss ratio 0.2779, byte miss ratio 0.2779
tencentBlock.ns19648 S3FIFO-0.9900-1.9000 cache size    39258, 3800110 req, miss ratio 0.2029, byte miss ratio 0.2029
tencentBlock.ns19648 S3FIFO-0.9900-1.9000 cache size    78517, 3800110 req, miss ratio 0.1650, byte miss ratio 0.1650
tencentBlock.ns19648 S3FIFO-0.9900-1.9000 cache size   157035, 3800110 req, miss ratio 0.1284, byte miss ratio 0.1284
tencentBlock.ns19648 S3FIFO-0.9900-1.9000 cache size   314070, 3800110 req, miss ratio 0.1066, byte miss ratio 0.1066
tencentBlock.ns19648 S3FIFO-0.2500-0.9000 cache size      392, 3800110 req, miss ratio 0.5375, byte miss ratio 0.5375
tencentBlock.ns19648 S3FIFO-0.2500-0.9000 cache size     1177, 3800110 req, miss ratio 0.3704, byte miss ratio 0.3704
tencentBlock.ns19648 S3FIFO-0.2500-0.9000 cache size     3925, 3800110 req, miss ratio 0.2840, byte miss ratio 0.2840
tencentBlock.ns19648 S3FIFO-0.2500-0.9000 cache size    11777, 3800110 req, miss ratio 0.2482, byte miss ratio 0.2482
tencentBlock.ns19648 S3FIFO-0.2500-0.9000 cache size    39258, 3800110 req, miss ratio 0.1965, byte miss ratio 0.1965
tencentBlock.ns19648 S3FIFO-0.2500-0.9000 cache size    78517, 3800110 req, miss ratio 0.1586, byte miss ratio 0.1586
tencentBlock.ns19648 S3FIFO-0.2500-0.9000 cache size   157035, 3800110 req, miss ratio 0.1231, byte miss ratio 0.1231
tencentBlock.ns19648 S3FIFO-0.2500-0.9000 cache size   314070, 3800110 req, miss ratio 0.1041, byte miss ratio 0.1041
tencentBlock.ns19648 S3FIFO-0.9500-1.9000 cache size      392, 3800110 req, miss ratio 0.6154, byte miss ratio 0.6154
tencentBlock.ns19648 S3FIFO-0.9500-1.9000 cache size     1177, 3800110 req, miss ratio 0.4710, byte miss ratio 0.4710
tencentBlock.ns19648 S3FIFO-0.9500-1.9000 cache size     3925, 3800110 req, miss ratio 0.3388, byte miss ratio 0.3388
tencentBlock.ns19648 S3FIFO-0.9500-1.9000 cache size    11777, 3800110 req, miss ratio 0.2746, byte miss ratio 0.2746
tencentBlock.ns19648 S3FIFO-0.9500-1.9000 cache size    39258, 3800110 req, miss ratio 0.2017, byte miss ratio 0.2017
tencentBlock.ns19648 S3FIFO-0.9500-1.9000 cache size    78517, 3800110 req, miss ratio 0.1653, byte miss ratio 0.1653
tencentBlock.ns19648 S3FIFO-0.9500-1.9000 cache size   157035, 3800110 req, miss ratio 0.1291, byte miss ratio 0.1291
