tencentBlock.ns4882 S3FIFO-0.6500-0.9000 cache size       81, 2173986 req, miss ratio 0.3811, byte miss ratio 0.3811
tencentBlock.ns4882 S3FIFO-0.6500-0.9000 cache size      244, 2173986 req, miss ratio 0.2784, byte miss ratio 0.2784
tencentBlock.ns4882 S3FIFO-0.6500-0.9000 cache size      814, 2173986 req, miss ratio 0.2309, byte miss ratio 0.2309
tencentBlock.ns4882 S3FIFO-0.6500-0.9000 cache size     2443, 2173986 req, miss ratio 0.2167, byte miss ratio 0.2167
tencentBlock.ns4882 S3FIFO-0.6500-0.9000 cache size     8144, 2173986 req, miss ratio 0.1868, byte miss ratio 0.1868
tencentBlock.ns4882 S3FIFO-0.6500-0.9000 cache size    16288, 2173986 req, miss ratio 0.1785, byte miss ratio 0.1785
tencentBlock.ns4882 S3FIFO-0.6500-0.9000 cache size    32576, 2173986 req, miss ratio 0.1367, byte miss ratio 0.1367
tencentBlock.ns4882 S3FIFO-0.6500-0.9000 cache size    65152, 2173986 req, miss ratio 0.0509, byte miss ratio 0.0509
tencentBlock.ns4882 S3FIFO-0.4500-0.9000 cache size       81, 2173986 req, miss ratio 0.3236, byte miss ratio 0.3236
tencentBlock.ns4882 S3FIFO-0.4500-0.9000 cache size      244, 2173986 req, miss ratio 0.2682, byte miss ratio 0.2682
tencentBlock.ns4882 S3FIFO-0.4500-0.9000 cache size      814, 2173986 req, miss ratio 0.2277, byte miss ratio 0.2277
tencentBlock.ns4882 S3FIFO-0.4500-0.9000 cache size     2443, 2173986 req, miss ratio 0.2126, byte miss ratio 0.2126
tencentBlock.ns4882 S3FIFO-0.4500-0.9000 cache size     8144, 2173986 req, miss ratio 0.1860, byte miss ratio 0.1860
tencentBlock.ns4882 S3FIFO-0.4500-0.9000 cache size    16288, 2173986 req, miss ratio 0.1731, byte miss ratio 0.1731
tencentBlock.ns4882 S3FIFO-0.4500-0.9000 cache size    32576, 2173986 req, miss ratio 0.1631, byte miss ratio 0.1631
tencentBlock.ns4882 S3FIFO-0.4500-0.9000 cache size    65152, 2173986 req, miss ratio 0.0480, byte miss ratio 0.0480
tencentBlock.ns4882 S3FIFO-0.5500-0.9000 cache size       81, 2173986 req, miss ratio 0.3537, byte miss ratio 0.3537
tencentBlock.ns4882 S3FIFO-0.5500-0.9000 cache size      244, 2173986 req, miss ratio 0.2741, byte miss ratio 0.2741
tencentBlock.ns4882 S3FIFO-0.5500-0.9000 cache size      814, 2173986 req, miss ratio 0.2290, byte miss ratio 0.2290
tencentBlock.ns4882 S3FIFO-0.5500-0.9000 cache size     2443, 2173986 req, miss ratio 0.2138, byte miss ratio 0.2138
tencentBlock.ns4882 S3FIFO-0.5500-0.9000 cache size     8144, 2173986 req, miss ratio 0.1858, byte miss ratio 0.1858
tencentBlock.ns4882 S3FIFO-0.5500-0.9000 cache size    16288, 2173986 req, miss ratio 0.1756, byte miss ratio 0.1756
tencentBlock.ns4882 S3FIFO-0.5500-0.9000 cache size    32576, 2173986 req, miss ratio 0.1468, byte miss ratio 0.1468
tencentBlock.ns4882 S3FIFO-0.5500-0.9000 cache size    65152, 2173986 req, miss ratio 0.0492, byte miss ratio 0.0492
tencentBlock.ns4882 S3FIFO-0.9500-1.9000 cache size       81, 2173986 req, miss ratio 0.4378, byte miss ratio 0.4378
tencentBlock.ns4882 S3FIFO-0.9500-1.9000 cache size      244, 2173986 req, miss ratio 0.3144, byte miss ratio 0.3144
tencentBlock.ns4882 S3FIFO-0.9500-1.9000 cache size      814, 2173986 req, miss ratio 0.2526, byte miss ratio 0.2526
tencentBlock.ns4882 S3FIFO-0.9500-1.9000 cache size     2443, 2173986 req, miss ratio 0.2319, byte miss ratio 0.2319
tencentBlock.ns4882 S3FIFO-0.9500-1.9000 cache size     8144, 2173986 req, miss ratio 0.2056, byte miss ratio 0.2056
tencentBlock.ns4882 S3FIFO-0.9500-1.9000 cache size    16288, 2173986 req, miss ratio 0.1878, byte miss ratio 0.1878
tencentBlock.ns4882 S3FIFO-0.9500-1.9000 cache size    32576, 2173986 req, miss ratio 0.1357, byte miss ratio 0.1357
tencentBlock.ns4882 S3FIFO-0.9500-1.9000 cache size    65152, 2173986 req, miss ratio 0.0559, byte miss ratio 0.0559
tencentBlock.ns4882 S3FIFO-0.2000-1.9000 cache size       81, 2173986 req, miss ratio 0.3205, byte miss ratio 0.3205
tencentBlock.ns4882 S3FIFO-0.2000-1.9000 cache size      244, 2173986 req, miss ratio 0.2544, byte miss ratio 0.2544
tencentBlock.ns4882 S3FIFO-0.2000-1.9000 cache size      814, 2173986 req, miss ratio 0.2255, byte miss ratio 0.2255
tencentBlock.ns4882 S3FIFO-0.2000-1.9000 cache size     2443, 2173986 req, miss ratio 0.1931, byte miss ratio 0.1931
tencentBlock.ns4882 S3FIFO-0.2000-1.9000 cache size     8144, 2173986 req, miss ratio 0.1820, byte miss ratio 0.1820
tencentBlock.ns4882 S3FIFO-0.2000-1.9000 cache size    16288, 2173986 req, miss ratio 0.1803, byte miss ratio 0.1803
tencentBlock.ns4882 S3FIFO-0.2000-1.9000 cache size    32576, 2173986 req, miss ratio 0.1370, byte miss ratio 0.1370
tencentBlock.ns4882 S3FIFO-0.2000-1.9000 cache size    65152, 2173986 req, miss ratio 0.0428, byte miss ratio 0.0428
tencentBlock.ns4882 S3FIFO-0.9500-0.9000 cache size       81, 2173986 req, miss ratio 0.4390, byte miss ratio 0.4390
tencentBlock.ns4882 S3FIFO-0.9500-0.9000 cache size      244, 2173986 req, miss ratio 0.3145, byte miss ratio 0.3145
tencentBlock.ns4882 S3FIFO-0.9500-0.9000 cache size      814, 2173986 req, miss ratio 0.2525, byte miss ratio 0.2525
tencentBlock.ns4882 S3FIFO-0.9500-0.9000 cache size     2443, 2173986 req, miss ratio 0.2312, byte miss ratio 0.2312
tencentBlock.ns4882 S3FIFO-0.9500-0.9000 cache size     8144, 2173986 req, miss ratio 0.2054, byte miss ratio 0.2054
tencentBlock.ns4882 S3FIFO-0.9500-0.9000 cache size    16288, 2173986 req, miss ratio 0.1894, byte miss ratio 0.1894
tencentBlock.ns4882 S3FIFO-0.9500-0.9000 cache size    32576, 2173986 req, miss ratio 0.1357, byte miss ratio 0.1357
tencentBlock.ns4882 S3FIFO-0.9500-0.9000 cache size    65152, 2173986 req, miss ratio 0.0559, byte miss ratio 0.0559
tencentBlock.ns4882 S3FIFO-0.4000-0.9000 cache size       81, 2173986 req, miss ratio 0.3183, byte miss ratio 0.3183
tencentBlock.ns4882 S3FIFO-0.4000-0.9000 cache size      244, 2173986 req, miss ratio 0.2653, byte miss ratio 0.2653
tencentBlock.ns4882 S3FIFO-0.4000-0.9000 cache size      814, 2173986 req, miss ratio 0.2271, byte miss ratio 0.2271
tencentBlock.ns4882 S3FIFO-0.4000-0.9000 cache size     2443, 2173986 req, miss ratio 0.2118, byte miss ratio 0.2118
tencentBlock.ns4882 S3FIFO-0.4000-0.9000 cache size     8144, 2173986 req, miss ratio 0.1853, byte miss ratio 0.1853
tencentBlock.ns4882 S3FIFO-0.4000-0.9000 cache size    16288, 2173986 req, miss ratio 0.1718, byte miss ratio 0.1718
tencentBlock.ns4882 S3FIFO-0.4000-0.9000 cache size    32576, 2173986 req, miss ratio 0.1661, byte miss ratio 0.1661
tencentBlock.ns4882 S3FIFO-0.4000-0.9000 cache size    65152, 2173986 req, miss ratio 0.0470, byte miss ratio 0.0470
tencentBlock.ns4882 S3FIFO-0.7000-0.9000 cache size       81, 2173986 req, miss ratio 0.3855, byte miss ratio 0.3855
tencentBlock.ns4882 S3FIFO-0.7000-0.9000 cache size      244, 2173986 req, miss ratio 0.2803, byte miss ratio 0.2803
tencentBlock.ns4882 S3FIFO-0.7000-0.9000 cache size      814, 2173986 req, miss ratio 0.2327, byte miss ratio 0.2327
tencentBlock.ns4882 S3FIFO-0.7000-0.9000 cache size     2443, 2173986 req, miss ratio 0.2186, byte miss ratio 0.2186
tencentBlock.ns4882 S3FIFO-0.7000-0.9000 cache size     8144, 2173986 req, miss ratio 0.1877, byte miss ratio 0.1877
tencentBlock.ns4882 S3FIFO-0.7000-0.9000 cache size    16288, 2173986 req, miss ratio 0.1798, byte miss ratio 0.1798
tencentBlock.ns4882 S3FIFO-0.7000-0.9000 cache size    32576, 2173986 req, miss ratio 0.1365, byte miss ratio 0.1365
tencentBlock.ns4882 S3FIFO-0.7000-0.9000 cache size    65152, 2173986 req, miss ratio 0.0509, byte miss ratio 0.0509
tencentBlock.ns4882 S3FIFO-0.5500-1.9000 cache size       81, 2173986 req, miss ratio 0.3615, byte miss ratio 0.3615
tencentBlock.ns4882 S3FIFO-0.5500-1.9000 cache size      244, 2173986 req, miss ratio 0.2743, byte miss ratio 0.2743
tencentBlock.ns4882 S3FIFO-0.5500-1.9000 cache size      814, 2173986 req, miss ratio 0.2287, byte miss ratio 0.2287
tencentBlock.ns4882 S3FIFO-0.5500-1.9000 cache size     2443, 2173986 req, miss ratio 0.2140, byte miss ratio 0.2140
tencentBlock.ns4882 S3FIFO-0.5500-1.9000 cache size     8144, 2173986 req, miss ratio 0.1856, byte miss ratio 0.1856
tencentBlock.ns4882 S3FIFO-0.5500-1.9000 cache size    16288, 2173986 req, miss ratio 0.1819, byte miss ratio 0.1819
tencentBlock.ns4882 S3FIFO-0.5500-1.9000 cache size    32576, 2173986 req, miss ratio 0.1468, byte miss ratio 0.1468
tencentBlock.ns4882 S3FIFO-0.5500-1.9000 cache size    65152, 2173986 req, miss ratio 0.0492, byte miss ratio 0.0492
tencentBlock.ns4882 S3FIFO-0.9900-0.9000 cache size       81, 2173986 req, miss ratio 0.4476, byte miss ratio 0.4476
tencentBlock.ns4882 S3FIFO-0.9900-0.9000 cache size      244, 2173986 req, miss ratio 0.3249, byte miss ratio 0.3249
tencentBlock.ns4882 S3FIFO-0.9900-0.9000 cache size      814, 2173986 req, miss ratio 0.2606, byte miss ratio 0.2606
tencentBlock.ns4882 S3FIFO-0.9900-0.9000 cache size     2443, 2173986 req, miss ratio 0.2363, byte miss ratio 0.2363
tencentBlock.ns4882 S3FIFO-0.9900-0.9000 cache size     8144, 2173986 req, miss ratio 0.2081, byte miss ratio 0.2081
tencentBlock.ns4882 S3FIFO-0.9900-0.9000 cache size    16288, 2173986 req, miss ratio 0.1892, byte miss ratio 0.1892
tencentBlock.ns4882 S3FIFO-0.9900-0.9000 cache size    32576, 2173986 req, miss ratio 0.1353, byte miss ratio 0.1353
tencentBlock.ns4882 S3FIFO-0.9900-0.9000 cache size    65152, 2173986 req, miss ratio 0.0564, byte miss ratio 0.0564
tencentBlock.ns4882 S3FIFO-0.0010-1.9000 cache size       81, 2173986 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns4882 S3FIFO-0.0010-1.9000 cache size      244, 2173986 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns4882 S3FIFO-0.0010-1.9000 cache size      814, 2173986 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns4882 S3FIFO-0.0010-1.9000 cache size     2443, 2173986 req, miss ratio 0.2088, byte miss ratio 0.2088
tencentBlock.ns4882 S3FIFO-0.0010-1.9000 cache size     8144, 2173986 req, miss ratio 0.1811, byte miss ratio 0.1811
tencentBlock.ns4882 S3FIFO-0.0010-1.9000 cache size    16288, 2173986 req, miss ratio 0.1796, byte miss ratio 0.1796
tencentBlock.ns4882 S3FIFO-0.0010-1.9000 cache size    32576, 2173986 req, miss ratio 0.1214, byte miss ratio 0.1214
tencentBlock.ns4882 S3FIFO-0.0010-1.9000 cache size    65152, 2173986 req, miss ratio 0.0411, byte miss ratio 0.0411
tencentBlock.ns4882 S3FIFO-0.7500-0.9000 cache size       81, 2173986 req, miss ratio 0.3941, byte miss ratio 0.3941
tencentBlock.ns4882 S3FIFO-0.7500-0.9000 cache size      244, 2173986 req, miss ratio 0.2830, byte miss ratio 0.2830
tencentBlock.ns4882 S3FIFO-0.7500-0.9000 cache size      814, 2173986 req, miss ratio 0.2350, byte miss ratio 0.2350
tencentBlock.ns4882 S3FIFO-0.7500-0.9000 cache size     2443, 2173986 req, miss ratio 0.2209, byte miss ratio 0.2209
tencentBlock.ns4882 S3FIFO-0.7500-0.9000 cache size     8144, 2173986 req, miss ratio 0.1886, byte miss ratio 0.1886
tencentBlock.ns4882 S3FIFO-0.7500-0.9000 cache size    16288, 2173986 req, miss ratio 0.1813, byte miss ratio 0.1813
tencentBlock.ns4882 S3FIFO-0.7500-0.9000 cache size    32576, 2173986 req, miss ratio 0.1363, byte miss ratio 0.1363
tencentBlock.ns4882 S3FIFO-0.7500-0.9000 cache size    65152, 2173986 req, miss ratio 0.0518, byte miss ratio 0.0518
tencentBlock.ns4882 S3FIFO-0.1500-0.9000 cache size       81, 2173986 req, miss ratio 0.3193, byte miss ratio 0.3193
tencentBlock.ns4882 S3FIFO-0.1500-0.9000 cache size      244, 2173986 req, miss ratio 0.2545, byte miss ratio 0.2545
tencentBlock.ns4882 S3FIFO-0.1500-0.9000 cache size      814, 2173986 req, miss ratio 0.2272, byte miss ratio 0.2272
tencentBlock.ns4882 S3FIFO-0.1500-0.9000 cache size     2443, 2173986 req, miss ratio 0.2114, byte miss ratio 0.2114
tencentBlock.ns4882 S3FIFO-0.1500-0.9000 cache size     8144, 2173986 req, miss ratio 0.1807, byte miss ratio 0.1807
tencentBlock.ns4882 S3FIFO-0.1500-0.9000 cache size    16288, 2173986 req, miss ratio 0.1679, byte miss ratio 0.1679
tencentBlock.ns4882 S3FIFO-0.1500-0.9000 cache size    32576, 2173986 req, miss ratio 0.1299, byte miss ratio 0.1299
tencentBlock.ns4882 S3FIFO-0.1500-0.9000 cache size    65152, 2173986 req, miss ratio 0.0425, byte miss ratio 0.0425
tencentBlock.ns4882 S3FIFO-0.4000-1.9000 cache size       81, 2173986 req, miss ratio 0.3238, byte miss ratio 0.3238
tencentBlock.ns4882 S3FIFO-0.4000-1.9000 cache size      244, 2173986 req, miss ratio 0.2655, byte miss ratio 0.2655
tencentBlock.ns4882 S3FIFO-0.4000-1.9000 cache size      814, 2173986 req, miss ratio 0.2263, byte miss ratio 0.2263
tencentBlock.ns4882 S3FIFO-0.4000-1.9000 cache size     2443, 2173986 req, miss ratio 0.1990, byte miss ratio 0.1990
tencentBlock.ns4882 S3FIFO-0.4000-1.9000 cache size     8144, 2173986 req, miss ratio 0.1851, byte miss ratio 0.1851
tencentBlock.ns4882 S3FIFO-0.4000-1.9000 cache size    16288, 2173986 req, miss ratio 0.1812, byte miss ratio 0.1812
tencentBlock.ns4882 S3FIFO-0.4000-1.9000 cache size    32576, 2173986 req, miss ratio 0.1661, byte miss ratio 0.1661
tencentBlock.ns4882 S3FIFO-0.4000-1.9000 cache size    65152, 2173986 req, miss ratio 0.0470, byte miss ratio 0.0470
tencentBlock.ns4882 S3FIFO-0.3000-0.9000 cache size       81, 2173986 req, miss ratio 0.3144, byte miss ratio 0.3144
tencentBlock.ns4882 S3FIFO-0.3000-0.9000 cache size      244, 2173986 req, miss ratio 0.2595, byte miss ratio 0.2595
tencentBlock.ns4882 S3FIFO-0.3000-0.9000 cache size      814, 2173986 req, miss ratio 0.2269, byte miss ratio 0.2269
tencentBlock.ns4882 S3FIFO-0.3000-0.9000 cache size     2443, 2173986 req, miss ratio 0.2117, byte miss ratio 0.2117
tencentBlock.ns4882 S3FIFO-0.3000-0.9000 cache size     8144, 2173986 req, miss ratio 0.1839, byte miss ratio 0.1839
tencentBlock.ns4882 S3FIFO-0.3000-0.9000 cache size    16288, 2173986 req, miss ratio 0.1695, byte miss ratio 0.1695
tencentBlock.ns4882 S3FIFO-0.3000-0.9000 cache size    32576, 2173986 req, miss ratio 0.1556, byte miss ratio 0.1556
tencentBlock.ns4882 S3FIFO-0.3000-0.9000 cache size    65152, 2173986 req, miss ratio 0.0442, byte miss ratio 0.0442
tencentBlock.ns4882 S3FIFO-0.3500-1.9000 cache size       81, 2173986 req, miss ratio 0.3198, byte miss ratio 0.3198
tencentBlock.ns4882 S3FIFO-0.3500-1.9000 cache size      244, 2173986 req, miss ratio 0.2623, byte miss ratio 0.2623
tencentBlock.ns4882 S3FIFO-0.3500-1.9000 cache size      814, 2173986 req, miss ratio 0.2258, byte miss ratio 0.2258
tencentBlock.ns4882 S3FIFO-0.3500-1.9000 cache size     2443, 2173986 req, miss ratio 0.1962, byte miss ratio 0.1962
tencentBlock.ns4882 S3FIFO-0.3500-1.9000 cache size     8144, 2173986 req, miss ratio 0.1845, byte miss ratio 0.1845
tencentBlock.ns4882 S3FIFO-0.3500-1.9000 cache size    16288, 2173986 req, miss ratio 0.1808, byte miss ratio 0.1808
tencentBlock.ns4882 S3FIFO-0.3500-1.9000 cache size    32576, 2173986 req, miss ratio 0.1640, byte miss ratio 0.1640
tencentBlock.ns4882 S3FIFO-0.3500-1.9000 cache size    65152, 2173986 req, miss ratio 0.0459, byte miss ratio 0.0459
tencentBlock.ns4882 S3FIFO-0.1500-1.9000 cache size       81, 2173986 req, miss ratio 0.3199, byte miss ratio 0.3199
tencentBlock.ns4882 S3FIFO-0.1500-1.9000 cache size      244, 2173986 req, miss ratio 0.2528, byte miss ratio 0.2528
tencentBlock.ns4882 S3FIFO-0.1500-1.9000 cache size      814, 2173986 req, miss ratio 0.2257, byte miss ratio 0.2257
tencentBlock.ns4882 S3FIFO-0.1500-1.9000 cache size     2443, 2173986 req, miss ratio 0.1928, byte miss ratio 0.1928
tencentBlock.ns4882 S3FIFO-0.1500-1.9000 cache size     8144, 2173986 req, miss ratio 0.1812, byte miss ratio 0.1812
tencentBlock.ns4882 S3FIFO-0.1500-1.9000 cache size    16288, 2173986 req, miss ratio 0.1803, byte miss ratio 0.1803
tencentBlock.ns4882 S3FIFO-0.1500-1.9000 cache size    32576, 2173986 req, miss ratio 0.1299, byte miss ratio 0.1299
tencentBlock.ns4882 S3FIFO-0.1500-1.9000 cache size    65152, 2173986 req, miss ratio 0.0425, byte miss ratio 0.0425
tencentBlock.ns4882 S3FIFO-0.0250-0.9000 cache size       81, 2173986 req, miss ratio 0.3302, byte miss ratio 0.3302
tencentBlock.ns4882 S3FIFO-0.0250-0.9000 cache size      244, 2173986 req, miss ratio 0.2614, byte miss ratio 0.2614
tencentBlock.ns4882 S3FIFO-0.0250-0.9000 cache size      814, 2173986 req, miss ratio 0.2305, byte miss ratio 0.2305
tencentBlock.ns4882 S3FIFO-0.0250-0.9000 cache size     2443, 2173986 req, miss ratio 0.2131, byte miss ratio 0.2131
tencentBlock.ns4882 S3FIFO-0.0250-0.9000 cache size     8144, 2173986 req, miss ratio 0.1794, byte miss ratio 0.1794
