io_traces.ns49 S3FIFO-0.9500-1.9000 cache size      810, 40800000 req, miss ratio 0.9743, byte miss ratio 0.9743
io_traces.ns49 S3FIFO-0.9500-1.9000 cache size     2430, 40800000 req, miss ratio 0.9609, byte miss ratio 0.9609
io_traces.ns49 S3FIFO-0.9500-1.9000 cache size     8100, 40800000 req, miss ratio 0.8837, byte miss ratio 0.8837
io_traces.ns49 S3FIFO-0.9500-1.9000 cache size    24301, 40800000 req, miss ratio 0.7330, byte miss ratio 0.7330
io_traces.ns49 S3FIFO-0.9500-1.9000 cache size    81004, 40800000 req, miss ratio 0.4089, byte miss ratio 0.4089
io_traces.ns49 S3FIFO-0.9500-1.9000 cache size   162009, 40800000 req, miss ratio 0.2304, byte miss ratio 0.2304
io_traces.ns49 S3FIFO-0.9500-1.9000 cache size   324018, 40800000 req, miss ratio 0.1036, byte miss ratio 0.1036
io_traces.ns49 S3FIFO-0.9500-1.9000 cache size   648036, 40800000 req, miss ratio 0.0280, byte miss ratio 0.0280
io_traces.ns49 S3FIFO-0.3500-0.9000 cache size      810, 40800000 req, miss ratio 0.9578, byte miss ratio 0.9578
io_traces.ns49 S3FIFO-0.3500-0.9000 cache size     2430, 40800000 req, miss ratio 0.9367, byte miss ratio 0.9367
io_traces.ns49 S3FIFO-0.3500-0.9000 cache size     8100, 40800000 req, miss ratio 0.8680, byte miss ratio 0.8680
io_traces.ns49 S3FIFO-0.3500-0.9000 cache size    24301, 40800000 req, miss ratio 0.6799, byte miss ratio 0.6799
io_traces.ns49 S3FIFO-0.3500-0.9000 cache size    81004, 40800000 req, miss ratio 0.3300, byte miss ratio 0.3300
io_traces.ns49 S3FIFO-0.3500-0.9000 cache size   162009, 40800000 req, miss ratio 0.1770, byte miss ratio 0.1770
io_traces.ns49 S3FIFO-0.3500-0.9000 cache size   324018, 40800000 req, miss ratio 0.0778, byte miss ratio 0.0778
io_traces.ns49 S3FIFO-0.3500-0.9000 cache size   648036, 40800000 req, miss ratio 0.0216, byte miss ratio 0.0216
io_traces.ns49 S3FIFO-0.1500-0.9000 cache size      810, 40800000 req, miss ratio 0.9535, byte miss ratio 0.9535
io_traces.ns49 S3FIFO-0.1500-0.9000 cache size     2430, 40800000 req, miss ratio 0.9239, byte miss ratio 0.9239
io_traces.ns49 S3FIFO-0.1500-0.9000 cache size     8100, 40800000 req, miss ratio 0.8499, byte miss ratio 0.8499
io_traces.ns49 S3FIFO-0.1500-0.9000 cache size    24301, 40800000 req, miss ratio 0.6681, byte miss ratio 0.6681
io_traces.ns49 S3FIFO-0.1500-0.9000 cache size    81004, 40800000 req, miss ratio 0.3111, byte miss ratio 0.3111
io_traces.ns49 S3FIFO-0.1500-0.9000 cache size   162009, 40800000 req, miss ratio 0.1666, byte miss ratio 0.1666
io_traces.ns49 S3FIFO-0.1500-0.9000 cache size   324018, 40800000 req, miss ratio 0.0753, byte miss ratio 0.0753
io_traces.ns49 S3FIFO-0.1500-0.9000 cache size   648036, 40800000 req, miss ratio 0.0212, byte miss ratio 0.0212
io_traces.ns49 S3FIFO-0.1000-1.9000 cache size      810, 40800000 req, miss ratio 0.9545, byte miss ratio 0.9545
io_traces.ns49 S3FIFO-0.1000-1.9000 cache size     2430, 40800000 req, miss ratio 0.9322, byte miss ratio 0.9322
io_traces.ns49 S3FIFO-0.1000-1.9000 cache size     8100, 40800000 req, miss ratio 0.8631, byte miss ratio 0.8631
io_traces.ns49 S3FIFO-0.1000-1.9000 cache size    24301, 40800000 req, miss ratio 0.6853, byte miss ratio 0.6853
io_traces.ns49 S3FIFO-0.1000-1.9000 cache size    81004, 40800000 req, miss ratio 0.3175, byte miss ratio 0.3175
io_traces.ns49 S3FIFO-0.1000-1.9000 cache size   162009, 40800000 req, miss ratio 0.1661, byte miss ratio 0.1661
io_traces.ns49 S3FIFO-0.1000-1.9000 cache size   324018, 40800000 req, miss ratio 0.0750, byte miss ratio 0.0750
io_traces.ns49 S3FIFO-0.1000-1.9000 cache size   648036, 40800000 req, miss ratio 0.0213, byte miss ratio 0.0213
io_traces.ns49 S3FIFO-0.3000-0.9000 cache size      810, 40800000 req, miss ratio 0.9566, byte miss ratio 0.9566
