cdn1_colo28.ns1337 S3FIFO-0.7500-1.9000 cache size       83, 2396336 req, miss ratio 0.3465, byte miss ratio 0.3465
cdn1_colo28.ns1337 S3FIFO-0.7500-1.9000 cache size      249, 2396336 req, miss ratio 0.2854, byte miss ratio 0.2854
cdn1_colo28.ns1337 S3FIFO-0.7500-1.9000 cache size      830, 2396336 req, miss ratio 0.2352, byte miss ratio 0.2352
cdn1_colo28.ns1337 S3FIFO-0.7500-1.9000 cache size     2491, 2396336 req, miss ratio 0.1913, byte miss ratio 0.1913
cdn1_colo28.ns1337 S3FIFO-0.7500-1.9000 cache size     8304, 2396336 req, miss ratio 0.1294, byte miss ratio 0.1294
cdn1_colo28.ns1337 S3FIFO-0.7500-1.9000 cache size    16609, 2396336 req, miss ratio 0.0809, byte miss ratio 0.0809
cdn1_colo28.ns1337 S3FIFO-0.7500-1.9000 cache size    33218, 2396336 req, miss ratio 0.0520, byte miss ratio 0.0520
cdn1_colo28.ns1337 S3FIFO-0.7500-1.9000 cache size    66437, 2396336 req, miss ratio 0.0365, byte miss ratio 0.0365
cdn1_colo28.ns1337 S3FIFO-0.8500-1.9000 cache size       83, 2396336 req, miss ratio 0.3638, byte miss ratio 0.3638
cdn1_colo28.ns1337 S3FIFO-0.8500-1.9000 cache size      249, 2396336 req, miss ratio 0.2988, byte miss ratio 0.2988
cdn1_colo28.ns1337 S3FIFO-0.8500-1.9000 cache size      830, 2396336 req, miss ratio 0.2440, byte miss ratio 0.2440
cdn1_colo28.ns1337 S3FIFO-0.8500-1.9000 cache size     2491, 2396336 req, miss ratio 0.1975, byte miss ratio 0.1975
cdn1_colo28.ns1337 S3FIFO-0.8500-1.9000 cache size     8304, 2396336 req, miss ratio 0.1336, byte miss ratio 0.1336
cdn1_colo28.ns1337 S3FIFO-0.8500-1.9000 cache size    16609, 2396336 req, miss ratio 0.0845, byte miss ratio 0.0845
cdn1_colo28.ns1337 S3FIFO-0.8500-1.9000 cache size    33218, 2396336 req, miss ratio 0.0559, byte miss ratio 0.0559
cdn1_colo28.ns1337 S3FIFO-0.8500-1.9000 cache size    66437, 2396336 req, miss ratio 0.0378, byte miss ratio 0.0378
cdn1_colo28.ns1337 S3FIFO-0.4500-1.9000 cache size       83, 2396336 req, miss ratio 0.3113, byte miss ratio 0.3113
cdn1_colo28.ns1337 S3FIFO-0.4500-1.9000 cache size      249, 2396336 req, miss ratio 0.2604, byte miss ratio 0.2604
cdn1_colo28.ns1337 S3FIFO-0.4500-1.9000 cache size      830, 2396336 req, miss ratio 0.2166, byte miss ratio 0.2166
cdn1_colo28.ns1337 S3FIFO-0.4500-1.9000 cache size     2491, 2396336 req, miss ratio 0.1745, byte miss ratio 0.1745
cdn1_colo28.ns1337 S3FIFO-0.4500-1.9000 cache size     8304, 2396336 req, miss ratio 0.1212, byte miss ratio 0.1212
cdn1_colo28.ns1337 S3FIFO-0.4500-1.9000 cache size    16609, 2396336 req, miss ratio 0.0679, byte miss ratio 0.0679
cdn1_colo28.ns1337 S3FIFO-0.4500-1.9000 cache size    33218, 2396336 req, miss ratio 0.0468, byte miss ratio 0.0468
cdn1_colo28.ns1337 S3FIFO-0.4500-1.9000 cache size    66437, 2396336 req, miss ratio 0.0355, byte miss ratio 0.0355
cdn1_colo28.ns1337 S3FIFO-0.1500-1.9000 cache size       83, 2396336 req, miss ratio 0.2910, byte miss ratio 0.2910
cdn1_colo28.ns1337 S3FIFO-0.1500-1.9000 cache size      249, 2396336 req, miss ratio 0.2473, byte miss ratio 0.2473
cdn1_colo28.ns1337 S3FIFO-0.1500-1.9000 cache size      830, 2396336 req, miss ratio 0.2039, byte miss ratio 0.2039
cdn1_colo28.ns1337 S3FIFO-0.1500-1.9000 cache size     2491, 2396336 req, miss ratio 0.1607, byte miss ratio 0.1607
cdn1_colo28.ns1337 S3FIFO-0.1500-1.9000 cache size     8304, 2396336 req, miss ratio 0.1065, byte miss ratio 0.1065
cdn1_colo28.ns1337 S3FIFO-0.1500-1.9000 cache size    16609, 2396336 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_colo28.ns1337 S3FIFO-0.1500-1.9000 cache size    33218, 2396336 req, miss ratio 0.0445, byte miss ratio 0.0445
cdn1_colo28.ns1337 S3FIFO-0.1500-1.9000 cache size    66437, 2396336 req, miss ratio 0.0355, byte miss ratio 0.0355
cdn1_colo28.ns1337 S3FIFO-0.8000-1.9000 cache size       83, 2396336 req, miss ratio 0.3543, byte miss ratio 0.3543
cdn1_colo28.ns1337 S3FIFO-0.8000-1.9000 cache size      249, 2396336 req, miss ratio 0.2920, byte miss ratio 0.2920
cdn1_colo28.ns1337 S3FIFO-0.8000-1.9000 cache size      830, 2396336 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns1337 S3FIFO-0.8000-1.9000 cache size     2491, 2396336 req, miss ratio 0.1944, byte miss ratio 0.1944
cdn1_colo28.ns1337 S3FIFO-0.8000-1.9000 cache size     8304, 2396336 req, miss ratio 0.1315, byte miss ratio 0.1315
cdn1_colo28.ns1337 S3FIFO-0.8000-1.9000 cache size    16609, 2396336 req, miss ratio 0.0827, byte miss ratio 0.0827
cdn1_colo28.ns1337 S3FIFO-0.8000-1.9000 cache size    33218, 2396336 req, miss ratio 0.0540, byte miss ratio 0.0540
cdn1_colo28.ns1337 S3FIFO-0.8000-1.9000 cache size    66437, 2396336 req, miss ratio 0.0371, byte miss ratio 0.0371
cdn1_colo28.ns1337 S3FIFO-0.6500-0.9000 cache size       83, 2396336 req, miss ratio 0.3287, byte miss ratio 0.3287
cdn1_colo28.ns1337 S3FIFO-0.6500-0.9000 cache size      249, 2396336 req, miss ratio 0.2721, byte miss ratio 0.2721
cdn1_colo28.ns1337 S3FIFO-0.6500-0.9000 cache size      830, 2396336 req, miss ratio 0.2256, byte miss ratio 0.2256
cdn1_colo28.ns1337 S3FIFO-0.6500-0.9000 cache size     2491, 2396336 req, miss ratio 0.1821, byte miss ratio 0.1821
cdn1_colo28.ns1337 S3FIFO-0.6500-0.9000 cache size     8304, 2396336 req, miss ratio 0.1254, byte miss ratio 0.1254
cdn1_colo28.ns1337 S3FIFO-0.6500-0.9000 cache size    16609, 2396336 req, miss ratio 0.0773, byte miss ratio 0.0773
cdn1_colo28.ns1337 S3FIFO-0.6500-0.9000 cache size    33218, 2396336 req, miss ratio 0.0497, byte miss ratio 0.0497
