tencentBlock.ns18822 S3FIFO-0.0050-1.9000 cache size       93, 2386113 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns18822 S3FIFO-0.0050-1.9000 cache size      279, 2386113 req, miss ratio 0.2851, byte miss ratio 0.2851
tencentBlock.ns18822 S3FIFO-0.0050-1.9000 cache size      932, 2386113 req, miss ratio 0.2134, byte miss ratio 0.2134
tencentBlock.ns18822 S3FIFO-0.0050-1.9000 cache size     2796, 2386113 req, miss ratio 0.2057, byte miss ratio 0.2057
tencentBlock.ns18822 S3FIFO-0.0050-1.9000 cache size     9321, 2386113 req, miss ratio 0.1795, byte miss ratio 0.1795
tencentBlock.ns18822 S3FIFO-0.0050-1.9000 cache size    18643, 2386113 req, miss ratio 0.1748, byte miss ratio 0.1748
tencentBlock.ns18822 S3FIFO-0.0050-1.9000 cache size    37287, 2386113 req, miss ratio 0.1093, byte miss ratio 0.1093
tencentBlock.ns18822 S3FIFO-0.0050-1.9000 cache size    74574, 2386113 req, miss ratio 0.0408, byte miss ratio 0.0408
tencentBlock.ns18822 S3FIFO-0.7500-1.9000 cache size       93, 2386113 req, miss ratio 0.5840, byte miss ratio 0.5840
tencentBlock.ns18822 S3FIFO-0.7500-1.9000 cache size      279, 2386113 req, miss ratio 0.3630, byte miss ratio 0.3630
tencentBlock.ns18822 S3FIFO-0.7500-1.9000 cache size      932, 2386113 req, miss ratio 0.2155, byte miss ratio 0.2155
tencentBlock.ns18822 S3FIFO-0.7500-1.9000 cache size     2796, 2386113 req, miss ratio 0.2045, byte miss ratio 0.2045
tencentBlock.ns18822 S3FIFO-0.7500-1.9000 cache size     9321, 2386113 req, miss ratio 0.2003, byte miss ratio 0.2003
tencentBlock.ns18822 S3FIFO-0.7500-1.9000 cache size    18643, 2386113 req, miss ratio 0.1893, byte miss ratio 0.1893
tencentBlock.ns18822 S3FIFO-0.7500-1.9000 cache size    37287, 2386113 req, miss ratio 0.1317, byte miss ratio 0.1317
tencentBlock.ns18822 S3FIFO-0.7500-1.9000 cache size    74574, 2386113 req, miss ratio 0.0548, byte miss ratio 0.0548
tencentBlock.ns18822 S3FIFO-0.9900-0.9000 cache size       93, 2386113 req, miss ratio 0.6276, byte miss ratio 0.6276
tencentBlock.ns18822 S3FIFO-0.9900-0.9000 cache size      279, 2386113 req, miss ratio 0.3976, byte miss ratio 0.3976
tencentBlock.ns18822 S3FIFO-0.9900-0.9000 cache size      932, 2386113 req, miss ratio 0.2399, byte miss ratio 0.2399
tencentBlock.ns18822 S3FIFO-0.9900-0.9000 cache size     2796, 2386113 req, miss ratio 0.2145, byte miss ratio 0.2145
tencentBlock.ns18822 S3FIFO-0.9900-0.9000 cache size     9321, 2386113 req, miss ratio 0.2045, byte miss ratio 0.2045
tencentBlock.ns18822 S3FIFO-0.9900-0.9000 cache size    18643, 2386113 req, miss ratio 0.1868, byte miss ratio 0.1868
