cdn1_allcolo.ns626 S3FIFO-0.4500-1.9000 cache size       16, 1284300 req, miss ratio 0.1081, byte miss ratio 0.1081
cdn1_allcolo.ns626 S3FIFO-0.4500-1.9000 cache size       48, 1284300 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_allcolo.ns626 S3FIFO-0.4500-1.9000 cache size      161, 1284300 req, miss ratio 0.0566, byte miss ratio 0.0566
cdn1_allcolo.ns626 S3FIFO-0.4500-1.9000 cache size      485, 1284300 req, miss ratio 0.0385, byte miss ratio 0.0385
cdn1_allcolo.ns626 S3FIFO-0.4500-1.9000 cache size     1617, 1284300 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_allcolo.ns626 S3FIFO-0.4500-1.9000 cache size     3235, 1284300 req, miss ratio 0.0168, byte miss ratio 0.0168
cdn1_allcolo.ns626 S3FIFO-0.4500-1.9000 cache size     6471, 1284300 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_allcolo.ns626 S3FIFO-0.4500-1.9000 cache size    12943, 1284300 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns626 S3FIFO-0.0010-0.9000 cache size       16, 1284300 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns626 S3FIFO-0.0010-0.9000 cache size       48, 1284300 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns626 S3FIFO-0.0010-0.9000 cache size      161, 1284300 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns626 S3FIFO-0.0010-0.9000 cache size      485, 1284300 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns626 S3FIFO-0.0010-0.9000 cache size     1617, 1284300 req, miss ratio 0.0188, byte miss ratio 0.0188
cdn1_allcolo.ns626 S3FIFO-0.0010-0.9000 cache size     3235, 1284300 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_allcolo.ns626 S3FIFO-0.0010-0.9000 cache size     6471, 1284300 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns626 S3FIFO-0.0010-0.9000 cache size    12943, 1284300 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns626 S3FIFO-0.0250-1.9000 cache size       16, 1284300 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns626 S3FIFO-0.0250-1.9000 cache size       48, 1284300 req, miss ratio 0.0720, byte miss ratio 0.0720
cdn1_allcolo.ns626 S3FIFO-0.0250-1.9000 cache size      161, 1284300 req, miss ratio 0.0492, byte miss ratio 0.0492
cdn1_allcolo.ns626 S3FIFO-0.0250-1.9000 cache size      485, 1284300 req, miss ratio 0.0318, byte miss ratio 0.0318
cdn1_allcolo.ns626 S3FIFO-0.0250-1.9000 cache size     1617, 1284300 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns626 S3FIFO-0.0250-1.9000 cache size     3235, 1284300 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns626 S3FIFO-0.0250-1.9000 cache size     6471, 1284300 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns626 S3FIFO-0.0250-1.9000 cache size    12943, 1284300 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns626 S3FIFO-0.0050-1.9000 cache size       16, 1284300 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns626 S3FIFO-0.0050-1.9000 cache size       48, 1284300 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns626 S3FIFO-0.0050-1.9000 cache size      161, 1284300 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns626 S3FIFO-0.0050-1.9000 cache size      485, 1284300 req, miss ratio 0.0318, byte miss ratio 0.0318
cdn1_allcolo.ns626 S3FIFO-0.0050-1.9000 cache size     1617, 1284300 req, miss ratio 0.0188, byte miss ratio 0.0188
cdn1_allcolo.ns626 S3FIFO-0.0050-1.9000 cache size     3235, 1284300 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns626 S3FIFO-0.0050-1.9000 cache size     6471, 1284300 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns626 S3FIFO-0.0050-1.9000 cache size    12943, 1284300 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns626 S3FIFO-0.2000-0.9000 cache size       16, 1284300 req, miss ratio 0.0979, byte miss ratio 0.0979
cdn1_allcolo.ns626 S3FIFO-0.2000-0.9000 cache size       48, 1284300 req, miss ratio 0.0734, byte miss ratio 0.0734
cdn1_allcolo.ns626 S3FIFO-0.2000-0.9000 cache size      161, 1284300 req, miss ratio 0.0505, byte miss ratio 0.0505
cdn1_allcolo.ns626 S3FIFO-0.2000-0.9000 cache size      485, 1284300 req, miss ratio 0.0334, byte miss ratio 0.0334
cdn1_allcolo.ns626 S3FIFO-0.2000-0.9000 cache size     1617, 1284300 req, miss ratio 0.0198, byte miss ratio 0.0198
cdn1_allcolo.ns626 S3FIFO-0.2000-0.9000 cache size     3235, 1284300 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_allcolo.ns626 S3FIFO-0.2000-0.9000 cache size     6471, 1284300 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns626 S3FIFO-0.2000-0.9000 cache size    12943, 1284300 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns626 S3FIFO-0.6500-0.9000 cache size       16, 1284300 req, miss ratio 0.1155, byte miss ratio 0.1155
cdn1_allcolo.ns626 S3FIFO-0.6500-0.9000 cache size       48, 1284300 req, miss ratio 0.0844, byte miss ratio 0.0844
cdn1_allcolo.ns626 S3FIFO-0.6500-0.9000 cache size      161, 1284300 req, miss ratio 0.0603, byte miss ratio 0.0603
cdn1_allcolo.ns626 S3FIFO-0.6500-0.9000 cache size      485, 1284300 req, miss ratio 0.0416, byte miss ratio 0.0416
cdn1_allcolo.ns626 S3FIFO-0.6500-0.9000 cache size     1617, 1284300 req, miss ratio 0.0243, byte miss ratio 0.0243
cdn1_allcolo.ns626 S3FIFO-0.6500-0.9000 cache size     3235, 1284300 req, miss ratio 0.0182, byte miss ratio 0.0182
cdn1_allcolo.ns626 S3FIFO-0.6500-0.9000 cache size     6471, 1284300 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns626 S3FIFO-0.6500-0.9000 cache size    12943, 1284300 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns626 S3FIFO-0.4500-0.9000 cache size       16, 1284300 req, miss ratio 0.1066, byte miss ratio 0.1066
cdn1_allcolo.ns626 S3FIFO-0.4500-0.9000 cache size       48, 1284300 req, miss ratio 0.0783, byte miss ratio 0.0783
cdn1_allcolo.ns626 S3FIFO-0.4500-0.9000 cache size      161, 1284300 req, miss ratio 0.0555, byte miss ratio 0.0555
cdn1_allcolo.ns626 S3FIFO-0.4500-0.9000 cache size      485, 1284300 req, miss ratio 0.0376, byte miss ratio 0.0376
cdn1_allcolo.ns626 S3FIFO-0.4500-0.9000 cache size     1617, 1284300 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns626 S3FIFO-0.4500-0.9000 cache size     3235, 1284300 req, miss ratio 0.0166, byte miss ratio 0.0166
cdn1_allcolo.ns626 S3FIFO-0.4500-0.9000 cache size     6471, 1284300 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_allcolo.ns626 S3FIFO-0.4500-0.9000 cache size    12943, 1284300 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns626 S3FIFO-0.0100-1.9000 cache size       16, 1284300 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns626 S3FIFO-0.0100-1.9000 cache size       48, 1284300 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns626 S3FIFO-0.0100-1.9000 cache size      161, 1284300 req, miss ratio 0.0492, byte miss ratio 0.0492
cdn1_allcolo.ns626 S3FIFO-0.0100-1.9000 cache size      485, 1284300 req, miss ratio 0.0318, byte miss ratio 0.0318
cdn1_allcolo.ns626 S3FIFO-0.0100-1.9000 cache size     1617, 1284300 req, miss ratio 0.0188, byte miss ratio 0.0188
cdn1_allcolo.ns626 S3FIFO-0.0100-1.9000 cache size     3235, 1284300 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns626 S3FIFO-0.0100-1.9000 cache size     6471, 1284300 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns626 S3FIFO-0.0100-1.9000 cache size    12943, 1284300 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns626 S3FIFO-0.3500-1.9000 cache size       16, 1284300 req, miss ratio 0.1030, byte miss ratio 0.1030
cdn1_allcolo.ns626 S3FIFO-0.3500-1.9000 cache size       48, 1284300 req, miss ratio 0.0770, byte miss ratio 0.0770
