cdn1_allcolo.ns3383 S3FIFO-0.0050-1.9000 cache size      451, 1254998 req, miss ratio 0.5857, byte miss ratio 0.5857
cdn1_allcolo.ns3383 S3FIFO-0.0050-1.9000 cache size     1355, 1254998 req, miss ratio 0.5357, byte miss ratio 0.5357
cdn1_allcolo.ns3383 S3FIFO-0.0050-1.9000 cache size     4519, 1254998 req, miss ratio 0.4865, byte miss ratio 0.4865
cdn1_allcolo.ns3383 S3FIFO-0.0050-1.9000 cache size    13558, 1254998 req, miss ratio 0.4459, byte miss ratio 0.4459
cdn1_allcolo.ns3383 S3FIFO-0.0050-1.9000 cache size    45196, 1254998 req, miss ratio 0.4072, byte miss ratio 0.4072
cdn1_allcolo.ns3383 S3FIFO-0.0050-1.9000 cache size    90392, 1254998 req, miss ratio 0.3854, byte miss ratio 0.3854
cdn1_allcolo.ns3383 S3FIFO-0.0050-1.9000 cache size   180785, 1254998 req, miss ratio 0.3673, byte miss ratio 0.3673
cdn1_allcolo.ns3383 S3FIFO-0.0050-1.9000 cache size   361570, 1254998 req, miss ratio 0.3606, byte miss ratio 0.3606
cdn1_allcolo.ns3383 S3FIFO-0.6000-1.9000 cache size      451, 1254998 req, miss ratio 0.5641, byte miss ratio 0.5641
cdn1_allcolo.ns3383 S3FIFO-0.6000-1.9000 cache size     1355, 1254998 req, miss ratio 0.5158, byte miss ratio 0.5158
cdn1_allcolo.ns3383 S3FIFO-0.6000-1.9000 cache size     4519, 1254998 req, miss ratio 0.4736, byte miss ratio 0.4736
cdn1_allcolo.ns3383 S3FIFO-0.6000-1.9000 cache size    13558, 1254998 req, miss ratio 0.4360, byte miss ratio 0.4360
cdn1_allcolo.ns3383 S3FIFO-0.6000-1.9000 cache size    45196, 1254998 req, miss ratio 0.3993, byte miss ratio 0.3993
cdn1_allcolo.ns3383 S3FIFO-0.6000-1.9000 cache size    90392, 1254998 req, miss ratio 0.3804, byte miss ratio 0.3804
cdn1_allcolo.ns3383 S3FIFO-0.6000-1.9000 cache size   180785, 1254998 req, miss ratio 0.3674, byte miss ratio 0.3674
cdn1_allcolo.ns3383 S3FIFO-0.6000-1.9000 cache size   361570, 1254998 req, miss ratio 0.3606, byte miss ratio 0.3606
cdn1_allcolo.ns3383 S3FIFO-0.9900-1.9000 cache size      451, 1254998 req, miss ratio 0.6218, byte miss ratio 0.6218
cdn1_allcolo.ns3383 S3FIFO-0.9900-1.9000 cache size     1355, 1254998 req, miss ratio 0.5614, byte miss ratio 0.5614
cdn1_allcolo.ns3383 S3FIFO-0.9900-1.9000 cache size     4519, 1254998 req, miss ratio 0.5068, byte miss ratio 0.5068
cdn1_allcolo.ns3383 S3FIFO-0.9900-1.9000 cache size    13558, 1254998 req, miss ratio 0.4632, byte miss ratio 0.4632
cdn1_allcolo.ns3383 S3FIFO-0.9900-1.9000 cache size    45196, 1254998 req, miss ratio 0.4198, byte miss ratio 0.4198
cdn1_allcolo.ns3383 S3FIFO-0.9900-1.9000 cache size    90392, 1254998 req, miss ratio 0.3966, byte miss ratio 0.3966
cdn1_allcolo.ns3383 S3FIFO-0.9900-1.9000 cache size   180785, 1254998 req, miss ratio 0.3774, byte miss ratio 0.3774
cdn1_allcolo.ns3383 S3FIFO-0.9900-1.9000 cache size   361570, 1254998 req, miss ratio 0.3638, byte miss ratio 0.3638
cdn1_allcolo.ns3383 S3FIFO-0.5000-1.9000 cache size      451, 1254998 req, miss ratio 0.5585, byte miss ratio 0.5585
cdn1_allcolo.ns3383 S3FIFO-0.5000-1.9000 cache size     1355, 1254998 req, miss ratio 0.5117, byte miss ratio 0.5117
cdn1_allcolo.ns3383 S3FIFO-0.5000-1.9000 cache size     4519, 1254998 req, miss ratio 0.4704, byte miss ratio 0.4704
cdn1_allcolo.ns3383 S3FIFO-0.5000-1.9000 cache size    13558, 1254998 req, miss ratio 0.4336, byte miss ratio 0.4336
cdn1_allcolo.ns3383 S3FIFO-0.5000-1.9000 cache size    45196, 1254998 req, miss ratio 0.3980, byte miss ratio 0.3980
cdn1_allcolo.ns3383 S3FIFO-0.5000-1.9000 cache size    90392, 1254998 req, miss ratio 0.3795, byte miss ratio 0.3795
cdn1_allcolo.ns3383 S3FIFO-0.5000-1.9000 cache size   180785, 1254998 req, miss ratio 0.3674, byte miss ratio 0.3674
cdn1_allcolo.ns3383 S3FIFO-0.5000-1.9000 cache size   361570, 1254998 req, miss ratio 0.3606, byte miss ratio 0.3606
cdn1_allcolo.ns3383 S3FIFO-0.2000-1.9000 cache size      451, 1254998 req, miss ratio 0.5527, byte miss ratio 0.5527
cdn1_allcolo.ns3383 S3FIFO-0.2000-1.9000 cache size     1355, 1254998 req, miss ratio 0.5066, byte miss ratio 0.5066
cdn1_allcolo.ns3383 S3FIFO-0.2000-1.9000 cache size     4519, 1254998 req, miss ratio 0.4664, byte miss ratio 0.4664
cdn1_allcolo.ns3383 S3FIFO-0.2000-1.9000 cache size    13558, 1254998 req, miss ratio 0.4315, byte miss ratio 0.4315
cdn1_allcolo.ns3383 S3FIFO-0.2000-1.9000 cache size    45196, 1254998 req, miss ratio 0.3975, byte miss ratio 0.3975
cdn1_allcolo.ns3383 S3FIFO-0.2000-1.9000 cache size    90392, 1254998 req, miss ratio 0.3797, byte miss ratio 0.3797
cdn1_allcolo.ns3383 S3FIFO-0.2000-1.9000 cache size   180785, 1254998 req, miss ratio 0.3673, byte miss ratio 0.3673
cdn1_allcolo.ns3383 S3FIFO-0.2000-1.9000 cache size   361570, 1254998 req, miss ratio 0.3606, byte miss ratio 0.3606
cdn1_allcolo.ns3383 S3FIFO-0.7000-0.9000 cache size      451, 1254998 req, miss ratio 0.5713, byte miss ratio 0.5713
cdn1_allcolo.ns3383 S3FIFO-0.7000-0.9000 cache size     1355, 1254998 req, miss ratio 0.5210, byte miss ratio 0.5210
cdn1_allcolo.ns3383 S3FIFO-0.7000-0.9000 cache size     4519, 1254998 req, miss ratio 0.4772, byte miss ratio 0.4772
cdn1_allcolo.ns3383 S3FIFO-0.7000-0.9000 cache size    13558, 1254998 req, miss ratio 0.4393, byte miss ratio 0.4393
cdn1_allcolo.ns3383 S3FIFO-0.7000-0.9000 cache size    45196, 1254998 req, miss ratio 0.4016, byte miss ratio 0.4016
cdn1_allcolo.ns3383 S3FIFO-0.7000-0.9000 cache size    90392, 1254998 req, miss ratio 0.3823, byte miss ratio 0.3823
cdn1_allcolo.ns3383 S3FIFO-0.7000-0.9000 cache size   180785, 1254998 req, miss ratio 0.3678, byte miss ratio 0.3678
cdn1_allcolo.ns3383 S3FIFO-0.7000-0.9000 cache size   361570, 1254998 req, miss ratio 0.3606, byte miss ratio 0.3606
cdn1_allcolo.ns3383 S3FIFO-0.2500-1.9000 cache size      451, 1254998 req, miss ratio 0.5523, byte miss ratio 0.5523
cdn1_allcolo.ns3383 S3FIFO-0.2500-1.9000 cache size     1355, 1254998 req, miss ratio 0.5066, byte miss ratio 0.5066
cdn1_allcolo.ns3383 S3FIFO-0.2500-1.9000 cache size     4519, 1254998 req, miss ratio 0.4666, byte miss ratio 0.4666
