cdn1_allcolo.ns312 S3FIFO-0.9900-1.9000 cache size      125, 8780879 req, miss ratio 0.9382, byte miss ratio 0.9382
cdn1_allcolo.ns312 S3FIFO-0.9900-1.9000 cache size      376, 8780879 req, miss ratio 0.8980, byte miss ratio 0.8980
cdn1_allcolo.ns312 S3FIFO-0.9900-1.9000 cache size     1255, 8780879 req, miss ratio 0.8092, byte miss ratio 0.8092
cdn1_allcolo.ns312 S3FIFO-0.9900-1.9000 cache size     3765, 8780879 req, miss ratio 0.6502, byte miss ratio 0.6502
cdn1_allcolo.ns312 S3FIFO-0.9900-1.9000 cache size    12552, 8780879 req, miss ratio 0.3634, byte miss ratio 0.3634
cdn1_allcolo.ns312 S3FIFO-0.9900-1.9000 cache size    25104, 8780879 req, miss ratio 0.1805, byte miss ratio 0.1805
cdn1_allcolo.ns312 S3FIFO-0.9900-1.9000 cache size    50208, 8780879 req, miss ratio 0.0445, byte miss ratio 0.0445
cdn1_allcolo.ns312 S3FIFO-0.9900-1.9000 cache size   100417, 8780879 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_allcolo.ns312 S3FIFO-0.6500-0.9000 cache size      125, 8780879 req, miss ratio 0.9011, byte miss ratio 0.9011
cdn1_allcolo.ns312 S3FIFO-0.6500-0.9000 cache size      376, 8780879 req, miss ratio 0.8468, byte miss ratio 0.8468
cdn1_allcolo.ns312 S3FIFO-0.6500-0.9000 cache size     1255, 8780879 req, miss ratio 0.7427, byte miss ratio 0.7427
cdn1_allcolo.ns312 S3FIFO-0.6500-0.9000 cache size     3765, 8780879 req, miss ratio 0.5935, byte miss ratio 0.5935
cdn1_allcolo.ns312 S3FIFO-0.6500-0.9000 cache size    12552, 8780879 req, miss ratio 0.3385, byte miss ratio 0.3385
cdn1_allcolo.ns312 S3FIFO-0.6500-0.9000 cache size    25104, 8780879 req, miss ratio 0.1555, byte miss ratio 0.1555
cdn1_allcolo.ns312 S3FIFO-0.6500-0.9000 cache size    50208, 8780879 req, miss ratio 0.0330, byte miss ratio 0.0330
cdn1_allcolo.ns312 S3FIFO-0.6500-0.9000 cache size   100417, 8780879 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns312 S3FIFO-0.8000-1.9000 cache size      125, 8780879 req, miss ratio 0.9155, byte miss ratio 0.9155
cdn1_allcolo.ns312 S3FIFO-0.8000-1.9000 cache size      376, 8780879 req, miss ratio 0.8690, byte miss ratio 0.8690
cdn1_allcolo.ns312 S3FIFO-0.8000-1.9000 cache size     1255, 8780879 req, miss ratio 0.7777, byte miss ratio 0.7777
cdn1_allcolo.ns312 S3FIFO-0.8000-1.9000 cache size     3765, 8780879 req, miss ratio 0.6257, byte miss ratio 0.6257
cdn1_allcolo.ns312 S3FIFO-0.8000-1.9000 cache size    12552, 8780879 req, miss ratio 0.3480, byte miss ratio 0.3480
cdn1_allcolo.ns312 S3FIFO-0.8000-1.9000 cache size    25104, 8780879 req, miss ratio 0.1664, byte miss ratio 0.1664
cdn1_allcolo.ns312 S3FIFO-0.8000-1.9000 cache size    50208, 8780879 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_allcolo.ns312 S3FIFO-0.8000-1.9000 cache size   100417, 8780879 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_allcolo.ns312 S3FIFO-0.0500-1.9000 cache size      125, 8780879 req, miss ratio 0.8768, byte miss ratio 0.8768
cdn1_allcolo.ns312 S3FIFO-0.0500-1.9000 cache size      376, 8780879 req, miss ratio 0.8008, byte miss ratio 0.8008
cdn1_allcolo.ns312 S3FIFO-0.0500-1.9000 cache size     1255, 8780879 req, miss ratio 0.6784, byte miss ratio 0.6784
cdn1_allcolo.ns312 S3FIFO-0.0500-1.9000 cache size     3765, 8780879 req, miss ratio 0.5284, byte miss ratio 0.5284
cdn1_allcolo.ns312 S3FIFO-0.0500-1.9000 cache size    12552, 8780879 req, miss ratio 0.2869, byte miss ratio 0.2869
cdn1_allcolo.ns312 S3FIFO-0.0500-1.9000 cache size    25104, 8780879 req, miss ratio 0.1190, byte miss ratio 0.1190
cdn1_allcolo.ns312 S3FIFO-0.0500-1.9000 cache size    50208, 8780879 req, miss ratio 0.0211, byte miss ratio 0.0211
cdn1_allcolo.ns312 S3FIFO-0.0500-1.9000 cache size   100417, 8780879 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns312 S3FIFO-0.2000-1.9000 cache size      125, 8780879 req, miss ratio 0.8806, byte miss ratio 0.8806
cdn1_allcolo.ns312 S3FIFO-0.2000-1.9000 cache size      376, 8780879 req, miss ratio 0.8104, byte miss ratio 0.8104
cdn1_allcolo.ns312 S3FIFO-0.2000-1.9000 cache size     1255, 8780879 req, miss ratio 0.6931, byte miss ratio 0.6931
cdn1_allcolo.ns312 S3FIFO-0.2000-1.9000 cache size     3765, 8780879 req, miss ratio 0.5452, byte miss ratio 0.5452
cdn1_allcolo.ns312 S3FIFO-0.2000-1.9000 cache size    12552, 8780879 req, miss ratio 0.2985, byte miss ratio 0.2985
cdn1_allcolo.ns312 S3FIFO-0.2000-1.9000 cache size    25104, 8780879 req, miss ratio 0.1271, byte miss ratio 0.1271
cdn1_allcolo.ns312 S3FIFO-0.2000-1.9000 cache size    50208, 8780879 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_allcolo.ns312 S3FIFO-0.2000-1.9000 cache size   100417, 8780879 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns312 S3FIFO-0.0050-1.9000 cache size      125, 8780879 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns312 S3FIFO-0.0050-1.9000 cache size      376, 8780879 req, miss ratio 0.8000, byte miss ratio 0.8000
cdn1_allcolo.ns312 S3FIFO-0.0050-1.9000 cache size     1255, 8780879 req, miss ratio 0.6780, byte miss ratio 0.6780
cdn1_allcolo.ns312 S3FIFO-0.0050-1.9000 cache size     3765, 8780879 req, miss ratio 0.5250, byte miss ratio 0.5250
cdn1_allcolo.ns312 S3FIFO-0.0050-1.9000 cache size    12552, 8780879 req, miss ratio 0.2838, byte miss ratio 0.2838
cdn1_allcolo.ns312 S3FIFO-0.0050-1.9000 cache size    25104, 8780879 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_allcolo.ns312 S3FIFO-0.0050-1.9000 cache size    50208, 8780879 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_allcolo.ns312 S3FIFO-0.0050-1.9000 cache size   100417, 8780879 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns312 S3FIFO-0.8000-0.9000 cache size      125, 8780879 req, miss ratio 0.9132, byte miss ratio 0.9132
cdn1_allcolo.ns312 S3FIFO-0.8000-0.9000 cache size      376, 8780879 req, miss ratio 0.8644, byte miss ratio 0.8644
cdn1_allcolo.ns312 S3FIFO-0.8000-0.9000 cache size     1255, 8780879 req, miss ratio 0.7699, byte miss ratio 0.7699
cdn1_allcolo.ns312 S3FIFO-0.8000-0.9000 cache size     3765, 8780879 req, miss ratio 0.6207, byte miss ratio 0.6207
cdn1_allcolo.ns312 S3FIFO-0.8000-0.9000 cache size    12552, 8780879 req, miss ratio 0.3534, byte miss ratio 0.3534
cdn1_allcolo.ns312 S3FIFO-0.8000-0.9000 cache size    25104, 8780879 req, miss ratio 0.1667, byte miss ratio 0.1667
cdn1_allcolo.ns312 S3FIFO-0.8000-0.9000 cache size    50208, 8780879 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_allcolo.ns312 S3FIFO-0.8000-0.9000 cache size   100417, 8780879 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_allcolo.ns312 S3FIFO-0.4500-1.9000 cache size      125, 8780879 req, miss ratio 0.8917, byte miss ratio 0.8917
cdn1_allcolo.ns312 S3FIFO-0.4500-1.9000 cache size      376, 8780879 req, miss ratio 0.8319, byte miss ratio 0.8319
cdn1_allcolo.ns312 S3FIFO-0.4500-1.9000 cache size     1255, 8780879 req, miss ratio 0.7233, byte miss ratio 0.7233
cdn1_allcolo.ns312 S3FIFO-0.4500-1.9000 cache size     3765, 8780879 req, miss ratio 0.5757, byte miss ratio 0.5757
cdn1_allcolo.ns312 S3FIFO-0.4500-1.9000 cache size    12552, 8780879 req, miss ratio 0.3185, byte miss ratio 0.3185
cdn1_allcolo.ns312 S3FIFO-0.4500-1.9000 cache size    25104, 8780879 req, miss ratio 0.1420, byte miss ratio 0.1420
cdn1_allcolo.ns312 S3FIFO-0.4500-1.9000 cache size    50208, 8780879 req, miss ratio 0.0273, byte miss ratio 0.0273
cdn1_allcolo.ns312 S3FIFO-0.4500-1.9000 cache size   100417, 8780879 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_allcolo.ns312 S3FIFO-0.0250-0.9000 cache size      125, 8780879 req, miss ratio 0.8730, byte miss ratio 0.8730
cdn1_allcolo.ns312 S3FIFO-0.0250-0.9000 cache size      376, 8780879 req, miss ratio 0.7949, byte miss ratio 0.7949
cdn1_allcolo.ns312 S3FIFO-0.0250-0.9000 cache size     1255, 8780879 req, miss ratio 0.6667, byte miss ratio 0.6667
cdn1_allcolo.ns312 S3FIFO-0.0250-0.9000 cache size     3765, 8780879 req, miss ratio 0.5100, byte miss ratio 0.5100
cdn1_allcolo.ns312 S3FIFO-0.0250-0.9000 cache size    12552, 8780879 req, miss ratio 0.2746, byte miss ratio 0.2746
cdn1_allcolo.ns312 S3FIFO-0.0250-0.9000 cache size    25104, 8780879 req, miss ratio 0.1176, byte miss ratio 0.1176
cdn1_allcolo.ns312 S3FIFO-0.0250-0.9000 cache size    50208, 8780879 req, miss ratio 0.0215, byte miss ratio 0.0215
cdn1_allcolo.ns312 S3FIFO-0.0250-0.9000 cache size   100417, 8780879 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns312 S3FIFO-0.7000-1.9000 cache size      125, 8780879 req, miss ratio 0.9070, byte miss ratio 0.9070
cdn1_allcolo.ns312 S3FIFO-0.7000-1.9000 cache size      376, 8780879 req, miss ratio 0.8573, byte miss ratio 0.8573
cdn1_allcolo.ns312 S3FIFO-0.7000-1.9000 cache size     1255, 8780879 req, miss ratio 0.7610, byte miss ratio 0.7610
cdn1_allcolo.ns312 S3FIFO-0.7000-1.9000 cache size     3765, 8780879 req, miss ratio 0.6105, byte miss ratio 0.6105
cdn1_allcolo.ns312 S3FIFO-0.7000-1.9000 cache size    12552, 8780879 req, miss ratio 0.3395, byte miss ratio 0.3395
cdn1_allcolo.ns312 S3FIFO-0.7000-1.9000 cache size    25104, 8780879 req, miss ratio 0.1589, byte miss ratio 0.1589
cdn1_allcolo.ns312 S3FIFO-0.7000-1.9000 cache size    50208, 8780879 req, miss ratio 0.0345, byte miss ratio 0.0345
cdn1_allcolo.ns312 S3FIFO-0.7000-1.9000 cache size   100417, 8780879 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns312 S3FIFO-0.9900-0.9000 cache size      125, 8780879 req, miss ratio 0.9366, byte miss ratio 0.9366
cdn1_allcolo.ns312 S3FIFO-0.9900-0.9000 cache size      376, 8780879 req, miss ratio 0.8956, byte miss ratio 0.8956
cdn1_allcolo.ns312 S3FIFO-0.9900-0.9000 cache size     1255, 8780879 req, miss ratio 0.8069, byte miss ratio 0.8069
cdn1_allcolo.ns312 S3FIFO-0.9900-0.9000 cache size     3765, 8780879 req, miss ratio 0.6547, byte miss ratio 0.6547
cdn1_allcolo.ns312 S3FIFO-0.9900-0.9000 cache size    12552, 8780879 req, miss ratio 0.3713, byte miss ratio 0.3713
cdn1_allcolo.ns312 S3FIFO-0.9900-0.9000 cache size    25104, 8780879 req, miss ratio 0.1809, byte miss ratio 0.1809
cdn1_allcolo.ns312 S3FIFO-0.9900-0.9000 cache size    50208, 8780879 req, miss ratio 0.0445, byte miss ratio 0.0445
cdn1_allcolo.ns312 S3FIFO-0.9900-0.9000 cache size   100417, 8780879 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_allcolo.ns312 S3FIFO-0.0250-1.9000 cache size      125, 8780879 req, miss ratio 0.8758, byte miss ratio 0.8758
cdn1_allcolo.ns312 S3FIFO-0.0250-1.9000 cache size      376, 8780879 req, miss ratio 0.8010, byte miss ratio 0.8010
cdn1_allcolo.ns312 S3FIFO-0.0250-1.9000 cache size     1255, 8780879 req, miss ratio 0.6769, byte miss ratio 0.6769
