tencentBlock.ns11694 S3FIFO-0.5000-1.9000 cache size       33, 2674458 req, miss ratio 0.4529, byte miss ratio 0.4529
tencentBlock.ns11694 S3FIFO-0.5000-1.9000 cache size      100, 2674458 req, miss ratio 0.1937, byte miss ratio 0.1937
tencentBlock.ns11694 S3FIFO-0.5000-1.9000 cache size      333, 2674458 req, miss ratio 0.1488, byte miss ratio 0.1488
tencentBlock.ns11694 S3FIFO-0.5000-1.9000 cache size     1001, 2674458 req, miss ratio 0.0754, byte miss ratio 0.0754
tencentBlock.ns11694 S3FIFO-0.5000-1.9000 cache size     3339, 2674458 req, miss ratio 0.0675, byte miss ratio 0.0675
tencentBlock.ns11694 S3FIFO-0.5000-1.9000 cache size     6678, 2674458 req, miss ratio 0.0516, byte miss ratio 0.0516
tencentBlock.ns11694 S3FIFO-0.5000-1.9000 cache size    13357, 2674458 req, miss ratio 0.0358, byte miss ratio 0.0358
tencentBlock.ns11694 S3FIFO-0.5000-1.9000 cache size    26715, 2674458 req, miss ratio 0.0158, byte miss ratio 0.0158
tencentBlock.ns11694 S3FIFO-0.4500-1.9000 cache size       33, 2674458 req, miss ratio 0.4446, byte miss ratio 0.4446
tencentBlock.ns11694 S3FIFO-0.4500-1.9000 cache size      100, 2674458 req, miss ratio 0.1877, byte miss ratio 0.1877
tencentBlock.ns11694 S3FIFO-0.4500-1.9000 cache size      333, 2674458 req, miss ratio 0.1470, byte miss ratio 0.1470
tencentBlock.ns11694 S3FIFO-0.4500-1.9000 cache size     1001, 2674458 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns11694 S3FIFO-0.4500-1.9000 cache size     3339, 2674458 req, miss ratio 0.0670, byte miss ratio 0.0670
tencentBlock.ns11694 S3FIFO-0.4500-1.9000 cache size     6678, 2674458 req, miss ratio 0.0513, byte miss ratio 0.0513
tencentBlock.ns11694 S3FIFO-0.4500-1.9000 cache size    13357, 2674458 req, miss ratio 0.0351, byte miss ratio 0.0351
tencentBlock.ns11694 S3FIFO-0.4500-1.9000 cache size    26715, 2674458 req, miss ratio 0.0157, byte miss ratio 0.0157
tencentBlock.ns11694 S3FIFO-0.2000-0.9000 cache size       33, 2674458 req, miss ratio 0.3928, byte miss ratio 0.3928
tencentBlock.ns11694 S3FIFO-0.2000-0.9000 cache size      100, 2674458 req, miss ratio 0.1837, byte miss ratio 0.1837
tencentBlock.ns11694 S3FIFO-0.2000-0.9000 cache size      333, 2674458 req, miss ratio 0.1354, byte miss ratio 0.1354
tencentBlock.ns11694 S3FIFO-0.2000-0.9000 cache size     1001, 2674458 req, miss ratio 0.0736, byte miss ratio 0.0736
tencentBlock.ns11694 S3FIFO-0.2000-0.9000 cache size     3339, 2674458 req, miss ratio 0.0558, byte miss ratio 0.0558
tencentBlock.ns11694 S3FIFO-0.2000-0.9000 cache size     6678, 2674458 req, miss ratio 0.0508, byte miss ratio 0.0508
tencentBlock.ns11694 S3FIFO-0.2000-0.9000 cache size    13357, 2674458 req, miss ratio 0.0348, byte miss ratio 0.0348
tencentBlock.ns11694 S3FIFO-0.2000-0.9000 cache size    26715, 2674458 req, miss ratio 0.0149, byte miss ratio 0.0149
