io_traces.ns387 S3FIFO-0.0050-0.9000 cache size      161, 2400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns387 S3FIFO-0.0050-0.9000 cache size      483, 2400000 req, miss ratio 0.5444, byte miss ratio 0.5444
io_traces.ns387 S3FIFO-0.0050-0.9000 cache size     1610, 2400000 req, miss ratio 0.4852, byte miss ratio 0.4852
io_traces.ns387 S3FIFO-0.0050-0.9000 cache size     4832, 2400000 req, miss ratio 0.4372, byte miss ratio 0.4372
io_traces.ns387 S3FIFO-0.0050-0.9000 cache size    16109, 2400000 req, miss ratio 0.3635, byte miss ratio 0.3635
io_traces.ns387 S3FIFO-0.0050-0.9000 cache size    32218, 2400000 req, miss ratio 0.2488, byte miss ratio 0.2488
io_traces.ns387 S3FIFO-0.0050-0.9000 cache size    64436, 2400000 req, miss ratio 0.1082, byte miss ratio 0.1082
io_traces.ns387 S3FIFO-0.0050-0.9000 cache size   128873, 2400000 req, miss ratio 0.0724, byte miss ratio 0.0724
io_traces.ns387 S3FIFO-0.1000-1.9000 cache size      161, 2400000 req, miss ratio 0.4936, byte miss ratio 0.4936
io_traces.ns387 S3FIFO-0.1000-1.9000 cache size      483, 2400000 req, miss ratio 0.4866, byte miss ratio 0.4866
io_traces.ns387 S3FIFO-0.1000-1.9000 cache size     1610, 2400000 req, miss ratio 0.4540, byte miss ratio 0.4540
io_traces.ns387 S3FIFO-0.1000-1.9000 cache size     4832, 2400000 req, miss ratio 0.4328, byte miss ratio 0.4328
io_traces.ns387 S3FIFO-0.1000-1.9000 cache size    16109, 2400000 req, miss ratio 0.3690, byte miss ratio 0.3690
io_traces.ns387 S3FIFO-0.1000-1.9000 cache size    32218, 2400000 req, miss ratio 0.2657, byte miss ratio 0.2657
io_traces.ns387 S3FIFO-0.1000-1.9000 cache size    64436, 2400000 req, miss ratio 0.1086, byte miss ratio 0.1086
io_traces.ns387 S3FIFO-0.1000-1.9000 cache size   128873, 2400000 req, miss ratio 0.0711, byte miss ratio 0.0711
io_traces.ns387 S3FIFO-0.8000-0.9000 cache size      161, 2400000 req, miss ratio 0.5018, byte miss ratio 0.5018
io_traces.ns387 S3FIFO-0.8000-0.9000 cache size      483, 2400000 req, miss ratio 0.4883, byte miss ratio 0.4883
io_traces.ns387 S3FIFO-0.8000-0.9000 cache size     1610, 2400000 req, miss ratio 0.4845, byte miss ratio 0.4845
io_traces.ns387 S3FIFO-0.8000-0.9000 cache size     4832, 2400000 req, miss ratio 0.4529, byte miss ratio 0.4529
io_traces.ns387 S3FIFO-0.8000-0.9000 cache size    16109, 2400000 req, miss ratio 0.3878, byte miss ratio 0.3878
io_traces.ns387 S3FIFO-0.8000-0.9000 cache size    32218, 2400000 req, miss ratio 0.3045, byte miss ratio 0.3045
io_traces.ns387 S3FIFO-0.8000-0.9000 cache size    64436, 2400000 req, miss ratio 0.1435, byte miss ratio 0.1435
io_traces.ns387 S3FIFO-0.8000-0.9000 cache size   128873, 2400000 req, miss ratio 0.0746, byte miss ratio 0.0746
io_traces.ns387 S3FIFO-0.9900-1.9000 cache size      161, 2400000 req, miss ratio 0.5468, byte miss ratio 0.5468
io_traces.ns387 S3FIFO-0.9900-1.9000 cache size      483, 2400000 req, miss ratio 0.5071, byte miss ratio 0.5071
io_traces.ns387 S3FIFO-0.9900-1.9000 cache size     1610, 2400000 req, miss ratio 0.4902, byte miss ratio 0.4902
io_traces.ns387 S3FIFO-0.9900-1.9000 cache size     4832, 2400000 req, miss ratio 0.4647, byte miss ratio 0.4647
io_traces.ns387 S3FIFO-0.9900-1.9000 cache size    16109, 2400000 req, miss ratio 0.3918, byte miss ratio 0.3918
io_traces.ns387 S3FIFO-0.9900-1.9000 cache size    32218, 2400000 req, miss ratio 0.2929, byte miss ratio 0.2929
io_traces.ns387 S3FIFO-0.9900-1.9000 cache size    64436, 2400000 req, miss ratio 0.1485, byte miss ratio 0.1485
io_traces.ns387 S3FIFO-0.9900-1.9000 cache size   128873, 2400000 req, miss ratio 0.0813, byte miss ratio 0.0813
io_traces.ns387 S3FIFO-0.2500-0.9000 cache size      161, 2400000 req, miss ratio 0.4908, byte miss ratio 0.4908
io_traces.ns387 S3FIFO-0.2500-0.9000 cache size      483, 2400000 req, miss ratio 0.4867, byte miss ratio 0.4867
io_traces.ns387 S3FIFO-0.2500-0.9000 cache size     1610, 2400000 req, miss ratio 0.4617, byte miss ratio 0.4617
io_traces.ns387 S3FIFO-0.2500-0.9000 cache size     4832, 2400000 req, miss ratio 0.4380, byte miss ratio 0.4380
io_traces.ns387 S3FIFO-0.2500-0.9000 cache size    16109, 2400000 req, miss ratio 0.3780, byte miss ratio 0.3780
io_traces.ns387 S3FIFO-0.2500-0.9000 cache size    32218, 2400000 req, miss ratio 0.2769, byte miss ratio 0.2769
io_traces.ns387 S3FIFO-0.2500-0.9000 cache size    64436, 2400000 req, miss ratio 0.1106, byte miss ratio 0.1106
io_traces.ns387 S3FIFO-0.2500-0.9000 cache size   128873, 2400000 req, miss ratio 0.0694, byte miss ratio 0.0694
io_traces.ns387 S3FIFO-0.3000-1.9000 cache size      161, 2400000 req, miss ratio 0.4906, byte miss ratio 0.4906
io_traces.ns387 S3FIFO-0.3000-1.9000 cache size      483, 2400000 req, miss ratio 0.4864, byte miss ratio 0.4864
io_traces.ns387 S3FIFO-0.3000-1.9000 cache size     1610, 2400000 req, miss ratio 0.4541, byte miss ratio 0.4541
io_traces.ns387 S3FIFO-0.3000-1.9000 cache size     4832, 2400000 req, miss ratio 0.4375, byte miss ratio 0.4375
io_traces.ns387 S3FIFO-0.3000-1.9000 cache size    16109, 2400000 req, miss ratio 0.3900, byte miss ratio 0.3900
io_traces.ns387 S3FIFO-0.3000-1.9000 cache size    32218, 2400000 req, miss ratio 0.2885, byte miss ratio 0.2885
io_traces.ns387 S3FIFO-0.3000-1.9000 cache size    64436, 2400000 req, miss ratio 0.1126, byte miss ratio 0.1126
io_traces.ns387 S3FIFO-0.3000-1.9000 cache size   128873, 2400000 req, miss ratio 0.0696, byte miss ratio 0.0696
io_traces.ns387 S3FIFO-0.0250-0.9000 cache size      161, 2400000 req, miss ratio 0.5246, byte miss ratio 0.5246
io_traces.ns387 S3FIFO-0.0250-0.9000 cache size      483, 2400000 req, miss ratio 0.4941, byte miss ratio 0.4941
io_traces.ns387 S3FIFO-0.0250-0.9000 cache size     1610, 2400000 req, miss ratio 0.4691, byte miss ratio 0.4691
io_traces.ns387 S3FIFO-0.0250-0.9000 cache size     4832, 2400000 req, miss ratio 0.4360, byte miss ratio 0.4360
io_traces.ns387 S3FIFO-0.0250-0.9000 cache size    16109, 2400000 req, miss ratio 0.3631, byte miss ratio 0.3631
io_traces.ns387 S3FIFO-0.0250-0.9000 cache size    32218, 2400000 req, miss ratio 0.2524, byte miss ratio 0.2524
io_traces.ns387 S3FIFO-0.0250-0.9000 cache size    64436, 2400000 req, miss ratio 0.1082, byte miss ratio 0.1082
io_traces.ns387 S3FIFO-0.0250-0.9000 cache size   128873, 2400000 req, miss ratio 0.0723, byte miss ratio 0.0723
io_traces.ns387 S3FIFO-0.2000-1.9000 cache size      161, 2400000 req, miss ratio 0.4904, byte miss ratio 0.4904
io_traces.ns387 S3FIFO-0.2000-1.9000 cache size      483, 2400000 req, miss ratio 0.4864, byte miss ratio 0.4864
io_traces.ns387 S3FIFO-0.2000-1.9000 cache size     1610, 2400000 req, miss ratio 0.4535, byte miss ratio 0.4535
io_traces.ns387 S3FIFO-0.2000-1.9000 cache size     4832, 2400000 req, miss ratio 0.4348, byte miss ratio 0.4348
io_traces.ns387 S3FIFO-0.2000-1.9000 cache size    16109, 2400000 req, miss ratio 0.3729, byte miss ratio 0.3729
io_traces.ns387 S3FIFO-0.2000-1.9000 cache size    32218, 2400000 req, miss ratio 0.2729, byte miss ratio 0.2729
io_traces.ns387 S3FIFO-0.2000-1.9000 cache size    64436, 2400000 req, miss ratio 0.1097, byte miss ratio 0.1097
io_traces.ns387 S3FIFO-0.2000-1.9000 cache size   128873, 2400000 req, miss ratio 0.0694, byte miss ratio 0.0694
io_traces.ns387 S3FIFO-0.9000-0.9000 cache size      161, 2400000 req, miss ratio 0.5133, byte miss ratio 0.5133
io_traces.ns387 S3FIFO-0.9000-0.9000 cache size      483, 2400000 req, miss ratio 0.4908, byte miss ratio 0.4908
io_traces.ns387 S3FIFO-0.9000-0.9000 cache size     1610, 2400000 req, miss ratio 0.4858, byte miss ratio 0.4858
io_traces.ns387 S3FIFO-0.9000-0.9000 cache size     4832, 2400000 req, miss ratio 0.4625, byte miss ratio 0.4625
io_traces.ns387 S3FIFO-0.9000-0.9000 cache size    16109, 2400000 req, miss ratio 0.3905, byte miss ratio 0.3905
io_traces.ns387 S3FIFO-0.9000-0.9000 cache size    32218, 2400000 req, miss ratio 0.2996, byte miss ratio 0.2996
io_traces.ns387 S3FIFO-0.9000-0.9000 cache size    64436, 2400000 req, miss ratio 0.1472, byte miss ratio 0.1472
io_traces.ns387 S3FIFO-0.9000-0.9000 cache size   128873, 2400000 req, miss ratio 0.0788, byte miss ratio 0.0788
io_traces.ns387 S3FIFO-0.0500-1.9000 cache size      161, 2400000 req, miss ratio 0.5072, byte miss ratio 0.5072
io_traces.ns387 S3FIFO-0.0500-1.9000 cache size      483, 2400000 req, miss ratio 0.4875, byte miss ratio 0.4875
io_traces.ns387 S3FIFO-0.0500-1.9000 cache size     1610, 2400000 req, miss ratio 0.4543, byte miss ratio 0.4543
io_traces.ns387 S3FIFO-0.0500-1.9000 cache size     4832, 2400000 req, miss ratio 0.4322, byte miss ratio 0.4322
io_traces.ns387 S3FIFO-0.0500-1.9000 cache size    16109, 2400000 req, miss ratio 0.3666, byte miss ratio 0.3666
io_traces.ns387 S3FIFO-0.0500-1.9000 cache size    32218, 2400000 req, miss ratio 0.2569, byte miss ratio 0.2569
io_traces.ns387 S3FIFO-0.0500-1.9000 cache size    64436, 2400000 req, miss ratio 0.1087, byte miss ratio 0.1087
io_traces.ns387 S3FIFO-0.0500-1.9000 cache size   128873, 2400000 req, miss ratio 0.0719, byte miss ratio 0.0719
io_traces.ns387 S3FIFO-0.6500-0.9000 cache size      161, 2400000 req, miss ratio 0.4958, byte miss ratio 0.4958
io_traces.ns387 S3FIFO-0.6500-0.9000 cache size      483, 2400000 req, miss ratio 0.4873, byte miss ratio 0.4873
io_traces.ns387 S3FIFO-0.6500-0.9000 cache size     1610, 2400000 req, miss ratio 0.4773, byte miss ratio 0.4773
io_traces.ns387 S3FIFO-0.6500-0.9000 cache size     4832, 2400000 req, miss ratio 0.4489, byte miss ratio 0.4489
io_traces.ns387 S3FIFO-0.6500-0.9000 cache size    16109, 2400000 req, miss ratio 0.4085, byte miss ratio 0.4085
io_traces.ns387 S3FIFO-0.6500-0.9000 cache size    32218, 2400000 req, miss ratio 0.2975, byte miss ratio 0.2975
io_traces.ns387 S3FIFO-0.6500-0.9000 cache size    64436, 2400000 req, miss ratio 0.1340, byte miss ratio 0.1340
io_traces.ns387 S3FIFO-0.6500-0.9000 cache size   128873, 2400000 req, miss ratio 0.0709, byte miss ratio 0.0709
io_traces.ns387 S3FIFO-0.0050-1.9000 cache size      161, 2400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns387 S3FIFO-0.0050-1.9000 cache size      483, 2400000 req, miss ratio 0.5438, byte miss ratio 0.5438
io_traces.ns387 S3FIFO-0.0050-1.9000 cache size     1610, 2400000 req, miss ratio 0.4699, byte miss ratio 0.4699
io_traces.ns387 S3FIFO-0.0050-1.9000 cache size     4832, 2400000 req, miss ratio 0.4344, byte miss ratio 0.4344
io_traces.ns387 S3FIFO-0.0050-1.9000 cache size    16109, 2400000 req, miss ratio 0.3650, byte miss ratio 0.3650
io_traces.ns387 S3FIFO-0.0050-1.9000 cache size    32218, 2400000 req, miss ratio 0.2488, byte miss ratio 0.2488
io_traces.ns387 S3FIFO-0.0050-1.9000 cache size    64436, 2400000 req, miss ratio 0.1082, byte miss ratio 0.1082
io_traces.ns387 S3FIFO-0.0050-1.9000 cache size   128873, 2400000 req, miss ratio 0.0724, byte miss ratio 0.0724
io_traces.ns387 S3FIFO-0.0100-1.9000 cache size      161, 2400000 req, miss ratio 0.5596, byte miss ratio 0.5596
io_traces.ns387 S3FIFO-0.0100-1.9000 cache size      483, 2400000 req, miss ratio 0.5198, byte miss ratio 0.5198
io_traces.ns387 S3FIFO-0.0100-1.9000 cache size     1610, 2400000 req, miss ratio 0.4566, byte miss ratio 0.4566
io_traces.ns387 S3FIFO-0.0100-1.9000 cache size     4832, 2400000 req, miss ratio 0.4343, byte miss ratio 0.4343
io_traces.ns387 S3FIFO-0.0100-1.9000 cache size    16109, 2400000 req, miss ratio 0.3643, byte miss ratio 0.3643
io_traces.ns387 S3FIFO-0.0100-1.9000 cache size    32218, 2400000 req, miss ratio 0.2497, byte miss ratio 0.2497
