io_traces.ns407 S3FIFO-0.0250-0.9000 cache size      164, 3000000 req, miss ratio 0.5216, byte miss ratio 0.5216
io_traces.ns407 S3FIFO-0.0250-0.9000 cache size      492, 3000000 req, miss ratio 0.4849, byte miss ratio 0.4849
io_traces.ns407 S3FIFO-0.0250-0.9000 cache size     1640, 3000000 req, miss ratio 0.4503, byte miss ratio 0.4503
io_traces.ns407 S3FIFO-0.0250-0.9000 cache size     4920, 3000000 req, miss ratio 0.3861, byte miss ratio 0.3861
io_traces.ns407 S3FIFO-0.0250-0.9000 cache size    16400, 3000000 req, miss ratio 0.2797, byte miss ratio 0.2797
io_traces.ns407 S3FIFO-0.0250-0.9000 cache size    32800, 3000000 req, miss ratio 0.1728, byte miss ratio 0.1728
io_traces.ns407 S3FIFO-0.0250-0.9000 cache size    65600, 3000000 req, miss ratio 0.0638, byte miss ratio 0.0638
io_traces.ns407 S3FIFO-0.0250-0.9000 cache size   131201, 3000000 req, miss ratio 0.0547, byte miss ratio 0.0547
io_traces.ns407 S3FIFO-0.3000-0.9000 cache size      164, 3000000 req, miss ratio 0.5138, byte miss ratio 0.5138
io_traces.ns407 S3FIFO-0.3000-0.9000 cache size      492, 3000000 req, miss ratio 0.4786, byte miss ratio 0.4786
io_traces.ns407 S3FIFO-0.3000-0.9000 cache size     1640, 3000000 req, miss ratio 0.4522, byte miss ratio 0.4522
io_traces.ns407 S3FIFO-0.3000-0.9000 cache size     4920, 3000000 req, miss ratio 0.3990, byte miss ratio 0.3990
io_traces.ns407 S3FIFO-0.3000-0.9000 cache size    16400, 3000000 req, miss ratio 0.3209, byte miss ratio 0.3209
io_traces.ns407 S3FIFO-0.3000-0.9000 cache size    32800, 3000000 req, miss ratio 0.1928, byte miss ratio 0.1928
io_traces.ns407 S3FIFO-0.3000-0.9000 cache size    65600, 3000000 req, miss ratio 0.0630, byte miss ratio 0.0630
io_traces.ns407 S3FIFO-0.3000-0.9000 cache size   131201, 3000000 req, miss ratio 0.0547, byte miss ratio 0.0547
io_traces.ns407 S3FIFO-0.1500-0.9000 cache size      164, 3000000 req, miss ratio 0.5116, byte miss ratio 0.5116
io_traces.ns407 S3FIFO-0.1500-0.9000 cache size      492, 3000000 req, miss ratio 0.4782, byte miss ratio 0.4782
io_traces.ns407 S3FIFO-0.1500-0.9000 cache size     1640, 3000000 req, miss ratio 0.4495, byte miss ratio 0.4495
io_traces.ns407 S3FIFO-0.1500-0.9000 cache size     4920, 3000000 req, miss ratio 0.3892, byte miss ratio 0.3892
io_traces.ns407 S3FIFO-0.1500-0.9000 cache size    16400, 3000000 req, miss ratio 0.2990, byte miss ratio 0.2990
io_traces.ns407 S3FIFO-0.1500-0.9000 cache size    32800, 3000000 req, miss ratio 0.1810, byte miss ratio 0.1810
io_traces.ns407 S3FIFO-0.1500-0.9000 cache size    65600, 3000000 req, miss ratio 0.0617, byte miss ratio 0.0617
io_traces.ns407 S3FIFO-0.1500-0.9000 cache size   131201, 3000000 req, miss ratio 0.0547, byte miss ratio 0.0547
io_traces.ns407 S3FIFO-0.6000-1.9000 cache size      164, 3000000 req, miss ratio 0.5766, byte miss ratio 0.5766
io_traces.ns407 S3FIFO-0.6000-1.9000 cache size      492, 3000000 req, miss ratio 0.4900, byte miss ratio 0.4900
io_traces.ns407 S3FIFO-0.6000-1.9000 cache size     1640, 3000000 req, miss ratio 0.4593, byte miss ratio 0.4593
io_traces.ns407 S3FIFO-0.6000-1.9000 cache size     4920, 3000000 req, miss ratio 0.4384, byte miss ratio 0.4384
io_traces.ns407 S3FIFO-0.6000-1.9000 cache size    16400, 3000000 req, miss ratio 0.3424, byte miss ratio 0.3424
io_traces.ns407 S3FIFO-0.6000-1.9000 cache size    32800, 3000000 req, miss ratio 0.2031, byte miss ratio 0.2031
io_traces.ns407 S3FIFO-0.6000-1.9000 cache size    65600, 3000000 req, miss ratio 0.0805, byte miss ratio 0.0805
io_traces.ns407 S3FIFO-0.6000-1.9000 cache size   131201, 3000000 req, miss ratio 0.0552, byte miss ratio 0.0552
io_traces.ns407 S3FIFO-0.1000-0.9000 cache size      164, 3000000 req, miss ratio 0.5131, byte miss ratio 0.5131
io_traces.ns407 S3FIFO-0.1000-0.9000 cache size      492, 3000000 req, miss ratio 0.4785, byte miss ratio 0.4785
io_traces.ns407 S3FIFO-0.1000-0.9000 cache size     1640, 3000000 req, miss ratio 0.4502, byte miss ratio 0.4502
io_traces.ns407 S3FIFO-0.1000-0.9000 cache size     4920, 3000000 req, miss ratio 0.3868, byte miss ratio 0.3868
io_traces.ns407 S3FIFO-0.1000-0.9000 cache size    16400, 3000000 req, miss ratio 0.2914, byte miss ratio 0.2914
io_traces.ns407 S3FIFO-0.1000-0.9000 cache size    32800, 3000000 req, miss ratio 0.1777, byte miss ratio 0.1777
io_traces.ns407 S3FIFO-0.1000-0.9000 cache size    65600, 3000000 req, miss ratio 0.0624, byte miss ratio 0.0624
io_traces.ns407 S3FIFO-0.1000-0.9000 cache size   131201, 3000000 req, miss ratio 0.0547, byte miss ratio 0.0547
io_traces.ns407 S3FIFO-0.3000-1.9000 cache size      164, 3000000 req, miss ratio 0.5125, byte miss ratio 0.5125
io_traces.ns407 S3FIFO-0.3000-1.9000 cache size      492, 3000000 req, miss ratio 0.4771, byte miss ratio 0.4771
io_traces.ns407 S3FIFO-0.3000-1.9000 cache size     1640, 3000000 req, miss ratio 0.4501, byte miss ratio 0.4501
io_traces.ns407 S3FIFO-0.3000-1.9000 cache size     4920, 3000000 req, miss ratio 0.4145, byte miss ratio 0.4145
io_traces.ns407 S3FIFO-0.3000-1.9000 cache size    16400, 3000000 req, miss ratio 0.3269, byte miss ratio 0.3269
io_traces.ns407 S3FIFO-0.3000-1.9000 cache size    32800, 3000000 req, miss ratio 0.1929, byte miss ratio 0.1929
io_traces.ns407 S3FIFO-0.3000-1.9000 cache size    65600, 3000000 req, miss ratio 0.0630, byte miss ratio 0.0630
io_traces.ns407 S3FIFO-0.3000-1.9000 cache size   131201, 3000000 req, miss ratio 0.0547, byte miss ratio 0.0547
io_traces.ns407 S3FIFO-0.9000-1.9000 cache size      164, 3000000 req, miss ratio 0.6507, byte miss ratio 0.6507
io_traces.ns407 S3FIFO-0.9000-1.9000 cache size      492, 3000000 req, miss ratio 0.5408, byte miss ratio 0.5408
io_traces.ns407 S3FIFO-0.9000-1.9000 cache size     1640, 3000000 req, miss ratio 0.4846, byte miss ratio 0.4846
io_traces.ns407 S3FIFO-0.9000-1.9000 cache size     4920, 3000000 req, miss ratio 0.4520, byte miss ratio 0.4520
io_traces.ns407 S3FIFO-0.9000-1.9000 cache size    16400, 3000000 req, miss ratio 0.3391, byte miss ratio 0.3391
io_traces.ns407 S3FIFO-0.9000-1.9000 cache size    32800, 3000000 req, miss ratio 0.2243, byte miss ratio 0.2243
io_traces.ns407 S3FIFO-0.9000-1.9000 cache size    65600, 3000000 req, miss ratio 0.0985, byte miss ratio 0.0985
io_traces.ns407 S3FIFO-0.9000-1.9000 cache size   131201, 3000000 req, miss ratio 0.0649, byte miss ratio 0.0649
io_traces.ns407 S3FIFO-0.0050-0.9000 cache size      164, 3000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns407 S3FIFO-0.0050-0.9000 cache size      492, 3000000 req, miss ratio 0.4923, byte miss ratio 0.4923
io_traces.ns407 S3FIFO-0.0050-0.9000 cache size     1640, 3000000 req, miss ratio 0.4601, byte miss ratio 0.4601
io_traces.ns407 S3FIFO-0.0050-0.9000 cache size     4920, 3000000 req, miss ratio 0.3868, byte miss ratio 0.3868
io_traces.ns407 S3FIFO-0.0050-0.9000 cache size    16400, 3000000 req, miss ratio 0.2802, byte miss ratio 0.2802
io_traces.ns407 S3FIFO-0.0050-0.9000 cache size    32800, 3000000 req, miss ratio 0.1707, byte miss ratio 0.1707
io_traces.ns407 S3FIFO-0.0050-0.9000 cache size    65600, 3000000 req, miss ratio 0.0647, byte miss ratio 0.0647
io_traces.ns407 S3FIFO-0.0050-0.9000 cache size   131201, 3000000 req, miss ratio 0.0547, byte miss ratio 0.0547
io_traces.ns407 S3FIFO-0.7500-1.9000 cache size      164, 3000000 req, miss ratio 0.6073, byte miss ratio 0.6073
io_traces.ns407 S3FIFO-0.7500-1.9000 cache size      492, 3000000 req, miss ratio 0.5007, byte miss ratio 0.5007
io_traces.ns407 S3FIFO-0.7500-1.9000 cache size     1640, 3000000 req, miss ratio 0.4649, byte miss ratio 0.4649
io_traces.ns407 S3FIFO-0.7500-1.9000 cache size     4920, 3000000 req, miss ratio 0.4444, byte miss ratio 0.4444
io_traces.ns407 S3FIFO-0.7500-1.9000 cache size    16400, 3000000 req, miss ratio 0.3479, byte miss ratio 0.3479
io_traces.ns407 S3FIFO-0.7500-1.9000 cache size    32800, 3000000 req, miss ratio 0.2142, byte miss ratio 0.2142
io_traces.ns407 S3FIFO-0.7500-1.9000 cache size    65600, 3000000 req, miss ratio 0.0892, byte miss ratio 0.0892
io_traces.ns407 S3FIFO-0.7500-1.9000 cache size   131201, 3000000 req, miss ratio 0.0588, byte miss ratio 0.0588
io_traces.ns407 S3FIFO-0.8000-1.9000 cache size      164, 3000000 req, miss ratio 0.6185, byte miss ratio 0.6185
io_traces.ns407 S3FIFO-0.8000-1.9000 cache size      492, 3000000 req, miss ratio 0.5104, byte miss ratio 0.5104
io_traces.ns407 S3FIFO-0.8000-1.9000 cache size     1640, 3000000 req, miss ratio 0.4707, byte miss ratio 0.4707
io_traces.ns407 S3FIFO-0.8000-1.9000 cache size     4920, 3000000 req, miss ratio 0.4461, byte miss ratio 0.4461
io_traces.ns407 S3FIFO-0.8000-1.9000 cache size    16400, 3000000 req, miss ratio 0.3483, byte miss ratio 0.3483
io_traces.ns407 S3FIFO-0.8000-1.9000 cache size    32800, 3000000 req, miss ratio 0.2198, byte miss ratio 0.2198
io_traces.ns407 S3FIFO-0.8000-1.9000 cache size    65600, 3000000 req, miss ratio 0.0918, byte miss ratio 0.0918
io_traces.ns407 S3FIFO-0.8000-1.9000 cache size   131201, 3000000 req, miss ratio 0.0609, byte miss ratio 0.0609
io_traces.ns407 S3FIFO-0.0050-1.9000 cache size      164, 3000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns407 S3FIFO-0.0050-1.9000 cache size      492, 3000000 req, miss ratio 0.4914, byte miss ratio 0.4914
io_traces.ns407 S3FIFO-0.0050-1.9000 cache size     1640, 3000000 req, miss ratio 0.4550, byte miss ratio 0.4550
io_traces.ns407 S3FIFO-0.0050-1.9000 cache size     4920, 3000000 req, miss ratio 0.3866, byte miss ratio 0.3866
io_traces.ns407 S3FIFO-0.0050-1.9000 cache size    16400, 3000000 req, miss ratio 0.2949, byte miss ratio 0.2949
io_traces.ns407 S3FIFO-0.0050-1.9000 cache size    32800, 3000000 req, miss ratio 0.1711, byte miss ratio 0.1711
io_traces.ns407 S3FIFO-0.0050-1.9000 cache size    65600, 3000000 req, miss ratio 0.0647, byte miss ratio 0.0647
io_traces.ns407 S3FIFO-0.0050-1.9000 cache size   131201, 3000000 req, miss ratio 0.0547, byte miss ratio 0.0547
io_traces.ns407 S3FIFO-0.0250-1.9000 cache size      164, 3000000 req, miss ratio 0.5128, byte miss ratio 0.5128
io_traces.ns407 S3FIFO-0.0250-1.9000 cache size      492, 3000000 req, miss ratio 0.4839, byte miss ratio 0.4839
io_traces.ns407 S3FIFO-0.0250-1.9000 cache size     1640, 3000000 req, miss ratio 0.4455, byte miss ratio 0.4455
io_traces.ns407 S3FIFO-0.0250-1.9000 cache size     4920, 3000000 req, miss ratio 0.3869, byte miss ratio 0.3869
io_traces.ns407 S3FIFO-0.0250-1.9000 cache size    16400, 3000000 req, miss ratio 0.2948, byte miss ratio 0.2948
io_traces.ns407 S3FIFO-0.0250-1.9000 cache size    32800, 3000000 req, miss ratio 0.1732, byte miss ratio 0.1732
io_traces.ns407 S3FIFO-0.0250-1.9000 cache size    65600, 3000000 req, miss ratio 0.0638, byte miss ratio 0.0638
io_traces.ns407 S3FIFO-0.0250-1.9000 cache size   131201, 3000000 req, miss ratio 0.0547, byte miss ratio 0.0547
io_traces.ns407 S3FIFO-0.0500-0.9000 cache size      164, 3000000 req, miss ratio 0.5198, byte miss ratio 0.5198
io_traces.ns407 S3FIFO-0.0500-0.9000 cache size      492, 3000000 req, miss ratio 0.4800, byte miss ratio 0.4800
io_traces.ns407 S3FIFO-0.0500-0.9000 cache size     1640, 3000000 req, miss ratio 0.4497, byte miss ratio 0.4497
