cdn1_colo28.ns1003 S3FIFO-0.6000-1.9000 cache size       18, 1803124 req, miss ratio 0.1015, byte miss ratio 0.1015
cdn1_colo28.ns1003 S3FIFO-0.6000-1.9000 cache size       56, 1803124 req, miss ratio 0.0807, byte miss ratio 0.0807
cdn1_colo28.ns1003 S3FIFO-0.6000-1.9000 cache size      189, 1803124 req, miss ratio 0.0565, byte miss ratio 0.0565
cdn1_colo28.ns1003 S3FIFO-0.6000-1.9000 cache size      569, 1803124 req, miss ratio 0.0366, byte miss ratio 0.0366
cdn1_colo28.ns1003 S3FIFO-0.6000-1.9000 cache size     1897, 1803124 req, miss ratio 0.0209, byte miss ratio 0.0209
cdn1_colo28.ns1003 S3FIFO-0.6000-1.9000 cache size     3795, 1803124 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_colo28.ns1003 S3FIFO-0.6000-1.9000 cache size     7590, 1803124 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_colo28.ns1003 S3FIFO-0.6000-1.9000 cache size    15181, 1803124 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns1003 S3FIFO-0.2000-1.9000 cache size       18, 1803124 req, miss ratio 0.1005, byte miss ratio 0.1005
cdn1_colo28.ns1003 S3FIFO-0.2000-1.9000 cache size       56, 1803124 req, miss ratio 0.0763, byte miss ratio 0.0763
cdn1_colo28.ns1003 S3FIFO-0.2000-1.9000 cache size      189, 1803124 req, miss ratio 0.0505, byte miss ratio 0.0505
cdn1_colo28.ns1003 S3FIFO-0.2000-1.9000 cache size      569, 1803124 req, miss ratio 0.0319, byte miss ratio 0.0319
cdn1_colo28.ns1003 S3FIFO-0.2000-1.9000 cache size     1897, 1803124 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_colo28.ns1003 S3FIFO-0.2000-1.9000 cache size     3795, 1803124 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_colo28.ns1003 S3FIFO-0.2000-1.9000 cache size     7590, 1803124 req, miss ratio 0.0114, byte miss ratio 0.0114
cdn1_colo28.ns1003 S3FIFO-0.2000-1.9000 cache size    15181, 1803124 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns1003 S3FIFO-0.6500-0.9000 cache size       18, 1803124 req, miss ratio 0.1017, byte miss ratio 0.1017
cdn1_colo28.ns1003 S3FIFO-0.6500-0.9000 cache size       56, 1803124 req, miss ratio 0.0810, byte miss ratio 0.0810
cdn1_colo28.ns1003 S3FIFO-0.6500-0.9000 cache size      189, 1803124 req, miss ratio 0.0569, byte miss ratio 0.0569
cdn1_colo28.ns1003 S3FIFO-0.6500-0.9000 cache size      569, 1803124 req, miss ratio 0.0371, byte miss ratio 0.0371
cdn1_colo28.ns1003 S3FIFO-0.6500-0.9000 cache size     1897, 1803124 req, miss ratio 0.0212, byte miss ratio 0.0212
cdn1_colo28.ns1003 S3FIFO-0.6500-0.9000 cache size     3795, 1803124 req, miss ratio 0.0154, byte miss ratio 0.0154
cdn1_colo28.ns1003 S3FIFO-0.6500-0.9000 cache size     7590, 1803124 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_colo28.ns1003 S3FIFO-0.6500-0.9000 cache size    15181, 1803124 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns1003 S3FIFO-0.6000-0.9000 cache size       18, 1803124 req, miss ratio 0.1011, byte miss ratio 0.1011
cdn1_colo28.ns1003 S3FIFO-0.6000-0.9000 cache size       56, 1803124 req, miss ratio 0.0802, byte miss ratio 0.0802
cdn1_colo28.ns1003 S3FIFO-0.6000-0.9000 cache size      189, 1803124 req, miss ratio 0.0560, byte miss ratio 0.0560
cdn1_colo28.ns1003 S3FIFO-0.6000-0.9000 cache size      569, 1803124 req, miss ratio 0.0363, byte miss ratio 0.0363
cdn1_colo28.ns1003 S3FIFO-0.6000-0.9000 cache size     1897, 1803124 req, miss ratio 0.0207, byte miss ratio 0.0207
cdn1_colo28.ns1003 S3FIFO-0.6000-0.9000 cache size     3795, 1803124 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_colo28.ns1003 S3FIFO-0.6000-0.9000 cache size     7590, 1803124 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_colo28.ns1003 S3FIFO-0.6000-0.9000 cache size    15181, 1803124 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns1003 S3FIFO-0.9500-1.9000 cache size       18, 1803124 req, miss ratio 0.1119, byte miss ratio 0.1119
