cdn1_colo28.ns2087 S3FIFO-0.3500-0.9000 cache size        7, 6761286 req, miss ratio 0.7733, byte miss ratio 0.7733
cdn1_colo28.ns2087 S3FIFO-0.7500-0.9000 cache size       23, 6761286 req, miss ratio 0.6891, byte miss ratio 0.6891
cdn1_colo28.ns2087 S3FIFO-0.7500-0.9000 cache size       79, 6761286 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_colo28.ns2087 S3FIFO-0.7500-0.9000 cache size      237, 6761286 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns2087 S3FIFO-0.7500-0.9000 cache size      792, 6761286 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns2087 S3FIFO-0.7500-0.9000 cache size     1584, 6761286 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns2087 S3FIFO-0.7500-0.9000 cache size     3169, 6761286 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns2087 S3FIFO-0.7500-0.9000 cache size     6338, 6761286 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2087 S3FIFO-0.1500-1.9000 cache size        7, 6761286 req, miss ratio 0.7616, byte miss ratio 0.7616
cdn1_colo28.ns2087 S3FIFO-0.1500-1.9000 cache size       23, 6761286 req, miss ratio 0.6605, byte miss ratio 0.6605
cdn1_colo28.ns2087 S3FIFO-0.1500-1.9000 cache size       79, 6761286 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns2087 S3FIFO-0.1500-1.9000 cache size      237, 6761286 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns2087 S3FIFO-0.1500-1.9000 cache size      792, 6761286 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns2087 S3FIFO-0.1500-1.9000 cache size     1584, 6761286 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns2087 S3FIFO-0.1500-1.9000 cache size     3169, 6761286 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns2087 S3FIFO-0.1500-1.9000 cache size     6338, 6761286 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2087 S3FIFO-0.3500-1.9000 cache size        7, 6761286 req, miss ratio 0.7791, byte miss ratio 0.7791
cdn1_colo28.ns2087 S3FIFO-0.3500-1.9000 cache size       23, 6761286 req, miss ratio 0.7150, byte miss ratio 0.7150
cdn1_colo28.ns2087 S3FIFO-0.3500-1.9000 cache size       79, 6761286 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_colo28.ns2087 S3FIFO-0.3500-1.9000 cache size      237, 6761286 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns2087 S3FIFO-0.3500-1.9000 cache size      792, 6761286 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns2087 S3FIFO-0.3500-1.9000 cache size     1584, 6761286 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns2087 S3FIFO-0.3500-1.9000 cache size     3169, 6761286 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns2087 S3FIFO-0.3500-1.9000 cache size     6338, 6761286 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2087 S3FIFO-0.9500-0.9000 cache size        7, 6761286 req, miss ratio 0.8367, byte miss ratio 0.8367
cdn1_colo28.ns2087 S3FIFO-0.9500-0.9000 cache size       23, 6761286 req, miss ratio 0.6239, byte miss ratio 0.6239
cdn1_colo28.ns2087 S3FIFO-0.9500-0.9000 cache size       79, 6761286 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_colo28.ns2087 S3FIFO-0.9500-0.9000 cache size      237, 6761286 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns2087 S3FIFO-0.9500-0.9000 cache size      792, 6761286 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns2087 S3FIFO-0.9500-0.9000 cache size     1584, 6761286 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns2087 S3FIFO-0.9500-0.9000 cache size     3169, 6761286 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns2087 S3FIFO-0.9500-0.9000 cache size     6338, 6761286 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns2087 S3FIFO-0.6500-0.9000 cache size        7, 6761286 req, miss ratio 0.8071, byte miss ratio 0.8071
cdn1_colo28.ns2087 S3FIFO-0.6500-0.9000 cache size       23, 6761286 req, miss ratio 0.7245, byte miss ratio 0.7245
cdn1_colo28.ns2087 S3FIFO-0.6500-0.9000 cache size       79, 6761286 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns2087 S3FIFO-0.6500-0.9000 cache size      237, 6761286 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns2087 S3FIFO-0.6500-0.9000 cache size      792, 6761286 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns2087 S3FIFO-0.6500-0.9000 cache size     1584, 6761286 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns2087 S3FIFO-0.6500-0.9000 cache size     3169, 6761286 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns2087 S3FIFO-0.6500-0.9000 cache size     6338, 6761286 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2087 S3FIFO-0.0500-0.9000 cache size        7, 6761286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2087 S3FIFO-0.0500-0.9000 cache size       23, 6761286 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns2087 S3FIFO-0.0500-0.9000 cache size       79, 6761286 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns2087 S3FIFO-0.0500-0.9000 cache size      237, 6761286 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns2087 S3FIFO-0.0500-0.9000 cache size      792, 6761286 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns2087 S3FIFO-0.0500-0.9000 cache size     1584, 6761286 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns2087 S3FIFO-0.0500-0.9000 cache size     3169, 6761286 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns2087 S3FIFO-0.0500-0.9000 cache size     6338, 6761286 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2087 S3FIFO-0.3000-0.9000 cache size        7, 6761286 req, miss ratio 0.7733, byte miss ratio 0.7733
cdn1_colo28.ns2087 S3FIFO-0.3000-0.9000 cache size       23, 6761286 req, miss ratio 0.6933, byte miss ratio 0.6933
cdn1_colo28.ns2087 S3FIFO-0.3000-0.9000 cache size       79, 6761286 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_colo28.ns2087 S3FIFO-0.3000-0.9000 cache size      237, 6761286 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns2087 S3FIFO-0.3000-0.9000 cache size      792, 6761286 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns2087 S3FIFO-0.3000-0.9000 cache size     1584, 6761286 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns2087 S3FIFO-0.3000-0.9000 cache size     3169, 6761286 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns2087 S3FIFO-0.3000-0.9000 cache size     6338, 6761286 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2087 S3FIFO-0.9500-1.9000 cache size        7, 6761286 req, miss ratio 0.8374, byte miss ratio 0.8374
cdn1_colo28.ns2087 S3FIFO-0.9500-1.9000 cache size       23, 6761286 req, miss ratio 0.6236, byte miss ratio 0.6236
cdn1_colo28.ns2087 S3FIFO-0.9500-1.9000 cache size       79, 6761286 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_colo28.ns2087 S3FIFO-0.9500-1.9000 cache size      237, 6761286 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns2087 S3FIFO-0.9500-1.9000 cache size      792, 6761286 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns2087 S3FIFO-0.9500-1.9000 cache size     1584, 6761286 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns2087 S3FIFO-0.9500-1.9000 cache size     3169, 6761286 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns2087 S3FIFO-0.9500-1.9000 cache size     6338, 6761286 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns2087 S3FIFO-0.0100-1.9000 cache size        7, 6761286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2087 S3FIFO-0.0100-1.9000 cache size       23, 6761286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2087 S3FIFO-0.0100-1.9000 cache size       79, 6761286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2087 S3FIFO-0.0100-1.9000 cache size      237, 6761286 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns2087 S3FIFO-0.0100-1.9000 cache size      792, 6761286 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns2087 S3FIFO-0.0100-1.9000 cache size     1584, 6761286 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns2087 S3FIFO-0.0100-1.9000 cache size     3169, 6761286 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns2087 S3FIFO-0.0100-1.9000 cache size     6338, 6761286 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2087 S3FIFO-0.2500-0.9000 cache size        7, 6761286 req, miss ratio 0.7559, byte miss ratio 0.7559
cdn1_colo28.ns2087 S3FIFO-0.2500-0.9000 cache size       23, 6761286 req, miss ratio 0.6833, byte miss ratio 0.6833
cdn1_colo28.ns2087 S3FIFO-0.2500-0.9000 cache size       79, 6761286 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns2087 S3FIFO-0.2500-0.9000 cache size      237, 6761286 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns2087 S3FIFO-0.2500-0.9000 cache size      792, 6761286 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns2087 S3FIFO-0.2500-0.9000 cache size     1584, 6761286 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns2087 S3FIFO-0.2500-0.9000 cache size     3169, 6761286 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns2087 S3FIFO-0.2500-0.9000 cache size     6338, 6761286 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2087 S3FIFO-0.0010-0.9000 cache size        7, 6761286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2087 S3FIFO-0.0010-0.9000 cache size       23, 6761286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2087 S3FIFO-0.0010-0.9000 cache size       79, 6761286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2087 S3FIFO-0.0010-0.9000 cache size      237, 6761286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2087 S3FIFO-0.0010-0.9000 cache size      792, 6761286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2087 S3FIFO-0.0010-0.9000 cache size     1584, 6761286 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns2087 S3FIFO-0.0010-0.9000 cache size     3169, 6761286 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns2087 S3FIFO-0.0010-0.9000 cache size     6338, 6761286 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2087 S3FIFO-0.5000-0.9000 cache size        7, 6761286 req, miss ratio 0.7907, byte miss ratio 0.7907
cdn1_colo28.ns2087 S3FIFO-0.5000-0.9000 cache size       23, 6761286 req, miss ratio 0.7334, byte miss ratio 0.7334
cdn1_colo28.ns2087 S3FIFO-0.5000-0.9000 cache size       79, 6761286 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_colo28.ns2087 S3FIFO-0.5000-0.9000 cache size      237, 6761286 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns2087 S3FIFO-0.5000-0.9000 cache size      792, 6761286 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns2087 S3FIFO-0.5000-0.9000 cache size     1584, 6761286 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns2087 S3FIFO-0.5000-0.9000 cache size     3169, 6761286 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns2087 S3FIFO-0.5000-0.9000 cache size     6338, 6761286 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2087 S3FIFO-0.0250-0.9000 cache size        7, 6761286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2087 S3FIFO-0.0250-0.9000 cache size       23, 6761286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2087 S3FIFO-0.0250-0.9000 cache size       79, 6761286 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns2087 S3FIFO-0.0250-0.9000 cache size      237, 6761286 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns2087 S3FIFO-0.0250-0.9000 cache size      792, 6761286 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns2087 S3FIFO-0.0250-0.9000 cache size     1584, 6761286 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns2087 S3FIFO-0.0250-0.9000 cache size     3169, 6761286 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns2087 S3FIFO-0.0250-0.9000 cache size     6338, 6761286 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2087 S3FIFO-0.9000-1.9000 cache size        7, 6761286 req, miss ratio 0.8374, byte miss ratio 0.8374
cdn1_colo28.ns2087 S3FIFO-0.9000-1.9000 cache size       23, 6761286 req, miss ratio 0.6425, byte miss ratio 0.6425
cdn1_colo28.ns2087 S3FIFO-0.9000-1.9000 cache size       79, 6761286 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns2087 S3FIFO-0.9000-1.9000 cache size      237, 6761286 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_colo28.ns2087 S3FIFO-0.9000-1.9000 cache size      792, 6761286 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns2087 S3FIFO-0.9000-1.9000 cache size     1584, 6761286 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns2087 S3FIFO-0.9000-1.9000 cache size     3169, 6761286 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns2087 S3FIFO-0.9000-1.9000 cache size     6338, 6761286 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns2087 S3FIFO-0.6000-1.9000 cache size        7, 6761286 req, miss ratio 0.8112, byte miss ratio 0.8112
cdn1_colo28.ns2087 S3FIFO-0.6000-1.9000 cache size       23, 6761286 req, miss ratio 0.7319, byte miss ratio 0.7319
cdn1_colo28.ns2087 S3FIFO-0.6000-1.9000 cache size       79, 6761286 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2087 S3FIFO-0.6000-1.9000 cache size      237, 6761286 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns2087 S3FIFO-0.6000-1.9000 cache size      792, 6761286 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns2087 S3FIFO-0.6000-1.9000 cache size     1584, 6761286 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns2087 S3FIFO-0.6000-1.9000 cache size     3169, 6761286 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns2087 S3FIFO-0.6000-1.9000 cache size     6338, 6761286 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2087 S3FIFO-0.1000-1.9000 cache size        7, 6761286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2087 S3FIFO-0.1000-1.9000 cache size       23, 6761286 req, miss ratio 0.6427, byte miss ratio 0.6427
cdn1_colo28.ns2087 S3FIFO-0.1000-1.9000 cache size       79, 6761286 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns2087 S3FIFO-0.1000-1.9000 cache size      237, 6761286 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns2087 S3FIFO-0.1000-1.9000 cache size      792, 6761286 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns2087 S3FIFO-0.1000-1.9000 cache size     1584, 6761286 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns2087 S3FIFO-0.1000-1.9000 cache size     3169, 6761286 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns2087 S3FIFO-0.1000-1.9000 cache size     6338, 6761286 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2087 S3FIFO-0.9000-0.9000 cache size        7, 6761286 req, miss ratio 0.8367, byte miss ratio 0.8367
cdn1_colo28.ns2087 S3FIFO-0.9000-0.9000 cache size       23, 6761286 req, miss ratio 0.6425, byte miss ratio 0.6425
cdn1_colo28.ns2087 S3FIFO-0.9000-0.9000 cache size       79, 6761286 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns2087 S3FIFO-0.9000-0.9000 cache size      237, 6761286 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_colo28.ns2087 S3FIFO-0.9000-0.9000 cache size      792, 6761286 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns2087 S3FIFO-0.9000-0.9000 cache size     1584, 6761286 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns2087 S3FIFO-0.9000-0.9000 cache size     3169, 6761286 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns2087 S3FIFO-0.9000-0.9000 cache size     6338, 6761286 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns2087 S3FIFO-0.0050-0.9000 cache size        7, 6761286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2087 S3FIFO-0.0050-0.9000 cache size       23, 6761286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2087 S3FIFO-0.0050-0.9000 cache size       79, 6761286 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2087 S3FIFO-0.0050-0.9000 cache size      237, 6761286 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns2087 S3FIFO-0.0050-0.9000 cache size      792, 6761286 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns2087 S3FIFO-0.0050-0.9000 cache size     1584, 6761286 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns2087 S3FIFO-0.0050-0.9000 cache size     3169, 6761286 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns2087 S3FIFO-0.0050-0.9000 cache size     6338, 6761286 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2087 S3FIFO-0.8000-0.9000 cache size        7, 6761286 req, miss ratio 0.8224, byte miss ratio 0.8224
cdn1_colo28.ns2087 S3FIFO-0.8000-0.9000 cache size       23, 6761286 req, miss ratio 0.6747, byte miss ratio 0.6747
cdn1_colo28.ns2087 S3FIFO-0.8000-0.9000 cache size       79, 6761286 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_colo28.ns2087 S3FIFO-0.8000-0.9000 cache size      237, 6761286 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns2087 S3FIFO-0.8000-0.9000 cache size      792, 6761286 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns2087 S3FIFO-0.8000-0.9000 cache size     1584, 6761286 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns2087 S3FIFO-0.8000-0.9000 cache size     3169, 6761286 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns2087 S3FIFO-0.8000-0.9000 cache size     6338, 6761286 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2087 S3FIFO-0.3000-1.9000 cache size        7, 6761286 req, miss ratio 0.7791, byte miss ratio 0.7791
cdn1_colo28.ns2087 S3FIFO-0.3000-1.9000 cache size       23, 6761286 req, miss ratio 0.6950, byte miss ratio 0.6950
cdn1_colo28.ns2087 S3FIFO-0.3000-1.9000 cache size       79, 6761286 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns2087 S3FIFO-0.3000-1.9000 cache size      237, 6761286 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns2087 S3FIFO-0.3000-1.9000 cache size      792, 6761286 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns2087 S3FIFO-0.3000-1.9000 cache size     1584, 6761286 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns2087 S3FIFO-0.3000-1.9000 cache size     3169, 6761286 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns2087 S3FIFO-0.3000-1.9000 cache size     6338, 6761286 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2087 S3FIFO-0.2000-1.9000 cache size        7, 6761286 req, miss ratio 0.7616, byte miss ratio 0.7616
cdn1_colo28.ns2087 S3FIFO-0.2000-1.9000 cache size       23, 6761286 req, miss ratio 0.6743, byte miss ratio 0.6743
cdn1_colo28.ns2087 S3FIFO-0.2000-1.9000 cache size       79, 6761286 req, miss ratio 0.0039, byte miss ratio 0.0039
