io_traces.ns160 S3FIFO-0.1500-0.9000 cache size     2037, 18400000 req, miss ratio 0.3005, byte miss ratio 0.3005
io_traces.ns160 S3FIFO-0.4500-0.9000 cache size    61119, 18400000 req, miss ratio 0.1607, byte miss ratio 0.1607
io_traces.ns160 S3FIFO-0.4500-0.9000 cache size   203732, 18400000 req, miss ratio 0.1170, byte miss ratio 0.1170
io_traces.ns160 S3FIFO-0.4500-0.9000 cache size   407465, 18400000 req, miss ratio 0.1142, byte miss ratio 0.1142
io_traces.ns160 S3FIFO-0.4500-0.9000 cache size   814930, 18400000 req, miss ratio 0.1123, byte miss ratio 0.1123
io_traces.ns160 S3FIFO-0.4500-0.9000 cache size  1629861, 18400000 req, miss ratio 0.1109, byte miss ratio 0.1109
io_traces.ns160 S3FIFO-0.0250-0.9000 cache size     2037, 18400000 req, miss ratio 0.3186, byte miss ratio 0.3186
io_traces.ns160 S3FIFO-0.0250-0.9000 cache size     6111, 18400000 req, miss ratio 0.2825, byte miss ratio 0.2825
io_traces.ns160 S3FIFO-0.0250-0.9000 cache size    20373, 18400000 req, miss ratio 0.2303, byte miss ratio 0.2303
io_traces.ns160 S3FIFO-0.0250-0.9000 cache size    61119, 18400000 req, miss ratio 0.1942, byte miss ratio 0.1942
io_traces.ns160 S3FIFO-0.0250-0.9000 cache size   203732, 18400000 req, miss ratio 0.1364, byte miss ratio 0.1364
io_traces.ns160 S3FIFO-0.0250-0.9000 cache size   407465, 18400000 req, miss ratio 0.1226, byte miss ratio 0.1226
io_traces.ns160 S3FIFO-0.0250-0.9000 cache size   814930, 18400000 req, miss ratio 0.1142, byte miss ratio 0.1142
io_traces.ns160 S3FIFO-0.0250-0.9000 cache size  1629861, 18400000 req, miss ratio 0.1109, byte miss ratio 0.1109
io_traces.ns160 S3FIFO-0.9500-0.9000 cache size     2037, 18400000 req, miss ratio 0.4427, byte miss ratio 0.4427
io_traces.ns160 S3FIFO-0.9500-0.9000 cache size     6111, 18400000 req, miss ratio 0.3102, byte miss ratio 0.3102
io_traces.ns160 S3FIFO-0.9500-0.9000 cache size    20373, 18400000 req, miss ratio 0.2187, byte miss ratio 0.2187
io_traces.ns160 S3FIFO-0.9500-0.9000 cache size    61119, 18400000 req, miss ratio 0.1631, byte miss ratio 0.1631
io_traces.ns160 S3FIFO-0.9500-0.9000 cache size   203732, 18400000 req, miss ratio 0.1306, byte miss ratio 0.1306
io_traces.ns160 S3FIFO-0.9500-0.9000 cache size   407465, 18400000 req, miss ratio 0.1209, byte miss ratio 0.1209
io_traces.ns160 S3FIFO-0.9500-0.9000 cache size   814930, 18400000 req, miss ratio 0.1154, byte miss ratio 0.1154
io_traces.ns160 S3FIFO-0.9500-0.9000 cache size  1629861, 18400000 req, miss ratio 0.1120, byte miss ratio 0.1120
io_traces.ns160 S3FIFO-0.3000-0.9000 cache size     2037, 18400000 req, miss ratio 0.2988, byte miss ratio 0.2988
io_traces.ns160 S3FIFO-0.3000-0.9000 cache size     6111, 18400000 req, miss ratio 0.2711, byte miss ratio 0.2711
io_traces.ns160 S3FIFO-0.3000-0.9000 cache size    20373, 18400000 req, miss ratio 0.2177, byte miss ratio 0.2177
io_traces.ns160 S3FIFO-0.3000-0.9000 cache size    61119, 18400000 req, miss ratio 0.1634, byte miss ratio 0.1634
io_traces.ns160 S3FIFO-0.3000-0.9000 cache size   203732, 18400000 req, miss ratio 0.1176, byte miss ratio 0.1176
io_traces.ns160 S3FIFO-0.3000-0.9000 cache size   407465, 18400000 req, miss ratio 0.1144, byte miss ratio 0.1144
io_traces.ns160 S3FIFO-0.3000-0.9000 cache size   814930, 18400000 req, miss ratio 0.1124, byte miss ratio 0.1124
io_traces.ns160 S3FIFO-0.3000-0.9000 cache size  1629861, 18400000 req, miss ratio 0.1109, byte miss ratio 0.1109
io_traces.ns160 S3FIFO-0.0010-1.9000 cache size     2037, 18400000 req, miss ratio 0.3278, byte miss ratio 0.3278
io_traces.ns160 S3FIFO-0.0010-1.9000 cache size     6111, 18400000 req, miss ratio 0.3052, byte miss ratio 0.3052
io_traces.ns160 S3FIFO-0.0010-1.9000 cache size    20373, 18400000 req, miss ratio 0.2584, byte miss ratio 0.2584
io_traces.ns160 S3FIFO-0.0010-1.9000 cache size    61119, 18400000 req, miss ratio 0.2095, byte miss ratio 0.2095
io_traces.ns160 S3FIFO-0.0010-1.9000 cache size   203732, 18400000 req, miss ratio 0.1559, byte miss ratio 0.1559
io_traces.ns160 S3FIFO-0.0010-1.9000 cache size   407465, 18400000 req, miss ratio 0.1449, byte miss ratio 0.1449
io_traces.ns160 S3FIFO-0.0010-1.9000 cache size   814930, 18400000 req, miss ratio 0.1289, byte miss ratio 0.1289
io_traces.ns160 S3FIFO-0.0010-1.9000 cache size  1629861, 18400000 req, miss ratio 0.1109, byte miss ratio 0.1109
io_traces.ns160 S3FIFO-0.3500-0.9000 cache size     2037, 18400000 req, miss ratio 0.2988, byte miss ratio 0.2988
io_traces.ns160 S3FIFO-0.3500-0.9000 cache size     6111, 18400000 req, miss ratio 0.2712, byte miss ratio 0.2712
io_traces.ns160 S3FIFO-0.3500-0.9000 cache size    20373, 18400000 req, miss ratio 0.2169, byte miss ratio 0.2169
io_traces.ns160 S3FIFO-0.3500-0.9000 cache size    61119, 18400000 req, miss ratio 0.1621, byte miss ratio 0.1621
io_traces.ns160 S3FIFO-0.3500-0.9000 cache size   203732, 18400000 req, miss ratio 0.1174, byte miss ratio 0.1174
io_traces.ns160 S3FIFO-0.3500-0.9000 cache size   407465, 18400000 req, miss ratio 0.1143, byte miss ratio 0.1143
io_traces.ns160 S3FIFO-0.3500-0.9000 cache size   814930, 18400000 req, miss ratio 0.1124, byte miss ratio 0.1124
io_traces.ns160 S3FIFO-0.3500-0.9000 cache size  1629861, 18400000 req, miss ratio 0.1109, byte miss ratio 0.1109
io_traces.ns160 S3FIFO-0.7500-0.9000 cache size     2037, 18400000 req, miss ratio 0.3940, byte miss ratio 0.3940
io_traces.ns160 S3FIFO-0.7500-0.9000 cache size     6111, 18400000 req, miss ratio 0.2756, byte miss ratio 0.2756
io_traces.ns160 S3FIFO-0.7500-0.9000 cache size    20373, 18400000 req, miss ratio 0.2122, byte miss ratio 0.2122
io_traces.ns160 S3FIFO-0.7500-0.9000 cache size    61119, 18400000 req, miss ratio 0.1610, byte miss ratio 0.1610
io_traces.ns160 S3FIFO-0.7500-0.9000 cache size   203732, 18400000 req, miss ratio 0.1250, byte miss ratio 0.1250
io_traces.ns160 S3FIFO-0.7500-0.9000 cache size   407465, 18400000 req, miss ratio 0.1150, byte miss ratio 0.1150
io_traces.ns160 S3FIFO-0.7500-0.9000 cache size   814930, 18400000 req, miss ratio 0.1125, byte miss ratio 0.1125
io_traces.ns160 S3FIFO-0.7500-0.9000 cache size  1629861, 18400000 req, miss ratio 0.1112, byte miss ratio 0.1112
io_traces.ns160 S3FIFO-0.8000-0.9000 cache size     2037, 18400000 req, miss ratio 0.4061, byte miss ratio 0.4061
io_traces.ns160 S3FIFO-0.8000-0.9000 cache size     6111, 18400000 req, miss ratio 0.2796, byte miss ratio 0.2796
io_traces.ns160 S3FIFO-0.8000-0.9000 cache size    20373, 18400000 req, miss ratio 0.2129, byte miss ratio 0.2129
io_traces.ns160 S3FIFO-0.8000-0.9000 cache size    61119, 18400000 req, miss ratio 0.1613, byte miss ratio 0.1613
io_traces.ns160 S3FIFO-0.8000-0.9000 cache size   203732, 18400000 req, miss ratio 0.1268, byte miss ratio 0.1268
io_traces.ns160 S3FIFO-0.8000-0.9000 cache size   407465, 18400000 req, miss ratio 0.1160, byte miss ratio 0.1160
io_traces.ns160 S3FIFO-0.8000-0.9000 cache size   814930, 18400000 req, miss ratio 0.1126, byte miss ratio 0.1126
io_traces.ns160 S3FIFO-0.8000-0.9000 cache size  1629861, 18400000 req, miss ratio 0.1112, byte miss ratio 0.1112
io_traces.ns160 S3FIFO-0.8500-1.9000 cache size     2037, 18400000 req, miss ratio 0.4169, byte miss ratio 0.4169
io_traces.ns160 S3FIFO-0.8500-1.9000 cache size     6111, 18400000 req, miss ratio 0.2910, byte miss ratio 0.2910
io_traces.ns160 S3FIFO-0.8500-1.9000 cache size    20373, 18400000 req, miss ratio 0.2133, byte miss ratio 0.2133
io_traces.ns160 S3FIFO-0.8500-1.9000 cache size    61119, 18400000 req, miss ratio 0.1618, byte miss ratio 0.1618
io_traces.ns160 S3FIFO-0.8500-1.9000 cache size   203732, 18400000 req, miss ratio 0.1285, byte miss ratio 0.1285
io_traces.ns160 S3FIFO-0.8500-1.9000 cache size   407465, 18400000 req, miss ratio 0.1177, byte miss ratio 0.1177
io_traces.ns160 S3FIFO-0.8500-1.9000 cache size   814930, 18400000 req, miss ratio 0.1129, byte miss ratio 0.1129
io_traces.ns160 S3FIFO-0.8500-1.9000 cache size  1629861, 18400000 req, miss ratio 0.1113, byte miss ratio 0.1113
io_traces.ns160 S3FIFO-0.7500-1.9000 cache size     2037, 18400000 req, miss ratio 0.3948, byte miss ratio 0.3948
io_traces.ns160 S3FIFO-0.7500-1.9000 cache size     6111, 18400000 req, miss ratio 0.2763, byte miss ratio 0.2763
io_traces.ns160 S3FIFO-0.7500-1.9000 cache size    20373, 18400000 req, miss ratio 0.2120, byte miss ratio 0.2120
io_traces.ns160 S3FIFO-0.7500-1.9000 cache size    61119, 18400000 req, miss ratio 0.1612, byte miss ratio 0.1612
io_traces.ns160 S3FIFO-0.7500-1.9000 cache size   203732, 18400000 req, miss ratio 0.1251, byte miss ratio 0.1251
io_traces.ns160 S3FIFO-0.7500-1.9000 cache size   407465, 18400000 req, miss ratio 0.1150, byte miss ratio 0.1150
io_traces.ns160 S3FIFO-0.7500-1.9000 cache size   814930, 18400000 req, miss ratio 0.1125, byte miss ratio 0.1125
io_traces.ns160 S3FIFO-0.7500-1.9000 cache size  1629861, 18400000 req, miss ratio 0.1112, byte miss ratio 0.1112
io_traces.ns160 S3FIFO-0.9500-1.9000 cache size     2037, 18400000 req, miss ratio 0.4407, byte miss ratio 0.4407
io_traces.ns160 S3FIFO-0.9500-1.9000 cache size     6111, 18400000 req, miss ratio 0.3083, byte miss ratio 0.3083
io_traces.ns160 S3FIFO-0.9500-1.9000 cache size    20373, 18400000 req, miss ratio 0.2176, byte miss ratio 0.2176
io_traces.ns160 S3FIFO-0.9500-1.9000 cache size    61119, 18400000 req, miss ratio 0.1637, byte miss ratio 0.1637
io_traces.ns160 S3FIFO-0.9500-1.9000 cache size   203732, 18400000 req, miss ratio 0.1308, byte miss ratio 0.1308
io_traces.ns160 S3FIFO-0.9500-1.9000 cache size   407465, 18400000 req, miss ratio 0.1209, byte miss ratio 0.1209
io_traces.ns160 S3FIFO-0.9500-1.9000 cache size   814930, 18400000 req, miss ratio 0.1154, byte miss ratio 0.1154
io_traces.ns160 S3FIFO-0.9500-1.9000 cache size  1629861, 18400000 req, miss ratio 0.1120, byte miss ratio 0.1120
io_traces.ns160 S3FIFO-0.7000-0.9000 cache size     2037, 18400000 req, miss ratio 0.3810, byte miss ratio 0.3810
io_traces.ns160 S3FIFO-0.7000-0.9000 cache size     6111, 18400000 req, miss ratio 0.2748, byte miss ratio 0.2748
io_traces.ns160 S3FIFO-0.7000-0.9000 cache size    20373, 18400000 req, miss ratio 0.2120, byte miss ratio 0.2120
io_traces.ns160 S3FIFO-0.7000-0.9000 cache size    61119, 18400000 req, miss ratio 0.1607, byte miss ratio 0.1607
io_traces.ns160 S3FIFO-0.7000-0.9000 cache size   203732, 18400000 req, miss ratio 0.1229, byte miss ratio 0.1229
io_traces.ns160 S3FIFO-0.7000-0.9000 cache size   407465, 18400000 req, miss ratio 0.1146, byte miss ratio 0.1146
io_traces.ns160 S3FIFO-0.7000-0.9000 cache size   814930, 18400000 req, miss ratio 0.1124, byte miss ratio 0.1124
io_traces.ns160 S3FIFO-0.7000-0.9000 cache size  1629861, 18400000 req, miss ratio 0.1112, byte miss ratio 0.1112
io_traces.ns160 S3FIFO-0.1000-0.9000 cache size     2037, 18400000 req, miss ratio 0.3026, byte miss ratio 0.3026
io_traces.ns160 S3FIFO-0.1000-0.9000 cache size     6111, 18400000 req, miss ratio 0.2733, byte miss ratio 0.2733
io_traces.ns160 S3FIFO-0.1000-0.9000 cache size    20373, 18400000 req, miss ratio 0.2246, byte miss ratio 0.2246
io_traces.ns160 S3FIFO-0.1000-0.9000 cache size    61119, 18400000 req, miss ratio 0.1812, byte miss ratio 0.1812
io_traces.ns160 S3FIFO-0.1000-0.9000 cache size   203732, 18400000 req, miss ratio 0.1208, byte miss ratio 0.1208
io_traces.ns160 S3FIFO-0.1000-0.9000 cache size   407465, 18400000 req, miss ratio 0.1160, byte miss ratio 0.1160
io_traces.ns160 S3FIFO-0.1000-0.9000 cache size   814930, 18400000 req, miss ratio 0.1128, byte miss ratio 0.1128
io_traces.ns160 S3FIFO-0.1000-0.9000 cache size  1629861, 18400000 req, miss ratio 0.1109, byte miss ratio 0.1109
io_traces.ns160 S3FIFO-0.2000-0.9000 cache size     2037, 18400000 req, miss ratio 0.2994, byte miss ratio 0.2994
io_traces.ns160 S3FIFO-0.2000-0.9000 cache size     6111, 18400000 req, miss ratio 0.2716, byte miss ratio 0.2716
io_traces.ns160 S3FIFO-0.2000-0.9000 cache size    20373, 18400000 req, miss ratio 0.2204, byte miss ratio 0.2204
io_traces.ns160 S3FIFO-0.2000-0.9000 cache size    61119, 18400000 req, miss ratio 0.1685, byte miss ratio 0.1685
io_traces.ns160 S3FIFO-0.2000-0.9000 cache size   203732, 18400000 req, miss ratio 0.1183, byte miss ratio 0.1183
io_traces.ns160 S3FIFO-0.2000-0.9000 cache size   407465, 18400000 req, miss ratio 0.1148, byte miss ratio 0.1148
io_traces.ns160 S3FIFO-0.2000-0.9000 cache size   814930, 18400000 req, miss ratio 0.1125, byte miss ratio 0.1125
io_traces.ns160 S3FIFO-0.2000-0.9000 cache size  1629861, 18400000 req, miss ratio 0.1109, byte miss ratio 0.1109
io_traces.ns160 S3FIFO-0.5500-1.9000 cache size     2037, 18400000 req, miss ratio 0.3422, byte miss ratio 0.3422
io_traces.ns160 S3FIFO-0.5500-1.9000 cache size     6111, 18400000 req, miss ratio 0.2734, byte miss ratio 0.2734
io_traces.ns160 S3FIFO-0.5500-1.9000 cache size    20373, 18400000 req, miss ratio 0.2130, byte miss ratio 0.2130
io_traces.ns160 S3FIFO-0.5500-1.9000 cache size    61119, 18400000 req, miss ratio 0.1602, byte miss ratio 0.1602
io_traces.ns160 S3FIFO-0.5500-1.9000 cache size   203732, 18400000 req, miss ratio 0.1181, byte miss ratio 0.1181
io_traces.ns160 S3FIFO-0.5500-1.9000 cache size   407465, 18400000 req, miss ratio 0.1143, byte miss ratio 0.1143
io_traces.ns160 S3FIFO-0.5500-1.9000 cache size   814930, 18400000 req, miss ratio 0.1123, byte miss ratio 0.1123
io_traces.ns160 S3FIFO-0.5500-1.9000 cache size  1629861, 18400000 req, miss ratio 0.1111, byte miss ratio 0.1111
io_traces.ns160 S3FIFO-0.0100-1.9000 cache size     2037, 18400000 req, miss ratio 0.3256, byte miss ratio 0.3256
io_traces.ns160 S3FIFO-0.0100-1.9000 cache size     6111, 18400000 req, miss ratio 0.2870, byte miss ratio 0.2870
io_traces.ns160 S3FIFO-0.0100-1.9000 cache size    20373, 18400000 req, miss ratio 0.2317, byte miss ratio 0.2317
io_traces.ns160 S3FIFO-0.0100-1.9000 cache size    61119, 18400000 req, miss ratio 0.1979, byte miss ratio 0.1979
io_traces.ns160 S3FIFO-0.0100-1.9000 cache size   203732, 18400000 req, miss ratio 0.1457, byte miss ratio 0.1457
io_traces.ns160 S3FIFO-0.0100-1.9000 cache size   407465, 18400000 req, miss ratio 0.1323, byte miss ratio 0.1323
io_traces.ns160 S3FIFO-0.0100-1.9000 cache size   814930, 18400000 req, miss ratio 0.1184, byte miss ratio 0.1184
io_traces.ns160 S3FIFO-0.0100-1.9000 cache size  1629861, 18400000 req, miss ratio 0.1109, byte miss ratio 0.1109
io_traces.ns160 S3FIFO-0.4000-0.9000 cache size     2037, 18400000 req, miss ratio 0.3005, byte miss ratio 0.3005
io_traces.ns160 S3FIFO-0.4000-0.9000 cache size     6111, 18400000 req, miss ratio 0.2714, byte miss ratio 0.2714
io_traces.ns160 S3FIFO-0.4000-0.9000 cache size    20373, 18400000 req, miss ratio 0.2166, byte miss ratio 0.2166
io_traces.ns160 S3FIFO-0.4000-0.9000 cache size    61119, 18400000 req, miss ratio 0.1617, byte miss ratio 0.1617
io_traces.ns160 S3FIFO-0.4000-0.9000 cache size   203732, 18400000 req, miss ratio 0.1171, byte miss ratio 0.1171
io_traces.ns160 S3FIFO-0.4000-0.9000 cache size   407465, 18400000 req, miss ratio 0.1142, byte miss ratio 0.1142
io_traces.ns160 S3FIFO-0.4000-0.9000 cache size   814930, 18400000 req, miss ratio 0.1122, byte miss ratio 0.1122
io_traces.ns160 S3FIFO-0.4000-0.9000 cache size  1629861, 18400000 req, miss ratio 0.1109, byte miss ratio 0.1109
io_traces.ns160 S3FIFO-0.0250-1.9000 cache size     2037, 18400000 req, miss ratio 0.3169, byte miss ratio 0.3169
io_traces.ns160 S3FIFO-0.0250-1.9000 cache size     6111, 18400000 req, miss ratio 0.2793, byte miss ratio 0.2793
io_traces.ns160 S3FIFO-0.0250-1.9000 cache size    20373, 18400000 req, miss ratio 0.2290, byte miss ratio 0.2290
io_traces.ns160 S3FIFO-0.0250-1.9000 cache size    61119, 18400000 req, miss ratio 0.1933, byte miss ratio 0.1933
io_traces.ns160 S3FIFO-0.0250-1.9000 cache size   203732, 18400000 req, miss ratio 0.1361, byte miss ratio 0.1361
io_traces.ns160 S3FIFO-0.0250-1.9000 cache size   407465, 18400000 req, miss ratio 0.1225, byte miss ratio 0.1225
io_traces.ns160 S3FIFO-0.0250-1.9000 cache size   814930, 18400000 req, miss ratio 0.1142, byte miss ratio 0.1142
io_traces.ns160 S3FIFO-0.0250-1.9000 cache size  1629861, 18400000 req, miss ratio 0.1109, byte miss ratio 0.1109
io_traces.ns160 S3FIFO-0.6500-1.9000 cache size     2037, 18400000 req, miss ratio 0.3698, byte miss ratio 0.3698
io_traces.ns160 S3FIFO-0.6500-1.9000 cache size     6111, 18400000 req, miss ratio 0.2745, byte miss ratio 0.2745
io_traces.ns160 S3FIFO-0.6500-1.9000 cache size    20373, 18400000 req, miss ratio 0.2116, byte miss ratio 0.2116
io_traces.ns160 S3FIFO-0.6500-1.9000 cache size    61119, 18400000 req, miss ratio 0.1606, byte miss ratio 0.1606
io_traces.ns160 S3FIFO-0.6500-1.9000 cache size   203732, 18400000 req, miss ratio 0.1211, byte miss ratio 0.1211
io_traces.ns160 S3FIFO-0.6500-1.9000 cache size   407465, 18400000 req, miss ratio 0.1145, byte miss ratio 0.1145
io_traces.ns160 S3FIFO-0.6500-1.9000 cache size   814930, 18400000 req, miss ratio 0.1123, byte miss ratio 0.1123
io_traces.ns160 S3FIFO-0.6500-1.9000 cache size  1629861, 18400000 req, miss ratio 0.1112, byte miss ratio 0.1112
io_traces.ns160 S3FIFO-0.0050-1.9000 cache size     2037, 18400000 req, miss ratio 0.3268, byte miss ratio 0.3268
io_traces.ns160 S3FIFO-0.0050-1.9000 cache size     6111, 18400000 req, miss ratio 0.3001, byte miss ratio 0.3001
io_traces.ns160 S3FIFO-0.0050-1.9000 cache size    20373, 18400000 req, miss ratio 0.2378, byte miss ratio 0.2378
io_traces.ns160 S3FIFO-0.0050-1.9000 cache size    61119, 18400000 req, miss ratio 0.2001, byte miss ratio 0.2001
io_traces.ns160 S3FIFO-0.0050-1.9000 cache size   203732, 18400000 req, miss ratio 0.1502, byte miss ratio 0.1502
io_traces.ns160 S3FIFO-0.0050-1.9000 cache size   407465, 18400000 req, miss ratio 0.1379, byte miss ratio 0.1379
io_traces.ns160 S3FIFO-0.0050-1.9000 cache size   814930, 18400000 req, miss ratio 0.1228, byte miss ratio 0.1228
io_traces.ns160 S3FIFO-0.0050-1.9000 cache size  1629861, 18400000 req, miss ratio 0.1109, byte miss ratio 0.1109
io_traces.ns160 S3FIFO-0.5500-0.9000 cache size     2037, 18400000 req, miss ratio 0.3387, byte miss ratio 0.3387
io_traces.ns160 S3FIFO-0.5500-0.9000 cache size     6111, 18400000 req, miss ratio 0.2726, byte miss ratio 0.2726
io_traces.ns160 S3FIFO-0.5500-0.9000 cache size    20373, 18400000 req, miss ratio 0.2141, byte miss ratio 0.2141
io_traces.ns160 S3FIFO-0.5500-0.9000 cache size    61119, 18400000 req, miss ratio 0.1602, byte miss ratio 0.1602
io_traces.ns160 S3FIFO-0.5500-0.9000 cache size   203732, 18400000 req, miss ratio 0.1181, byte miss ratio 0.1181
io_traces.ns160 S3FIFO-0.5500-0.9000 cache size   407465, 18400000 req, miss ratio 0.1143, byte miss ratio 0.1143
io_traces.ns160 S3FIFO-0.5500-0.9000 cache size   814930, 18400000 req, miss ratio 0.1123, byte miss ratio 0.1123
io_traces.ns160 S3FIFO-0.5500-0.9000 cache size  1629861, 18400000 req, miss ratio 0.1111, byte miss ratio 0.1111
io_traces.ns160 S3FIFO-0.6000-0.9000 cache size     2037, 18400000 req, miss ratio 0.3533, byte miss ratio 0.3533
