cdn1_colo28.ns2908 S3FIFO-0.1500-1.9000 cache size        7, 1401218 req, miss ratio 0.0582, byte miss ratio 0.0582
cdn1_colo28.ns2908 S3FIFO-0.0050-1.9000 cache size       48, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0050-1.9000 cache size       96, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0050-1.9000 cache size      193, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.1500-0.9000 cache size        7, 1401218 req, miss ratio 0.0574, byte miss ratio 0.0574
cdn1_colo28.ns2908 S3FIFO-0.1500-0.9000 cache size       24, 1401218 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns2908 S3FIFO-0.1500-0.9000 cache size       48, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.1500-0.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.1500-0.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.3500-0.9000 cache size        7, 1401218 req, miss ratio 0.0625, byte miss ratio 0.0625
cdn1_colo28.ns2908 S3FIFO-0.3500-0.9000 cache size       24, 1401218 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns2908 S3FIFO-0.3500-0.9000 cache size       48, 1401218 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns2908 S3FIFO-0.3500-0.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.3500-0.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.5000-1.9000 cache size        7, 1401218 req, miss ratio 0.0709, byte miss ratio 0.0709
cdn1_colo28.ns2908 S3FIFO-0.5000-1.9000 cache size       24, 1401218 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns2908 S3FIFO-0.5000-1.9000 cache size       48, 1401218 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns2908 S3FIFO-0.5000-1.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.5000-1.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.1000-0.9000 cache size        7, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.1000-0.9000 cache size       24, 1401218 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns2908 S3FIFO-0.1000-0.9000 cache size       48, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.1000-0.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.1000-0.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.4500-0.9000 cache size        7, 1401218 req, miss ratio 0.0708, byte miss ratio 0.0708
cdn1_colo28.ns2908 S3FIFO-0.4500-0.9000 cache size       24, 1401218 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns2908 S3FIFO-0.4500-0.9000 cache size       48, 1401218 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns2908 S3FIFO-0.4500-0.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.4500-0.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.7000-1.9000 cache size        7, 1401218 req, miss ratio 0.0785, byte miss ratio 0.0785
cdn1_colo28.ns2908 S3FIFO-0.7000-1.9000 cache size       24, 1401218 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns2908 S3FIFO-0.7000-1.9000 cache size       48, 1401218 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2908 S3FIFO-0.7000-1.9000 cache size       96, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.7000-1.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.4000-1.9000 cache size        7, 1401218 req, miss ratio 0.0629, byte miss ratio 0.0629
cdn1_colo28.ns2908 S3FIFO-0.4000-1.9000 cache size       24, 1401218 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns2908 S3FIFO-0.4000-1.9000 cache size       48, 1401218 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns2908 S3FIFO-0.4000-1.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.4000-1.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.9000-0.9000 cache size        7, 1401218 req, miss ratio 0.0914, byte miss ratio 0.0914
cdn1_colo28.ns2908 S3FIFO-0.9000-0.9000 cache size       24, 1401218 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns2908 S3FIFO-0.9000-0.9000 cache size       48, 1401218 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns2908 S3FIFO-0.9000-0.9000 cache size       96, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.9000-0.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.3000-0.9000 cache size        7, 1401218 req, miss ratio 0.0625, byte miss ratio 0.0625
cdn1_colo28.ns2908 S3FIFO-0.3000-0.9000 cache size       24, 1401218 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2908 S3FIFO-0.3000-0.9000 cache size       48, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.3000-0.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.3000-0.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.9900-0.9000 cache size        7, 1401218 req, miss ratio 0.0914, byte miss ratio 0.0914
cdn1_colo28.ns2908 S3FIFO-0.9900-0.9000 cache size       24, 1401218 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns2908 S3FIFO-0.9900-0.9000 cache size       48, 1401218 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns2908 S3FIFO-0.9900-0.9000 cache size       96, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.9900-0.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.2500-1.9000 cache size        7, 1401218 req, miss ratio 0.0582, byte miss ratio 0.0582
cdn1_colo28.ns2908 S3FIFO-0.2500-1.9000 cache size       24, 1401218 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2908 S3FIFO-0.2500-1.9000 cache size       48, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.2500-1.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.2500-1.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.9900-1.9000 cache size        7, 1401218 req, miss ratio 0.0903, byte miss ratio 0.0903
cdn1_colo28.ns2908 S3FIFO-0.9900-1.9000 cache size       24, 1401218 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns2908 S3FIFO-0.9900-1.9000 cache size       48, 1401218 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns2908 S3FIFO-0.9900-1.9000 cache size       96, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.9900-1.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.3500-1.9000 cache size        7, 1401218 req, miss ratio 0.0629, byte miss ratio 0.0629
cdn1_colo28.ns2908 S3FIFO-0.3500-1.9000 cache size       24, 1401218 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns2908 S3FIFO-0.3500-1.9000 cache size       48, 1401218 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns2908 S3FIFO-0.3500-1.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.3500-1.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.8500-0.9000 cache size        7, 1401218 req, miss ratio 0.0858, byte miss ratio 0.0858
cdn1_colo28.ns2908 S3FIFO-0.8500-0.9000 cache size       24, 1401218 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns2908 S3FIFO-0.8500-0.9000 cache size       48, 1401218 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns2908 S3FIFO-0.8500-0.9000 cache size       96, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.8500-0.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.0100-0.9000 cache size        7, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0100-0.9000 cache size       24, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0100-0.9000 cache size       48, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0100-0.9000 cache size       96, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0100-0.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.6500-0.9000 cache size        7, 1401218 req, miss ratio 0.0789, byte miss ratio 0.0789
cdn1_colo28.ns2908 S3FIFO-0.6500-0.9000 cache size       24, 1401218 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns2908 S3FIFO-0.6500-0.9000 cache size       48, 1401218 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2908 S3FIFO-0.6500-0.9000 cache size       96, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.6500-0.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.9500-1.9000 cache size        7, 1401218 req, miss ratio 0.0903, byte miss ratio 0.0903
cdn1_colo28.ns2908 S3FIFO-0.9500-1.9000 cache size       24, 1401218 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns2908 S3FIFO-0.9500-1.9000 cache size       48, 1401218 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns2908 S3FIFO-0.9500-1.9000 cache size       96, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.9500-1.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.8000-1.9000 cache size        7, 1401218 req, miss ratio 0.0851, byte miss ratio 0.0851
cdn1_colo28.ns2908 S3FIFO-0.8000-1.9000 cache size       24, 1401218 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns2908 S3FIFO-0.8000-1.9000 cache size       48, 1401218 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2908 S3FIFO-0.8000-1.9000 cache size       96, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.8000-1.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.5000-0.9000 cache size        7, 1401218 req, miss ratio 0.0708, byte miss ratio 0.0708
cdn1_colo28.ns2908 S3FIFO-0.5000-0.9000 cache size       24, 1401218 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns2908 S3FIFO-0.5000-0.9000 cache size       48, 1401218 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns2908 S3FIFO-0.5000-0.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.5000-0.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.0250-1.9000 cache size        7, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0250-1.9000 cache size       24, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0250-1.9000 cache size       48, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.0250-1.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.0250-1.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.0050-0.9000 cache size        7, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0050-0.9000 cache size       24, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0050-0.9000 cache size       48, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0050-0.9000 cache size       96, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0050-0.9000 cache size      193, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.4500-1.9000 cache size        7, 1401218 req, miss ratio 0.0709, byte miss ratio 0.0709
cdn1_colo28.ns2908 S3FIFO-0.4500-1.9000 cache size       24, 1401218 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns2908 S3FIFO-0.4500-1.9000 cache size       48, 1401218 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns2908 S3FIFO-0.4500-1.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.4500-1.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.7000-0.9000 cache size        7, 1401218 req, miss ratio 0.0789, byte miss ratio 0.0789
cdn1_colo28.ns2908 S3FIFO-0.7000-0.9000 cache size       24, 1401218 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns2908 S3FIFO-0.7000-0.9000 cache size       48, 1401218 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2908 S3FIFO-0.7000-0.9000 cache size       96, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.7000-0.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.2000-1.9000 cache size        7, 1401218 req, miss ratio 0.0582, byte miss ratio 0.0582
cdn1_colo28.ns2908 S3FIFO-0.2000-1.9000 cache size       24, 1401218 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2908 S3FIFO-0.2000-1.9000 cache size       48, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.2000-1.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.2000-1.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.6500-1.9000 cache size        7, 1401218 req, miss ratio 0.0785, byte miss ratio 0.0785
cdn1_colo28.ns2908 S3FIFO-0.6500-1.9000 cache size       24, 1401218 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns2908 S3FIFO-0.6500-1.9000 cache size       48, 1401218 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2908 S3FIFO-0.6500-1.9000 cache size       96, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.6500-1.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.0100-1.9000 cache size        7, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0100-1.9000 cache size       24, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0100-1.9000 cache size       48, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0100-1.9000 cache size       96, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0100-1.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.0500-0.9000 cache size        7, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0500-0.9000 cache size       24, 1401218 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns2908 S3FIFO-0.0500-0.9000 cache size       48, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.0500-0.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.0500-0.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.5500-0.9000 cache size        7, 1401218 req, miss ratio 0.0708, byte miss ratio 0.0708
cdn1_colo28.ns2908 S3FIFO-0.5500-0.9000 cache size       24, 1401218 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns2908 S3FIFO-0.5500-0.9000 cache size       48, 1401218 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns2908 S3FIFO-0.5500-0.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.5500-0.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.7500-0.9000 cache size        7, 1401218 req, miss ratio 0.0858, byte miss ratio 0.0858
cdn1_colo28.ns2908 S3FIFO-0.7500-0.9000 cache size       24, 1401218 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns2908 S3FIFO-0.7500-0.9000 cache size       48, 1401218 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2908 S3FIFO-0.7500-0.9000 cache size       96, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.7500-0.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.1000-1.9000 cache size        7, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.1000-1.9000 cache size       24, 1401218 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns2908 S3FIFO-0.1000-1.9000 cache size       48, 1401218 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns2908 S3FIFO-0.1000-1.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.1000-1.9000 cache size      193, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns2908 S3FIFO-0.0010-1.9000 cache size        7, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0010-1.9000 cache size       24, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0010-1.9000 cache size       48, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0010-1.9000 cache size       96, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0010-1.9000 cache size      193, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0250-0.9000 cache size        7, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0250-0.9000 cache size       24, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0250-0.9000 cache size       48, 1401218 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2908 S3FIFO-0.0250-0.9000 cache size       96, 1401218 req, miss ratio 0.0002, byte miss ratio 0.0002
