tencentBlock.ns6410 S3FIFO-0.8500-0.9000 cache size     3678, 96532648 req, miss ratio 0.7501, byte miss ratio 0.7501
tencentBlock.ns6410 S3FIFO-0.8500-0.9000 cache size    11034, 96532648 req, miss ratio 0.6644, byte miss ratio 0.6644
tencentBlock.ns6410 S3FIFO-0.8500-0.9000 cache size    36780, 96532648 req, miss ratio 0.4454, byte miss ratio 0.4454
tencentBlock.ns6410 S3FIFO-0.8500-0.9000 cache size   110340, 96532648 req, miss ratio 0.1779, byte miss ratio 0.1779
tencentBlock.ns6410 S3FIFO-0.8500-0.9000 cache size   367800, 96532648 req, miss ratio 0.0703, byte miss ratio 0.0703
tencentBlock.ns6410 S3FIFO-0.8500-0.9000 cache size   735600, 96532648 req, miss ratio 0.0521, byte miss ratio 0.0521
tencentBlock.ns6410 S3FIFO-0.8500-0.9000 cache size  1471201, 96532648 req, miss ratio 0.0427, byte miss ratio 0.0427
tencentBlock.ns6410 S3FIFO-0.8500-0.9000 cache size  2942403, 96532648 req, miss ratio 0.0387, byte miss ratio 0.0387
tencentBlock.ns6410 S3FIFO-0.7500-1.9000 cache size     3678, 96532648 req, miss ratio 0.7431, byte miss ratio 0.7431
tencentBlock.ns6410 S3FIFO-0.7500-1.9000 cache size    11034, 96532648 req, miss ratio 0.6561, byte miss ratio 0.6561
tencentBlock.ns6410 S3FIFO-0.7500-1.9000 cache size    36780, 96532648 req, miss ratio 0.4323, byte miss ratio 0.4323
tencentBlock.ns6410 S3FIFO-0.7500-1.9000 cache size   110340, 96532648 req, miss ratio 0.1661, byte miss ratio 0.1661
tencentBlock.ns6410 S3FIFO-0.7500-1.9000 cache size   367800, 96532648 req, miss ratio 0.0646, byte miss ratio 0.0646
tencentBlock.ns6410 S3FIFO-0.7500-1.9000 cache size   735600, 96532648 req, miss ratio 0.0494, byte miss ratio 0.0494
tencentBlock.ns6410 S3FIFO-0.7500-1.9000 cache size  1471201, 96532648 req, miss ratio 0.0418, byte miss ratio 0.0418
tencentBlock.ns6410 S3FIFO-0.7500-1.9000 cache size  2942403, 96532648 req, miss ratio 0.0382, byte miss ratio 0.0382
tencentBlock.ns6410 S3FIFO-0.9500-1.9000 cache size     3678, 96532648 req, miss ratio 0.7708, byte miss ratio 0.7708
tencentBlock.ns6410 S3FIFO-0.9500-1.9000 cache size    11034, 96532648 req, miss ratio 0.6811, byte miss ratio 0.6811
tencentBlock.ns6410 S3FIFO-0.9500-1.9000 cache size    36780, 96532648 req, miss ratio 0.4353, byte miss ratio 0.4353
tencentBlock.ns6410 S3FIFO-0.9500-1.9000 cache size   110340, 96532648 req, miss ratio 0.1877, byte miss ratio 0.1877
tencentBlock.ns6410 S3FIFO-0.9500-1.9000 cache size   367800, 96532648 req, miss ratio 0.0748, byte miss ratio 0.0748
tencentBlock.ns6410 S3FIFO-0.9500-1.9000 cache size   735600, 96532648 req, miss ratio 0.0561, byte miss ratio 0.0561
tencentBlock.ns6410 S3FIFO-0.9500-1.9000 cache size  1471201, 96532648 req, miss ratio 0.0448, byte miss ratio 0.0448
tencentBlock.ns6410 S3FIFO-0.9500-1.9000 cache size  2942403, 96532648 req, miss ratio 0.0396, byte miss ratio 0.0396
tencentBlock.ns6410 S3FIFO-0.0050-0.9000 cache size     3678, 96532648 req, miss ratio 0.6625, byte miss ratio 0.6625
tencentBlock.ns6410 S3FIFO-0.0050-0.9000 cache size    11034, 96532648 req, miss ratio 0.5211, byte miss ratio 0.5211
tencentBlock.ns6410 S3FIFO-0.0050-0.9000 cache size    36780, 96532648 req, miss ratio 0.3080, byte miss ratio 0.3080
tencentBlock.ns6410 S3FIFO-0.0050-0.9000 cache size   110340, 96532648 req, miss ratio 0.1135, byte miss ratio 0.1135
tencentBlock.ns6410 S3FIFO-0.0050-0.9000 cache size   367800, 96532648 req, miss ratio 0.0498, byte miss ratio 0.0498
tencentBlock.ns6410 S3FIFO-0.0050-0.9000 cache size   735600, 96532648 req, miss ratio 0.0439, byte miss ratio 0.0439
tencentBlock.ns6410 S3FIFO-0.0050-0.9000 cache size  1471201, 96532648 req, miss ratio 0.0399, byte miss ratio 0.0399
tencentBlock.ns6410 S3FIFO-0.0050-0.9000 cache size  2942403, 96532648 req, miss ratio 0.0382, byte miss ratio 0.0382
tencentBlock.ns6410 S3FIFO-0.5500-0.9000 cache size     3678, 96532648 req, miss ratio 0.7166, byte miss ratio 0.7166
tencentBlock.ns6410 S3FIFO-0.5500-0.9000 cache size    11034, 96532648 req, miss ratio 0.6097, byte miss ratio 0.6097
tencentBlock.ns6410 S3FIFO-0.5500-0.9000 cache size    36780, 96532648 req, miss ratio 0.4209, byte miss ratio 0.4209
tencentBlock.ns6410 S3FIFO-0.5500-0.9000 cache size   110340, 96532648 req, miss ratio 0.1473, byte miss ratio 0.1473
tencentBlock.ns6410 S3FIFO-0.5500-0.9000 cache size   367800, 96532648 req, miss ratio 0.0559, byte miss ratio 0.0559
tencentBlock.ns6410 S3FIFO-0.5500-0.9000 cache size   735600, 96532648 req, miss ratio 0.0469, byte miss ratio 0.0469
tencentBlock.ns6410 S3FIFO-0.5500-0.9000 cache size  1471201, 96532648 req, miss ratio 0.0405, byte miss ratio 0.0405
tencentBlock.ns6410 S3FIFO-0.5500-0.9000 cache size  2942403, 96532648 req, miss ratio 0.0382, byte miss ratio 0.0382
tencentBlock.ns6410 S3FIFO-0.6500-0.9000 cache size     3678, 96532648 req, miss ratio 0.7277, byte miss ratio 0.7277
tencentBlock.ns6410 S3FIFO-0.6500-0.9000 cache size    11034, 96532648 req, miss ratio 0.6290, byte miss ratio 0.6290
tencentBlock.ns6410 S3FIFO-0.6500-0.9000 cache size    36780, 96532648 req, miss ratio 0.4317, byte miss ratio 0.4317
tencentBlock.ns6410 S3FIFO-0.6500-0.9000 cache size   110340, 96532648 req, miss ratio 0.1562, byte miss ratio 0.1562
tencentBlock.ns6410 S3FIFO-0.6500-0.9000 cache size   367800, 96532648 req, miss ratio 0.0596, byte miss ratio 0.0596
tencentBlock.ns6410 S3FIFO-0.6500-0.9000 cache size   735600, 96532648 req, miss ratio 0.0478, byte miss ratio 0.0478
tencentBlock.ns6410 S3FIFO-0.6500-0.9000 cache size  1471201, 96532648 req, miss ratio 0.0412, byte miss ratio 0.0412
tencentBlock.ns6410 S3FIFO-0.6500-0.9000 cache size  2942403, 96532648 req, miss ratio 0.0382, byte miss ratio 0.0382
tencentBlock.ns6410 S3FIFO-0.7000-0.9000 cache size     3678, 96532648 req, miss ratio 0.7332, byte miss ratio 0.7332
tencentBlock.ns6410 S3FIFO-0.7000-0.9000 cache size    11034, 96532648 req, miss ratio 0.6382, byte miss ratio 0.6382
tencentBlock.ns6410 S3FIFO-0.7000-0.9000 cache size    36780, 96532648 req, miss ratio 0.4353, byte miss ratio 0.4353
tencentBlock.ns6410 S3FIFO-0.7000-0.9000 cache size   110340, 96532648 req, miss ratio 0.1612, byte miss ratio 0.1612
tencentBlock.ns6410 S3FIFO-0.7000-0.9000 cache size   367800, 96532648 req, miss ratio 0.0623, byte miss ratio 0.0623
tencentBlock.ns6410 S3FIFO-0.7000-0.9000 cache size   735600, 96532648 req, miss ratio 0.0485, byte miss ratio 0.0485
tencentBlock.ns6410 S3FIFO-0.7000-0.9000 cache size  1471201, 96532648 req, miss ratio 0.0415, byte miss ratio 0.0415
tencentBlock.ns6410 S3FIFO-0.7000-0.9000 cache size  2942403, 96532648 req, miss ratio 0.0382, byte miss ratio 0.0382
tencentBlock.ns6410 S3FIFO-0.9900-1.9000 cache size     3678, 96532648 req, miss ratio 0.7736, byte miss ratio 0.7736
tencentBlock.ns6410 S3FIFO-0.9900-1.9000 cache size    11034, 96532648 req, miss ratio 0.6840, byte miss ratio 0.6840
tencentBlock.ns6410 S3FIFO-0.9900-1.9000 cache size    36780, 96532648 req, miss ratio 0.4348, byte miss ratio 0.4348
