cdn1_colo28.ns669 S3FIFO-0.7500-0.9000 cache size      997, 5383246 req, miss ratio 0.2605, byte miss ratio 0.2605
cdn1_colo28.ns669 S3FIFO-0.7500-0.9000 cache size     2991, 5383246 req, miss ratio 0.2451, byte miss ratio 0.2451
cdn1_colo28.ns669 S3FIFO-0.7500-0.9000 cache size     9973, 5383246 req, miss ratio 0.2320, byte miss ratio 0.2320
cdn1_colo28.ns669 S3FIFO-0.7500-0.9000 cache size    29919, 5383246 req, miss ratio 0.2227, byte miss ratio 0.2227
cdn1_colo28.ns669 S3FIFO-0.7500-0.9000 cache size    99730, 5383246 req, miss ratio 0.2108, byte miss ratio 0.2108
cdn1_colo28.ns669 S3FIFO-0.7500-0.9000 cache size   199460, 5383246 req, miss ratio 0.2022, byte miss ratio 0.2022
cdn1_colo28.ns669 S3FIFO-0.7500-0.9000 cache size   398921, 5383246 req, miss ratio 0.1940, byte miss ratio 0.1940
cdn1_colo28.ns669 S3FIFO-0.7500-0.9000 cache size   797843, 5383246 req, miss ratio 0.1870, byte miss ratio 0.1870
cdn1_colo28.ns669 S3FIFO-0.8000-1.9000 cache size      997, 5383246 req, miss ratio 0.2619, byte miss ratio 0.2619
cdn1_colo28.ns669 S3FIFO-0.8000-1.9000 cache size     2991, 5383246 req, miss ratio 0.2460, byte miss ratio 0.2460
cdn1_colo28.ns669 S3FIFO-0.8000-1.9000 cache size     9973, 5383246 req, miss ratio 0.2328, byte miss ratio 0.2328
cdn1_colo28.ns669 S3FIFO-0.8000-1.9000 cache size    29919, 5383246 req, miss ratio 0.2232, byte miss ratio 0.2232
cdn1_colo28.ns669 S3FIFO-0.8000-1.9000 cache size    99730, 5383246 req, miss ratio 0.2113, byte miss ratio 0.2113
cdn1_colo28.ns669 S3FIFO-0.8000-1.9000 cache size   199460, 5383246 req, miss ratio 0.2027, byte miss ratio 0.2027
cdn1_colo28.ns669 S3FIFO-0.8000-1.9000 cache size   398921, 5383246 req, miss ratio 0.1942, byte miss ratio 0.1942
cdn1_colo28.ns669 S3FIFO-0.8000-1.9000 cache size   797843, 5383246 req, miss ratio 0.1870, byte miss ratio 0.1870
