cdn1_colo28.ns2456 S3FIFO-0.3500-1.9000 cache size       17, 1684024 req, miss ratio 0.9204, byte miss ratio 0.9204
cdn1_colo28.ns2456 S3FIFO-0.3500-1.9000 cache size       51, 1684024 req, miss ratio 0.8150, byte miss ratio 0.8150
cdn1_colo28.ns2456 S3FIFO-0.3500-1.9000 cache size      171, 1684024 req, miss ratio 0.6235, byte miss ratio 0.6235
cdn1_colo28.ns2456 S3FIFO-0.3500-1.9000 cache size      515, 1684024 req, miss ratio 0.4149, byte miss ratio 0.4149
cdn1_colo28.ns2456 S3FIFO-0.3500-1.9000 cache size     1719, 1684024 req, miss ratio 0.1847, byte miss ratio 0.1847
cdn1_colo28.ns2456 S3FIFO-0.3500-1.9000 cache size     3438, 1684024 req, miss ratio 0.0877, byte miss ratio 0.0877
cdn1_colo28.ns2456 S3FIFO-0.3500-1.9000 cache size     6877, 1684024 req, miss ratio 0.0326, byte miss ratio 0.0326
cdn1_colo28.ns2456 S3FIFO-0.3500-1.9000 cache size    13755, 1684024 req, miss ratio 0.0114, byte miss ratio 0.0114
cdn1_colo28.ns2456 S3FIFO-0.6500-0.9000 cache size       17, 1684024 req, miss ratio 0.9434, byte miss ratio 0.9434
cdn1_colo28.ns2456 S3FIFO-0.6500-0.9000 cache size       51, 1684024 req, miss ratio 0.8539, byte miss ratio 0.8539
cdn1_colo28.ns2456 S3FIFO-0.6500-0.9000 cache size      171, 1684024 req, miss ratio 0.6738, byte miss ratio 0.6738
cdn1_colo28.ns2456 S3FIFO-0.6500-0.9000 cache size      515, 1684024 req, miss ratio 0.4559, byte miss ratio 0.4559
cdn1_colo28.ns2456 S3FIFO-0.6500-0.9000 cache size     1719, 1684024 req, miss ratio 0.2119, byte miss ratio 0.2119
cdn1_colo28.ns2456 S3FIFO-0.6500-0.9000 cache size     3438, 1684024 req, miss ratio 0.1036, byte miss ratio 0.1036
cdn1_colo28.ns2456 S3FIFO-0.6500-0.9000 cache size     6877, 1684024 req, miss ratio 0.0392, byte miss ratio 0.0392
cdn1_colo28.ns2456 S3FIFO-0.6500-0.9000 cache size    13755, 1684024 req, miss ratio 0.0129, byte miss ratio 0.0129
cdn1_colo28.ns2456 S3FIFO-0.4000-1.9000 cache size       17, 1684024 req, miss ratio 0.9253, byte miss ratio 0.9253
cdn1_colo28.ns2456 S3FIFO-0.4000-1.9000 cache size       51, 1684024 req, miss ratio 0.8239, byte miss ratio 0.8239
cdn1_colo28.ns2456 S3FIFO-0.4000-1.9000 cache size      171, 1684024 req, miss ratio 0.6337, byte miss ratio 0.6337
cdn1_colo28.ns2456 S3FIFO-0.4000-1.9000 cache size      515, 1684024 req, miss ratio 0.4223, byte miss ratio 0.4223
cdn1_colo28.ns2456 S3FIFO-0.4000-1.9000 cache size     1719, 1684024 req, miss ratio 0.1885, byte miss ratio 0.1885
cdn1_colo28.ns2456 S3FIFO-0.4000-1.9000 cache size     3438, 1684024 req, miss ratio 0.0898, byte miss ratio 0.0898
cdn1_colo28.ns2456 S3FIFO-0.4000-1.9000 cache size     6877, 1684024 req, miss ratio 0.0335, byte miss ratio 0.0335
cdn1_colo28.ns2456 S3FIFO-0.4000-1.9000 cache size    13755, 1684024 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_colo28.ns2456 S3FIFO-0.0050-0.9000 cache size       17, 1684024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2456 S3FIFO-0.0050-0.9000 cache size       51, 1684024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2456 S3FIFO-0.0050-0.9000 cache size      171, 1684024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2456 S3FIFO-0.0050-0.9000 cache size      515, 1684024 req, miss ratio 0.3553, byte miss ratio 0.3553
cdn1_colo28.ns2456 S3FIFO-0.0050-0.9000 cache size     1719, 1684024 req, miss ratio 0.1519, byte miss ratio 0.1519
cdn1_colo28.ns2456 S3FIFO-0.0050-0.9000 cache size     3438, 1684024 req, miss ratio 0.0726, byte miss ratio 0.0726
cdn1_colo28.ns2456 S3FIFO-0.0050-0.9000 cache size     6877, 1684024 req, miss ratio 0.0272, byte miss ratio 0.0272
cdn1_colo28.ns2456 S3FIFO-0.0050-0.9000 cache size    13755, 1684024 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_colo28.ns2456 S3FIFO-0.9500-0.9000 cache size       17, 1684024 req, miss ratio 0.9578, byte miss ratio 0.9578
cdn1_colo28.ns2456 S3FIFO-0.9500-0.9000 cache size       51, 1684024 req, miss ratio 0.8939, byte miss ratio 0.8939
cdn1_colo28.ns2456 S3FIFO-0.9500-0.9000 cache size      171, 1684024 req, miss ratio 0.7412, byte miss ratio 0.7412
cdn1_colo28.ns2456 S3FIFO-0.9500-0.9000 cache size      515, 1684024 req, miss ratio 0.5165, byte miss ratio 0.5165
cdn1_colo28.ns2456 S3FIFO-0.9500-0.9000 cache size     1719, 1684024 req, miss ratio 0.2455, byte miss ratio 0.2455
cdn1_colo28.ns2456 S3FIFO-0.9500-0.9000 cache size     3438, 1684024 req, miss ratio 0.1226, byte miss ratio 0.1226
cdn1_colo28.ns2456 S3FIFO-0.9500-0.9000 cache size     6877, 1684024 req, miss ratio 0.0481, byte miss ratio 0.0481
cdn1_colo28.ns2456 S3FIFO-0.9500-0.9000 cache size    13755, 1684024 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_colo28.ns2456 S3FIFO-0.9000-0.9000 cache size       17, 1684024 req, miss ratio 0.9561, byte miss ratio 0.9561
cdn1_colo28.ns2456 S3FIFO-0.9000-0.9000 cache size       51, 1684024 req, miss ratio 0.8882, byte miss ratio 0.8882
cdn1_colo28.ns2456 S3FIFO-0.9000-0.9000 cache size      171, 1684024 req, miss ratio 0.7316, byte miss ratio 0.7316
cdn1_colo28.ns2456 S3FIFO-0.9000-0.9000 cache size      515, 1684024 req, miss ratio 0.5070, byte miss ratio 0.5070
cdn1_colo28.ns2456 S3FIFO-0.9000-0.9000 cache size     1719, 1684024 req, miss ratio 0.2395, byte miss ratio 0.2395
