tencentBlock.ns11887 S3FIFO-0.0500-1.9000 cache size     1486, 10443736 req, miss ratio 0.4035, byte miss ratio 0.4035
tencentBlock.ns11887 S3FIFO-0.0500-1.9000 cache size     4460, 10443736 req, miss ratio 0.3702, byte miss ratio 0.3702
tencentBlock.ns11887 S3FIFO-0.0500-1.9000 cache size    14867, 10443736 req, miss ratio 0.3208, byte miss ratio 0.3208
tencentBlock.ns11887 S3FIFO-0.0500-1.9000 cache size    44602, 10443736 req, miss ratio 0.2685, byte miss ratio 0.2685
tencentBlock.ns11887 S3FIFO-0.0500-1.9000 cache size   148673, 10443736 req, miss ratio 0.1903, byte miss ratio 0.1903
tencentBlock.ns11887 S3FIFO-0.0500-1.9000 cache size   297347, 10443736 req, miss ratio 0.1609, byte miss ratio 0.1609
tencentBlock.ns11887 S3FIFO-0.0500-1.9000 cache size   594695, 10443736 req, miss ratio 0.1479, byte miss ratio 0.1479
tencentBlock.ns11887 S3FIFO-0.0500-1.9000 cache size  1189391, 10443736 req, miss ratio 0.1431, byte miss ratio 0.1431
tencentBlock.ns11887 S3FIFO-0.9000-0.9000 cache size     1486, 10443736 req, miss ratio 0.5918, byte miss ratio 0.5918
tencentBlock.ns11887 S3FIFO-0.9000-0.9000 cache size     4460, 10443736 req, miss ratio 0.4253, byte miss ratio 0.4253
tencentBlock.ns11887 S3FIFO-0.9000-0.9000 cache size    14867, 10443736 req, miss ratio 0.3413, byte miss ratio 0.3413
tencentBlock.ns11887 S3FIFO-0.9000-0.9000 cache size    44602, 10443736 req, miss ratio 0.2637, byte miss ratio 0.2637
tencentBlock.ns11887 S3FIFO-0.9000-0.9000 cache size   148673, 10443736 req, miss ratio 0.2028, byte miss ratio 0.2028
tencentBlock.ns11887 S3FIFO-0.9000-0.9000 cache size   297347, 10443736 req, miss ratio 0.1758, byte miss ratio 0.1758
tencentBlock.ns11887 S3FIFO-0.9000-0.9000 cache size   594695, 10443736 req, miss ratio 0.1549, byte miss ratio 0.1549
tencentBlock.ns11887 S3FIFO-0.9000-0.9000 cache size  1189391, 10443736 req, miss ratio 0.1457, byte miss ratio 0.1457
tencentBlock.ns11887 S3FIFO-0.9500-0.9000 cache size     1486, 10443736 req, miss ratio 0.6051, byte miss ratio 0.6051
tencentBlock.ns11887 S3FIFO-0.9500-0.9000 cache size     4460, 10443736 req, miss ratio 0.4385, byte miss ratio 0.4385
tencentBlock.ns11887 S3FIFO-0.9500-0.9000 cache size    14867, 10443736 req, miss ratio 0.3511, byte miss ratio 0.3511
tencentBlock.ns11887 S3FIFO-0.9500-0.9000 cache size    44602, 10443736 req, miss ratio 0.2637, byte miss ratio 0.2637
tencentBlock.ns11887 S3FIFO-0.9500-0.9000 cache size   148673, 10443736 req, miss ratio 0.2046, byte miss ratio 0.2046
tencentBlock.ns11887 S3FIFO-0.9500-0.9000 cache size   297347, 10443736 req, miss ratio 0.1775, byte miss ratio 0.1775
tencentBlock.ns11887 S3FIFO-0.9500-0.9000 cache size   594695, 10443736 req, miss ratio 0.1579, byte miss ratio 0.1579
tencentBlock.ns11887 S3FIFO-0.9500-0.9000 cache size  1189391, 10443736 req, miss ratio 0.1470, byte miss ratio 0.1470
