io_traces.ns217 S3FIFO-0.5500-0.9000 cache size      151, 1800000 req, miss ratio 0.5895, byte miss ratio 0.5895
io_traces.ns217 S3FIFO-0.5500-0.9000 cache size      453, 1800000 req, miss ratio 0.5207, byte miss ratio 0.5207
io_traces.ns217 S3FIFO-0.5500-0.9000 cache size     1510, 1800000 req, miss ratio 0.4236, byte miss ratio 0.4236
io_traces.ns217 S3FIFO-0.5500-0.9000 cache size     4531, 1800000 req, miss ratio 0.3285, byte miss ratio 0.3285
io_traces.ns217 S3FIFO-0.5500-0.9000 cache size    15105, 1800000 req, miss ratio 0.2723, byte miss ratio 0.2723
io_traces.ns217 S3FIFO-0.5500-0.9000 cache size    30210, 1800000 req, miss ratio 0.1951, byte miss ratio 0.1951
io_traces.ns217 S3FIFO-0.5500-0.9000 cache size    60421, 1800000 req, miss ratio 0.1149, byte miss ratio 0.1149
io_traces.ns217 S3FIFO-0.5500-0.9000 cache size   120843, 1800000 req, miss ratio 0.0854, byte miss ratio 0.0854
io_traces.ns217 S3FIFO-0.8000-1.9000 cache size      151, 1800000 req, miss ratio 0.6423, byte miss ratio 0.6423
io_traces.ns217 S3FIFO-0.8000-1.9000 cache size      453, 1800000 req, miss ratio 0.5575, byte miss ratio 0.5575
io_traces.ns217 S3FIFO-0.8000-1.9000 cache size     1510, 1800000 req, miss ratio 0.4580, byte miss ratio 0.4580
io_traces.ns217 S3FIFO-0.8000-1.9000 cache size     4531, 1800000 req, miss ratio 0.3611, byte miss ratio 0.3611
io_traces.ns217 S3FIFO-0.8000-1.9000 cache size    15105, 1800000 req, miss ratio 0.2673, byte miss ratio 0.2673
io_traces.ns217 S3FIFO-0.8000-1.9000 cache size    30210, 1800000 req, miss ratio 0.2003, byte miss ratio 0.2003
io_traces.ns217 S3FIFO-0.8000-1.9000 cache size    60421, 1800000 req, miss ratio 0.1188, byte miss ratio 0.1188
io_traces.ns217 S3FIFO-0.8000-1.9000 cache size   120843, 1800000 req, miss ratio 0.0868, byte miss ratio 0.0868
io_traces.ns217 S3FIFO-0.0500-1.9000 cache size      151, 1800000 req, miss ratio 0.5700, byte miss ratio 0.5700
io_traces.ns217 S3FIFO-0.0500-1.9000 cache size      453, 1800000 req, miss ratio 0.5165, byte miss ratio 0.5165
io_traces.ns217 S3FIFO-0.0500-1.9000 cache size     1510, 1800000 req, miss ratio 0.3549, byte miss ratio 0.3549
io_traces.ns217 S3FIFO-0.0500-1.9000 cache size     4531, 1800000 req, miss ratio 0.3172, byte miss ratio 0.3172
io_traces.ns217 S3FIFO-0.0500-1.9000 cache size    15105, 1800000 req, miss ratio 0.2499, byte miss ratio 0.2499
io_traces.ns217 S3FIFO-0.0500-1.9000 cache size    30210, 1800000 req, miss ratio 0.1956, byte miss ratio 0.1956
io_traces.ns217 S3FIFO-0.0500-1.9000 cache size    60421, 1800000 req, miss ratio 0.1170, byte miss ratio 0.1170
io_traces.ns217 S3FIFO-0.0500-1.9000 cache size   120843, 1800000 req, miss ratio 0.0847, byte miss ratio 0.0847
io_traces.ns217 S3FIFO-0.0250-1.9000 cache size      151, 1800000 req, miss ratio 0.5742, byte miss ratio 0.5742
io_traces.ns217 S3FIFO-0.0250-1.9000 cache size      453, 1800000 req, miss ratio 0.5169, byte miss ratio 0.5169
io_traces.ns217 S3FIFO-0.0250-1.9000 cache size     1510, 1800000 req, miss ratio 0.3595, byte miss ratio 0.3595
io_traces.ns217 S3FIFO-0.0250-1.9000 cache size     4531, 1800000 req, miss ratio 0.3170, byte miss ratio 0.3170
io_traces.ns217 S3FIFO-0.0250-1.9000 cache size    15105, 1800000 req, miss ratio 0.2531, byte miss ratio 0.2531
io_traces.ns217 S3FIFO-0.0250-1.9000 cache size    30210, 1800000 req, miss ratio 0.1946, byte miss ratio 0.1946
io_traces.ns217 S3FIFO-0.0250-1.9000 cache size    60421, 1800000 req, miss ratio 0.1182, byte miss ratio 0.1182
io_traces.ns217 S3FIFO-0.0250-1.9000 cache size   120843, 1800000 req, miss ratio 0.0850, byte miss ratio 0.0850
io_traces.ns217 S3FIFO-0.4000-0.9000 cache size      151, 1800000 req, miss ratio 0.5871, byte miss ratio 0.5871
io_traces.ns217 S3FIFO-0.4000-0.9000 cache size      453, 1800000 req, miss ratio 0.5167, byte miss ratio 0.5167
io_traces.ns217 S3FIFO-0.4000-0.9000 cache size     1510, 1800000 req, miss ratio 0.4002, byte miss ratio 0.4002
io_traces.ns217 S3FIFO-0.4000-0.9000 cache size     4531, 1800000 req, miss ratio 0.3230, byte miss ratio 0.3230
io_traces.ns217 S3FIFO-0.4000-0.9000 cache size    15105, 1800000 req, miss ratio 0.2626, byte miss ratio 0.2626
io_traces.ns217 S3FIFO-0.4000-0.9000 cache size    30210, 1800000 req, miss ratio 0.1939, byte miss ratio 0.1939
io_traces.ns217 S3FIFO-0.4000-0.9000 cache size    60421, 1800000 req, miss ratio 0.1132, byte miss ratio 0.1132
io_traces.ns217 S3FIFO-0.4000-0.9000 cache size   120843, 1800000 req, miss ratio 0.0848, byte miss ratio 0.0848
io_traces.ns217 S3FIFO-0.3000-0.9000 cache size      151, 1800000 req, miss ratio 0.5819, byte miss ratio 0.5819
io_traces.ns217 S3FIFO-0.3000-0.9000 cache size      453, 1800000 req, miss ratio 0.5136, byte miss ratio 0.5136
io_traces.ns217 S3FIFO-0.3000-0.9000 cache size     1510, 1800000 req, miss ratio 0.3833, byte miss ratio 0.3833
io_traces.ns217 S3FIFO-0.3000-0.9000 cache size     4531, 1800000 req, miss ratio 0.3201, byte miss ratio 0.3201
io_traces.ns217 S3FIFO-0.3000-0.9000 cache size    15105, 1800000 req, miss ratio 0.2562, byte miss ratio 0.2562
io_traces.ns217 S3FIFO-0.3000-0.9000 cache size    30210, 1800000 req, miss ratio 0.1926, byte miss ratio 0.1926
io_traces.ns217 S3FIFO-0.3000-0.9000 cache size    60421, 1800000 req, miss ratio 0.1122, byte miss ratio 0.1122
io_traces.ns217 S3FIFO-0.3000-0.9000 cache size   120843, 1800000 req, miss ratio 0.0845, byte miss ratio 0.0845
io_traces.ns217 S3FIFO-0.9900-1.9000 cache size      151, 1800000 req, miss ratio 0.7180, byte miss ratio 0.7180
io_traces.ns217 S3FIFO-0.9900-1.9000 cache size      453, 1800000 req, miss ratio 0.6006, byte miss ratio 0.6006
io_traces.ns217 S3FIFO-0.9900-1.9000 cache size     1510, 1800000 req, miss ratio 0.4879, byte miss ratio 0.4879
io_traces.ns217 S3FIFO-0.9900-1.9000 cache size     4531, 1800000 req, miss ratio 0.3892, byte miss ratio 0.3892
io_traces.ns217 S3FIFO-0.9900-1.9000 cache size    15105, 1800000 req, miss ratio 0.2738, byte miss ratio 0.2738
io_traces.ns217 S3FIFO-0.9900-1.9000 cache size    30210, 1800000 req, miss ratio 0.2048, byte miss ratio 0.2048
io_traces.ns217 S3FIFO-0.9900-1.9000 cache size    60421, 1800000 req, miss ratio 0.1241, byte miss ratio 0.1241
io_traces.ns217 S3FIFO-0.9900-1.9000 cache size   120843, 1800000 req, miss ratio 0.0900, byte miss ratio 0.0900
io_traces.ns217 S3FIFO-0.0100-1.9000 cache size      151, 1800000 req, miss ratio 0.5742, byte miss ratio 0.5742
