tencentBlock.ns6700 S3FIFO-0.1000-1.9000 cache size      620, 6507289 req, miss ratio 0.4162, byte miss ratio 0.4162
tencentBlock.ns6700 S3FIFO-0.1000-1.9000 cache size     1860, 6507289 req, miss ratio 0.2454, byte miss ratio 0.2454
tencentBlock.ns6700 S3FIFO-0.1000-1.9000 cache size     6203, 6507289 req, miss ratio 0.2338, byte miss ratio 0.2338
tencentBlock.ns6700 S3FIFO-0.1000-1.9000 cache size    18609, 6507289 req, miss ratio 0.2101, byte miss ratio 0.2101
tencentBlock.ns6700 S3FIFO-0.1000-1.9000 cache size    62030, 6507289 req, miss ratio 0.1765, byte miss ratio 0.1765
tencentBlock.ns6700 S3FIFO-0.1000-1.9000 cache size   124061, 6507289 req, miss ratio 0.1342, byte miss ratio 0.1342
tencentBlock.ns6700 S3FIFO-0.1000-1.9000 cache size   248122, 6507289 req, miss ratio 0.1019, byte miss ratio 0.1019
tencentBlock.ns6700 S3FIFO-0.1000-1.9000 cache size   496244, 6507289 req, miss ratio 0.0955, byte miss ratio 0.0955
tencentBlock.ns6700 S3FIFO-0.1500-1.9000 cache size      620, 6507289 req, miss ratio 0.4116, byte miss ratio 0.4116
tencentBlock.ns6700 S3FIFO-0.1500-1.9000 cache size     1860, 6507289 req, miss ratio 0.2455, byte miss ratio 0.2455
tencentBlock.ns6700 S3FIFO-0.1500-1.9000 cache size     6203, 6507289 req, miss ratio 0.2332, byte miss ratio 0.2332
tencentBlock.ns6700 S3FIFO-0.1500-1.9000 cache size    18609, 6507289 req, miss ratio 0.2096, byte miss ratio 0.2096
tencentBlock.ns6700 S3FIFO-0.1500-1.9000 cache size    62030, 6507289 req, miss ratio 0.1755, byte miss ratio 0.1755
tencentBlock.ns6700 S3FIFO-0.1500-1.9000 cache size   124061, 6507289 req, miss ratio 0.1335, byte miss ratio 0.1335
tencentBlock.ns6700 S3FIFO-0.1500-1.9000 cache size   248122, 6507289 req, miss ratio 0.1012, byte miss ratio 0.1012
tencentBlock.ns6700 S3FIFO-0.1500-1.9000 cache size   496244, 6507289 req, miss ratio 0.0955, byte miss ratio 0.0955
tencentBlock.ns6700 S3FIFO-0.1000-0.9000 cache size      620, 6507289 req, miss ratio 0.4209, byte miss ratio 0.4209
tencentBlock.ns6700 S3FIFO-0.1000-0.9000 cache size     1860, 6507289 req, miss ratio 0.2456, byte miss ratio 0.2456
tencentBlock.ns6700 S3FIFO-0.1000-0.9000 cache size     6203, 6507289 req, miss ratio 0.2354, byte miss ratio 0.2354
tencentBlock.ns6700 S3FIFO-0.1000-0.9000 cache size    18609, 6507289 req, miss ratio 0.2114, byte miss ratio 0.2114
tencentBlock.ns6700 S3FIFO-0.1000-0.9000 cache size    62030, 6507289 req, miss ratio 0.1765, byte miss ratio 0.1765
tencentBlock.ns6700 S3FIFO-0.1000-0.9000 cache size   124061, 6507289 req, miss ratio 0.1341, byte miss ratio 0.1341
tencentBlock.ns6700 S3FIFO-0.1000-0.9000 cache size   248122, 6507289 req, miss ratio 0.1019, byte miss ratio 0.1019
tencentBlock.ns6700 S3FIFO-0.1000-0.9000 cache size   496244, 6507289 req, miss ratio 0.0955, byte miss ratio 0.0955
tencentBlock.ns6700 S3FIFO-0.1500-0.9000 cache size      620, 6507289 req, miss ratio 0.4150, byte miss ratio 0.4150
tencentBlock.ns6700 S3FIFO-0.1500-0.9000 cache size     1860, 6507289 req, miss ratio 0.2455, byte miss ratio 0.2455
tencentBlock.ns6700 S3FIFO-0.1500-0.9000 cache size     6203, 6507289 req, miss ratio 0.2346, byte miss ratio 0.2346
tencentBlock.ns6700 S3FIFO-0.1500-0.9000 cache size    18609, 6507289 req, miss ratio 0.2103, byte miss ratio 0.2103
tencentBlock.ns6700 S3FIFO-0.1500-0.9000 cache size    62030, 6507289 req, miss ratio 0.1753, byte miss ratio 0.1753
tencentBlock.ns6700 S3FIFO-0.1500-0.9000 cache size   124061, 6507289 req, miss ratio 0.1335, byte miss ratio 0.1335
tencentBlock.ns6700 S3FIFO-0.1500-0.9000 cache size   248122, 6507289 req, miss ratio 0.1012, byte miss ratio 0.1012
tencentBlock.ns6700 S3FIFO-0.1500-0.9000 cache size   496244, 6507289 req, miss ratio 0.0955, byte miss ratio 0.0955
tencentBlock.ns6700 S3FIFO-0.7000-1.9000 cache size      620, 6507289 req, miss ratio 0.4412, byte miss ratio 0.4412
tencentBlock.ns6700 S3FIFO-0.7000-1.9000 cache size     1860, 6507289 req, miss ratio 0.3197, byte miss ratio 0.3197
tencentBlock.ns6700 S3FIFO-0.7000-1.9000 cache size     6203, 6507289 req, miss ratio 0.2338, byte miss ratio 0.2338
tencentBlock.ns6700 S3FIFO-0.7000-1.9000 cache size    18609, 6507289 req, miss ratio 0.2155, byte miss ratio 0.2155
tencentBlock.ns6700 S3FIFO-0.7000-1.9000 cache size    62030, 6507289 req, miss ratio 0.1714, byte miss ratio 0.1714
tencentBlock.ns6700 S3FIFO-0.7000-1.9000 cache size   124061, 6507289 req, miss ratio 0.1373, byte miss ratio 0.1373
tencentBlock.ns6700 S3FIFO-0.7000-1.9000 cache size   248122, 6507289 req, miss ratio 0.1079, byte miss ratio 0.1079
tencentBlock.ns6700 S3FIFO-0.7000-1.9000 cache size   496244, 6507289 req, miss ratio 0.0971, byte miss ratio 0.0971
tencentBlock.ns6700 S3FIFO-0.9900-1.9000 cache size      620, 6507289 req, miss ratio 0.5047, byte miss ratio 0.5047
tencentBlock.ns6700 S3FIFO-0.9900-1.9000 cache size     1860, 6507289 req, miss ratio 0.3644, byte miss ratio 0.3644
tencentBlock.ns6700 S3FIFO-0.9900-1.9000 cache size     6203, 6507289 req, miss ratio 0.2659, byte miss ratio 0.2659
tencentBlock.ns6700 S3FIFO-0.9900-1.9000 cache size    18609, 6507289 req, miss ratio 0.2247, byte miss ratio 0.2247
tencentBlock.ns6700 S3FIFO-0.9900-1.9000 cache size    62030, 6507289 req, miss ratio 0.1716, byte miss ratio 0.1716
tencentBlock.ns6700 S3FIFO-0.9900-1.9000 cache size   124061, 6507289 req, miss ratio 0.1382, byte miss ratio 0.1382
tencentBlock.ns6700 S3FIFO-0.9900-1.9000 cache size   248122, 6507289 req, miss ratio 0.1148, byte miss ratio 0.1148
tencentBlock.ns6700 S3FIFO-0.9900-1.9000 cache size   496244, 6507289 req, miss ratio 0.1020, byte miss ratio 0.1020
tencentBlock.ns6700 S3FIFO-0.9900-0.9000 cache size      620, 6507289 req, miss ratio 0.5043, byte miss ratio 0.5043
tencentBlock.ns6700 S3FIFO-0.9900-0.9000 cache size     1860, 6507289 req, miss ratio 0.3643, byte miss ratio 0.3643
tencentBlock.ns6700 S3FIFO-0.9900-0.9000 cache size     6203, 6507289 req, miss ratio 0.2665, byte miss ratio 0.2665
tencentBlock.ns6700 S3FIFO-0.9900-0.9000 cache size    18609, 6507289 req, miss ratio 0.2264, byte miss ratio 0.2264
tencentBlock.ns6700 S3FIFO-0.9900-0.9000 cache size    62030, 6507289 req, miss ratio 0.1718, byte miss ratio 0.1718
tencentBlock.ns6700 S3FIFO-0.9900-0.9000 cache size   124061, 6507289 req, miss ratio 0.1382, byte miss ratio 0.1382
tencentBlock.ns6700 S3FIFO-0.9900-0.9000 cache size   248122, 6507289 req, miss ratio 0.1148, byte miss ratio 0.1148
tencentBlock.ns6700 S3FIFO-0.9900-0.9000 cache size   496244, 6507289 req, miss ratio 0.1020, byte miss ratio 0.1020
tencentBlock.ns6700 S3FIFO-0.2500-1.9000 cache size      620, 6507289 req, miss ratio 0.4147, byte miss ratio 0.4147
tencentBlock.ns6700 S3FIFO-0.2500-1.9000 cache size     1860, 6507289 req, miss ratio 0.2479, byte miss ratio 0.2479
tencentBlock.ns6700 S3FIFO-0.2500-1.9000 cache size     6203, 6507289 req, miss ratio 0.2325, byte miss ratio 0.2325
tencentBlock.ns6700 S3FIFO-0.2500-1.9000 cache size    18609, 6507289 req, miss ratio 0.2099, byte miss ratio 0.2099
tencentBlock.ns6700 S3FIFO-0.2500-1.9000 cache size    62030, 6507289 req, miss ratio 0.1731, byte miss ratio 0.1731
tencentBlock.ns6700 S3FIFO-0.2500-1.9000 cache size   124061, 6507289 req, miss ratio 0.1333, byte miss ratio 0.1333
tencentBlock.ns6700 S3FIFO-0.2500-1.9000 cache size   248122, 6507289 req, miss ratio 0.1008, byte miss ratio 0.1008
tencentBlock.ns6700 S3FIFO-0.2500-1.9000 cache size   496244, 6507289 req, miss ratio 0.0955, byte miss ratio 0.0955
tencentBlock.ns6700 S3FIFO-0.3000-0.9000 cache size      620, 6507289 req, miss ratio 0.4182, byte miss ratio 0.4182
tencentBlock.ns6700 S3FIFO-0.3000-0.9000 cache size     1860, 6507289 req, miss ratio 0.2508, byte miss ratio 0.2508
tencentBlock.ns6700 S3FIFO-0.3000-0.9000 cache size     6203, 6507289 req, miss ratio 0.2334, byte miss ratio 0.2334
tencentBlock.ns6700 S3FIFO-0.3000-0.9000 cache size    18609, 6507289 req, miss ratio 0.2091, byte miss ratio 0.2091
tencentBlock.ns6700 S3FIFO-0.3000-0.9000 cache size    62030, 6507289 req, miss ratio 0.1725, byte miss ratio 0.1725
tencentBlock.ns6700 S3FIFO-0.3000-0.9000 cache size   124061, 6507289 req, miss ratio 0.1338, byte miss ratio 0.1338
tencentBlock.ns6700 S3FIFO-0.3000-0.9000 cache size   248122, 6507289 req, miss ratio 0.1010, byte miss ratio 0.1010
tencentBlock.ns6700 S3FIFO-0.3000-0.9000 cache size   496244, 6507289 req, miss ratio 0.0955, byte miss ratio 0.0955
tencentBlock.ns6700 S3FIFO-0.8500-0.9000 cache size      620, 6507289 req, miss ratio 0.4636, byte miss ratio 0.4636
tencentBlock.ns6700 S3FIFO-0.8500-0.9000 cache size     1860, 6507289 req, miss ratio 0.3392, byte miss ratio 0.3392
tencentBlock.ns6700 S3FIFO-0.8500-0.9000 cache size     6203, 6507289 req, miss ratio 0.2456, byte miss ratio 0.2456
tencentBlock.ns6700 S3FIFO-0.8500-0.9000 cache size    18609, 6507289 req, miss ratio 0.2168, byte miss ratio 0.2168
tencentBlock.ns6700 S3FIFO-0.8500-0.9000 cache size    62030, 6507289 req, miss ratio 0.1707, byte miss ratio 0.1707
tencentBlock.ns6700 S3FIFO-0.8500-0.9000 cache size   124061, 6507289 req, miss ratio 0.1382, byte miss ratio 0.1382
tencentBlock.ns6700 S3FIFO-0.8500-0.9000 cache size   248122, 6507289 req, miss ratio 0.1132, byte miss ratio 0.1132
tencentBlock.ns6700 S3FIFO-0.8500-0.9000 cache size   496244, 6507289 req, miss ratio 0.0987, byte miss ratio 0.0987
