cdn1_allcolo.ns370 S3FIFO-0.2000-1.9000 cache size      215, 34470035 req, miss ratio 0.5381, byte miss ratio 0.5381
cdn1_allcolo.ns370 S3FIFO-0.2000-1.9000 cache size      647, 34470035 req, miss ratio 0.4159, byte miss ratio 0.4159
cdn1_allcolo.ns370 S3FIFO-0.2000-1.9000 cache size     2158, 34470035 req, miss ratio 0.2880, byte miss ratio 0.2880
cdn1_allcolo.ns370 S3FIFO-0.2000-1.9000 cache size     6475, 34470035 req, miss ratio 0.1803, byte miss ratio 0.1803
cdn1_allcolo.ns370 S3FIFO-0.2000-1.9000 cache size    21583, 34470035 req, miss ratio 0.0829, byte miss ratio 0.0829
cdn1_allcolo.ns370 S3FIFO-0.2000-1.9000 cache size    43167, 34470035 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_allcolo.ns370 S3FIFO-0.2000-1.9000 cache size    86334, 34470035 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns370 S3FIFO-0.2000-1.9000 cache size   172669, 34470035 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns370 S3FIFO-0.9900-0.9000 cache size      215, 34470035 req, miss ratio 0.6058, byte miss ratio 0.6058
cdn1_allcolo.ns370 S3FIFO-0.9900-0.9000 cache size      647, 34470035 req, miss ratio 0.4958, byte miss ratio 0.4958
cdn1_allcolo.ns370 S3FIFO-0.9900-0.9000 cache size     2158, 34470035 req, miss ratio 0.3593, byte miss ratio 0.3593
cdn1_allcolo.ns370 S3FIFO-0.9900-0.9000 cache size     6475, 34470035 req, miss ratio 0.2354, byte miss ratio 0.2354
cdn1_allcolo.ns370 S3FIFO-0.9900-0.9000 cache size    21583, 34470035 req, miss ratio 0.1152, byte miss ratio 0.1152
cdn1_allcolo.ns370 S3FIFO-0.9900-0.9000 cache size    43167, 34470035 req, miss ratio 0.0615, byte miss ratio 0.0615
cdn1_allcolo.ns370 S3FIFO-0.9900-0.9000 cache size    86334, 34470035 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_allcolo.ns370 S3FIFO-0.9900-0.9000 cache size   172669, 34470035 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns370 S3FIFO-0.2500-0.9000 cache size      215, 34470035 req, miss ratio 0.5378, byte miss ratio 0.5378
cdn1_allcolo.ns370 S3FIFO-0.2500-0.9000 cache size      647, 34470035 req, miss ratio 0.4156, byte miss ratio 0.4156
cdn1_allcolo.ns370 S3FIFO-0.2500-0.9000 cache size     2158, 34470035 req, miss ratio 0.2873, byte miss ratio 0.2873
cdn1_allcolo.ns370 S3FIFO-0.2500-0.9000 cache size     6475, 34470035 req, miss ratio 0.1796, byte miss ratio 0.1796
cdn1_allcolo.ns370 S3FIFO-0.2500-0.9000 cache size    21583, 34470035 req, miss ratio 0.0832, byte miss ratio 0.0832
cdn1_allcolo.ns370 S3FIFO-0.2500-0.9000 cache size    43167, 34470035 req, miss ratio 0.0427, byte miss ratio 0.0427
cdn1_allcolo.ns370 S3FIFO-0.2500-0.9000 cache size    86334, 34470035 req, miss ratio 0.0169, byte miss ratio 0.0169
cdn1_allcolo.ns370 S3FIFO-0.2500-0.9000 cache size   172669, 34470035 req, miss ratio 0.0069, byte miss ratio 0.0069
cdn1_allcolo.ns370 S3FIFO-0.3500-1.9000 cache size      215, 34470035 req, miss ratio 0.5407, byte miss ratio 0.5407
cdn1_allcolo.ns370 S3FIFO-0.3500-1.9000 cache size      647, 34470035 req, miss ratio 0.4244, byte miss ratio 0.4244
cdn1_allcolo.ns370 S3FIFO-0.3500-1.9000 cache size     2158, 34470035 req, miss ratio 0.2965, byte miss ratio 0.2965
cdn1_allcolo.ns370 S3FIFO-0.3500-1.9000 cache size     6475, 34470035 req, miss ratio 0.1877, byte miss ratio 0.1877
cdn1_allcolo.ns370 S3FIFO-0.3500-1.9000 cache size    21583, 34470035 req, miss ratio 0.0873, byte miss ratio 0.0873
cdn1_allcolo.ns370 S3FIFO-0.3500-1.9000 cache size    43167, 34470035 req, miss ratio 0.0447, byte miss ratio 0.0447
cdn1_allcolo.ns370 S3FIFO-0.3500-1.9000 cache size    86334, 34470035 req, miss ratio 0.0178, byte miss ratio 0.0178
cdn1_allcolo.ns370 S3FIFO-0.3500-1.9000 cache size   172669, 34470035 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_allcolo.ns370 S3FIFO-0.1000-1.9000 cache size      215, 34470035 req, miss ratio 0.5492, byte miss ratio 0.5492
cdn1_allcolo.ns370 S3FIFO-0.1000-1.9000 cache size      647, 34470035 req, miss ratio 0.4141, byte miss ratio 0.4141
cdn1_allcolo.ns370 S3FIFO-0.1000-1.9000 cache size     2158, 34470035 req, miss ratio 0.2846, byte miss ratio 0.2846
cdn1_allcolo.ns370 S3FIFO-0.1000-1.9000 cache size     6475, 34470035 req, miss ratio 0.1765, byte miss ratio 0.1765
cdn1_allcolo.ns370 S3FIFO-0.1000-1.9000 cache size    21583, 34470035 req, miss ratio 0.0803, byte miss ratio 0.0803
cdn1_allcolo.ns370 S3FIFO-0.1000-1.9000 cache size    43167, 34470035 req, miss ratio 0.0403, byte miss ratio 0.0403
cdn1_allcolo.ns370 S3FIFO-0.1000-1.9000 cache size    86334, 34470035 req, miss ratio 0.0158, byte miss ratio 0.0158
cdn1_allcolo.ns370 S3FIFO-0.1000-1.9000 cache size   172669, 34470035 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns370 S3FIFO-0.5000-1.9000 cache size      215, 34470035 req, miss ratio 0.5502, byte miss ratio 0.5502
cdn1_allcolo.ns370 S3FIFO-0.5000-1.9000 cache size      647, 34470035 req, miss ratio 0.4365, byte miss ratio 0.4365
cdn1_allcolo.ns370 S3FIFO-0.5000-1.9000 cache size     2158, 34470035 req, miss ratio 0.3074, byte miss ratio 0.3074
cdn1_allcolo.ns370 S3FIFO-0.5000-1.9000 cache size     6475, 34470035 req, miss ratio 0.1961, byte miss ratio 0.1961
cdn1_allcolo.ns370 S3FIFO-0.5000-1.9000 cache size    21583, 34470035 req, miss ratio 0.0921, byte miss ratio 0.0921
