tencentBlock.ns17553 S3FIFO-0.0250-1.9000 cache size      165, 3334707 req, miss ratio 0.2210, byte miss ratio 0.2210
tencentBlock.ns17553 S3FIFO-0.0250-1.9000 cache size      496, 3334707 req, miss ratio 0.1639, byte miss ratio 0.1639
tencentBlock.ns17553 S3FIFO-0.0250-1.9000 cache size     1655, 3334707 req, miss ratio 0.1398, byte miss ratio 0.1398
tencentBlock.ns17553 S3FIFO-0.0250-1.9000 cache size     4966, 3334707 req, miss ratio 0.1173, byte miss ratio 0.1173
tencentBlock.ns17553 S3FIFO-0.0250-1.9000 cache size    16554, 3334707 req, miss ratio 0.0956, byte miss ratio 0.0956
tencentBlock.ns17553 S3FIFO-0.0250-1.9000 cache size    33108, 3334707 req, miss ratio 0.0805, byte miss ratio 0.0805
tencentBlock.ns17553 S3FIFO-0.0250-1.9000 cache size    66216, 3334707 req, miss ratio 0.0597, byte miss ratio 0.0597
tencentBlock.ns17553 S3FIFO-0.0250-1.9000 cache size   132432, 3334707 req, miss ratio 0.0502, byte miss ratio 0.0502
tencentBlock.ns17553 S3FIFO-0.7000-1.9000 cache size      165, 3334707 req, miss ratio 0.2567, byte miss ratio 0.2567
tencentBlock.ns17553 S3FIFO-0.7000-1.9000 cache size      496, 3334707 req, miss ratio 0.1734, byte miss ratio 0.1734
tencentBlock.ns17553 S3FIFO-0.7000-1.9000 cache size     1655, 3334707 req, miss ratio 0.1442, byte miss ratio 0.1442
tencentBlock.ns17553 S3FIFO-0.7000-1.9000 cache size     4966, 3334707 req, miss ratio 0.1287, byte miss ratio 0.1287
tencentBlock.ns17553 S3FIFO-0.7000-1.9000 cache size    16554, 3334707 req, miss ratio 0.0978, byte miss ratio 0.0978
tencentBlock.ns17553 S3FIFO-0.7000-1.9000 cache size    33108, 3334707 req, miss ratio 0.0769, byte miss ratio 0.0769
tencentBlock.ns17553 S3FIFO-0.7000-1.9000 cache size    66216, 3334707 req, miss ratio 0.0611, byte miss ratio 0.0611
tencentBlock.ns17553 S3FIFO-0.7000-1.9000 cache size   132432, 3334707 req, miss ratio 0.0510, byte miss ratio 0.0510
tencentBlock.ns17553 S3FIFO-0.9000-1.9000 cache size      165, 3334707 req, miss ratio 0.2852, byte miss ratio 0.2852
tencentBlock.ns17553 S3FIFO-0.9000-1.9000 cache size      496, 3334707 req, miss ratio 0.1896, byte miss ratio 0.1896
tencentBlock.ns17553 S3FIFO-0.9000-1.9000 cache size     1655, 3334707 req, miss ratio 0.1508, byte miss ratio 0.1508
tencentBlock.ns17553 S3FIFO-0.9000-1.9000 cache size     4966, 3334707 req, miss ratio 0.1306, byte miss ratio 0.1306
tencentBlock.ns17553 S3FIFO-0.9000-1.9000 cache size    16554, 3334707 req, miss ratio 0.0997, byte miss ratio 0.0997
tencentBlock.ns17553 S3FIFO-0.9000-1.9000 cache size    33108, 3334707 req, miss ratio 0.0788, byte miss ratio 0.0788
tencentBlock.ns17553 S3FIFO-0.9000-1.9000 cache size    66216, 3334707 req, miss ratio 0.0629, byte miss ratio 0.0629
tencentBlock.ns17553 S3FIFO-0.9000-1.9000 cache size   132432, 3334707 req, miss ratio 0.0511, byte miss ratio 0.0511
tencentBlock.ns17553 S3FIFO-0.6000-1.9000 cache size      165, 3334707 req, miss ratio 0.2434, byte miss ratio 0.2434
tencentBlock.ns17553 S3FIFO-0.6000-1.9000 cache size      496, 3334707 req, miss ratio 0.1690, byte miss ratio 0.1690
tencentBlock.ns17553 S3FIFO-0.6000-1.9000 cache size     1655, 3334707 req, miss ratio 0.1424, byte miss ratio 0.1424
tencentBlock.ns17553 S3FIFO-0.6000-1.9000 cache size     4966, 3334707 req, miss ratio 0.1271, byte miss ratio 0.1271
tencentBlock.ns17553 S3FIFO-0.6000-1.9000 cache size    16554, 3334707 req, miss ratio 0.0975, byte miss ratio 0.0975
tencentBlock.ns17553 S3FIFO-0.6000-1.9000 cache size    33108, 3334707 req, miss ratio 0.0764, byte miss ratio 0.0764
tencentBlock.ns17553 S3FIFO-0.6000-1.9000 cache size    66216, 3334707 req, miss ratio 0.0603, byte miss ratio 0.0603
tencentBlock.ns17553 S3FIFO-0.6000-1.9000 cache size   132432, 3334707 req, miss ratio 0.0509, byte miss ratio 0.0509
tencentBlock.ns17553 S3FIFO-0.8000-1.9000 cache size      165, 3334707 req, miss ratio 0.2713, byte miss ratio 0.2713
tencentBlock.ns17553 S3FIFO-0.8000-1.9000 cache size      496, 3334707 req, miss ratio 0.1798, byte miss ratio 0.1798
tencentBlock.ns17553 S3FIFO-0.8000-1.9000 cache size     1655, 3334707 req, miss ratio 0.1469, byte miss ratio 0.1469
tencentBlock.ns17553 S3FIFO-0.8000-1.9000 cache size     4966, 3334707 req, miss ratio 0.1305, byte miss ratio 0.1305
tencentBlock.ns17553 S3FIFO-0.8000-1.9000 cache size    16554, 3334707 req, miss ratio 0.0990, byte miss ratio 0.0990
tencentBlock.ns17553 S3FIFO-0.8000-1.9000 cache size    33108, 3334707 req, miss ratio 0.0781, byte miss ratio 0.0781
tencentBlock.ns17553 S3FIFO-0.8000-1.9000 cache size    66216, 3334707 req, miss ratio 0.0618, byte miss ratio 0.0618
tencentBlock.ns17553 S3FIFO-0.8000-1.9000 cache size   132432, 3334707 req, miss ratio 0.0509, byte miss ratio 0.0509
tencentBlock.ns17553 S3FIFO-0.0050-1.9000 cache size      165, 3334707 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns17553 S3FIFO-0.0050-1.9000 cache size      496, 3334707 req, miss ratio 0.1801, byte miss ratio 0.1801
tencentBlock.ns17553 S3FIFO-0.0050-1.9000 cache size     1655, 3334707 req, miss ratio 0.1452, byte miss ratio 0.1452
tencentBlock.ns17553 S3FIFO-0.0050-1.9000 cache size     4966, 3334707 req, miss ratio 0.1205, byte miss ratio 0.1205
tencentBlock.ns17553 S3FIFO-0.0050-1.9000 cache size    16554, 3334707 req, miss ratio 0.0969, byte miss ratio 0.0969
tencentBlock.ns17553 S3FIFO-0.0050-1.9000 cache size    33108, 3334707 req, miss ratio 0.0817, byte miss ratio 0.0817
tencentBlock.ns17553 S3FIFO-0.0050-1.9000 cache size    66216, 3334707 req, miss ratio 0.0601, byte miss ratio 0.0601
tencentBlock.ns17553 S3FIFO-0.0050-1.9000 cache size   132432, 3334707 req, miss ratio 0.0502, byte miss ratio 0.0502
tencentBlock.ns17553 S3FIFO-0.9500-1.9000 cache size      165, 3334707 req, miss ratio 0.2920, byte miss ratio 0.2920
tencentBlock.ns17553 S3FIFO-0.9500-1.9000 cache size      496, 3334707 req, miss ratio 0.1955, byte miss ratio 0.1955
tencentBlock.ns17553 S3FIFO-0.9500-1.9000 cache size     1655, 3334707 req, miss ratio 0.1536, byte miss ratio 0.1536
tencentBlock.ns17553 S3FIFO-0.9500-1.9000 cache size     4966, 3334707 req, miss ratio 0.1312, byte miss ratio 0.1312
tencentBlock.ns17553 S3FIFO-0.9500-1.9000 cache size    16554, 3334707 req, miss ratio 0.0999, byte miss ratio 0.0999
tencentBlock.ns17553 S3FIFO-0.9500-1.9000 cache size    33108, 3334707 req, miss ratio 0.0793, byte miss ratio 0.0793
tencentBlock.ns17553 S3FIFO-0.9500-1.9000 cache size    66216, 3334707 req, miss ratio 0.0632, byte miss ratio 0.0632
tencentBlock.ns17553 S3FIFO-0.9500-1.9000 cache size   132432, 3334707 req, miss ratio 0.0514, byte miss ratio 0.0514
tencentBlock.ns17553 S3FIFO-0.4500-1.9000 cache size      165, 3334707 req, miss ratio 0.2260, byte miss ratio 0.2260
tencentBlock.ns17553 S3FIFO-0.4500-1.9000 cache size      496, 3334707 req, miss ratio 0.1647, byte miss ratio 0.1647
tencentBlock.ns17553 S3FIFO-0.4500-1.9000 cache size     1655, 3334707 req, miss ratio 0.1403, byte miss ratio 0.1403
tencentBlock.ns17553 S3FIFO-0.4500-1.9000 cache size     4966, 3334707 req, miss ratio 0.1245, byte miss ratio 0.1245
tencentBlock.ns17553 S3FIFO-0.4500-1.9000 cache size    16554, 3334707 req, miss ratio 0.0965, byte miss ratio 0.0965
tencentBlock.ns17553 S3FIFO-0.4500-1.9000 cache size    33108, 3334707 req, miss ratio 0.0759, byte miss ratio 0.0759
tencentBlock.ns17553 S3FIFO-0.4500-1.9000 cache size    66216, 3334707 req, miss ratio 0.0598, byte miss ratio 0.0598
tencentBlock.ns17553 S3FIFO-0.4500-1.9000 cache size   132432, 3334707 req, miss ratio 0.0506, byte miss ratio 0.0506
tencentBlock.ns17553 S3FIFO-0.3000-0.9000 cache size      165, 3334707 req, miss ratio 0.2130, byte miss ratio 0.2130
tencentBlock.ns17553 S3FIFO-0.3000-0.9000 cache size      496, 3334707 req, miss ratio 0.1610, byte miss ratio 0.1610
tencentBlock.ns17553 S3FIFO-0.3000-0.9000 cache size     1655, 3334707 req, miss ratio 0.1384, byte miss ratio 0.1384
tencentBlock.ns17553 S3FIFO-0.3000-0.9000 cache size     4966, 3334707 req, miss ratio 0.1195, byte miss ratio 0.1195
tencentBlock.ns17553 S3FIFO-0.3000-0.9000 cache size    16554, 3334707 req, miss ratio 0.0958, byte miss ratio 0.0958
tencentBlock.ns17553 S3FIFO-0.3000-0.9000 cache size    33108, 3334707 req, miss ratio 0.0767, byte miss ratio 0.0767
tencentBlock.ns17553 S3FIFO-0.3000-0.9000 cache size    66216, 3334707 req, miss ratio 0.0596, byte miss ratio 0.0596
tencentBlock.ns17553 S3FIFO-0.3000-0.9000 cache size   132432, 3334707 req, miss ratio 0.0504, byte miss ratio 0.0504
tencentBlock.ns17553 S3FIFO-0.9900-0.9000 cache size      165, 3334707 req, miss ratio 0.2978, byte miss ratio 0.2978
tencentBlock.ns17553 S3FIFO-0.9900-0.9000 cache size      496, 3334707 req, miss ratio 0.2004, byte miss ratio 0.2004
tencentBlock.ns17553 S3FIFO-0.9900-0.9000 cache size     1655, 3334707 req, miss ratio 0.1574, byte miss ratio 0.1574
tencentBlock.ns17553 S3FIFO-0.9900-0.9000 cache size     4966, 3334707 req, miss ratio 0.1339, byte miss ratio 0.1339
tencentBlock.ns17553 S3FIFO-0.9900-0.9000 cache size    16554, 3334707 req, miss ratio 0.1007, byte miss ratio 0.1007
tencentBlock.ns17553 S3FIFO-0.9900-0.9000 cache size    33108, 3334707 req, miss ratio 0.0795, byte miss ratio 0.0795
tencentBlock.ns17553 S3FIFO-0.9900-0.9000 cache size    66216, 3334707 req, miss ratio 0.0635, byte miss ratio 0.0635
tencentBlock.ns17553 S3FIFO-0.9900-0.9000 cache size   132432, 3334707 req, miss ratio 0.0515, byte miss ratio 0.0515
tencentBlock.ns17553 S3FIFO-0.7500-0.9000 cache size      165, 3334707 req, miss ratio 0.2636, byte miss ratio 0.2636
tencentBlock.ns17553 S3FIFO-0.7500-0.9000 cache size      496, 3334707 req, miss ratio 0.1762, byte miss ratio 0.1762
tencentBlock.ns17553 S3FIFO-0.7500-0.9000 cache size     1655, 3334707 req, miss ratio 0.1449, byte miss ratio 0.1449
tencentBlock.ns17553 S3FIFO-0.7500-0.9000 cache size     4966, 3334707 req, miss ratio 0.1292, byte miss ratio 0.1292
tencentBlock.ns17553 S3FIFO-0.7500-0.9000 cache size    16554, 3334707 req, miss ratio 0.0980, byte miss ratio 0.0980
tencentBlock.ns17553 S3FIFO-0.7500-0.9000 cache size    33108, 3334707 req, miss ratio 0.0774, byte miss ratio 0.0774
tencentBlock.ns17553 S3FIFO-0.7500-0.9000 cache size    66216, 3334707 req, miss ratio 0.0614, byte miss ratio 0.0614
tencentBlock.ns17553 S3FIFO-0.7500-0.9000 cache size   132432, 3334707 req, miss ratio 0.0509, byte miss ratio 0.0509
tencentBlock.ns17553 S3FIFO-0.8000-0.9000 cache size      165, 3334707 req, miss ratio 0.2717, byte miss ratio 0.2717
tencentBlock.ns17553 S3FIFO-0.8000-0.9000 cache size      496, 3334707 req, miss ratio 0.1797, byte miss ratio 0.1797
tencentBlock.ns17553 S3FIFO-0.8000-0.9000 cache size     1655, 3334707 req, miss ratio 0.1465, byte miss ratio 0.1465
tencentBlock.ns17553 S3FIFO-0.8000-0.9000 cache size     4966, 3334707 req, miss ratio 0.1302, byte miss ratio 0.1302
tencentBlock.ns17553 S3FIFO-0.8000-0.9000 cache size    16554, 3334707 req, miss ratio 0.0989, byte miss ratio 0.0989
tencentBlock.ns17553 S3FIFO-0.8000-0.9000 cache size    33108, 3334707 req, miss ratio 0.0781, byte miss ratio 0.0781
tencentBlock.ns17553 S3FIFO-0.8000-0.9000 cache size    66216, 3334707 req, miss ratio 0.0618, byte miss ratio 0.0618
tencentBlock.ns17553 S3FIFO-0.8000-0.9000 cache size   132432, 3334707 req, miss ratio 0.0509, byte miss ratio 0.0509
tencentBlock.ns17553 S3FIFO-0.0500-0.9000 cache size      165, 3334707 req, miss ratio 0.2144, byte miss ratio 0.2144
tencentBlock.ns17553 S3FIFO-0.0500-0.9000 cache size      496, 3334707 req, miss ratio 0.1609, byte miss ratio 0.1609
tencentBlock.ns17553 S3FIFO-0.0500-0.9000 cache size     1655, 3334707 req, miss ratio 0.1395, byte miss ratio 0.1395
tencentBlock.ns17553 S3FIFO-0.0500-0.9000 cache size     4966, 3334707 req, miss ratio 0.1167, byte miss ratio 0.1167
tencentBlock.ns17553 S3FIFO-0.0500-0.9000 cache size    16554, 3334707 req, miss ratio 0.0949, byte miss ratio 0.0949
tencentBlock.ns17553 S3FIFO-0.0500-0.9000 cache size    33108, 3334707 req, miss ratio 0.0804, byte miss ratio 0.0804
tencentBlock.ns17553 S3FIFO-0.0500-0.9000 cache size    66216, 3334707 req, miss ratio 0.0596, byte miss ratio 0.0596
tencentBlock.ns17553 S3FIFO-0.0500-0.9000 cache size   132432, 3334707 req, miss ratio 0.0502, byte miss ratio 0.0502
tencentBlock.ns17553 S3FIFO-0.2500-0.9000 cache size      165, 3334707 req, miss ratio 0.2100, byte miss ratio 0.2100
tencentBlock.ns17553 S3FIFO-0.2500-0.9000 cache size      496, 3334707 req, miss ratio 0.1603, byte miss ratio 0.1603
tencentBlock.ns17553 S3FIFO-0.2500-0.9000 cache size     1655, 3334707 req, miss ratio 0.1382, byte miss ratio 0.1382
tencentBlock.ns17553 S3FIFO-0.2500-0.9000 cache size     4966, 3334707 req, miss ratio 0.1172, byte miss ratio 0.1172
tencentBlock.ns17553 S3FIFO-0.2500-0.9000 cache size    16554, 3334707 req, miss ratio 0.0956, byte miss ratio 0.0956
tencentBlock.ns17553 S3FIFO-0.2500-0.9000 cache size    33108, 3334707 req, miss ratio 0.0770, byte miss ratio 0.0770
tencentBlock.ns17553 S3FIFO-0.2500-0.9000 cache size    66216, 3334707 req, miss ratio 0.0595, byte miss ratio 0.0595
tencentBlock.ns17553 S3FIFO-0.2500-0.9000 cache size   132432, 3334707 req, miss ratio 0.0504, byte miss ratio 0.0504
tencentBlock.ns17553 S3FIFO-0.3500-0.9000 cache size      165, 3334707 req, miss ratio 0.2164, byte miss ratio 0.2164
tencentBlock.ns17553 S3FIFO-0.3500-0.9000 cache size      496, 3334707 req, miss ratio 0.1621, byte miss ratio 0.1621
tencentBlock.ns17553 S3FIFO-0.3500-0.9000 cache size     1655, 3334707 req, miss ratio 0.1387, byte miss ratio 0.1387
tencentBlock.ns17553 S3FIFO-0.3500-0.9000 cache size     4966, 3334707 req, miss ratio 0.1219, byte miss ratio 0.1219
tencentBlock.ns17553 S3FIFO-0.3500-0.9000 cache size    16554, 3334707 req, miss ratio 0.0962, byte miss ratio 0.0962
tencentBlock.ns17553 S3FIFO-0.3500-0.9000 cache size    33108, 3334707 req, miss ratio 0.0765, byte miss ratio 0.0765
tencentBlock.ns17553 S3FIFO-0.3500-0.9000 cache size    66216, 3334707 req, miss ratio 0.0594, byte miss ratio 0.0594
tencentBlock.ns17553 S3FIFO-0.3500-0.9000 cache size   132432, 3334707 req, miss ratio 0.0504, byte miss ratio 0.0504
tencentBlock.ns17553 S3FIFO-0.2500-1.9000 cache size      165, 3334707 req, miss ratio 0.2110, byte miss ratio 0.2110
tencentBlock.ns17553 S3FIFO-0.2500-1.9000 cache size      496, 3334707 req, miss ratio 0.1606, byte miss ratio 0.1606
tencentBlock.ns17553 S3FIFO-0.2500-1.9000 cache size     1655, 3334707 req, miss ratio 0.1383, byte miss ratio 0.1383
tencentBlock.ns17553 S3FIFO-0.2500-1.9000 cache size     4966, 3334707 req, miss ratio 0.1200, byte miss ratio 0.1200
tencentBlock.ns17553 S3FIFO-0.2500-1.9000 cache size    16554, 3334707 req, miss ratio 0.0955, byte miss ratio 0.0955
