cdn1_colo28.ns1175 S3FIFO-0.3000-0.9000 cache size        9, 2461202 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns1175 S3FIFO-0.6500-1.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.6500-1.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.3500-0.9000 cache size        9, 2461202 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns1175 S3FIFO-0.3500-0.9000 cache size       27, 2461202 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1175 S3FIFO-0.3500-0.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.3500-0.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.3500-0.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.3500-0.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0250-0.9000 cache size        9, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0250-0.9000 cache size       27, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0250-0.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0250-0.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0250-0.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0250-0.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0010-0.9000 cache size        9, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0010-0.9000 cache size       27, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0010-0.9000 cache size       90, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0010-0.9000 cache size      181, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0010-0.9000 cache size      363, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0010-0.9000 cache size      726, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.4500-1.9000 cache size        9, 2461202 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns1175 S3FIFO-0.4500-1.9000 cache size       27, 2461202 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns1175 S3FIFO-0.4500-1.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.4500-1.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.4500-1.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.4500-1.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.1500-1.9000 cache size        9, 2461202 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns1175 S3FIFO-0.1500-1.9000 cache size       27, 2461202 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1175 S3FIFO-0.1500-1.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.1500-1.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.1500-1.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.1500-1.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.4500-0.9000 cache size        9, 2461202 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns1175 S3FIFO-0.4500-0.9000 cache size       27, 2461202 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns1175 S3FIFO-0.4500-0.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.4500-0.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.4500-0.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.4500-0.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.2000-1.9000 cache size        9, 2461202 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns1175 S3FIFO-0.2000-1.9000 cache size       27, 2461202 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1175 S3FIFO-0.2000-1.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.2000-1.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.2000-1.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.2000-1.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.1000-1.9000 cache size        9, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.1000-1.9000 cache size       27, 2461202 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1175 S3FIFO-0.1000-1.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.1000-1.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.1000-1.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.1000-1.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.5500-0.9000 cache size        9, 2461202 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns1175 S3FIFO-0.5500-0.9000 cache size       27, 2461202 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns1175 S3FIFO-0.5500-0.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.5500-0.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.5500-0.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.5500-0.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.8000-1.9000 cache size        9, 2461202 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns1175 S3FIFO-0.8000-1.9000 cache size       27, 2461202 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1175 S3FIFO-0.8000-1.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.8000-1.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.8000-1.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.8000-1.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.6500-0.9000 cache size        9, 2461202 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns1175 S3FIFO-0.6500-0.9000 cache size       27, 2461202 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1175 S3FIFO-0.6500-0.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.6500-0.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.6500-0.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.6500-0.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.9900-1.9000 cache size        9, 2461202 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1175 S3FIFO-0.9900-1.9000 cache size       27, 2461202 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1175 S3FIFO-0.9900-1.9000 cache size       90, 2461202 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1175 S3FIFO-0.9900-1.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.9900-1.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.9900-1.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.4000-0.9000 cache size        9, 2461202 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns1175 S3FIFO-0.4000-0.9000 cache size       27, 2461202 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns1175 S3FIFO-0.4000-0.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.4000-0.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.4000-0.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.4000-0.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.6000-0.9000 cache size        9, 2461202 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns1175 S3FIFO-0.6000-0.9000 cache size       27, 2461202 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns1175 S3FIFO-0.6000-0.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.6000-0.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.6000-0.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.6000-0.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0050-1.9000 cache size        9, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0050-1.9000 cache size       27, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0050-1.9000 cache size       90, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0050-1.9000 cache size      181, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0050-1.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0050-1.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.2000-0.9000 cache size        9, 2461202 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns1175 S3FIFO-0.2000-0.9000 cache size       27, 2461202 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1175 S3FIFO-0.2000-0.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.2000-0.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.2000-0.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.2000-0.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.5000-0.9000 cache size        9, 2461202 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns1175 S3FIFO-0.5000-0.9000 cache size       27, 2461202 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns1175 S3FIFO-0.5000-0.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.5000-0.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.5000-0.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.5000-0.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0250-1.9000 cache size        9, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0250-1.9000 cache size       27, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0250-1.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0250-1.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0250-1.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0250-1.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.5000-1.9000 cache size        9, 2461202 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns1175 S3FIFO-0.5000-1.9000 cache size       27, 2461202 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns1175 S3FIFO-0.5000-1.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.5000-1.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.5000-1.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.5000-1.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0010-1.9000 cache size        9, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0010-1.9000 cache size       27, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0010-1.9000 cache size       90, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0010-1.9000 cache size      181, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0010-1.9000 cache size      363, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0010-1.9000 cache size      726, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.8000-0.9000 cache size        9, 2461202 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns1175 S3FIFO-0.8000-0.9000 cache size       27, 2461202 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1175 S3FIFO-0.8000-0.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.8000-0.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.8000-0.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.8000-0.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.3500-1.9000 cache size        9, 2461202 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns1175 S3FIFO-0.3500-1.9000 cache size       27, 2461202 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1175 S3FIFO-0.3500-1.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.3500-1.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.3500-1.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.3500-1.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.9500-0.9000 cache size        9, 2461202 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1175 S3FIFO-0.9500-0.9000 cache size       27, 2461202 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1175 S3FIFO-0.9500-0.9000 cache size       90, 2461202 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1175 S3FIFO-0.9500-0.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.9500-0.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.9500-0.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.8500-0.9000 cache size        9, 2461202 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns1175 S3FIFO-0.8500-0.9000 cache size       27, 2461202 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1175 S3FIFO-0.8500-0.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.8500-0.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.8500-0.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.8500-0.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0100-1.9000 cache size        9, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0100-1.9000 cache size       27, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0100-1.9000 cache size       90, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0100-1.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0100-1.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0100-1.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.9500-1.9000 cache size        9, 2461202 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1175 S3FIFO-0.9500-1.9000 cache size       27, 2461202 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1175 S3FIFO-0.9500-1.9000 cache size       90, 2461202 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1175 S3FIFO-0.9500-1.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.9500-1.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.9500-1.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.7500-0.9000 cache size        9, 2461202 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns1175 S3FIFO-0.7500-0.9000 cache size       27, 2461202 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1175 S3FIFO-0.7500-0.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.7500-0.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.7500-0.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.7500-0.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.7000-1.9000 cache size        9, 2461202 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns1175 S3FIFO-0.7000-1.9000 cache size       27, 2461202 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1175 S3FIFO-0.7000-1.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.7000-1.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.7000-1.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.7000-1.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.9000-1.9000 cache size        9, 2461202 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1175 S3FIFO-0.9000-1.9000 cache size       27, 2461202 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1175 S3FIFO-0.9000-1.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.9000-1.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.9000-1.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.9000-1.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0500-0.9000 cache size        9, 2461202 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1175 S3FIFO-0.0500-0.9000 cache size       27, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0500-0.9000 cache size       90, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0500-0.9000 cache size      181, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0500-0.9000 cache size      363, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1175 S3FIFO-0.0500-0.9000 cache size      726, 2461202 req, miss ratio 0.0004, byte miss ratio 0.0004
