cdn1_colo28.ns99 S3FIFO-0.7000-0.9000 cache size       20, 24266158 req, miss ratio 0.4883, byte miss ratio 0.4883
cdn1_colo28.ns99 S3FIFO-0.7000-0.9000 cache size       62, 24266158 req, miss ratio 0.2634, byte miss ratio 0.2634
cdn1_colo28.ns99 S3FIFO-0.7000-0.9000 cache size      206, 24266158 req, miss ratio 0.0746, byte miss ratio 0.0746
cdn1_colo28.ns99 S3FIFO-0.7000-0.9000 cache size      620, 24266158 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_colo28.ns99 S3FIFO-0.7000-0.9000 cache size     2069, 24266158 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_colo28.ns99 S3FIFO-0.7000-0.9000 cache size     4139, 24266158 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns99 S3FIFO-0.7000-0.9000 cache size     8278, 24266158 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns99 S3FIFO-0.7000-0.9000 cache size    16557, 24266158 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns99 S3FIFO-0.2500-0.9000 cache size       20, 24266158 req, miss ratio 0.4216, byte miss ratio 0.4216
cdn1_colo28.ns99 S3FIFO-0.2500-0.9000 cache size       62, 24266158 req, miss ratio 0.2192, byte miss ratio 0.2192
cdn1_colo28.ns99 S3FIFO-0.2500-0.9000 cache size      206, 24266158 req, miss ratio 0.0552, byte miss ratio 0.0552
cdn1_colo28.ns99 S3FIFO-0.2500-0.9000 cache size      620, 24266158 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_colo28.ns99 S3FIFO-0.2500-0.9000 cache size     2069, 24266158 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns99 S3FIFO-0.2500-0.9000 cache size     4139, 24266158 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns99 S3FIFO-0.2500-0.9000 cache size     8278, 24266158 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns99 S3FIFO-0.2500-0.9000 cache size    16557, 24266158 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns99 S3FIFO-0.4500-1.9000 cache size       20, 24266158 req, miss ratio 0.4625, byte miss ratio 0.4625
cdn1_colo28.ns99 S3FIFO-0.4500-1.9000 cache size       62, 24266158 req, miss ratio 0.2390, byte miss ratio 0.2390
cdn1_colo28.ns99 S3FIFO-0.4500-1.9000 cache size      206, 24266158 req, miss ratio 0.0629, byte miss ratio 0.0629
cdn1_colo28.ns99 S3FIFO-0.4500-1.9000 cache size      620, 24266158 req, miss ratio 0.0126, byte miss ratio 0.0126
