io_traces.ns386 S3FIFO-0.0100-0.9000 cache size      139, 2200000 req, miss ratio 0.5635, byte miss ratio 0.5635
io_traces.ns386 S3FIFO-0.0100-0.9000 cache size      418, 2200000 req, miss ratio 0.5215, byte miss ratio 0.5215
io_traces.ns386 S3FIFO-0.0100-0.9000 cache size     1395, 2200000 req, miss ratio 0.4904, byte miss ratio 0.4904
io_traces.ns386 S3FIFO-0.0100-0.9000 cache size     4186, 2200000 req, miss ratio 0.4414, byte miss ratio 0.4414
io_traces.ns386 S3FIFO-0.0100-0.9000 cache size    13955, 2200000 req, miss ratio 0.3792, byte miss ratio 0.3792
io_traces.ns386 S3FIFO-0.0100-0.9000 cache size    27911, 2200000 req, miss ratio 0.2771, byte miss ratio 0.2771
io_traces.ns386 S3FIFO-0.0100-0.9000 cache size    55822, 2200000 req, miss ratio 0.1253, byte miss ratio 0.1253
io_traces.ns386 S3FIFO-0.0100-0.9000 cache size   111644, 2200000 req, miss ratio 0.0690, byte miss ratio 0.0690
io_traces.ns386 S3FIFO-0.0050-1.9000 cache size      139, 2200000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns386 S3FIFO-0.0050-1.9000 cache size      418, 2200000 req, miss ratio 0.5458, byte miss ratio 0.5458
io_traces.ns386 S3FIFO-0.0050-1.9000 cache size     1395, 2200000 req, miss ratio 0.4782, byte miss ratio 0.4782
io_traces.ns386 S3FIFO-0.0050-1.9000 cache size     4186, 2200000 req, miss ratio 0.4381, byte miss ratio 0.4381
io_traces.ns386 S3FIFO-0.0050-1.9000 cache size    13955, 2200000 req, miss ratio 0.3728, byte miss ratio 0.3728
io_traces.ns386 S3FIFO-0.0050-1.9000 cache size    27911, 2200000 req, miss ratio 0.2768, byte miss ratio 0.2768
io_traces.ns386 S3FIFO-0.0050-1.9000 cache size    55822, 2200000 req, miss ratio 0.1247, byte miss ratio 0.1247
io_traces.ns386 S3FIFO-0.0050-1.9000 cache size   111644, 2200000 req, miss ratio 0.0690, byte miss ratio 0.0690
io_traces.ns386 S3FIFO-0.3000-1.9000 cache size      139, 2200000 req, miss ratio 0.4925, byte miss ratio 0.4925
io_traces.ns386 S3FIFO-0.3000-1.9000 cache size      418, 2200000 req, miss ratio 0.4881, byte miss ratio 0.4881
io_traces.ns386 S3FIFO-0.3000-1.9000 cache size     1395, 2200000 req, miss ratio 0.4574, byte miss ratio 0.4574
io_traces.ns386 S3FIFO-0.3000-1.9000 cache size     4186, 2200000 req, miss ratio 0.4402, byte miss ratio 0.4402
io_traces.ns386 S3FIFO-0.3000-1.9000 cache size    13955, 2200000 req, miss ratio 0.4288, byte miss ratio 0.4288
io_traces.ns386 S3FIFO-0.3000-1.9000 cache size    27911, 2200000 req, miss ratio 0.3128, byte miss ratio 0.3128
io_traces.ns386 S3FIFO-0.3000-1.9000 cache size    55822, 2200000 req, miss ratio 0.1469, byte miss ratio 0.1469
io_traces.ns386 S3FIFO-0.3000-1.9000 cache size   111644, 2200000 req, miss ratio 0.0682, byte miss ratio 0.0682
io_traces.ns386 S3FIFO-0.9000-0.9000 cache size      139, 2200000 req, miss ratio 0.5248, byte miss ratio 0.5248
io_traces.ns386 S3FIFO-0.9000-0.9000 cache size      418, 2200000 req, miss ratio 0.4937, byte miss ratio 0.4937
io_traces.ns386 S3FIFO-0.9000-0.9000 cache size     1395, 2200000 req, miss ratio 0.4876, byte miss ratio 0.4876
io_traces.ns386 S3FIFO-0.9000-0.9000 cache size     4186, 2200000 req, miss ratio 0.4661, byte miss ratio 0.4661
io_traces.ns386 S3FIFO-0.9000-0.9000 cache size    13955, 2200000 req, miss ratio 0.3906, byte miss ratio 0.3906
io_traces.ns386 S3FIFO-0.9000-0.9000 cache size    27911, 2200000 req, miss ratio 0.3189, byte miss ratio 0.3189
io_traces.ns386 S3FIFO-0.9000-0.9000 cache size    55822, 2200000 req, miss ratio 0.1726, byte miss ratio 0.1726
