cdn1_allcolo.ns3748 S3FIFO-0.1500-1.9000 cache size        7, 2879426 req, miss ratio 0.7530, byte miss ratio 0.7530
cdn1_allcolo.ns3748 S3FIFO-0.1500-1.9000 cache size       25, 2879426 req, miss ratio 0.4279, byte miss ratio 0.4279
cdn1_allcolo.ns3748 S3FIFO-0.1500-1.9000 cache size       76, 2879426 req, miss ratio 0.1346, byte miss ratio 0.1346
cdn1_allcolo.ns3748 S3FIFO-0.1500-1.9000 cache size      254, 2879426 req, miss ratio 0.0283, byte miss ratio 0.0283
cdn1_allcolo.ns3748 S3FIFO-0.1500-1.9000 cache size      508, 2879426 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns3748 S3FIFO-0.1500-1.9000 cache size     1016, 2879426 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns3748 S3FIFO-0.1500-1.9000 cache size     2033, 2879426 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns3748 S3FIFO-0.7000-0.9000 cache size        7, 2879426 req, miss ratio 0.8003, byte miss ratio 0.8003
cdn1_allcolo.ns3748 S3FIFO-0.7000-0.9000 cache size       25, 2879426 req, miss ratio 0.5219, byte miss ratio 0.5219
cdn1_allcolo.ns3748 S3FIFO-0.7000-0.9000 cache size       76, 2879426 req, miss ratio 0.1926, byte miss ratio 0.1926
cdn1_allcolo.ns3748 S3FIFO-0.7000-0.9000 cache size      254, 2879426 req, miss ratio 0.0387, byte miss ratio 0.0387
cdn1_allcolo.ns3748 S3FIFO-0.7000-0.9000 cache size      508, 2879426 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns3748 S3FIFO-0.7000-0.9000 cache size     1016, 2879426 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns3748 S3FIFO-0.7000-0.9000 cache size     2033, 2879426 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns3748 S3FIFO-0.7000-1.9000 cache size        7, 2879426 req, miss ratio 0.8142, byte miss ratio 0.8142
cdn1_allcolo.ns3748 S3FIFO-0.7000-1.9000 cache size       25, 2879426 req, miss ratio 0.5230, byte miss ratio 0.5230
cdn1_allcolo.ns3748 S3FIFO-0.7000-1.9000 cache size       76, 2879426 req, miss ratio 0.1878, byte miss ratio 0.1878
cdn1_allcolo.ns3748 S3FIFO-0.7000-1.9000 cache size      254, 2879426 req, miss ratio 0.0380, byte miss ratio 0.0380
cdn1_allcolo.ns3748 S3FIFO-0.7000-1.9000 cache size      508, 2879426 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_allcolo.ns3748 S3FIFO-0.7000-1.9000 cache size     1016, 2879426 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns3748 S3FIFO-0.7000-1.9000 cache size     2033, 2879426 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns3748 S3FIFO-0.0010-0.9000 cache size        7, 2879426 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3748 S3FIFO-0.0010-0.9000 cache size       25, 2879426 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3748 S3FIFO-0.0010-0.9000 cache size       76, 2879426 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3748 S3FIFO-0.0010-0.9000 cache size      254, 2879426 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3748 S3FIFO-0.0010-0.9000 cache size      508, 2879426 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3748 S3FIFO-0.0010-0.9000 cache size     1016, 2879426 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns3748 S3FIFO-0.0010-0.9000 cache size     2033, 2879426 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns3748 S3FIFO-0.8500-1.9000 cache size        7, 2879426 req, miss ratio 0.8304, byte miss ratio 0.8304
cdn1_allcolo.ns3748 S3FIFO-0.8500-1.9000 cache size       25, 2879426 req, miss ratio 0.5446, byte miss ratio 0.5446
cdn1_allcolo.ns3748 S3FIFO-0.8500-1.9000 cache size       76, 2879426 req, miss ratio 0.2039, byte miss ratio 0.2039
cdn1_allcolo.ns3748 S3FIFO-0.8500-1.9000 cache size      254, 2879426 req, miss ratio 0.0423, byte miss ratio 0.0423
cdn1_allcolo.ns3748 S3FIFO-0.8500-1.9000 cache size      508, 2879426 req, miss ratio 0.0129, byte miss ratio 0.0129
cdn1_allcolo.ns3748 S3FIFO-0.8500-1.9000 cache size     1016, 2879426 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns3748 S3FIFO-0.8500-1.9000 cache size     2033, 2879426 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns3748 S3FIFO-0.9900-1.9000 cache size        7, 2879426 req, miss ratio 0.8430, byte miss ratio 0.8430
