cdn1_colo28.ns1662 S3FIFO-0.3500-0.9000 cache size       89, 1349005 req, miss ratio 0.1641, byte miss ratio 0.1641
cdn1_colo28.ns1662 S3FIFO-0.3500-0.9000 cache size      268, 1349005 req, miss ratio 0.0717, byte miss ratio 0.0717
cdn1_colo28.ns1662 S3FIFO-0.3500-0.9000 cache size      894, 1349005 req, miss ratio 0.0675, byte miss ratio 0.0675
cdn1_colo28.ns1662 S3FIFO-0.3500-0.9000 cache size     2682, 1349005 req, miss ratio 0.0667, byte miss ratio 0.0667
cdn1_colo28.ns1662 S3FIFO-0.3500-0.9000 cache size     8942, 1349005 req, miss ratio 0.0664, byte miss ratio 0.0664
cdn1_colo28.ns1662 S3FIFO-0.3500-0.9000 cache size    17884, 1349005 req, miss ratio 0.0663, byte miss ratio 0.0663
cdn1_colo28.ns1662 S3FIFO-0.3500-0.9000 cache size    35769, 1349005 req, miss ratio 0.0663, byte miss ratio 0.0663
cdn1_colo28.ns1662 S3FIFO-0.3500-0.9000 cache size    71539, 1349005 req, miss ratio 0.0663, byte miss ratio 0.0663
cdn1_colo28.ns1662 S3FIFO-0.6500-0.9000 cache size       89, 1349005 req, miss ratio 0.2035, byte miss ratio 0.2035
cdn1_colo28.ns1662 S3FIFO-0.6500-0.9000 cache size      268, 1349005 req, miss ratio 0.0811, byte miss ratio 0.0811
cdn1_colo28.ns1662 S3FIFO-0.6500-0.9000 cache size      894, 1349005 req, miss ratio 0.0682, byte miss ratio 0.0682
cdn1_colo28.ns1662 S3FIFO-0.6500-0.9000 cache size     2682, 1349005 req, miss ratio 0.0669, byte miss ratio 0.0669
cdn1_colo28.ns1662 S3FIFO-0.6500-0.9000 cache size     8942, 1349005 req, miss ratio 0.0664, byte miss ratio 0.0664
cdn1_colo28.ns1662 S3FIFO-0.6500-0.9000 cache size    17884, 1349005 req, miss ratio 0.0663, byte miss ratio 0.0663
cdn1_colo28.ns1662 S3FIFO-0.6500-0.9000 cache size    35769, 1349005 req, miss ratio 0.0663, byte miss ratio 0.0663
cdn1_colo28.ns1662 S3FIFO-0.6500-0.9000 cache size    71539, 1349005 req, miss ratio 0.0663, byte miss ratio 0.0663
cdn1_colo28.ns1662 S3FIFO-0.0250-1.9000 cache size       89, 1349005 req, miss ratio 0.1102, byte miss ratio 0.1102
cdn1_colo28.ns1662 S3FIFO-0.0250-1.9000 cache size      268, 1349005 req, miss ratio 0.0698, byte miss ratio 0.0698
cdn1_colo28.ns1662 S3FIFO-0.0250-1.9000 cache size      894, 1349005 req, miss ratio 0.0671, byte miss ratio 0.0671
