tencentBlock.ns9402 S3FIFO-0.4500-1.9000 cache size       44, 1475683 req, miss ratio 0.4087, byte miss ratio 0.4087
tencentBlock.ns9402 S3FIFO-0.4500-1.9000 cache size      132, 1475683 req, miss ratio 0.2341, byte miss ratio 0.2341
tencentBlock.ns9402 S3FIFO-0.4500-1.9000 cache size      440, 1475683 req, miss ratio 0.1646, byte miss ratio 0.1646
tencentBlock.ns9402 S3FIFO-0.4500-1.9000 cache size     1322, 1475683 req, miss ratio 0.1480, byte miss ratio 0.1480
tencentBlock.ns9402 S3FIFO-0.4500-1.9000 cache size     4408, 1475683 req, miss ratio 0.1080, byte miss ratio 0.1080
tencentBlock.ns9402 S3FIFO-0.4500-1.9000 cache size     8816, 1475683 req, miss ratio 0.0942, byte miss ratio 0.0942
tencentBlock.ns9402 S3FIFO-0.4500-1.9000 cache size    17632, 1475683 req, miss ratio 0.0663, byte miss ratio 0.0663
tencentBlock.ns9402 S3FIFO-0.4500-1.9000 cache size    35264, 1475683 req, miss ratio 0.0318, byte miss ratio 0.0318
tencentBlock.ns9402 S3FIFO-0.4000-0.9000 cache size       44, 1475683 req, miss ratio 0.4022, byte miss ratio 0.4022
tencentBlock.ns9402 S3FIFO-0.4000-0.9000 cache size      132, 1475683 req, miss ratio 0.2274, byte miss ratio 0.2274
tencentBlock.ns9402 S3FIFO-0.4000-0.9000 cache size      440, 1475683 req, miss ratio 0.1630, byte miss ratio 0.1630
tencentBlock.ns9402 S3FIFO-0.4000-0.9000 cache size     1322, 1475683 req, miss ratio 0.1425, byte miss ratio 0.1425
tencentBlock.ns9402 S3FIFO-0.4000-0.9000 cache size     4408, 1475683 req, miss ratio 0.1067, byte miss ratio 0.1067
tencentBlock.ns9402 S3FIFO-0.4000-0.9000 cache size     8816, 1475683 req, miss ratio 0.0938, byte miss ratio 0.0938
tencentBlock.ns9402 S3FIFO-0.4000-0.9000 cache size    17632, 1475683 req, miss ratio 0.0657, byte miss ratio 0.0657
tencentBlock.ns9402 S3FIFO-0.4000-0.9000 cache size    35264, 1475683 req, miss ratio 0.0318, byte miss ratio 0.0318
tencentBlock.ns9402 S3FIFO-0.6500-1.9000 cache size       44, 1475683 req, miss ratio 0.4292, byte miss ratio 0.4292
tencentBlock.ns9402 S3FIFO-0.6500-1.9000 cache size      132, 1475683 req, miss ratio 0.2406, byte miss ratio 0.2406
tencentBlock.ns9402 S3FIFO-0.6500-1.9000 cache size      440, 1475683 req, miss ratio 0.1732, byte miss ratio 0.1732
tencentBlock.ns9402 S3FIFO-0.6500-1.9000 cache size     1322, 1475683 req, miss ratio 0.1517, byte miss ratio 0.1517
tencentBlock.ns9402 S3FIFO-0.6500-1.9000 cache size     4408, 1475683 req, miss ratio 0.1165, byte miss ratio 0.1165
tencentBlock.ns9402 S3FIFO-0.6500-1.9000 cache size     8816, 1475683 req, miss ratio 0.0950, byte miss ratio 0.0950
tencentBlock.ns9402 S3FIFO-0.6500-1.9000 cache size    17632, 1475683 req, miss ratio 0.0656, byte miss ratio 0.0656
