cdn1_colo28.ns1460 S3FIFO-0.0500-1.9000 cache size       69, 1323640 req, miss ratio 0.6582, byte miss ratio 0.6582
cdn1_colo28.ns1460 S3FIFO-0.0500-1.9000 cache size      209, 1323640 req, miss ratio 0.5387, byte miss ratio 0.5387
cdn1_colo28.ns1460 S3FIFO-0.0500-1.9000 cache size      698, 1323640 req, miss ratio 0.4086, byte miss ratio 0.4086
cdn1_colo28.ns1460 S3FIFO-0.0500-1.9000 cache size     2094, 1323640 req, miss ratio 0.2932, byte miss ratio 0.2932
cdn1_colo28.ns1460 S3FIFO-0.0500-1.9000 cache size     6981, 1323640 req, miss ratio 0.1710, byte miss ratio 0.1710
cdn1_colo28.ns1460 S3FIFO-0.0500-1.9000 cache size    13962, 1323640 req, miss ratio 0.1115, byte miss ratio 0.1115
cdn1_colo28.ns1460 S3FIFO-0.0500-1.9000 cache size    27925, 1323640 req, miss ratio 0.0715, byte miss ratio 0.0715
cdn1_colo28.ns1460 S3FIFO-0.0500-1.9000 cache size    55851, 1323640 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_colo28.ns1460 S3FIFO-0.6500-1.9000 cache size       69, 1323640 req, miss ratio 0.7156, byte miss ratio 0.7156
cdn1_colo28.ns1460 S3FIFO-0.6500-1.9000 cache size      209, 1323640 req, miss ratio 0.6012, byte miss ratio 0.6012
cdn1_colo28.ns1460 S3FIFO-0.6500-1.9000 cache size      698, 1323640 req, miss ratio 0.4694, byte miss ratio 0.4694
cdn1_colo28.ns1460 S3FIFO-0.6500-1.9000 cache size     2094, 1323640 req, miss ratio 0.3437, byte miss ratio 0.3437
cdn1_colo28.ns1460 S3FIFO-0.6500-1.9000 cache size     6981, 1323640 req, miss ratio 0.2062, byte miss ratio 0.2062
cdn1_colo28.ns1460 S3FIFO-0.6500-1.9000 cache size    13962, 1323640 req, miss ratio 0.1386, byte miss ratio 0.1386
cdn1_colo28.ns1460 S3FIFO-0.6500-1.9000 cache size    27925, 1323640 req, miss ratio 0.0846, byte miss ratio 0.0846
cdn1_colo28.ns1460 S3FIFO-0.6500-1.9000 cache size    55851, 1323640 req, miss ratio 0.0556, byte miss ratio 0.0556
cdn1_colo28.ns1460 S3FIFO-0.0100-0.9000 cache size       69, 1323640 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1460 S3FIFO-0.0100-0.9000 cache size      209, 1323640 req, miss ratio 0.5414, byte miss ratio 0.5414
cdn1_colo28.ns1460 S3FIFO-0.0100-0.9000 cache size      698, 1323640 req, miss ratio 0.4085, byte miss ratio 0.4085
cdn1_colo28.ns1460 S3FIFO-0.0100-0.9000 cache size     2094, 1323640 req, miss ratio 0.2897, byte miss ratio 0.2897
cdn1_colo28.ns1460 S3FIFO-0.0100-0.9000 cache size     6981, 1323640 req, miss ratio 0.1665, byte miss ratio 0.1665
cdn1_colo28.ns1460 S3FIFO-0.0100-0.9000 cache size    13962, 1323640 req, miss ratio 0.1090, byte miss ratio 0.1090
cdn1_colo28.ns1460 S3FIFO-0.0100-0.9000 cache size    27925, 1323640 req, miss ratio 0.0714, byte miss ratio 0.0714
cdn1_colo28.ns1460 S3FIFO-0.0100-0.9000 cache size    55851, 1323640 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_colo28.ns1460 S3FIFO-0.2000-1.9000 cache size       69, 1323640 req, miss ratio 0.6630, byte miss ratio 0.6630
cdn1_colo28.ns1460 S3FIFO-0.2000-1.9000 cache size      209, 1323640 req, miss ratio 0.5465, byte miss ratio 0.5465
cdn1_colo28.ns1460 S3FIFO-0.2000-1.9000 cache size      698, 1323640 req, miss ratio 0.4183, byte miss ratio 0.4183
cdn1_colo28.ns1460 S3FIFO-0.2000-1.9000 cache size     2094, 1323640 req, miss ratio 0.3021, byte miss ratio 0.3021
cdn1_colo28.ns1460 S3FIFO-0.2000-1.9000 cache size     6981, 1323640 req, miss ratio 0.1779, byte miss ratio 0.1779
cdn1_colo28.ns1460 S3FIFO-0.2000-1.9000 cache size    13962, 1323640 req, miss ratio 0.1166, byte miss ratio 0.1166
cdn1_colo28.ns1460 S3FIFO-0.2000-1.9000 cache size    27925, 1323640 req, miss ratio 0.0735, byte miss ratio 0.0735
cdn1_colo28.ns1460 S3FIFO-0.2000-1.9000 cache size    55851, 1323640 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_colo28.ns1460 S3FIFO-0.5000-0.9000 cache size       69, 1323640 req, miss ratio 0.6901, byte miss ratio 0.6901
cdn1_colo28.ns1460 S3FIFO-0.5000-0.9000 cache size      209, 1323640 req, miss ratio 0.5736, byte miss ratio 0.5736
cdn1_colo28.ns1460 S3FIFO-0.5000-0.9000 cache size      698, 1323640 req, miss ratio 0.4433, byte miss ratio 0.4433
cdn1_colo28.ns1460 S3FIFO-0.5000-0.9000 cache size     2094, 1323640 req, miss ratio 0.3230, byte miss ratio 0.3230
cdn1_colo28.ns1460 S3FIFO-0.5000-0.9000 cache size     6981, 1323640 req, miss ratio 0.1933, byte miss ratio 0.1933
cdn1_colo28.ns1460 S3FIFO-0.5000-0.9000 cache size    13962, 1323640 req, miss ratio 0.1302, byte miss ratio 0.1302
cdn1_colo28.ns1460 S3FIFO-0.5000-0.9000 cache size    27925, 1323640 req, miss ratio 0.0798, byte miss ratio 0.0798
cdn1_colo28.ns1460 S3FIFO-0.5000-0.9000 cache size    55851, 1323640 req, miss ratio 0.0546, byte miss ratio 0.0546
cdn1_colo28.ns1460 S3FIFO-0.2500-1.9000 cache size       69, 1323640 req, miss ratio 0.6675, byte miss ratio 0.6675
cdn1_colo28.ns1460 S3FIFO-0.2500-1.9000 cache size      209, 1323640 req, miss ratio 0.5511, byte miss ratio 0.5511
cdn1_colo28.ns1460 S3FIFO-0.2500-1.9000 cache size      698, 1323640 req, miss ratio 0.4227, byte miss ratio 0.4227
cdn1_colo28.ns1460 S3FIFO-0.2500-1.9000 cache size     2094, 1323640 req, miss ratio 0.3057, byte miss ratio 0.3057
cdn1_colo28.ns1460 S3FIFO-0.2500-1.9000 cache size     6981, 1323640 req, miss ratio 0.1805, byte miss ratio 0.1805
cdn1_colo28.ns1460 S3FIFO-0.2500-1.9000 cache size    13962, 1323640 req, miss ratio 0.1187, byte miss ratio 0.1187
cdn1_colo28.ns1460 S3FIFO-0.2500-1.9000 cache size    27925, 1323640 req, miss ratio 0.0741, byte miss ratio 0.0741
cdn1_colo28.ns1460 S3FIFO-0.2500-1.9000 cache size    55851, 1323640 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_colo28.ns1460 S3FIFO-0.0500-0.9000 cache size       69, 1323640 req, miss ratio 0.6564, byte miss ratio 0.6564
cdn1_colo28.ns1460 S3FIFO-0.0500-0.9000 cache size      209, 1323640 req, miss ratio 0.5357, byte miss ratio 0.5357
cdn1_colo28.ns1460 S3FIFO-0.0500-0.9000 cache size      698, 1323640 req, miss ratio 0.4051, byte miss ratio 0.4051
cdn1_colo28.ns1460 S3FIFO-0.0500-0.9000 cache size     2094, 1323640 req, miss ratio 0.2893, byte miss ratio 0.2893
cdn1_colo28.ns1460 S3FIFO-0.0500-0.9000 cache size     6981, 1323640 req, miss ratio 0.1670, byte miss ratio 0.1670
cdn1_colo28.ns1460 S3FIFO-0.0500-0.9000 cache size    13962, 1323640 req, miss ratio 0.1094, byte miss ratio 0.1094
cdn1_colo28.ns1460 S3FIFO-0.0500-0.9000 cache size    27925, 1323640 req, miss ratio 0.0715, byte miss ratio 0.0715
cdn1_colo28.ns1460 S3FIFO-0.0500-0.9000 cache size    55851, 1323640 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_colo28.ns1460 S3FIFO-0.8500-1.9000 cache size       69, 1323640 req, miss ratio 0.7535, byte miss ratio 0.7535
cdn1_colo28.ns1460 S3FIFO-0.8500-1.9000 cache size      209, 1323640 req, miss ratio 0.6405, byte miss ratio 0.6405
cdn1_colo28.ns1460 S3FIFO-0.8500-1.9000 cache size      698, 1323640 req, miss ratio 0.5023, byte miss ratio 0.5023
cdn1_colo28.ns1460 S3FIFO-0.8500-1.9000 cache size     2094, 1323640 req, miss ratio 0.3684, byte miss ratio 0.3684
cdn1_colo28.ns1460 S3FIFO-0.8500-1.9000 cache size     6981, 1323640 req, miss ratio 0.2224, byte miss ratio 0.2224
cdn1_colo28.ns1460 S3FIFO-0.8500-1.9000 cache size    13962, 1323640 req, miss ratio 0.1506, byte miss ratio 0.1506
cdn1_colo28.ns1460 S3FIFO-0.8500-1.9000 cache size    27925, 1323640 req, miss ratio 0.0929, byte miss ratio 0.0929
cdn1_colo28.ns1460 S3FIFO-0.8500-1.9000 cache size    55851, 1323640 req, miss ratio 0.0586, byte miss ratio 0.0586
cdn1_colo28.ns1460 S3FIFO-0.0050-0.9000 cache size       69, 1323640 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1460 S3FIFO-0.0050-0.9000 cache size      209, 1323640 req, miss ratio 0.5433, byte miss ratio 0.5433
cdn1_colo28.ns1460 S3FIFO-0.0050-0.9000 cache size      698, 1323640 req, miss ratio 0.4115, byte miss ratio 0.4115
cdn1_colo28.ns1460 S3FIFO-0.0050-0.9000 cache size     2094, 1323640 req, miss ratio 0.2911, byte miss ratio 0.2911
cdn1_colo28.ns1460 S3FIFO-0.0050-0.9000 cache size     6981, 1323640 req, miss ratio 0.1670, byte miss ratio 0.1670
cdn1_colo28.ns1460 S3FIFO-0.0050-0.9000 cache size    13962, 1323640 req, miss ratio 0.1093, byte miss ratio 0.1093
cdn1_colo28.ns1460 S3FIFO-0.0050-0.9000 cache size    27925, 1323640 req, miss ratio 0.0716, byte miss ratio 0.0716
cdn1_colo28.ns1460 S3FIFO-0.0050-0.9000 cache size    55851, 1323640 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_colo28.ns1460 S3FIFO-0.8500-0.9000 cache size       69, 1323640 req, miss ratio 0.7488, byte miss ratio 0.7488
cdn1_colo28.ns1460 S3FIFO-0.8500-0.9000 cache size      209, 1323640 req, miss ratio 0.6359, byte miss ratio 0.6359
