cdn1_colo28.ns53 S3FIFO-0.7500-1.9000 cache size      304, 3924677 req, miss ratio 0.1178, byte miss ratio 0.1178
cdn1_colo28.ns53 S3FIFO-0.5500-1.9000 cache size    30401, 3924677 req, miss ratio 0.0840, byte miss ratio 0.0840
cdn1_colo28.ns53 S3FIFO-0.5500-1.9000 cache size    60803, 3924677 req, miss ratio 0.0814, byte miss ratio 0.0814
cdn1_colo28.ns53 S3FIFO-0.5500-1.9000 cache size   121606, 3924677 req, miss ratio 0.0794, byte miss ratio 0.0794
cdn1_colo28.ns53 S3FIFO-0.5500-1.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.7000-1.9000 cache size      304, 3924677 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns53 S3FIFO-0.7000-1.9000 cache size      912, 3924677 req, miss ratio 0.1045, byte miss ratio 0.1045
cdn1_colo28.ns53 S3FIFO-0.7000-1.9000 cache size     3040, 3924677 req, miss ratio 0.0960, byte miss ratio 0.0960
cdn1_colo28.ns53 S3FIFO-0.7000-1.9000 cache size     9120, 3924677 req, miss ratio 0.0902, byte miss ratio 0.0902
cdn1_colo28.ns53 S3FIFO-0.7000-1.9000 cache size    30401, 3924677 req, miss ratio 0.0846, byte miss ratio 0.0846
cdn1_colo28.ns53 S3FIFO-0.7000-1.9000 cache size    60803, 3924677 req, miss ratio 0.0818, byte miss ratio 0.0818
cdn1_colo28.ns53 S3FIFO-0.7000-1.9000 cache size   121606, 3924677 req, miss ratio 0.0795, byte miss ratio 0.0795
cdn1_colo28.ns53 S3FIFO-0.7000-1.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.3000-0.9000 cache size      304, 3924677 req, miss ratio 0.1122, byte miss ratio 0.1122
cdn1_colo28.ns53 S3FIFO-0.3000-0.9000 cache size      912, 3924677 req, miss ratio 0.1018, byte miss ratio 0.1018
cdn1_colo28.ns53 S3FIFO-0.3000-0.9000 cache size     3040, 3924677 req, miss ratio 0.0941, byte miss ratio 0.0941
cdn1_colo28.ns53 S3FIFO-0.3000-0.9000 cache size     9120, 3924677 req, miss ratio 0.0884, byte miss ratio 0.0884
cdn1_colo28.ns53 S3FIFO-0.3000-0.9000 cache size    30401, 3924677 req, miss ratio 0.0833, byte miss ratio 0.0833
cdn1_colo28.ns53 S3FIFO-0.3000-0.9000 cache size    60803, 3924677 req, miss ratio 0.0810, byte miss ratio 0.0810
cdn1_colo28.ns53 S3FIFO-0.3000-0.9000 cache size   121606, 3924677 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_colo28.ns53 S3FIFO-0.3000-0.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.0050-1.9000 cache size      304, 3924677 req, miss ratio 0.1127, byte miss ratio 0.1127
cdn1_colo28.ns53 S3FIFO-0.0050-1.9000 cache size      912, 3924677 req, miss ratio 0.1013, byte miss ratio 0.1013
cdn1_colo28.ns53 S3FIFO-0.0050-1.9000 cache size     3040, 3924677 req, miss ratio 0.0938, byte miss ratio 0.0938
cdn1_colo28.ns53 S3FIFO-0.0050-1.9000 cache size     9120, 3924677 req, miss ratio 0.0880, byte miss ratio 0.0880
cdn1_colo28.ns53 S3FIFO-0.0050-1.9000 cache size    30401, 3924677 req, miss ratio 0.0830, byte miss ratio 0.0830
cdn1_colo28.ns53 S3FIFO-0.0050-1.9000 cache size    60803, 3924677 req, miss ratio 0.0808, byte miss ratio 0.0808
cdn1_colo28.ns53 S3FIFO-0.0050-1.9000 cache size   121606, 3924677 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_colo28.ns53 S3FIFO-0.0050-1.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.1000-0.9000 cache size      304, 3924677 req, miss ratio 0.1110, byte miss ratio 0.1110
cdn1_colo28.ns53 S3FIFO-0.1000-0.9000 cache size      912, 3924677 req, miss ratio 0.1011, byte miss ratio 0.1011
cdn1_colo28.ns53 S3FIFO-0.1000-0.9000 cache size     3040, 3924677 req, miss ratio 0.0935, byte miss ratio 0.0935
cdn1_colo28.ns53 S3FIFO-0.1000-0.9000 cache size     9120, 3924677 req, miss ratio 0.0877, byte miss ratio 0.0877
cdn1_colo28.ns53 S3FIFO-0.1000-0.9000 cache size    30401, 3924677 req, miss ratio 0.0829, byte miss ratio 0.0829
cdn1_colo28.ns53 S3FIFO-0.1000-0.9000 cache size    60803, 3924677 req, miss ratio 0.0808, byte miss ratio 0.0808
cdn1_colo28.ns53 S3FIFO-0.1000-0.9000 cache size   121606, 3924677 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_colo28.ns53 S3FIFO-0.1000-0.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.6500-1.9000 cache size      304, 3924677 req, miss ratio 0.1162, byte miss ratio 0.1162
cdn1_colo28.ns53 S3FIFO-0.6500-1.9000 cache size      912, 3924677 req, miss ratio 0.1040, byte miss ratio 0.1040
cdn1_colo28.ns53 S3FIFO-0.6500-1.9000 cache size     3040, 3924677 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_colo28.ns53 S3FIFO-0.6500-1.9000 cache size     9120, 3924677 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_colo28.ns53 S3FIFO-0.6500-1.9000 cache size    30401, 3924677 req, miss ratio 0.0844, byte miss ratio 0.0844
cdn1_colo28.ns53 S3FIFO-0.6500-1.9000 cache size    60803, 3924677 req, miss ratio 0.0817, byte miss ratio 0.0817
cdn1_colo28.ns53 S3FIFO-0.6500-1.9000 cache size   121606, 3924677 req, miss ratio 0.0795, byte miss ratio 0.0795
cdn1_colo28.ns53 S3FIFO-0.6500-1.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.9000-0.9000 cache size      304, 3924677 req, miss ratio 0.1211, byte miss ratio 0.1211
cdn1_colo28.ns53 S3FIFO-0.9000-0.9000 cache size      912, 3924677 req, miss ratio 0.1070, byte miss ratio 0.1070
cdn1_colo28.ns53 S3FIFO-0.9000-0.9000 cache size     3040, 3924677 req, miss ratio 0.0976, byte miss ratio 0.0976
cdn1_colo28.ns53 S3FIFO-0.9000-0.9000 cache size     9120, 3924677 req, miss ratio 0.0913, byte miss ratio 0.0913
cdn1_colo28.ns53 S3FIFO-0.9000-0.9000 cache size    30401, 3924677 req, miss ratio 0.0856, byte miss ratio 0.0856
cdn1_colo28.ns53 S3FIFO-0.9000-0.9000 cache size    60803, 3924677 req, miss ratio 0.0825, byte miss ratio 0.0825
cdn1_colo28.ns53 S3FIFO-0.9000-0.9000 cache size   121606, 3924677 req, miss ratio 0.0799, byte miss ratio 0.0799
cdn1_colo28.ns53 S3FIFO-0.9000-0.9000 cache size   243212, 3924677 req, miss ratio 0.0779, byte miss ratio 0.0779
cdn1_colo28.ns53 S3FIFO-0.5500-0.9000 cache size      304, 3924677 req, miss ratio 0.1148, byte miss ratio 0.1148
cdn1_colo28.ns53 S3FIFO-0.5500-0.9000 cache size      912, 3924677 req, miss ratio 0.1032, byte miss ratio 0.1032
cdn1_colo28.ns53 S3FIFO-0.5500-0.9000 cache size     3040, 3924677 req, miss ratio 0.0952, byte miss ratio 0.0952
cdn1_colo28.ns53 S3FIFO-0.5500-0.9000 cache size     9120, 3924677 req, miss ratio 0.0894, byte miss ratio 0.0894
cdn1_colo28.ns53 S3FIFO-0.5500-0.9000 cache size    30401, 3924677 req, miss ratio 0.0840, byte miss ratio 0.0840
cdn1_colo28.ns53 S3FIFO-0.5500-0.9000 cache size    60803, 3924677 req, miss ratio 0.0814, byte miss ratio 0.0814
cdn1_colo28.ns53 S3FIFO-0.5500-0.9000 cache size   121606, 3924677 req, miss ratio 0.0794, byte miss ratio 0.0794
cdn1_colo28.ns53 S3FIFO-0.5500-0.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.9000-1.9000 cache size      304, 3924677 req, miss ratio 0.1211, byte miss ratio 0.1211
cdn1_colo28.ns53 S3FIFO-0.9000-1.9000 cache size      912, 3924677 req, miss ratio 0.1070, byte miss ratio 0.1070
cdn1_colo28.ns53 S3FIFO-0.9000-1.9000 cache size     3040, 3924677 req, miss ratio 0.0976, byte miss ratio 0.0976
cdn1_colo28.ns53 S3FIFO-0.9000-1.9000 cache size     9120, 3924677 req, miss ratio 0.0913, byte miss ratio 0.0913
cdn1_colo28.ns53 S3FIFO-0.9000-1.9000 cache size    30401, 3924677 req, miss ratio 0.0856, byte miss ratio 0.0856
cdn1_colo28.ns53 S3FIFO-0.9000-1.9000 cache size    60803, 3924677 req, miss ratio 0.0825, byte miss ratio 0.0825
cdn1_colo28.ns53 S3FIFO-0.9000-1.9000 cache size   121606, 3924677 req, miss ratio 0.0799, byte miss ratio 0.0799
cdn1_colo28.ns53 S3FIFO-0.9000-1.9000 cache size   243212, 3924677 req, miss ratio 0.0779, byte miss ratio 0.0779
cdn1_colo28.ns53 S3FIFO-0.0100-0.9000 cache size      304, 3924677 req, miss ratio 0.1110, byte miss ratio 0.1110
cdn1_colo28.ns53 S3FIFO-0.0100-0.9000 cache size      912, 3924677 req, miss ratio 0.1012, byte miss ratio 0.1012
cdn1_colo28.ns53 S3FIFO-0.0100-0.9000 cache size     3040, 3924677 req, miss ratio 0.0937, byte miss ratio 0.0937
cdn1_colo28.ns53 S3FIFO-0.0100-0.9000 cache size     9120, 3924677 req, miss ratio 0.0879, byte miss ratio 0.0879
cdn1_colo28.ns53 S3FIFO-0.0100-0.9000 cache size    30401, 3924677 req, miss ratio 0.0829, byte miss ratio 0.0829
cdn1_colo28.ns53 S3FIFO-0.0100-0.9000 cache size    60803, 3924677 req, miss ratio 0.0808, byte miss ratio 0.0808
cdn1_colo28.ns53 S3FIFO-0.0100-0.9000 cache size   121606, 3924677 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_colo28.ns53 S3FIFO-0.0100-0.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.2000-1.9000 cache size      304, 3924677 req, miss ratio 0.1115, byte miss ratio 0.1115
cdn1_colo28.ns53 S3FIFO-0.2000-1.9000 cache size      912, 3924677 req, miss ratio 0.1014, byte miss ratio 0.1014
cdn1_colo28.ns53 S3FIFO-0.2000-1.9000 cache size     3040, 3924677 req, miss ratio 0.0938, byte miss ratio 0.0938
cdn1_colo28.ns53 S3FIFO-0.2000-1.9000 cache size     9120, 3924677 req, miss ratio 0.0880, byte miss ratio 0.0880
cdn1_colo28.ns53 S3FIFO-0.2000-1.9000 cache size    30401, 3924677 req, miss ratio 0.0831, byte miss ratio 0.0831
cdn1_colo28.ns53 S3FIFO-0.2000-1.9000 cache size    60803, 3924677 req, miss ratio 0.0809, byte miss ratio 0.0809
cdn1_colo28.ns53 S3FIFO-0.2000-1.9000 cache size   121606, 3924677 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_colo28.ns53 S3FIFO-0.2000-1.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.4000-0.9000 cache size      304, 3924677 req, miss ratio 0.1130, byte miss ratio 0.1130
cdn1_colo28.ns53 S3FIFO-0.4000-0.9000 cache size      912, 3924677 req, miss ratio 0.1023, byte miss ratio 0.1023
cdn1_colo28.ns53 S3FIFO-0.4000-0.9000 cache size     3040, 3924677 req, miss ratio 0.0945, byte miss ratio 0.0945
cdn1_colo28.ns53 S3FIFO-0.4000-0.9000 cache size     9120, 3924677 req, miss ratio 0.0888, byte miss ratio 0.0888
cdn1_colo28.ns53 S3FIFO-0.4000-0.9000 cache size    30401, 3924677 req, miss ratio 0.0836, byte miss ratio 0.0836
cdn1_colo28.ns53 S3FIFO-0.4000-0.9000 cache size    60803, 3924677 req, miss ratio 0.0812, byte miss ratio 0.0812
cdn1_colo28.ns53 S3FIFO-0.4000-0.9000 cache size   121606, 3924677 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_colo28.ns53 S3FIFO-0.4000-0.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.0010-0.9000 cache size      304, 3924677 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns53 S3FIFO-0.0010-0.9000 cache size      912, 3924677 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns53 S3FIFO-0.0010-0.9000 cache size     3040, 3924677 req, miss ratio 0.0940, byte miss ratio 0.0940
cdn1_colo28.ns53 S3FIFO-0.0010-0.9000 cache size     9120, 3924677 req, miss ratio 0.0882, byte miss ratio 0.0882
cdn1_colo28.ns53 S3FIFO-0.0010-0.9000 cache size    30401, 3924677 req, miss ratio 0.0832, byte miss ratio 0.0832
cdn1_colo28.ns53 S3FIFO-0.0010-0.9000 cache size    60803, 3924677 req, miss ratio 0.0810, byte miss ratio 0.0810
cdn1_colo28.ns53 S3FIFO-0.0010-0.9000 cache size   121606, 3924677 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_colo28.ns53 S3FIFO-0.0010-0.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.3000-1.9000 cache size      304, 3924677 req, miss ratio 0.1122, byte miss ratio 0.1122
cdn1_colo28.ns53 S3FIFO-0.3000-1.9000 cache size      912, 3924677 req, miss ratio 0.1018, byte miss ratio 0.1018
cdn1_colo28.ns53 S3FIFO-0.3000-1.9000 cache size     3040, 3924677 req, miss ratio 0.0941, byte miss ratio 0.0941
cdn1_colo28.ns53 S3FIFO-0.3000-1.9000 cache size     9120, 3924677 req, miss ratio 0.0884, byte miss ratio 0.0884
cdn1_colo28.ns53 S3FIFO-0.3000-1.9000 cache size    30401, 3924677 req, miss ratio 0.0833, byte miss ratio 0.0833
cdn1_colo28.ns53 S3FIFO-0.3000-1.9000 cache size    60803, 3924677 req, miss ratio 0.0810, byte miss ratio 0.0810
cdn1_colo28.ns53 S3FIFO-0.3000-1.9000 cache size   121606, 3924677 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_colo28.ns53 S3FIFO-0.3000-1.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.9900-1.9000 cache size      304, 3924677 req, miss ratio 0.1257, byte miss ratio 0.1257
cdn1_colo28.ns53 S3FIFO-0.9900-1.9000 cache size      912, 3924677 req, miss ratio 0.1092, byte miss ratio 0.1092
cdn1_colo28.ns53 S3FIFO-0.9900-1.9000 cache size     3040, 3924677 req, miss ratio 0.0987, byte miss ratio 0.0987
cdn1_colo28.ns53 S3FIFO-0.9900-1.9000 cache size     9120, 3924677 req, miss ratio 0.0920, byte miss ratio 0.0920
cdn1_colo28.ns53 S3FIFO-0.9900-1.9000 cache size    30401, 3924677 req, miss ratio 0.0859, byte miss ratio 0.0859
cdn1_colo28.ns53 S3FIFO-0.9900-1.9000 cache size    60803, 3924677 req, miss ratio 0.0828, byte miss ratio 0.0828
cdn1_colo28.ns53 S3FIFO-0.9900-1.9000 cache size   121606, 3924677 req, miss ratio 0.0802, byte miss ratio 0.0802
cdn1_colo28.ns53 S3FIFO-0.9900-1.9000 cache size   243212, 3924677 req, miss ratio 0.0780, byte miss ratio 0.0780
cdn1_colo28.ns53 S3FIFO-0.1500-1.9000 cache size      304, 3924677 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns53 S3FIFO-0.1500-1.9000 cache size      912, 3924677 req, miss ratio 0.1012, byte miss ratio 0.1012
cdn1_colo28.ns53 S3FIFO-0.1500-1.9000 cache size     3040, 3924677 req, miss ratio 0.0936, byte miss ratio 0.0936
cdn1_colo28.ns53 S3FIFO-0.1500-1.9000 cache size     9120, 3924677 req, miss ratio 0.0879, byte miss ratio 0.0879
cdn1_colo28.ns53 S3FIFO-0.1500-1.9000 cache size    30401, 3924677 req, miss ratio 0.0830, byte miss ratio 0.0830
cdn1_colo28.ns53 S3FIFO-0.1500-1.9000 cache size    60803, 3924677 req, miss ratio 0.0808, byte miss ratio 0.0808
cdn1_colo28.ns53 S3FIFO-0.1500-1.9000 cache size   121606, 3924677 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_colo28.ns53 S3FIFO-0.1500-1.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.7000-0.9000 cache size      304, 3924677 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns53 S3FIFO-0.7000-0.9000 cache size      912, 3924677 req, miss ratio 0.1044, byte miss ratio 0.1044
cdn1_colo28.ns53 S3FIFO-0.7000-0.9000 cache size     3040, 3924677 req, miss ratio 0.0960, byte miss ratio 0.0960
cdn1_colo28.ns53 S3FIFO-0.7000-0.9000 cache size     9120, 3924677 req, miss ratio 0.0902, byte miss ratio 0.0902
cdn1_colo28.ns53 S3FIFO-0.7000-0.9000 cache size    30401, 3924677 req, miss ratio 0.0846, byte miss ratio 0.0846
cdn1_colo28.ns53 S3FIFO-0.7000-0.9000 cache size    60803, 3924677 req, miss ratio 0.0818, byte miss ratio 0.0818
cdn1_colo28.ns53 S3FIFO-0.7000-0.9000 cache size   121606, 3924677 req, miss ratio 0.0795, byte miss ratio 0.0795
cdn1_colo28.ns53 S3FIFO-0.7000-0.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.0100-1.9000 cache size      304, 3924677 req, miss ratio 0.1110, byte miss ratio 0.1110
cdn1_colo28.ns53 S3FIFO-0.0100-1.9000 cache size      912, 3924677 req, miss ratio 0.1012, byte miss ratio 0.1012
cdn1_colo28.ns53 S3FIFO-0.0100-1.9000 cache size     3040, 3924677 req, miss ratio 0.0937, byte miss ratio 0.0937
cdn1_colo28.ns53 S3FIFO-0.0100-1.9000 cache size     9120, 3924677 req, miss ratio 0.0879, byte miss ratio 0.0879
cdn1_colo28.ns53 S3FIFO-0.0100-1.9000 cache size    30401, 3924677 req, miss ratio 0.0829, byte miss ratio 0.0829
cdn1_colo28.ns53 S3FIFO-0.0100-1.9000 cache size    60803, 3924677 req, miss ratio 0.0808, byte miss ratio 0.0808
cdn1_colo28.ns53 S3FIFO-0.0100-1.9000 cache size   121606, 3924677 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_colo28.ns53 S3FIFO-0.0100-1.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.8500-1.9000 cache size      304, 3924677 req, miss ratio 0.1198, byte miss ratio 0.1198
cdn1_colo28.ns53 S3FIFO-0.8500-1.9000 cache size      912, 3924677 req, miss ratio 0.1062, byte miss ratio 0.1062
cdn1_colo28.ns53 S3FIFO-0.8500-1.9000 cache size     3040, 3924677 req, miss ratio 0.0971, byte miss ratio 0.0971
cdn1_colo28.ns53 S3FIFO-0.8500-1.9000 cache size     9120, 3924677 req, miss ratio 0.0910, byte miss ratio 0.0910
cdn1_colo28.ns53 S3FIFO-0.8500-1.9000 cache size    30401, 3924677 req, miss ratio 0.0853, byte miss ratio 0.0853
cdn1_colo28.ns53 S3FIFO-0.8500-1.9000 cache size    60803, 3924677 req, miss ratio 0.0824, byte miss ratio 0.0824
cdn1_colo28.ns53 S3FIFO-0.8500-1.9000 cache size   121606, 3924677 req, miss ratio 0.0798, byte miss ratio 0.0798
cdn1_colo28.ns53 S3FIFO-0.8500-1.9000 cache size   243212, 3924677 req, miss ratio 0.0779, byte miss ratio 0.0779
cdn1_colo28.ns53 S3FIFO-0.0010-1.9000 cache size      304, 3924677 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns53 S3FIFO-0.0010-1.9000 cache size      912, 3924677 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns53 S3FIFO-0.0010-1.9000 cache size     3040, 3924677 req, miss ratio 0.0940, byte miss ratio 0.0940
cdn1_colo28.ns53 S3FIFO-0.0010-1.9000 cache size     9120, 3924677 req, miss ratio 0.0882, byte miss ratio 0.0882
cdn1_colo28.ns53 S3FIFO-0.0010-1.9000 cache size    30401, 3924677 req, miss ratio 0.0832, byte miss ratio 0.0832
cdn1_colo28.ns53 S3FIFO-0.0010-1.9000 cache size    60803, 3924677 req, miss ratio 0.0810, byte miss ratio 0.0810
cdn1_colo28.ns53 S3FIFO-0.0010-1.9000 cache size   121606, 3924677 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_colo28.ns53 S3FIFO-0.0010-1.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.4500-1.9000 cache size      304, 3924677 req, miss ratio 0.1135, byte miss ratio 0.1135
cdn1_colo28.ns53 S3FIFO-0.4500-1.9000 cache size      912, 3924677 req, miss ratio 0.1026, byte miss ratio 0.1026
cdn1_colo28.ns53 S3FIFO-0.4500-1.9000 cache size     3040, 3924677 req, miss ratio 0.0947, byte miss ratio 0.0947
cdn1_colo28.ns53 S3FIFO-0.4500-1.9000 cache size     9120, 3924677 req, miss ratio 0.0890, byte miss ratio 0.0890
cdn1_colo28.ns53 S3FIFO-0.4500-1.9000 cache size    30401, 3924677 req, miss ratio 0.0837, byte miss ratio 0.0837
cdn1_colo28.ns53 S3FIFO-0.4500-1.9000 cache size    60803, 3924677 req, miss ratio 0.0812, byte miss ratio 0.0812
cdn1_colo28.ns53 S3FIFO-0.4500-1.9000 cache size   121606, 3924677 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_colo28.ns53 S3FIFO-0.4500-1.9000 cache size   243212, 3924677 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_colo28.ns53 S3FIFO-0.9900-0.9000 cache size      304, 3924677 req, miss ratio 0.1257, byte miss ratio 0.1257
cdn1_colo28.ns53 S3FIFO-0.9900-0.9000 cache size      912, 3924677 req, miss ratio 0.1092, byte miss ratio 0.1092
cdn1_colo28.ns53 S3FIFO-0.9900-0.9000 cache size     3040, 3924677 req, miss ratio 0.0987, byte miss ratio 0.0987
cdn1_colo28.ns53 S3FIFO-0.9900-0.9000 cache size     9120, 3924677 req, miss ratio 0.0920, byte miss ratio 0.0920
cdn1_colo28.ns53 S3FIFO-0.9900-0.9000 cache size    30401, 3924677 req, miss ratio 0.0859, byte miss ratio 0.0859
cdn1_colo28.ns53 S3FIFO-0.9900-0.9000 cache size    60803, 3924677 req, miss ratio 0.0828, byte miss ratio 0.0828
cdn1_colo28.ns53 S3FIFO-0.9900-0.9000 cache size   121606, 3924677 req, miss ratio 0.0802, byte miss ratio 0.0802
cdn1_colo28.ns53 S3FIFO-0.9900-0.9000 cache size   243212, 3924677 req, miss ratio 0.0780, byte miss ratio 0.0780
cdn1_colo28.ns53 S3FIFO-0.8000-1.9000 cache size      304, 3924677 req, miss ratio 0.1188, byte miss ratio 0.1188
cdn1_colo28.ns53 S3FIFO-0.8000-1.9000 cache size      912, 3924677 req, miss ratio 0.1055, byte miss ratio 0.1055
cdn1_colo28.ns53 S3FIFO-0.8000-1.9000 cache size     3040, 3924677 req, miss ratio 0.0967, byte miss ratio 0.0967
cdn1_colo28.ns53 S3FIFO-0.8000-1.9000 cache size     9120, 3924677 req, miss ratio 0.0907, byte miss ratio 0.0907
cdn1_colo28.ns53 S3FIFO-0.8000-1.9000 cache size    30401, 3924677 req, miss ratio 0.0851, byte miss ratio 0.0851
