cdn1_allcolo.ns223 S3FIFO-0.9500-0.9000 cache size        7, 1135907 req, miss ratio 0.5808, byte miss ratio 0.5808
cdn1_allcolo.ns223 S3FIFO-0.9500-0.9000 cache size       21, 1135907 req, miss ratio 0.3615, byte miss ratio 0.3615
cdn1_allcolo.ns223 S3FIFO-0.9500-0.9000 cache size       73, 1135907 req, miss ratio 0.1422, byte miss ratio 0.1422
cdn1_allcolo.ns223 S3FIFO-0.9500-0.9000 cache size      146, 1135907 req, miss ratio 0.0619, byte miss ratio 0.0619
cdn1_allcolo.ns223 S3FIFO-0.9500-0.9000 cache size      292, 1135907 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_allcolo.ns223 S3FIFO-0.9500-0.9000 cache size      584, 1135907 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns223 S3FIFO-0.6000-0.9000 cache size        7, 1135907 req, miss ratio 0.5319, byte miss ratio 0.5319
cdn1_allcolo.ns223 S3FIFO-0.6000-0.9000 cache size       21, 1135907 req, miss ratio 0.3127, byte miss ratio 0.3127
cdn1_allcolo.ns223 S3FIFO-0.6000-0.9000 cache size       73, 1135907 req, miss ratio 0.1193, byte miss ratio 0.1193
cdn1_allcolo.ns223 S3FIFO-0.6000-0.9000 cache size      146, 1135907 req, miss ratio 0.0503, byte miss ratio 0.0503
cdn1_allcolo.ns223 S3FIFO-0.6000-0.9000 cache size      292, 1135907 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_allcolo.ns223 S3FIFO-0.6000-0.9000 cache size      584, 1135907 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns223 S3FIFO-0.0500-1.9000 cache size        7, 1135907 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns223 S3FIFO-0.0500-1.9000 cache size       21, 1135907 req, miss ratio 0.2601, byte miss ratio 0.2601
cdn1_allcolo.ns223 S3FIFO-0.0500-1.9000 cache size       73, 1135907 req, miss ratio 0.0981, byte miss ratio 0.0981
cdn1_allcolo.ns223 S3FIFO-0.0500-1.9000 cache size      146, 1135907 req, miss ratio 0.0395, byte miss ratio 0.0395
cdn1_allcolo.ns223 S3FIFO-0.0500-1.9000 cache size      292, 1135907 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_allcolo.ns223 S3FIFO-0.0500-1.9000 cache size      584, 1135907 req, miss ratio 0.0007, byte miss ratio 0.0007
